,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.001,0.001,0.20037593972558781,0.0,0.0,0.0
2024-01-01 00:15:00,0.001,0.001,0.001,0.11970927305892114,0.0,0.0,0.0
2024-01-01 00:30:00,0.001,0.001,0.001,0.0882464427765184,0.0,0.0,0.0
2024-01-01 00:45:00,0.001,0.001,0.001,0.08734523770585906,0.0,0.0,0.0
2024-01-01 01:00:00,0.001,0.001,0.001,0.1568,0.0,0.0,0.0
2024-01-01 01:15:00,0.001,0.001,0.001,0.2836666666666667,0.0,0.0,1.2
2024-01-01 01:30:00,0.001,0.001,0.001,0.22626666666666667,0.0,0.0,0.8
2024-01-01 01:45:00,0.001,0.001,0.001,0.168,0.0,0.0,0.0
2024-01-01 02:00:00,0.001,0.001,0.001,0.168,0.0,0.0,1.2
2024-01-01 02:15:00,0.001,0.001,0.001,0.17194124745755784,0.0,0.0,1.2
2024-01-01 02:30:00,0.001,0.001,0.001,0.2604904090393402,0.0,0.0,0.0
2024-01-01 02:45:00,0.001,0.001,0.001,0.2531570757060068,0.0,0.0,1.4
2024-01-01 03:00:00,0.001,0.001,0.001,0.1314237423726735,0.0,0.0,2.2
2024-01-01 03:15:00,0.001,0.001,0.001,0.0588237423726735,0.0,0.0,0.0
2024-01-01 03:30:00,0.001,0.001,0.001,0.052517746440580965,0.0,0.0,2.2
2024-01-01 03:45:00,0.001,0.001,0.001,1.0020666666666667,0.0,0.0,0.0
2024-01-01 04:00:00,0.001,0.001,0.001,0.26333333333333336,0.0,0.0,0.0
2024-01-01 04:15:00,0.001,0.001,0.001,0.168,0.0,2.4,1.8
2024-01-01 04:30:00,0.001,0.001,0.001,0.168,0.0,0.0,0.6
2024-01-01 04:45:00,0.001,0.001,0.001,0.1196,0.0,0.0,0.0
2024-01-01 05:00:00,0.001,0.001,0.001,0.08366666666666665,0.0,0.0,2.0
2024-01-01 05:15:00,0.001,0.001,0.001,0.157,0.0,0.0,0.4
2024-01-01 05:30:00,0.001,0.001,0.001,0.05433333333333333,0.0,0.0,0.0
2024-01-01 05:45:00,0.001,0.001,0.001,0.047,0.0,0.0,0.0
2024-01-01 06:00:00,0.001,0.001,0.001,0.047,0.0,0.0,0.0
2024-01-01 06:15:00,0.001,0.001,0.001,0.06166666666666667,0.0,0.0,0.0
2024-01-01 06:30:00,0.001,0.001,0.001,0.157,0.0,0.0,0.0
2024-01-01 06:45:00,0.001,0.001,0.001,0.07633333333333334,0.0,0.0,0.0
2024-01-01 07:00:00,0.001,0.001,0.001,0.04786666666666666,0.0,0.0,0.6
2024-01-01 07:15:00,0.001,0.001,0.001,0.05999999999999999,0.0,0.0,2.4
2024-01-01 07:30:00,0.001,0.001,0.001,0.05999999999999999,0.0,0.0,0.0
2024-01-01 07:45:00,0.001,0.001,0.001,0.16266666666666668,0.0,0.0,0.0
2024-01-01 08:00:00,0.001,0.001,0.001,0.11133333333333334,0.0,0.0,0.0
2024-01-01 08:15:00,0.001,0.001,0.001,0.0496,0.0,0.0,0.0
2024-01-01 08:30:00,0.001,0.001,0.001,0.047,0.0,0.0,0.0
2024-01-01 08:45:00,0.001,0.001,0.001,0.047,0.0,0.0,0.0
2024-01-01 09:00:00,0.001,0.001,0.001,0.12766666666666668,0.0,0.0,0.0
2024-01-01 09:15:00,0.001,0.001,0.001,0.12033333333333333,0.0,0.0,0.0
2024-01-01 09:30:00,0.001,0.001,0.001,0.047,0.0,0.0,0.0
2024-01-01 09:45:00,0.001,0.001,0.001,0.047,0.0,0.0,0.0
2024-01-01 10:00:00,0.001,0.001,0.001,0.047,0.0,0.0,0.0
2024-01-01 10:15:00,0.001,0.001,0.001,0.10566666666666666,0.0,0.0,2.0
2024-01-01 10:30:00,0.001,0.001,0.001,0.1423333333333333,0.0,0.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.001,0.5800666666666666,0.0,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.001,0.047,0.0,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.001,0.047,0.0,0.0,1.2
2024-01-01 11:30:00,0.001,0.001,0.001,0.08366666666666665,0.0,0.0,0.8
2024-01-01 11:45:00,0.001,0.001,0.001,0.1648,0.0,0.0,1.4
2024-01-01 12:00:00,0.001,0.001,0.001,0.06733333333333333,0.0,0.0,1.0
2024-01-01 12:15:00,0.001,0.001,0.001,0.05999999999999999,0.0,2.1333333333333333,0.0
2024-01-01 12:30:00,0.001,0.001,0.001,0.07472435876469334,0.0,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.001,0.10621886401958097,0.0,0.0,0.0
2024-01-01 13:00:00,0.7920347860576631,0.001,0.001,0.2015521973529143,0.0,0.0,0.0
2024-01-01 13:15:00,0.7920347860576631,0.001,0.001,0.6539521973529143,0.0,0.0,0.0
2024-01-01 13:30:00,0.7920347860576631,0.001,0.001,0.34595219735291427,0.0,0.0,2.2
2024-01-01 13:45:00,0.7920347860576631,0.001,0.001,0.34508553068624764,0.0,0.0,1.8
2024-01-01 14:00:00,0.7920347860576631,0.001,0.001,0.07855219735291431,0.0,0.0,0.0
2024-01-01 14:15:00,0.7920347860576631,0.001,0.001,0.18121886401958098,0.0,0.0,0.0
2024-01-01 14:30:00,0.7920347860576631,0.001,0.001,0.11095421227449906,0.0,0.0,1.2
2024-01-01 14:45:00,0.7920347860576631,0.001,0.001,0.047,0.0,0.0,2.0
2024-01-01 15:00:00,0.7920347860576631,0.001,0.001,0.047,0.0,0.0,0.0
2024-01-01 15:15:00,0.7920347860576631,0.001,0.001,0.5887333333333333,0.0,0.0,1.6
2024-01-01 15:30:00,0.7920347860576631,0.001,0.001,0.1406666666666667,0.0,0.0,1.6
2024-01-01 15:45:00,0.7920347860576631,0.001,0.001,0.13333333333333333,0.0,0.0,3.0
2024-01-01 16:00:00,0.7920347860576631,0.001,0.001,0.051333333333333335,0.0,0.0,1.2
2024-01-01 16:15:00,0.7920347860576631,0.001,0.001,0.047,0.0,0.0,0.0
2024-01-01 16:30:00,0.001,0.001,0.001,0.05306666666666667,0.0,0.0,0.0
2024-01-01 16:45:00,0.4756208716345978,0.001,0.001,0.11866666666666667,0.0,0.0,0.0
2024-01-01 17:00:00,0.7920347860576631,0.001,0.001,0.15533333333333335,0.0,0.0,2.4
2024-01-01 17:15:00,0.7920347860576631,0.001,0.001,0.059133333333333336,0.0,0.0,0.0
2024-01-01 17:30:00,0.7920347860576631,0.001,0.001,0.5800666666666666,0.0,0.0,0.0
2024-01-01 17:45:00,0.7920347860576631,0.001,0.001,0.047,0.0,0.0,0.0
2024-01-01 18:00:00,0.7920347860576631,0.001,0.001,0.08366666666666665,0.0,0.0,0.0
2024-01-01 18:15:00,0.7920347860576631,0.001,0.030528685607001272,0.2804507324509714,0.0,0.0,0.0
2024-01-01 18:30:00,0.7920347860576631,0.001,0.13127529386954348,0.2120855306862476,0.0,0.0,0.0
2024-01-01 18:45:00,0.7920347860576631,0.001,0.4035889908621166,0.21255219735291433,0.0,0.0,0.0
2024-01-01 19:00:00,0.7920347860576631,0.001,0.967440270205737,0.21255219735291433,0.0,0.0,0.0
2024-01-01 19:15:00,0.7920347860576631,0.001,0.127732778090345,0.22721886401958097,0.0,0.0,0.0
2024-01-01 19:30:00,0.7920347860576631,0.001,0.2795297395044324,0.7214502791607824,0.0,0.0,2.0
2024-01-01 19:45:00,0.7920347860576631,0.001,0.6215710321512413,2.2537092730589214,0.0,0.0,0.0
2024-01-01 20:00:00,0.7920347860576631,0.001,0.14483182563310534,0.7577092730589212,0.0,0.0,0.0
2024-01-01 20:15:00,0.7392991336538189,0.001,0.12370632987967563,2.4634426063922548,0.0,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,0.4627587167084743,0.8022026063922546,0.0,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,1.7921499552981397,0.46274260639225445,0.0,1.3333333333333333,0.0
2024-01-01 21:00:00,0.001,0.001,0.10716399965674288,0.9349426063922546,0.0,0.0,0.0
2024-01-01 21:15:00,0.001,0.001,0.13654650227945514,0.34707593972558776,0.0,0.0,0.0
2024-01-01 21:30:00,0.001,0.001,0.2432091648742815,0.34707593972558776,0.0,0.0,0.0
2024-01-01 21:45:00,0.001,0.001,0.1432886960282996,0.34707593972558776,0.0,0.0,0.0
2024-01-01 22:00:00,0.001,0.001,0.001,0.38740927305892114,0.0,0.0,2.2
2024-01-01 22:15:00,0.001,0.001,0.001,0.3478092730589211,0.0,0.0,1.4
2024-01-01 22:30:00,0.001,0.001,0.001,0.34707593972558776,0.0,0.0,0.0
