,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,1.0,17.1,0.20016306919951898,15.170297723953757,13.503347410658789,12.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,1.0,18.5,0.32980047333503143,16.155210255759325,13.515173607444819,12.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,1.0,18.5,0.46111728814089753,17.233951170691153,13.536147243474556,12.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,1.0,18.5,0.590183075264974,18.303078523083954,13.566224584196497,12.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,1.0,18.5,0.6769332608224295,18.97940409681291,13.604382248713,12.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,1.0,18.5,0.6697679113713662,18.94433440882419,13.644349001197394,12.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,1.0,18.5,0.6591441075774889,18.895267520440868,13.683375390238385,12.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,1.0,18.5,0.6487251262794635,18.846977491287294,13.721469091469636,12.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,1.0,18.5,0.6458611280971441,18.799179778961065,13.756647380338592,11.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,1.0,18.5,0.6367717971107326,18.75180105644632,13.788675465503433,11.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,1.0,18.5,0.6273546945338117,18.705124427912274,13.819876313392845,11.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,1.0,18.5,0.6181172577639779,18.659136494125466,13.850266756634134,11.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,1.0,18.5,0.6090559390448903,18.613824120448985,13.879863293053313,11.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,1.0,18.5,0.600167260951865,18.569174431597055,13.908682092317669,11.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,1.0,18.5,0.5914478149969883,18.525174806493617,13.936739002446576,11.0,0.0,0.0,0,0,0
2024-01-01 03:45:00,1.0,18.5,0.5828942602618951,18.48181287323285,13.964049556193142,11.0,0.0,0.0,0,0,0
2024-01-01 04:00:00,1.0,16.166666666666668,0.5745033220576641,18.43907650413971,13.99062897729934,11.0,0.0,0.0,0,0,0
2024-01-01 04:15:00,1.0,18.5,0.5662717906112923,18.39695381092833,14.016492186626998,11.0,0.0,0.0,0,0,0
2024-01-01 04:30:00,1.0,18.5,0.5581965197782245,18.355433139956556,14.041653808167238,11.0,0.0,0.0,0,0,0
2024-01-01 04:45:00,2.0,15.233333333333333,0.5502744257804159,18.314503067574506,14.066128174930677,11.0,0.0,0.0,0,0,0
2024-01-01 05:00:00,2.0,15.7,0.5498566960135861,18.273882826708952,14.087927759882316,10.0,0.6195000000000006,0.5482500000000001,1,1,0
2024-01-01 05:15:00,2.0,15.0,0.5431640209632477,18.233502790613535,14.106813064305829,10.0,0.6907500000000011,0.0,1,0,0
2024-01-01 05:30:00,2.0,15.0,0.5360949482817868,18.193649690156494,14.125102440477285,10.0,0.7620000000000016,0.0,1,0,0
2024-01-01 05:45:00,1.0,16.4,0.5291578822351196,18.15431368069247,14.142808198244621,10.0,0.8000000000000018,0.0,1,0,0
2024-01-01 06:00:00,1.0,18.266666666666666,0.5223502227529211,18.11548511149243,14.159942402215727,10.0,0.8000000000000018,0.0,1,0,0
2024-01-01 06:15:00,2.0,16.633333333333333,0.5156694212946944,18.07715452190049,14.176516876624953,10.0,0.8000000000000018,0.0,1,0,0
2024-01-01 06:30:00,2.0,15.0,0.5091129798278105,18.03931263756696,14.192543210103128,10.0,0.8000000000000018,0.0,1,0,0
2024-01-01 06:45:00,2.0,15.0,0.5026784498258194,18.00195036675608,14.20803276035291,10.0,0.8000000000000018,0.0,1,0,0
2024-01-01 07:00:00,1.0,15.7,0.4968211804719583,17.979838723596192,14.22299955686959,10.0,0.8000000000000018,0.0,1,0,0
2024-01-01 07:15:00,1.0,18.5,0.5712723694607502,18.650298983330913,14.239780364714761,10.0,0.8000000000000018,0.0,1,0,1
2024-01-01 07:30:00,1.0,18.5,0.6186673768698935,18.989606006972775,14.262274523570394,10.0,0.0,0.0,0,0,0
2024-01-01 07:45:00,1.0,18.5,0.6103826623238938,18.9442222777876,14.285118982652923,10.0,0.8000000000000004,0.7572500000000001,1,1,0
2024-01-01 08:00:00,1.0,18.5,0.5817572470569126,18.900202724474145,14.307274588592346,10.0,0.8000000000000004,0.0,1,0,0
2024-01-01 08:15:00,1.0,18.5,0.5725084813964936,18.857634796703632,14.328764926554122,10.0,0.8000000000000004,0.0,1,0,0
2024-01-01 08:30:00,1.0,18.5,0.5648764368624153,18.81563579050477,14.349606529420408,10.0,0.8000000000000004,0.0,1,0,0
