,WasherDryer,TumbleDryer,DishWasher,BaseLoad,P_HP
2024-01-02 11:45:00,0.001,0.001,0.0,0.11800000000000001,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.18266666666666664,0.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.22066666666666668,0.0
2024-01-02 12:30:00,0.001,0.001,0.0,0.056,0.0
2024-01-02 12:45:00,0.001,0.001,0.0,0.13866666666666666,0.0
2024-01-02 13:00:00,0.001,0.001,0.0,0.19033333333333333,0.0
2024-01-02 13:15:00,0.001,0.001,0.0,0.056,0.0
2024-01-02 13:30:00,0.001,0.001,0.0,0.14466666666666667,0.0
2024-01-02 13:45:00,0.001,0.001,0.0,0.246,0.0
2024-01-02 14:00:00,0.001,0.001,0.0,0.079,0.0
2024-01-02 14:15:00,0.001,0.001,0.0,0.211,0.0
2024-01-02 14:30:00,0.001,0.001,0.0,0.10766666666666666,0.0
2024-01-02 14:45:00,0.001,0.001,0.0,0.056,0.0
2024-01-02 15:00:00,0.001,0.001,0.0,0.11533741107329391,0.0
2024-01-02 15:15:00,0.001,0.001,0.0,0.2578237423726735,0.0
2024-01-02 15:30:00,0.001,0.001,0.0,0.6112904090393402,0.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.7248904090393402,0.0
2024-01-02 16:00:00,0.001,0.001,0.0,0.06703549288116194,0.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.056,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.06866666666666667,0.0
2024-01-02 16:45:00,0.001,0.001,0.0,0.26666666666666666,0.0
2024-01-02 17:00:00,0.001,0.001,0.0,0.3722666666666667,0.0
2024-01-02 17:15:00,0.001,0.001,0.0,0.29070666666666667,0.0
2024-01-02 17:30:00,0.001,0.001,0.0,0.31270000000000003,0.0
2024-01-02 17:45:00,0.001,0.001,0.0,0.31270000000000003,0.0
2024-01-02 18:00:00,0.001,0.001,0.0,0.3046333333333333,0.0
2024-01-02 18:15:00,0.001,0.001,0.0,0.4597,0.0
2024-01-02 18:30:00,0.001,0.001,0.0,0.4320333333333334,0.0
2024-01-02 18:45:00,0.001,0.001,0.0,0.19169999999999998,1.0
2024-01-02 19:00:00,0.001,0.001,0.0,0.19169999999999998,1.2
2024-01-02 19:15:00,0.001,0.001,0.0,0.19169999999999998,0.0
2024-01-02 19:30:00,0.001,0.001,0.0,1.3544333333333332,0.0
2024-01-02 19:45:00,0.001,0.001,0.0,2.595366666666666,0.0
2024-01-02 20:00:00,0.001,0.001,0.0,1.5190999999999997,0.0
2024-01-02 20:15:00,0.001,0.001,0.0,0.19169999999999998,0.0
2024-01-02 20:30:00,0.001,0.001,0.0,0.28043333333333337,0.0
2024-01-02 20:45:00,0.001,0.001,0.0,0.32883333333333326,0.0
2024-01-02 21:00:00,0.001,0.001,0.0,0.5636675244143832,0.0
2024-01-02 21:15:00,0.001,0.001,0.0,0.6690759397255878,0.0
2024-01-02 21:30:00,0.001,0.001,0.0,0.6670759397255878,0.0
2024-01-02 21:45:00,0.001,0.001,0.0,0.4655426063922545,0.0
2024-01-02 22:00:00,0.001,0.001,0.0,0.4609426063922545,0.0
2024-01-02 22:15:00,0.001,0.001,0.0,0.5074576828602332,0.0
2024-01-02 22:30:00,0.001,0.001,0.0,0.6345237423726735,0.0
2024-01-02 22:45:00,0.001,0.001,0.0,0.49586202043147737,0.0
2024-01-02 23:00:00,0.001,0.001,0.0,1.0791426063922542,0.0
2024-01-02 23:15:00,0.001,0.001,0.0,0.40674260639225446,0.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.7558759397255879,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.6133426063922546,0.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.37647593972558785,0.0
2024-01-03 00:15:00,0.001,0.001,0.0,0.24774260639225446,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.3935237423726735,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.2882491615817823,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.24336666666666668,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.3467,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.7350999999999999,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.19169999999999998,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.3563666666666666,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.3183666666666667,0.0
2024-01-03 02:30:00,0.001,0.001,0.0,0.32603333333333334,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.27436666666666665,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.19169999999999998,0.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.06504666666666667,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.18266666666666664,0.0
2024-01-03 03:45:00,0.001,0.001,0.0,0.2826666666666667,0.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.211,0.0
2024-01-03 04:15:00,0.001,0.001,0.0,0.056,2.6
2024-01-03 04:30:00,0.001,0.001,0.0,0.056,0.2
2024-01-03 04:45:00,0.001,0.001,0.0,0.5890666666666667,0.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.14466666666666667,0.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.9237333333333333,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.5408000000000001,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.056,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.056,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.056,0.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.179,0.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.39066666666666666,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.6475333333333334,0.0
2024-01-03 07:15:00,0.001,0.001,0.0,0.069,0.0
2024-01-03 07:30:00,0.001,0.001,0.0,0.069,0.0
2024-01-03 07:45:00,0.001,0.001,0.0,0.4688,0.0
2024-01-03 08:00:00,0.001,0.001,0.0,0.22973333333333334,0.0
2024-01-03 08:15:00,0.001,0.001,0.0,0.308,0.0
2024-01-03 08:30:00,0.001,0.001,0.0,0.14466666666666667,0.0
2024-01-03 08:45:00,0.001,0.001,0.0,0.056,0.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.056,0.0
2024-01-03 09:15:00,0.001,0.001,0.0,0.13866666666666666,0.0
2024-01-03 09:30:00,0.001,0.001,6.666666666666667e-05,0.7465382780588038,0.0
2024-01-03 09:45:00,0.001,0.001,1.6502666666666668,0.25221886401958094,0.0
2024-01-03 10:00:00,0.001,0.001,1.3504,0.25341886401958097,0.0
2024-01-03 10:15:00,0.001,0.001,1.6502666666666668,0.6213521973529144,0.0
2024-01-03 10:30:00,0.001,0.001,0.0009333333333333333,0.2255750912156648,0.0
2024-01-03 10:45:00,0.001,0.001,0.0,0.34413333333333335,0.0
2024-01-03 11:00:00,0.001,0.001,0.0,0.22866666666666668,0.0
2024-01-03 11:15:00,0.001,0.001,0.0,0.2794666666666667,0.0
2024-01-03 11:30:00,0.001,0.001,0.0,0.22066666666666668,0.0
2024-01-03 11:45:00,0.001,0.001,0.0,0.056,0.0
2024-01-03 12:00:00,0.001,0.001,0.0,0.149,2.2
2024-01-03 12:15:00,0.001,0.001,0.0,0.18,0.0
2024-01-03 12:30:00,0.001,0.001,0.0,0.056,0.0
2024-01-03 12:45:00,0.001,0.001,0.0,0.14466666666666667,0.0
2024-01-03 13:00:00,0.001,0.001,0.0,0.246,0.0
2024-01-03 13:15:00,0.001,0.001,0.0,0.08933333333333333,0.0
2024-01-03 13:30:00,0.001,0.001,0.0,0.211,0.0
2024-01-03 13:45:00,0.001,0.001,0.0,0.09733333333333333,0.0
2024-01-03 14:00:00,0.001,0.001,0.0,0.056,0.0
2024-01-03 14:15:00,0.001,0.001,0.0,0.12476,0.0
2024-01-03 14:30:00,0.001,0.001,0.0,0.39783333333333337,0.0
2024-01-03 14:45:00,0.001,0.001,0.0,0.46670000000000006,0.0
2024-01-03 15:00:00,0.001,0.001,0.0,0.42636666666666667,0.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.31270000000000003,0.0
2024-01-03 15:30:00,0.001,0.001,0.0,0.31270000000000003,0.0
2024-01-03 15:45:00,0.001,0.001,0.0,0.29309999999999997,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.4127,0.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.48610000000000003,0.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.7565000000000001,0.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.3546217366888822,0.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.36907593972558783,0.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.3586759397255878,0.0
2024-01-03 17:30:00,0.001,0.001,0.0,0.6344092730589211,0.0
2024-01-03 17:45:00,0.001,0.001,0.0,1.012448101137367,0.0
2024-01-03 18:00:00,0.001,0.001,0.0,0.2165237423726735,0.0
2024-01-03 18:15:00,0.001,0.001,0.0,0.20548824949151154,0.0
2024-01-03 18:30:00,0.001,0.001,0.0,0.3257,0.0
2024-01-03 18:45:00,0.001,0.001,0.0,0.41142435876469335,0.0
2024-01-03 19:00:00,0.001,0.001,0.0,0.746918864019581,0.0
2024-01-03 19:15:00,0.001,0.001,0.0,1.3161855306862478,2.2
2024-01-03 19:30:00,0.001,0.001,0.0,1.7132521973529145,0.0
2024-01-03 19:45:00,0.001,0.001,0.0,0.633598864019581,0.0
2024-01-03 20:00:00,0.001,0.001,0.0,0.09937593972558781,0.0
2024-01-03 20:15:00,0.001,0.001,0.0,0.21496202043147733,0.0
2024-01-03 20:30:00,0.001,0.001,0.0,0.3624237423726735,0.0
2024-01-03 20:45:00,0.001,0.001,0.0,0.3830307020197287,0.0
2024-01-03 21:00:00,0.001,0.001,0.0,0.2322543569007429,0.0
2024-01-03 21:15:00,0.001,0.001,0.0,0.26501886401958097,0.0
2024-01-03 21:30:00,0.001,0.001,0.0,0.38121886401958094,0.0
2024-01-03 21:45:00,0.001,0.001,0.0,0.3877521973529143,0.0
2024-01-03 22:00:00,0.001,0.001,0.0,0.38055289199880005,0.0
2024-01-03 22:15:00,0.001,0.001,0.0,0.4998237423726735,0.0
2024-01-03 22:30:00,0.001,0.001,0.0,0.3604904090393402,0.0
2024-01-03 22:45:00,0.001,0.001,0.0,0.27966055552953445,0.0
2024-01-03 23:00:00,0.001,0.001,0.0,0.28623469226802994,0.0
2024-01-03 23:15:00,0.001,0.001,0.0,0.17494836096865035,0.0
2024-01-03 23:30:00,0.001,0.001,0.0,0.11204260639225447,0.0
2024-01-03 23:45:00,0.001,0.001,0.0,0.7072692730589212,0.0
2024-01-04 00:00:00,0.001,0.001,0.0,0.3027078081569783,0.0
2024-01-04 00:15:00,0.001,0.001,0.0,0.28972374237267345,0.0
2024-01-04 00:30:00,0.001,0.001,0.0,0.4795237423726734,0.0
2024-01-04 00:45:00,0.001,0.001,0.0,0.31348824949151155,0.0
2024-01-04 01:00:00,0.001,0.001,0.0,0.31270000000000003,0.0
2024-01-04 01:15:00,0.001,0.001,0.0,0.4773666666666667,0.0
2024-01-04 01:30:00,0.001,0.001,0.0,0.35063333333333335,0.0
2024-01-04 01:45:00,0.001,0.001,0.0,0.3363666666666667,0.0
2024-01-04 02:00:00,0.001,0.001,0.0,0.2640333333333333,0.0
2024-01-04 02:15:00,0.001,0.001,0.0,0.19169999999999998,0.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.5914999999999999,0.0
2024-01-04 02:45:00,0.001,0.001,0.0,0.3183666666666667,0.0
2024-01-04 03:00:00,0.001,0.001,0.0,0.4287,0.0
2024-01-04 03:15:00,0.001,0.001,0.0,0.3363666666666667,0.0
2024-01-04 03:30:00,0.001,0.001,0.0,0.19169999999999998,0.0
2024-01-04 03:45:00,0.001,0.001,0.0,0.7247666666666664,0.6
2024-01-04 04:00:00,0.001,0.001,0.0,0.19169999999999998,0.0
2024-01-04 04:15:00,0.001,0.001,0.0,0.28036666666666665,2.2
2024-01-04 04:30:00,0.001,0.001,0.0,0.5367000000000001,0.0
2024-01-04 04:45:00,0.001,0.001,0.0,0.1759,0.0
2024-01-04 05:00:00,0.001,0.001,0.0,0.056,0.0
2024-01-04 05:15:00,0.001,0.001,0.0,0.056,0.0
2024-01-04 05:30:00,0.001,0.001,0.0,0.056,0.0
2024-01-04 05:45:00,0.001,0.001,0.0,0.18933333333333333,0.0
2024-01-04 06:00:00,0.001,0.001,0.0,0.38033333333333336,0.0
2024-01-04 06:15:00,0.001,0.001,0.0,0.10666666666666667,0.0
2024-01-04 06:30:00,0.001,0.001,0.0,0.1528,0.0
2024-01-04 06:45:00,0.001,0.001,0.0,0.177,0.0
2024-01-04 07:00:00,0.001,0.001,0.0,0.18733333333333332,0.0
2024-01-04 07:15:00,0.001,0.001,0.0,0.3446666666666667,0.0
2024-01-04 07:30:00,0.001,0.001,0.0,0.4186666666666667,0.0
2024-01-04 07:45:00,0.001,0.001,0.0,0.609,0.0
2024-01-04 08:00:00,0.001,0.001,0.0,0.056,0.0
2024-01-04 08:15:00,0.001,0.001,0.0,0.06293333333333334,0.0
2024-01-04 08:30:00,0.001,0.001,0.0,0.162,0.0
2024-01-04 08:45:00,0.001,0.001,0.0,0.193,0.0
2024-01-04 09:00:00,0.001,0.001,0.0,0.23366666666666666,0.0
2024-01-04 09:15:00,0.001,0.001,0.0,0.18526666666666666,0.0
2024-01-04 09:30:00,0.001,0.001,0.0,0.056,0.0
2024-01-04 09:45:00,0.001,0.001,0.0,0.11913333333333333,0.0
2024-01-04 10:00:00,0.001,0.001,0.0,0.302,0.0
2024-01-04 10:15:00,0.001,0.001,0.0,0.18833333333333332,0.0
2024-01-04 10:30:00,0.001,0.001,0.0,0.2494,2.2
2024-01-04 10:45:00,0.001,0.001,0.0,0.22066666666666668,0.0
2024-01-04 11:00:00,0.001,0.001,0.0,0.5462666666666666,0.0
2024-01-04 11:15:00,0.001,0.001,0.0,0.8355079141242245,0.0
2024-01-04 11:30:00,0.001,0.001,0.0,0.33019040903934016,0.0
2024-01-04 11:45:00,0.001,0.001,0.0,0.22283418184325635,0.0
2024-01-04 12:00:00,0.001,0.001,0.0,0.40127593972558784,0.0
2024-01-04 12:15:00,0.001,0.001,0.0,0.6236092730589211,0.0
2024-01-04 12:30:00,0.001,0.001,0.0,0.5305896084262082,0.0
2024-01-04 12:45:00,0.001,0.001,0.0,0.6878521973529143,0.0
2024-01-04 13:00:00,0.001,0.001,0.0,0.5913068536798091,0.0
2024-01-04 13:15:00,0.001,0.001,0.0,0.4832023134118659,0.0
2024-01-04 13:30:00,0.001,0.001,0.0,0.4977426063922544,0.0
2024-01-04 13:45:00,0.001,0.001,0.0,0.49987593972558775,0.0
2024-01-04 14:00:00,0.001,0.001,0.0,0.5204092730589212,0.0
2024-01-04 14:15:00,0.001,0.001,0.0,0.4586210235674096,0.0
2024-01-04 14:30:00,0.001,0.001,0.0,0.31270000000000003,0.0
2024-01-04 14:45:00,0.001,0.001,0.0,0.31270000000000003,0.0
2024-01-04 15:00:00,0.001,0.001,0.0,0.8503666666666665,0.0
2024-01-04 15:15:00,0.001,0.001,0.0,0.4230333333333334,0.0
2024-01-04 15:30:00,0.001,0.001,0.0,0.6331666666666667,0.0
2024-01-04 15:45:00,0.001,0.001,0.0,0.5999,0.0
2024-01-04 16:00:00,0.001,0.001,0.0,0.3197942454236041,0.0
2024-01-04 16:15:00,0.001,0.001,0.0,0.3245237423726735,0.0
2024-01-04 16:30:00,0.001,0.001,0.0,0.42553070201972876,0.0
2024-01-04 16:45:00,0.001,0.001,0.0,0.6176026063922545,0.8
2024-01-04 17:00:00,0.001,0.001,0.0,0.5283626063922544,1.4
2024-01-04 17:15:00,0.001,0.001,0.0,0.41801119125105307,0.0
2024-01-04 17:30:00,0.001,0.001,0.0,1.289218864019581,0.0
2024-01-04 17:45:00,0.001,0.001,0.0,1.0488855306862477,0.0
2024-01-04 18:00:00,0.001,0.001,0.0,0.26967378017775917,0.0
2024-01-04 18:15:00,0.001,0.001,0.0,2.7309892730589214,0.0
2024-01-04 18:30:00,0.001,0.001,0.0,2.5823026063922545,0.0
2024-01-04 18:45:00,0.001,0.001,0.0,0.4633692730589211,0.0
2024-01-04 19:00:00,0.001,0.001,0.0,0.49007593972558783,0.0
2024-01-04 19:15:00,0.001,0.001,0.0,0.47745506078442207,0.0
2024-01-04 19:30:00,0.001,0.001,0.0007333333333333333,0.6244092730589211,0.0
2024-01-04 19:45:00,0.001,0.001,1.2004666666666668,0.6532915266183401,0.0
2024-01-04 20:00:00,0.001,0.001,0.001,0.6552521973529143,0.0
2024-01-04 20:15:00,0.001,0.001,0.0008,0.48895435690074296,0.0
2024-01-04 20:30:00,0.001,0.001,0.0,1.0101426063922545,0.0
2024-01-04 20:45:00,0.4228852192307536,0.001,0.0,0.515937661666784,0.0
2024-01-04 21:00:00,0.7920347860576631,0.001,0.0,0.5843904090393401,0.0
2024-01-04 21:15:00,0.7920347860576631,0.001,0.0,0.4825772719569426,0.0
2024-01-04 21:30:00,0.7920347860576631,0.001,0.0,0.7228845245843865,0.0
2024-01-04 21:45:00,0.7920347860576631,0.001,0.0,0.5277426063922545,0.0
2024-01-04 22:00:00,0.7920347860576631,0.001,0.0,0.4770759397255878,0.0
