,WashingMachine,BaseLoad
2024-01-02 04:15:00,0.001,0.1837
2024-01-02 04:30:00,0.001,0.1837
2024-01-02 04:45:00,0.001,0.1837
2024-01-02 05:00:00,0.001,0.1837
2024-01-02 05:15:00,0.001,0.3737
2024-01-02 05:30:00,0.001,0.2597
2024-01-02 05:45:00,0.001,0.1837
2024-01-02 06:00:00,0.001,0.1837
2024-01-02 06:15:00,0.001,0.12942
2024-01-02 06:30:00,0.001,0.048
2024-01-02 06:45:00,0.001,0.177
2024-01-02 07:00:00,0.001,0.34633333333333327
2024-01-02 07:15:00,0.001,2.2594
2024-01-02 07:30:00,0.001,0.3419333333333333
2024-01-02 07:45:00,0.001,0.5414666666666667
2024-01-02 08:00:00,0.001,0.061000000000000006
2024-01-02 08:15:00,0.001,0.052333333333333336
2024-01-02 08:30:00,0.001,0.22533333333333333
2024-01-02 08:45:00,0.001,0.13666666666666666
2024-01-02 09:00:00,0.11920751533575101,0.048
2024-01-02 09:15:00,0.3770993350918567,0.5810666666666667
2024-01-02 09:30:00,0.7261964883268495,0.053200000000000004
2024-01-02 09:45:00,0.13009393002600678,0.061000000000000006
2024-01-02 10:00:00,0.20773299504554338,0.6700666666666667
2024-01-02 10:15:00,1.216813004506753,0.251
2024-01-02 10:30:00,0.5173311925843554,0.12086
2024-01-02 10:45:00,0.11589228021551379,0.1837
2024-01-02 11:00:00,0.2885587116668161,0.19583333333333333
2024-01-02 11:15:00,0.9191785643369471,0.19669999999999999
2024-01-02 11:30:00,0.001,0.2699
2024-01-02 11:45:00,0.001,0.4833666666666667
2024-01-02 12:00:00,0.001,0.41136666666666666
2024-01-02 12:15:00,0.001,0.30569999999999997
2024-01-02 12:30:00,0.001,0.27316666666666667
2024-01-02 12:45:00,0.001,0.18803333333333333
2024-01-02 13:00:00,0.001,0.19669999999999999
2024-01-02 13:15:00,0.001,0.2647628302824027
2024-01-02 13:30:00,0.001,0.3985237423726735
2024-01-02 13:45:00,0.001,0.24979040903934016
2024-01-02 14:00:00,0.001,0.2865237423726735
2024-01-02 14:15:00,0.001,0.2865237423726735
2024-01-02 14:30:00,0.001,0.28494724338965033
2024-01-02 14:45:00,0.001,0.22616666666666668
2024-01-02 15:00:00,0.001,0.29951333333333335
2024-01-02 15:15:00,0.001,0.16199999999999998
2024-01-02 15:30:00,0.001,0.048
2024-01-02 15:45:00,0.001,0.048
2024-01-02 16:00:00,0.001,0.048
2024-01-02 16:15:00,0.001,0.048
2024-01-02 16:30:00,0.001,0.09866666666666667
2024-01-02 16:45:00,0.001,0.238
2024-01-02 17:00:00,0.001,0.07333333333333333
2024-01-02 17:15:00,0.001,0.048
2024-01-02 17:30:00,0.001,0.048
2024-01-02 17:45:00,0.001,0.04973333333333333
2024-01-02 18:00:00,0.001,0.061000000000000006
2024-01-02 18:15:00,0.001,0.32133333333333336
2024-01-02 18:30:00,0.001,0.30866666666666664
2024-01-02 18:45:00,0.001,0.18026666666666666
2024-01-02 19:00:00,0.001,0.1737294969490694
2024-01-02 19:15:00,0.001,0.18082374237267348
2024-01-02 19:30:00,0.001,0.18082374237267348
2024-01-02 19:45:00,0.001,0.21882374237267352
2024-01-02 20:00:00,0.001,0.3708237423726735
2024-01-02 20:15:00,0.001,0.2077882494915116
2024-01-02 20:30:00,0.001,0.19340000000000002
2024-01-02 20:45:00,0.001,0.2996707444066272
2024-01-02 21:00:00,0.001,0.3028237423726735
2024-01-02 21:15:00,0.001,0.3028237423726735
2024-01-02 21:30:00,0.001,0.4294904090393402
2024-01-02 21:45:00,0.001,0.40989040903934015
2024-01-02 22:00:00,0.001,0.17
2024-01-02 22:15:00,0.001,0.17
2024-01-02 22:30:00,0.001,0.23453333333333332
2024-01-02 22:45:00,0.001,0.28286666666666666
2024-01-02 23:00:00,0.001,0.2826533333333333
2024-01-02 23:15:00,0.001,0.359
2024-01-02 23:30:00,0.001,0.21966666666666665
2024-01-02 23:45:00,0.001,0.169
2024-01-03 00:00:00,0.001,0.12060000000000001
2024-01-03 00:15:00,0.001,0.04878824949151157
2024-01-03 00:30:00,0.001,0.5928904090393402
2024-01-03 00:45:00,0.001,0.1738237423726735
2024-01-03 01:00:00,0.001,0.2118237423726735
2024-01-03 01:15:00,0.001,0.0598237423726735
2024-01-03 01:30:00,0.001,0.04957649898302314
2024-01-03 01:45:00,0.001,0.048
2024-01-03 02:00:00,0.001,0.048
2024-01-03 02:15:00,0.001,0.06066666666666667
2024-01-03 02:30:00,0.001,0.238
2024-01-03 02:45:00,0.001,0.11133333333333333
2024-01-03 03:00:00,0.001,0.048
2024-01-03 03:15:00,0.001,0.048
2024-01-03 03:30:00,0.001,0.048
2024-01-03 03:45:00,0.001,0.6298666666666667
2024-01-03 04:00:00,0.001,0.6711333333333334
2024-01-03 04:15:00,0.001,0.3346666666666666
2024-01-03 04:30:00,0.001,0.17
2024-01-03 04:45:00,0.001,0.5047333333333334
2024-01-03 05:00:00,0.001,0.048
2024-01-03 05:15:00,0.001,0.048
2024-01-03 05:30:00,0.001,0.048
2024-01-03 05:45:00,0.001,0.238
2024-01-03 06:00:00,0.001,0.12399999999999999
2024-01-03 06:15:00,0.001,0.048
2024-01-03 06:30:00,0.001,0.048
2024-01-03 06:45:00,0.001,0.048
2024-01-03 07:00:00,0.001,0.048
2024-01-03 07:15:00,0.001,0.13666666666666666
2024-01-03 07:30:00,0.001,0.22533333333333333
2024-01-03 07:45:00,0.001,0.048
2024-01-03 08:00:00,0.001,0.1812666666666667
2024-01-03 08:15:00,0.001,0.44780000000000003
2024-01-03 08:30:00,0.001,0.048
2024-01-03 08:45:00,0.001,0.048
2024-01-03 09:00:00,0.001,0.22533333333333333
2024-01-03 09:15:00,0.001,0.218
2024-01-03 09:30:00,0.001,0.1726
2024-01-03 09:45:00,0.001,0.183
2024-01-03 10:00:00,0.001,0.183
2024-01-03 10:15:00,0.001,0.16673333333333332
2024-01-03 10:30:00,0.001,0.26853333333333335
2024-01-03 10:45:00,0.001,0.6378
2024-01-03 11:00:00,0.001,0.048
2024-01-03 11:15:00,0.001,0.048
2024-01-03 11:30:00,0.001,0.5810666666666667
2024-01-03 11:45:00,0.001,0.0506
2024-01-03 12:00:00,0.001,0.061000000000000006
2024-01-03 12:15:00,0.001,0.5455333333333333
2024-01-03 12:30:00,0.001,2.5613333333333332
2024-01-03 12:45:00,0.001,0.061000000000000006
2024-01-03 13:00:00,0.001,0.048
2024-01-03 13:15:00,0.001,0.5810666666666667
2024-01-03 13:30:00,0.001,0.048
2024-01-03 13:45:00,0.001,0.11133333333333333
2024-01-03 14:00:00,0.001,0.36
2024-01-03 14:15:00,0.001,0.18266666666666667
2024-01-03 14:30:00,0.001,0.17
2024-01-03 14:45:00,0.001,0.17953333333333335
2024-01-03 15:00:00,0.001,0.44953333333333334
2024-01-03 15:15:00,0.001,0.4251333333333333
2024-01-03 15:30:00,0.001,0.213
2024-01-03 15:45:00,0.001,0.16546666666666665
2024-01-03 16:00:00,0.001,0.048
2024-01-03 16:15:00,0.001,0.5940666666666666
2024-01-03 16:30:00,0.001,0.061000000000000006
2024-01-03 16:45:00,0.001,0.061000000000000006
2024-01-03 17:00:00,0.001,0.9112666666666667
2024-01-03 17:15:00,0.001,0.238
2024-01-03 17:30:00,0.001,0.1782
2024-01-03 17:45:00,0.001,0.169
2024-01-03 18:00:00,0.001,0.169
2024-01-03 18:15:00,0.001,0.169
2024-01-03 18:30:00,0.001,0.169
2024-01-03 18:45:00,0.001,0.25993333333333335
2024-01-03 19:00:00,0.001,0.17466666666666666
2024-01-03 19:15:00,0.001,0.13632
2024-01-03 19:30:00,0.001,0.048
2024-01-03 19:45:00,0.001,0.048
2024-01-03 20:00:00,0.001,0.048
2024-01-03 20:15:00,0.001,0.20753333333333332
2024-01-03 20:30:00,0.001,0.8808
2024-01-03 20:45:00,0.001,0.32899999999999996
2024-01-03 21:00:00,0.001,0.291
2024-01-03 21:15:00,0.001,0.28286666666666666
2024-01-03 21:30:00,0.001,0.13673333333333335
2024-01-03 21:45:00,0.001,0.048
2024-01-03 22:00:00,0.001,0.17466666666666666
2024-01-03 22:15:00,0.001,0.18733333333333332
2024-01-03 22:30:00,0.001,0.048
2024-01-03 22:45:00,0.001,0.048
2024-01-03 23:00:00,0.001,0.048
2024-01-03 23:15:00,0.001,0.048
2024-01-03 23:30:00,0.001,0.07333333333333333
2024-01-03 23:45:00,0.001,0.238
2024-01-04 00:00:00,0.001,0.09866666666666667
2024-01-04 00:15:00,0.001,0.048
2024-01-04 00:30:00,0.001,0.048
2024-01-04 00:45:00,0.001,0.048
2024-01-04 01:00:00,0.001,0.048
2024-01-04 01:15:00,0.001,0.16199999999999998
2024-01-04 01:30:00,0.001,0.2
2024-01-04 01:45:00,0.001,0.048
2024-01-04 02:00:00,0.001,0.048
2024-01-04 02:15:00,0.001,0.048
2024-01-04 02:30:00,0.001,0.048
2024-01-04 02:45:00,0.001,0.06066666666666667
2024-01-04 03:00:00,0.001,0.238
2024-01-04 03:15:00,0.001,0.11133333333333333
2024-01-04 03:30:00,0.001,0.048
2024-01-04 03:45:00,0.001,0.048
2024-01-04 04:00:00,0.001,0.048
2024-01-04 04:15:00,0.001,0.048
2024-01-04 04:30:00,0.001,0.14933333333333332
2024-01-04 04:45:00,0.001,0.21266666666666667
2024-01-04 05:00:00,0.001,0.048
2024-01-04 05:15:00,0.001,0.048
2024-01-04 05:30:00,0.001,0.048
2024-01-04 05:45:00,0.001,0.048
2024-01-04 06:00:00,0.001,0.048
2024-01-04 06:15:00,0.001,0.238
2024-01-04 06:30:00,0.001,0.12399999999999999
2024-01-04 06:45:00,0.001,0.048
2024-01-04 07:00:00,0.001,0.048
2024-01-04 07:15:00,0.001,0.048
2024-01-04 07:30:00,0.001,0.048
2024-01-04 07:45:00,0.001,0.13666666666666666
2024-01-04 08:00:00,0.001,0.22533333333333333
2024-01-04 08:15:00,0.001,0.048
2024-01-04 08:30:00,0.001,0.048
2024-01-04 08:45:00,0.001,0.048
2024-01-04 09:00:00,0.001,0.13293333333333332
2024-01-04 09:15:00,0.001,0.5518
2024-01-04 09:30:00,0.001,0.32933333333333337
2024-01-04 09:45:00,0.001,0.22246666666666667
2024-01-04 10:00:00,0.001,0.052333333333333336
2024-01-04 10:15:00,0.001,0.048
2024-01-04 10:30:00,0.001,0.048
2024-01-04 10:45:00,0.001,0.048
2024-01-04 11:00:00,0.17504257523551237,0.12399999999999999
2024-01-04 11:15:00,0.5291632413106246,1.1889600000000002
2024-01-04 11:30:00,0.5540378648781691,0.1837
2024-01-04 11:45:00,0.16032994249522786,0.18889999999999998
2024-01-04 12:00:00,0.4326330753153764,0.19669999999999999
2024-01-04 12:15:00,1.298188058297114,0.19669999999999999
2024-01-04 12:30:00,0.1750075079033244,0.19669999999999999
2024-01-04 12:45:00,0.11103646193573567,0.35703333333333337
2024-01-04 13:00:00,0.3413704176104398,0.28503333333333336
2024-01-04 13:15:00,0.043234851396477855,0.1837
2024-01-04 13:30:00,0.001,0.1837
2024-01-04 13:45:00,0.001,0.1837
2024-01-04 14:00:00,0.001,0.5385533333333332
2024-01-04 14:15:00,0.001,0.38029999999999997
2024-01-04 14:30:00,0.001,0.3815
2024-01-04 14:45:00,0.001,0.20936666666666665
2024-01-04 15:00:00,0.001,0.19669999999999999
2024-01-04 15:15:00,0.001,0.7297666666666667
2024-01-04 15:30:00,0.001,0.18630000000000002
2024-01-04 15:45:00,0.001,0.1837
2024-01-04 16:00:00,0.001,0.2452333333333333
2024-01-04 16:15:00,0.001,0.16199999999999998
2024-01-04 16:30:00,0.001,0.5939
2024-01-04 16:45:00,0.001,0.22896666666666665
2024-01-04 17:00:00,0.001,0.3177
2024-01-04 17:15:00,0.001,0.3177
2024-01-04 17:30:00,0.001,0.3683666666666667
2024-01-04 17:45:00,0.001,0.9075000000000001
2024-01-04 18:00:00,0.001,0.26236666666666664
2024-01-04 18:15:00,0.001,0.29429999999999995
2024-01-04 18:30:00,0.001,0.30569999999999997
2024-01-04 18:45:00,0.001,0.79382
2024-01-04 19:00:00,0.001,0.30569999999999997
2024-01-04 19:15:00,0.001,0.4513393292654258
2024-01-04 19:30:00,0.001,0.3872570757060068
2024-01-04 19:45:00,0.001,0.2439237423726735
2024-01-04 20:00:00,0.001,0.3165237423726735
2024-01-04 20:15:00,0.001,0.3653237423726735
2024-01-04 20:30:00,0.001,0.4361589938981388
2024-01-04 20:45:00,0.001,0.7430570757060069
2024-01-04 21:00:00,0.001,0.8950570757060068
2024-01-04 21:15:00,0.001,0.47652374237267353
2024-01-04 21:30:00,0.001,0.8057904090393403
2024-01-04 21:45:00,0.001,0.3149472433896504
2024-01-04 22:00:00,0.001,0.3046999999999999
2024-01-04 22:15:00,0.001,0.7370333333333332
2024-01-04 22:30:00,0.001,0.563613910056317
2024-01-04 22:45:00,0.001,0.5778570757060069
2024-01-04 23:00:00,0.001,0.4385237423726735
2024-01-04 23:15:00,0.001,0.4385237423726735
2024-01-04 23:30:00,0.001,0.4385237423726735
2024-01-04 23:45:00,0.001,0.42043040903934015
2024-01-05 00:00:00,0.001,0.32367707570600684
2024-01-05 00:15:00,0.001,0.4986412474575578
2024-01-05 00:30:00,0.001,0.36719040903934014
2024-01-05 00:45:00,0.001,0.3165237423726735
2024-01-05 01:00:00,0.001,0.3165237423726735
2024-01-05 01:15:00,0.001,0.23585707570600684
2024-01-05 01:30:00,0.001,0.1955237423726735
2024-01-05 01:45:00,0.001,0.3095237423726735
2024-01-05 02:00:00,0.001,0.3380647484745347
2024-01-05 02:15:00,0.001,0.1837
2024-01-05 02:30:00,0.001,0.1837
2024-01-05 02:45:00,0.001,0.1837
2024-01-05 03:00:00,0.001,0.1837
2024-01-05 03:15:00,0.001,0.19636666666666666
2024-01-05 03:30:00,0.001,0.3737
2024-01-05 03:45:00,0.001,0.24703333333333333
2024-01-05 04:00:00,0.001,0.1837
2024-01-05 04:15:00,0.001,0.1837
2024-01-05 04:30:00,0.001,0.7167666666666666
2024-01-05 04:45:00,0.001,0.7167666666666666
2024-01-05 05:00:00,0.001,0.28503333333333336
2024-01-05 05:15:00,0.001,0.3483666666666666
2024-01-05 05:30:00,0.001,0.5835
2024-01-05 05:45:00,0.001,0.1837
2024-01-05 06:00:00,0.001,0.1837
2024-01-05 06:15:00,0.001,0.16560666666666668
2024-01-05 06:30:00,0.001,0.048
2024-01-05 06:45:00,0.001,0.238
2024-01-05 07:00:00,0.001,0.12399999999999999
2024-01-05 07:15:00,0.001,0.054066666666666666
2024-01-05 07:30:00,0.001,0.061000000000000006
2024-01-05 07:45:00,0.001,0.061000000000000006
2024-01-05 08:00:00,0.001,0.061000000000000006
2024-01-05 08:15:00,0.001,0.14966666666666667
2024-01-05 08:30:00,0.001,0.23833333333333334
2024-01-05 08:45:00,0.001,0.17860666666666666
2024-01-05 09:00:00,0.001,0.19669999999999999
2024-01-05 09:15:00,0.001,0.19669999999999999
2024-01-05 09:30:00,0.001,0.19669999999999999
2024-01-05 09:45:00,0.001,0.3071
2024-01-05 10:00:00,0.001,0.3610333333333333
2024-01-05 10:15:00,0.014266666666666669,0.27236666666666665
2024-01-05 10:30:00,0.10510630079405671,0.19236666666666666
2024-01-05 10:45:00,0.19214710767787047,0.19669999999999999
2024-01-05 11:00:00,1.2027958555259315,0.19669999999999999
2024-01-05 11:15:00,0.10547570046788418,0.19669999999999999
2024-01-05 11:30:00,0.19810219016477396,0.26749999999999996
2024-01-05 11:45:00,0.4055025913590631,0.9067666666666666
2024-01-05 12:00:00,0.45188089508402235,0.1837
2024-01-05 12:15:00,0.11496419182045223,0.7236999999999999
2024-01-05 12:30:00,0.30229283432497456,0.19669999999999999
2024-01-05 12:45:00,0.6543640450687437,0.19669999999999999
2024-01-05 13:00:00,0.001,0.19669999999999999
2024-01-05 13:15:00,0.001,0.36136666666666667
2024-01-05 13:30:00,0.001,0.2885
2024-01-05 13:45:00,0.001,0.1837
2024-01-05 14:00:00,0.001,0.16560666666666668
2024-01-05 14:15:00,0.001,0.5810666666666667
2024-01-05 14:30:00,0.001,0.12037333333333335
2024-01-05 14:45:00,0.001,0.24703333333333333
2024-01-05 15:00:00,0.001,0.3737
2024-01-05 15:15:00,0.001,0.19636666666666666
2024-01-05 15:30:00,0.001,0.3232726625987592
2024-01-05 15:45:00,0.001,0.5953237423726735
2024-01-05 16:00:00,0.001,0.7285904090393401
2024-01-05 16:15:00,0.001,0.1955237423726735
2024-01-05 16:30:00,0.001,1.2792805767229836
2024-01-05 16:45:00,0.1907336200641085,2.5641666666666665
2024-01-05 17:00:00,0.5904714082723814,0.19183333333333333
2024-01-05 17:15:00,0.4854863435082232,0.30569999999999997
2024-01-05 17:30:00,0.16616168836457856,0.3175237423726735
2024-01-05 17:45:00,0.5149083967827618,0.3209904090393402
2024-01-05 18:00:00,1.2575608255053539,0.3811904090393402
2024-01-05 18:15:00,0.12384923520517449,0.5205237423726735
2024-01-05 18:30:00,0.1218282831049564,0.8346059959320925
2024-01-05 18:45:00,0.3680441955704638,0.2085237423726735
2024-01-05 19:00:00,0.7990600207583909,0.60139040903934
2024-01-05 19:15:00,0.001,0.1955237423726735
2024-01-05 19:30:00,0.001,0.29221040903934015
2024-01-05 19:45:00,0.001,0.40182374237267354
2024-01-05 20:00:00,0.001,0.4294904090393402
2024-01-05 20:15:00,0.001,0.29494124745755784
2024-01-05 20:30:00,0.001,0.9326266666666666
2024-01-05 20:45:00,0.001,0.7377666666666667
2024-01-05 21:00:00,0.001,0.37829999999999997
2024-01-05 21:15:00,0.001,0.46469999999999995
2024-01-05 21:30:00,0.001,0.6167
2024-01-05 21:45:00,0.001,0.46469999999999995
2024-01-05 22:00:00,0.001,0.42669999999999997
2024-01-05 22:15:00,0.001,0.43363333333333326
2024-01-05 22:30:00,0.001,0.9727666666666667
2024-01-05 22:45:00,0.001,0.4397
2024-01-05 23:00:00,0.001,1.2266805767229838
2024-01-05 23:15:00,0.001,0.4688570757060068
2024-01-05 23:30:00,0.001,0.3173904090393401
2024-01-05 23:45:00,0.001,0.3165237423726735
2024-01-06 00:00:00,0.001,0.3165237423726735
2024-01-06 00:15:00,0.001,0.7163237423726734
2024-01-06 00:30:00,0.001,0.3418570757060068
2024-01-06 00:45:00,0.001,0.42585707570600684
2024-01-06 01:00:00,0.001,0.7792570757060068
2024-01-06 01:15:00,0.001,0.16365424542360413
2024-01-06 01:30:00,0.001,0.048
2024-01-06 01:45:00,0.001,0.048
2024-01-06 02:00:00,0.001,0.048
2024-01-06 02:15:00,0.001,0.16199999999999998
2024-01-06 02:30:00,0.001,0.2
2024-01-06 02:45:00,0.001,0.048
2024-01-06 03:00:00,0.001,0.048
2024-01-06 03:15:00,0.001,0.5810666666666667
2024-01-06 03:30:00,0.001,0.048
2024-01-06 03:45:00,0.001,0.06066666666666667
2024-01-06 04:00:00,0.001,0.6378
2024-01-06 04:15:00,0.001,0.11133333333333333
2024-01-06 04:30:00,0.001,0.048
2024-01-06 04:45:00,0.001,0.048
2024-01-06 05:00:00,0.001,0.048
2024-01-06 05:15:00,0.001,0.048
2024-01-06 05:30:00,0.001,0.14933333333333332
2024-01-06 05:45:00,0.001,0.21266666666666667
2024-01-06 06:00:00,0.001,0.048
2024-01-06 06:15:00,0.001,0.048
2024-01-06 06:30:00,0.001,0.048
2024-01-06 06:45:00,0.001,0.048
2024-01-06 07:00:00,0.001,0.048
2024-01-06 07:15:00,0.001,0.2484
2024-01-06 07:30:00,0.001,0.137
2024-01-06 07:45:00,0.001,0.4608
2024-01-06 08:00:00,0.001,0.588
2024-01-06 08:15:00,0.001,0.048
2024-01-06 08:30:00,0.001,0.04886666666666666
2024-01-06 08:45:00,0.001,0.14966666666666667
2024-01-06 09:00:00,0.001,0.23833333333333334
2024-01-06 09:15:00,0.001,0.22093333333333334
2024-01-06 09:30:00,0.001,2.4565333333333332
2024-01-06 09:45:00,0.001,0.21660000000000001
2024-01-06 10:00:00,0.001,0.06415299796604627
2024-01-06 10:15:00,0.001,0.07282374237267351
2024-01-06 10:30:00,0.001,0.2484237423726735
2024-01-06 10:45:00,0.001,2.4870704090393403
2024-01-06 11:00:00,0.001,0.6753237423726736
2024-01-06 11:15:00,0.001,0.30592374237267345
2024-01-06 11:30:00,0.001,0.2804570757060068
2024-01-06 11:45:00,0.001,0.6863237423726735
2024-01-06 12:00:00,0.001,0.36252374237267343
2024-01-06 12:15:00,0.001,1.6646609120902707
2024-01-06 12:30:00,0.001,2.072060912090271
2024-01-06 12:45:00,0.001,0.3175237423726735
2024-01-06 13:00:00,0.001,0.3175237423726735
2024-01-06 13:15:00,0.001,0.7251237423726735
2024-01-06 13:30:00,0.001,1.6417237423726736
2024-01-06 13:45:00,0.001,1.3641549161581783
2024-01-06 14:00:00,0.001,0.6276200000000001
2024-01-06 14:15:00,0.001,0.4275666666666666
2024-01-06 14:30:00,0.001,0.6416999999999999
2024-01-06 14:45:00,0.001,0.4519666666666666
2024-01-06 15:00:00,0.10233478986486258,0.29429999999999995
2024-01-06 15:15:00,0.36330937265511193,0.48203333333333337
2024-01-06 15:30:00,0.7448434248549539,0.8555666666666667
2024-01-06 15:45:00,0.12795766130169658,1.0958333333333334
2024-01-06 16:00:00,0.18132711716955444,0.4397
2024-01-06 16:15:00,1.1661397118533803,0.35096666666666665
2024-01-06 16:30:00,0.596649559355055,0.2685333333333333
2024-01-06 16:45:00,0.12117046888454211,0.22126666666666667
2024-01-06 17:00:00,0.2824425081346481,0.456
2024-01-06 17:15:00,0.9319294030625876,0.5446533333333333
2024-01-06 17:30:00,0.001,0.44521774644058093
2024-01-06 17:45:00,0.001,0.4515237423726735
2024-01-06 18:00:00,0.001,1.6171237423726734
2024-01-06 18:15:00,0.001,1.9288570757060068
2024-01-06 18:30:00,0.001,0.37845707570600684
2024-01-06 18:45:00,0.001,0.5065237423726735
2024-01-06 19:00:00,0.001,0.3418570757060068
2024-01-06 19:15:00,0.001,0.38159040903934016
2024-01-06 19:30:00,0.001,0.8383237423726736
2024-01-06 19:45:00,0.001,0.4385237423726735
2024-01-06 20:00:00,0.001,0.4385237423726735
