,TumbleDryer,WashingMachine,BaseLoad,P_WB
2024-01-02 16:00:00,0.001,0.17055433073639628,1.7743647484745348,0.0
2024-01-02 16:15:00,0.001,0.6931757513099117,0.5475999999999999,2.0
2024-01-02 16:30:00,0.001,1.1064459872400179,0.051,2.2
2024-01-02 16:45:00,0.001,0.08670669606343534,0.136,0.0
2024-01-02 17:00:00,0.001,0.16148062471651628,0.34931999999999996,0.0
2024-01-02 17:15:00,0.001,0.4466169173542534,0.4539059959320925,1.2
2024-01-02 17:30:00,0.001,0.6702829062716366,1.6416904090393403,0.0
2024-01-02 17:45:00,0.001,0.001,2.43289040903934,1.2
2024-01-02 18:00:00,0.001,0.001,0.6580904090393402,1.8
2024-01-02 18:15:00,0.001,0.001,0.6921958282484489,0.0
2024-01-02 18:30:00,0.001,0.001,0.35785707570600683,0.0
2024-01-02 18:45:00,0.001,0.001,0.5207904090393402,0.0
2024-01-02 19:00:00,0.001,0.001,0.32405707570600684,2.6
2024-01-02 19:15:00,0.001,0.001,0.40825707570600683,0.8
2024-01-02 19:30:00,0.001,0.001,0.4405237423726735,0.0
2024-01-02 19:45:00,0.001,0.001,0.9286437423726734,0.0
2024-01-02 20:00:00,0.001,0.001,0.4405237423726735,0.0
2024-01-02 20:15:00,0.001,0.001,0.5245237423726735,2.8
2024-01-02 20:30:00,0.001,0.001,0.459515828248449,3.0
2024-01-02 20:45:00,0.001,0.001,0.38029999999999997,3.0
2024-01-02 21:00:00,0.001,0.001,0.42869999999999997,3.0
2024-01-02 21:15:00,0.001,0.001,0.4318529979660462,3.0
2024-01-02 21:30:00,0.001,0.001,0.4405237423726735,0.2
2024-01-02 21:45:00,0.001,0.001,0.46579040903934016,0.0
2024-01-02 22:00:00,0.001,0.001,0.5095237423726735,1.4
2024-01-02 22:15:00,0.001,0.001,0.45319040903934016,3.0
2024-01-02 22:30:00,0.001,0.001,0.8363824949151156,2.6
2024-01-02 22:45:00,0.001,0.001,0.38029999999999997,0.6
2024-01-02 23:00:00,0.001,0.001,0.3077,0.0
2024-01-02 23:15:00,0.001,0.001,0.43727333333333335,0.0
2024-01-02 23:30:00,0.001,0.001,0.4251,0.0
2024-01-02 23:45:00,0.001,0.001,0.4436333333333333,0.0
2024-01-03 00:00:00,0.001,0.001,0.3834666666666667,0.4
2024-01-03 00:15:00,0.001,0.001,0.8260666666666665,0.8
2024-01-03 00:30:00,0.001,0.001,0.293,2.0
2024-01-03 00:45:00,0.001,0.001,0.1766,0.0
2024-01-03 01:00:00,0.001,0.001,0.241,0.0
2024-01-03 01:15:00,0.001,0.001,0.165,0.0
2024-01-03 01:30:00,0.001,0.001,0.059666666666666666,0.0
2024-01-03 01:45:00,0.001,0.001,0.064,1.2
2024-01-03 02:00:00,0.001,0.001,0.1608,1.2
2024-01-03 02:15:00,0.001,0.001,0.185,0.0
2024-01-03 02:30:00,0.001,0.001,0.3257333333333333,0.0
2024-01-03 02:45:00,0.001,0.001,0.33666666666666667,0.0
2024-01-03 03:00:00,0.001,0.001,0.172,0.0
2024-01-03 03:15:00,0.001,0.001,0.09939999999999999,0.0
2024-01-03 03:30:00,0.001,0.001,0.051,1.2
2024-01-03 03:45:00,0.001,0.001,0.051,0.0
2024-01-03 04:00:00,0.001,0.001,0.15233333333333335,0.4
2024-01-03 04:15:00,0.001,0.001,0.241,0.6
2024-01-03 04:30:00,0.001,0.001,0.07633333333333334,0.0
2024-01-03 04:45:00,0.001,0.001,0.051,0.8
2024-01-03 05:00:00,0.001,0.001,0.051,0.6
2024-01-03 05:15:00,0.001,0.001,0.051,0.0
2024-01-03 05:30:00,0.001,0.001,0.10166666666666666,0.6
2024-01-03 05:45:00,0.001,0.001,0.24186666666666667,3.0
2024-01-03 06:00:00,0.001,0.001,0.5398000000000001,1.4
2024-01-03 06:15:00,0.001,0.001,0.064,0.0
2024-01-03 06:30:00,0.001,0.001,0.064,0.0
2024-01-03 06:45:00,0.001,0.001,0.46206666666666674,0.0
2024-01-03 07:00:00,0.001,0.001,0.051,0.0
2024-01-03 07:15:00,0.001,0.001,0.24906666666666666,0.0
2024-01-03 07:30:00,0.001,0.001,0.29866666666666664,0.0
2024-01-03 07:45:00,0.001,0.001,0.17459999999999998,0.0
2024-01-03 08:00:00,0.001,0.001,0.185,0.0
2024-01-03 08:15:00,0.001,0.001,0.185,0.0
2024-01-03 08:30:00,0.001,0.001,0.12046666666666667,0.6
2024-01-03 08:45:00,0.001,0.001,0.6596,0.6
2024-01-03 09:00:00,0.001,0.001,0.35973333333333335,0.0
2024-01-03 09:15:00,0.001,0.001,0.1936707444066272,0.0
2024-01-03 09:30:00,0.001,0.001,0.4633570757060069,0.0
2024-01-03 09:45:00,0.001,0.001,0.46335707570600687,0.0
2024-01-03 10:00:00,0.001,0.001,0.1020237423726735,2.8
2024-01-03 10:15:00,0.001,0.001,0.16015707570600685,3.0
2024-01-03 10:30:00,0.001,0.001,0.26503549288116196,3.0
2024-01-03 10:45:00,0.001,0.001,0.10200000000000001,3.0
2024-01-03 11:00:00,0.001,0.001,0.064,0.8
2024-01-03 11:15:00,0.001,0.001,0.060533333333333335,0.0
2024-01-03 11:30:00,0.40165028568849453,0.001,0.09939999999999999,0.0
2024-01-03 11:45:00,1.7936349296414096,0.001,0.2204,0.0
2024-01-03 12:00:00,1.9742961391433866,0.001,0.375,1.2
2024-01-03 12:15:00,1.9603980523329312,0.001,0.40772316564968974,0.0
2024-01-03 12:30:00,0.9100461729923902,0.001,0.1968237423726735,1.6
2024-01-03 12:45:00,0.001,0.001,0.16769040903934018,0.0
2024-01-03 13:00:00,0.001,0.001,0.06715707570600685,0.0
2024-01-03 13:15:00,0.001,0.001,0.1000237423726735,0.0
2024-01-03 13:30:00,0.001,0.001,0.7684393292654259,0.0
2024-01-03 13:45:00,0.001,0.1343270449307853,0.32433333333333336,0.0
2024-01-03 14:00:00,0.001,0.3980656350139567,0.185,0.0
2024-01-03 14:15:00,0.001,0.7000993479286205,0.2849333333333333,0.0
2024-01-03 14:30:00,0.001,0.1361017319839218,1.7539647484745349,1.4
2024-01-03 14:45:00,0.001,0.2459531966181246,2.316957075706007,0.0
2024-01-03 15:00:00,0.001,1.262108895437139,0.31049040903934016,0.0
2024-01-03 15:15:00,0.001,0.4280888661194665,0.8746237423726735,0.0
2024-01-03 15:30:00,0.001,0.11063258560186728,0.08091707570600684,0.6
2024-01-03 15:45:00,0.001,0.2961313106793138,0.3057707444066272,0.8
2024-01-03 16:00:00,0.001,0.9065954028231974,0.18669999999999998,1.0
2024-01-03 16:15:00,0.001,0.001,0.19615899389813882,1.6
2024-01-03 16:30:00,0.001,0.001,0.2745237423726735,0.8
2024-01-03 16:45:00,0.001,0.001,0.3885237423726735,3.0
2024-01-03 17:00:00,0.001,0.001,0.24919040903934017,3.0
2024-01-03 17:15:00,0.001,0.001,0.19537074440662722,0.0
2024-01-03 17:30:00,0.001,0.001,0.2996333333333333,1.6
2024-01-03 17:45:00,0.001,0.001,0.3987,0.0
2024-01-03 18:00:00,0.001,0.001,0.4240333333333333,0.0
2024-01-03 18:15:00,0.001,0.001,0.5887,0.0
2024-01-03 18:30:00,0.001,0.001,0.5000333333333333,0.0
2024-01-03 18:45:00,0.001,0.001,0.22909999999999997,0.0
2024-01-03 19:00:00,0.001,0.001,0.18669999999999998,0.0
2024-01-03 19:15:00,0.001,0.001,0.18669999999999998,0.0
2024-01-03 19:30:00,0.001,0.001,0.18669999999999998,0.0
2024-01-03 19:45:00,0.001,0.001,0.3513666666666666,0.0
2024-01-03 20:00:00,0.001,0.001,0.3387,0.0
2024-01-03 20:15:00,0.001,0.001,0.18669999999999998,0.4
2024-01-03 20:30:00,0.001,0.001,0.19694724338965036,3.0
2024-01-03 20:45:00,0.001,0.001,0.25499040903934017,0.8
2024-01-03 21:00:00,0.001,0.001,0.34101040903934016,1.4
2024-01-03 21:15:00,0.001,0.001,0.4188237423726735,0.0
2024-01-03 21:30:00,0.001,0.001,0.4948237423726735,1.6
2024-01-03 21:45:00,0.001,0.001,0.8384259959320925,0.0
2024-01-03 22:00:00,0.001,0.001,0.410017746440581,0.0
2024-01-03 22:15:00,0.001,0.23432020964825145,0.40825707570600683,0.0
2024-01-03 22:30:00,0.001,0.7039212343379038,0.3195237423726735,0.0
2024-01-03 22:45:00,0.001,0.34459935945807013,0.47965707570600685,0.0
2024-01-03 23:00:00,0.001,0.17055433073639628,0.7188437423726735,1.4
2024-01-03 23:15:00,0.001,0.6931757513099117,0.5038570757060069,3.0
2024-01-03 23:30:00,0.001,1.1064459872400179,0.9735904090393402,0.8
2024-01-03 23:45:00,0.001,0.08670669606343534,0.4405237423726735,0.0
2024-01-04 00:00:00,0.001,0.16148062471651628,0.264817746440581,0.0
2024-01-04 00:15:00,0.001,0.3746502917573007,0.5991666666666666,0.0
2024-01-04 00:30:00,0.001,0.001,0.3767,0.0
2024-01-04 00:45:00,0.001,0.001,0.30069999999999997,1.6
2024-01-04 01:00:00,0.001,0.001,0.18669999999999998,3.0
2024-01-04 01:15:00,0.001,0.001,0.18669999999999998,3.0
2024-01-04 01:30:00,0.001,0.001,0.32075491615817825,0.2
2024-01-04 01:45:00,0.001,0.001,1.264657075706007,0.4
2024-01-04 02:00:00,0.001,0.001,0.35052374237267353,2.6
2024-01-04 02:15:00,0.001,0.001,0.3631904090393402,0.6
2024-01-04 02:30:00,0.001,0.001,0.1985237423726735,0.8
2024-01-04 02:45:00,0.001,0.001,0.18906474847453467,0.0
2024-01-04 03:00:00,0.001,0.001,0.18669999999999998,0.0
2024-01-04 03:15:00,0.001,0.001,0.18669999999999998,0.6
2024-01-04 03:30:00,0.001,0.001,0.2428,3.0
2024-01-04 03:45:00,0.001,0.001,0.241,3.0
2024-01-04 04:00:00,0.001,0.001,0.07633333333333334,0.6
2024-01-04 04:15:00,0.001,0.001,0.051,0.4
2024-01-04 04:30:00,0.001,0.001,0.5840666666666666,1.6
2024-01-04 04:45:00,0.001,0.001,0.5840666666666666,0.0
2024-01-04 05:00:00,0.001,0.001,0.10166666666666666,0.0
2024-01-04 05:15:00,0.001,0.001,0.241,0.0
2024-01-04 05:30:00,0.001,0.001,0.6600666666666668,0.0
2024-01-04 05:45:00,0.001,0.001,0.051,1.4
2024-01-04 06:00:00,0.001,0.001,0.051,0.0
2024-01-04 06:15:00,0.001,0.001,0.051,0.0
2024-01-04 06:30:00,0.001,0.001,0.051,0.0
2024-01-04 06:45:00,0.001,0.001,0.241,0.0
2024-01-04 07:00:00,0.001,0.001,0.17766666666666667,0.0
2024-01-04 07:15:00,0.001,0.001,0.4508,0.0
2024-01-04 07:30:00,0.001,0.001,0.051,0.0
2024-01-04 07:45:00,0.001,0.001,0.07519999999999999,0.0
2024-01-04 08:00:00,0.001,0.001,0.17515299796604628,1.0
2024-01-04 08:15:00,0.001,0.001,0.32835707570600686,1.6
2024-01-04 08:30:00,0.001,0.1481101721312174,0.37415707570600687,0.0
2024-01-04 08:45:00,0.001,0.4300445279238899,0.1968237423726735,0.0
2024-01-04 09:00:00,0.001,0.663232898700175,0.13229040903934017,0.0
2024-01-04 09:15:00,0.001,0.14419002230744984,0.06794124745755784,0.0
2024-01-04 09:30:00,0.001,0.29652354140320536,0.05446666666666666,1.2
2024-01-04 09:45:00,0.001,1.296082042536148,0.14360791412422452,1.6
2024-01-04 10:00:00,0.001,0.3347254971841325,0.2588904090393402,0.0
2024-01-04 10:15:00,0.001,0.10695473016285469,0.11382374237267351,2.8
2024-01-04 10:30:00,0.001,0.306670447376543,0.4756237423726736,1.2
2024-01-04 10:45:00,0.001,0.6220555457635555,0.07495707570600683,0.0
2024-01-04 11:00:00,0.001,0.001,0.07022757875693744,2.2
2024-01-04 11:15:00,0.001,0.001,0.10200000000000001,2.0
2024-01-04 11:30:00,0.001,0.001,0.7870666666666667,0.0
2024-01-04 11:45:00,0.001,0.001,0.15266666666666667,0.0
2024-01-04 12:00:00,0.001,0.001,0.053599999999999995,0.0
2024-01-04 12:15:00,0.001,0.001,0.05793333333333333,0.4
2024-01-04 12:30:00,0.001,0.001,0.4638,1.6
2024-01-04 12:45:00,0.001,0.001,0.064,0.0
2024-01-04 13:00:00,0.001,0.001,0.24133333333333334,0.0
2024-01-04 13:15:00,0.001,0.001,0.7416040777399606,0.8
2024-01-04 13:30:00,0.001,0.001,0.17322374237267352,0.6
2024-01-04 13:45:00,0.001,0.001,0.11929040903934017,0.0
2024-01-04 14:00:00,0.001,0.001,0.7168904090393402,0.0
2024-01-04 14:15:00,0.001,0.001,0.6666237423726734,0.0
2024-01-04 14:30:00,0.001,0.001,1.8290824949151157,0.0
2024-01-04 14:45:00,0.001,0.001,0.9809333333333333,0.0
2024-01-04 15:00:00,0.001,0.001,0.1936707444066272,0.8
2024-01-04 15:15:00,0.001,0.001,0.1968237423726735,1.0
2024-01-04 15:30:00,0.001,0.001,0.27515707570600684,0.0
2024-01-04 15:45:00,0.001,0.001,0.18382374237267352,0.0
2024-01-04 16:00:00,0.001,0.001,0.2598237423726735,1.2
2024-01-04 16:15:00,0.001,0.001,0.3738237423726735,0.0
2024-01-04 16:30:00,0.001,0.001,0.23054916158178235,2.4
2024-01-04 16:45:00,0.001,0.001,0.24459999999999998,0.6
2024-01-04 17:00:00,0.001,0.001,0.18813333333333332,3.0
2024-01-04 17:15:00,0.001,0.001,0.172,1.0
2024-01-04 17:30:00,0.001,0.001,0.357796163615736,0.0
2024-01-04 17:45:00,0.001,0.001,0.5988237423726734,0.0
2024-01-04 18:00:00,0.001,0.001,0.5101570757060068,1.2
2024-01-04 18:15:00,0.001,0.001,0.4088237423726735,3.0
2024-01-04 18:30:00,0.001,0.001,0.40075707570600677,0.4
2024-01-04 18:45:00,0.001,0.001,1.0024904090393403,0.0
2024-01-04 19:00:00,0.001,0.001,0.31609040903934016,0.0
2024-01-04 19:15:00,0.001,0.001,0.4729570757060068,1.4
2024-01-04 19:30:00,0.001,0.001,0.4698237423726735,1.6
2024-01-04 19:45:00,0.001,0.001,0.3178237423726735,0.0
2024-01-04 20:00:00,1.568549757829581,0.001,0.3178237423726735,1.6
2024-01-04 20:15:00,1.9363518725068227,0.001,0.3178237423726735,2.2
2024-01-04 20:30:00,1.9801249026137313,0.001,0.7266704090393402,0.0
2024-01-04 20:45:00,1.553999046848477,0.001,0.5675237423726734,0.0
2024-01-04 21:00:00,0.001,0.001,0.6435237423726735,0.4
2024-01-04 21:15:00,0.001,0.001,0.5644570757060069,2.6
2024-01-04 21:30:00,0.001,0.001,0.4405237423726735,0.0
2024-01-04 21:45:00,0.001,0.001,0.4405237423726735,0.0
2024-01-04 22:00:00,0.001,0.001,0.8403237423726735,0.0
2024-01-04 22:15:00,0.001,0.001,1.0369237423726736,0.0
2024-01-04 22:30:00,0.001,0.001,0.6669904090393401,0.0
2024-01-04 22:45:00,0.001,0.001,0.7826570757060068,0.6
2024-01-04 23:00:00,0.001,0.001,0.3437237423726735,0.6
2024-01-04 23:15:00,0.001,0.001,0.9735904090393402,0.0
2024-01-04 23:30:00,0.001,0.001,0.439735492881162,0.8
2024-01-04 23:45:00,0.001,0.001,0.44136666666666663,0.8
2024-01-05 00:00:00,0.001,0.001,0.6291,0.0
2024-01-05 00:15:00,0.001,0.001,1.0030021595478287,1.4
2024-01-05 00:30:00,0.001,0.001,0.7323237423726734,2.6
2024-01-05 00:45:00,0.001,0.001,0.3325237423726735,1.4
2024-01-05 01:00:00,0.001,0.001,0.3120570757060069,2.2
2024-01-05 01:15:00,0.001,0.001,0.1985237423726735,3.0
2024-01-05 01:30:00,0.001,0.001,0.7503237423726735,1.2
2024-01-05 01:45:00,0.001,0.001,0.7629904090393401,2.6
2024-01-05 02:00:00,0.001,0.001,0.19694724338965036,0.8
2024-01-05 02:15:00,0.001,0.001,0.6510333333333332,2.6
2024-01-05 02:30:00,0.001,0.001,0.4409666666666666,0.0
2024-01-05 02:45:00,0.001,0.001,0.3077,0.0
2024-01-05 03:00:00,0.001,0.001,0.4153393292654259,0.0
2024-01-05 03:15:00,0.001,0.001,0.5095237423726735,0.0
2024-01-05 03:30:00,0.001,0.001,0.22385707570600685,0.6
2024-01-05 03:45:00,0.001,0.001,0.5983237423726735,1.8
2024-01-05 04:00:00,0.001,0.001,0.19221774644058096,3.0
2024-01-05 04:15:00,0.001,0.001,0.18669999999999998,3.0
2024-01-05 04:30:00,0.001,0.001,0.23736666666666664,1.4
2024-01-05 04:45:00,0.001,0.001,0.3767,0.0
2024-01-05 05:00:00,0.001,0.001,0.2627,0.0
2024-01-05 05:15:00,0.001,0.001,0.18669999999999998,0.0
2024-01-05 05:30:00,0.001,0.001,0.18669999999999998,1.8
2024-01-05 05:45:00,0.001,0.001,0.18669999999999998,2.8
2024-01-05 06:00:00,0.001,0.001,0.18669999999999998,0.0
2024-01-05 06:15:00,0.001,0.001,0.3879666666666666,0.4
2024-01-05 06:30:00,0.001,0.001,0.40703333333333336,1.8
2024-01-05 06:45:00,0.001,0.001,0.32069999999999993,1.4
