,TumbleDryer,DishWasher,BaseLoad,P_WB
2024-01-01 00:00:00,0.001,0.0,0.30612374237267354,2.4
2024-01-01 00:15:00,0.001,0.0,0.2921904090393401,1.8
2024-01-01 00:30:00,0.001,0.0,0.1824294969490694,0.0
2024-01-01 00:45:00,0.001,0.0,0.29136666666666666,2.2
2024-01-01 01:00:00,0.001,0.0,0.22936666666666666,0.0
2024-01-01 01:15:00,0.001,0.0,0.1997,0.0
2024-01-01 01:30:00,0.001,0.0,0.2877,2.0
2024-01-01 01:45:00,0.001,0.0,0.19236666666666666,2.8
2024-01-01 02:00:00,0.001,0.0,0.1777,0.0
2024-01-01 02:15:00,0.001,0.0,0.32236666666666663,0.0
2024-01-01 02:30:00,0.001,0.0,0.19836666666666666,0.0
2024-01-01 02:45:00,0.001,0.0,0.2877,3.0
2024-01-01 03:00:00,0.001,0.0,0.21436666666666668,1.0
2024-01-01 03:15:00,0.001,0.0,0.1777,0.0
2024-01-01 03:30:00,0.001,0.0,0.19836666666666666,0.0
2024-01-01 03:45:00,0.001,0.0,0.25904,0.0
2024-01-01 04:00:00,0.001,0.0,0.26326666666666665,1.4
2024-01-01 04:15:00,0.001,0.0,0.5004666666666666,1.0
2024-01-01 04:30:00,0.001,0.0,0.042,3.0
2024-01-01 04:45:00,0.001,0.0,0.042,1.0
2024-01-01 05:00:00,0.001,0.0,0.09366666666666666,3.0
2024-01-01 05:15:00,0.001,0.0,0.22166666666666668,1.6
2024-01-01 05:30:00,0.001,0.0,0.12266666666666666,0.0
2024-01-01 05:45:00,0.001,0.0,0.042,0.0
2024-01-01 06:00:00,0.001,0.0,0.042,2.0
2024-01-01 06:15:00,0.001,0.0,0.042,1.6
2024-01-01 06:30:00,0.001,0.0,0.16866666666666666,1.6
2024-01-01 06:45:00,0.001,0.0,0.22733333333333333,2.2
2024-01-01 07:00:00,0.001,0.0,0.042,2.8
2024-01-01 07:15:00,0.001,0.0,0.042,0.6
2024-01-01 07:30:00,0.001,0.0,0.042,0.0
2024-01-01 07:45:00,0.001,0.0,0.064,1.4
2024-01-01 08:00:00,0.001,0.0,0.26566666666666666,0.6
2024-01-01 08:15:00,0.001,0.0,0.10833333333333334,0.0
2024-01-01 08:30:00,0.001,0.0,0.042,0.0
2024-01-01 08:45:00,0.001,0.0,0.04988249491511566,0.8
2024-01-01 09:00:00,0.001,0.0,0.0538237423726735,2.6
2024-01-01 09:15:00,0.001,0.0,0.1638237423726735,3.0
2024-01-01 09:30:00,0.001,0.0,1.9684904090393402,3.0
2024-01-01 09:45:00,0.001,0.0,1.541157075706007,2.4
2024-01-01 10:00:00,0.001,0.0,0.13269040903934018,0.0
2024-01-01 10:15:00,0.001,0.0,0.1448237423726735,0.0
2024-01-01 10:30:00,0.001,0.0,0.2328237423726735,0.0
2024-01-01 10:45:00,0.001,0.0,0.22415707570600685,0.0
2024-01-01 11:00:00,0.001,0.0,0.21669040903934017,0.0
2024-01-01 11:15:00,0.001,0.0,0.0538237423726735,0.6
2024-01-01 11:30:00,0.001,0.0,0.042,1.4
2024-01-01 11:45:00,0.001,0.0,0.10800000000000001,0.4
2024-01-01 12:00:00,0.001,0.0,0.12266666666666666,3.0
2024-01-01 12:15:00,0.001,0.0,0.09366666666666666,1.4
2024-01-01 12:30:00,0.001,0.0,0.16197710613724953,0.0
2024-01-01 12:45:00,0.001,0.0,0.07355219735291431,0.0
2024-01-01 13:00:00,0.001,0.0,0.20628553068624764,0.0
2024-01-01 13:15:00,0.001,0.0,0.297218864019581,1.4
2024-01-01 13:30:00,0.001,0.0,0.19455219735291432,2.2
2024-01-01 13:45:00,0.001,0.0,0.677018864019581,1.8
2024-01-01 14:00:00,0.001,0.0,0.27721886401958096,1.8
2024-01-01 14:15:00,0.001,0.0,0.5437521973529142,0.0
2024-01-01 14:30:00,0.001,0.0,0.1835521973529143,1.4
2024-01-01 14:45:00,0.001,0.0,0.06297710613724954,2.0
2024-01-01 15:00:00,0.001,0.0,0.44179999999999997,0.0
2024-01-01 15:15:00,0.001,0.0,0.2889333333333333,0.0
2024-01-01 15:30:00,0.001,0.0,0.09366666666666666,3.0
2024-01-01 15:45:00,0.001,0.0,0.152,3.0
2024-01-01 16:00:00,0.001,0.0,0.07866666666666666,0.6
2024-01-01 16:15:00,0.001,0.0,0.042,0.0
2024-01-01 16:30:00,0.001,0.0,0.163,0.0
2024-01-01 16:45:00,0.001,0.0,0.3076666666666667,0.0
2024-01-01 17:00:00,0.001,0.0,0.27166666666666667,1.0
2024-01-01 17:15:00,0.001,0.0,0.7547333333333334,1.8
2024-01-01 17:30:00,0.001,0.0,0.10653333333333334,2.2
2024-01-01 17:45:00,0.001,0.0,0.042,0.8
2024-01-01 18:00:00,0.001,0.0,0.11694666666666667,1.2
2024-01-01 18:15:00,0.001,0.0,0.40729798507841525,0.8
2024-01-01 18:30:00,0.001,0.0,0.37058553068624767,0.0
2024-01-01 18:45:00,0.001,0.0,0.33025219735291433,1.2
2024-01-01 19:00:00,0.001,0.0,0.33655819328500686,3.0
2024-01-01 19:15:00,0.001,0.0,0.3420759397255878,2.4
2024-01-01 19:30:00,0.001,0.0,0.4377426063922545,3.0
2024-01-01 19:45:00,0.001,0.0,0.5520988335883383,0.0
2024-01-01 20:00:00,0.001,0.0,0.3315585406079497,0.0
2024-01-01 20:15:00,0.001,0.0,0.3420759397255878,0.0
2024-01-01 20:30:00,0.001,0.0,0.3420759397255878,0.0
2024-01-01 20:45:00,0.001,0.0,0.3640759397255878,0.0
2024-01-01 21:00:00,0.001,0.0,0.5105426063922545,1.0
2024-01-01 21:15:00,0.001,0.0,0.8371057932353935,3.0
2024-01-01 21:30:00,0.001,0.0,0.3420759397255878,0.0
2024-01-01 21:45:00,0.001,0.0,0.33971119125105315,0.0
2024-01-01 22:00:00,0.001,0.0,0.3420759397255878,1.0
2024-01-01 22:15:00,0.001,0.0,0.3391426063922545,1.6
2024-01-01 22:30:00,0.001,0.0,0.43876055552953447,0.0
2024-01-01 22:45:00,0.001,0.0,0.3621904090393402,0.0
2024-01-01 23:00:00,0.001,0.0,0.29869999999999997,0.0
2024-01-01 23:15:00,0.001,0.0,0.329193792133415,0.0
2024-01-01 23:30:00,0.001,0.0,0.31246927305892114,0.0
2024-01-01 23:45:00,0.001,0.0,0.25968927305892114,0.0
2024-01-02 00:00:00,0.001,0.0,0.36574260639225453,0.0
2024-01-02 00:15:00,0.001,0.0,0.24174260639225448,0.0
2024-01-02 00:30:00,0.001,0.0,0.3145554173451584,0.0
2024-01-02 00:45:00,0.001,0.0,0.7645,0.0
2024-01-02 01:00:00,0.001,0.0,0.3793666666666667,2.2
2024-01-02 01:15:00,0.001,0.0,0.8524333333333333,0.6
2024-01-02 01:30:00,0.001,0.0,0.4433666666666667,0.0
2024-01-02 01:45:00,0.001,0.0,0.20610695964705522,1.8
2024-01-02 02:00:00,0.001,0.0,0.2532521973529143,0.4
2024-01-02 02:15:00,0.001,0.0,0.31191886401958097,0.0
2024-01-02 02:30:00,0.001,0.0,0.20925219735291428,0.0
2024-01-02 02:45:00,0.001,0.0,0.6607188640195809,2.0
2024-01-02 03:00:00,0.001,0.0,0.30609102543135996,0.8
2024-01-02 03:15:00,0.001,0.0,0.1997,3.0
2024-01-02 03:30:00,0.001,0.0,0.2877,0.6
2024-01-02 03:45:00,0.001,0.0,0.19236666666666666,0.0
2024-01-02 04:00:00,0.001,0.0,0.1777,0.0
2024-01-02 04:15:00,0.001,0.0,0.2603666666666667,0.0
2024-01-02 04:30:00,0.001,0.0,0.2603666666666667,0.0
2024-01-02 04:45:00,0.001,0.0,0.2877,0.0
2024-01-02 05:00:00,0.001,0.0,0.21436666666666668,0.0
2024-01-02 05:15:00,0.001,0.0,0.1777,0.2
2024-01-02 05:30:00,0.001,0.0,0.09627999999999999,3.0
2024-01-02 05:45:00,0.001,0.0,0.15566666666666668,3.0
2024-01-02 06:00:00,0.001,0.0,0.18166666666666667,0.0
2024-01-02 06:15:00,0.001,0.0,0.6337333333333334,0.0
2024-01-02 06:30:00,0.001,0.0,0.042,0.0
2024-01-02 06:45:00,0.001,0.0,0.5750666666666666,0.0
2024-01-02 07:00:00,0.001,0.0,0.042,0.0
2024-01-02 07:15:00,0.001,0.0,0.25266666666666665,0.0
2024-01-02 07:30:00,0.001,0.0,0.14333333333333334,1.2
2024-01-02 07:45:00,0.001,0.0,0.042,3.0
2024-01-02 08:00:00,0.001,0.0,0.042,0.4
2024-01-02 08:15:00,0.001,0.0,0.042,0.0
2024-01-02 08:30:00,0.001,0.0,0.10666666666666667,2.0
2024-01-02 08:45:00,0.001,0.0,0.28933333333333333,0.4
2024-01-02 09:00:00,0.001,0.0,0.042,1.8
2024-01-02 09:15:00,0.001,0.0,0.5750666666666666,0.4
2024-01-02 09:30:00,0.001,0.0,0.11460000000000001,0.0
2024-01-02 09:45:00,0.001,0.0,0.18500000000000003,0.0
2024-01-02 10:00:00,0.001,0.0,0.32466666666666666,2.0
2024-01-02 10:15:00,0.001,0.0,0.29133333333333333,0.0
2024-01-02 10:30:00,0.001,0.0,0.6315333333333333,0.0
2024-01-02 10:45:00,0.001,0.0,0.042,0.0
2024-01-02 11:00:00,0.001,0.0,0.042,0.0
2024-01-02 11:15:00,0.001,0.0,0.152,0.0
2024-01-02 11:30:00,0.001,0.0,1.2429333333333334,0.0
2024-01-02 11:45:00,0.001,0.0,1.3750314151412013,0.2
2024-01-02 12:00:00,0.001,0.0,1.0698904090393404,3.0
2024-01-02 12:15:00,0.001,0.0,0.0538237423726735,2.4
2024-01-02 12:30:00,0.001,0.0,0.1961037423726735,0.0
2024-01-02 12:45:00,0.001,0.0006000000000000001,0.27239040903934014,1.0
2024-01-02 13:00:00,0.001,1.2004666666666668,0.4210374110732939,3.0
2024-01-02 13:15:00,0.001,0.001,0.3558844131072476,3.0
2024-01-02 13:30:00,0.001,0.001,2.3105237423726734,1.2
2024-01-02 13:45:00,0.001,0.001,1.04319040903934,0.0
2024-01-02 14:00:00,0.001,0.001,0.39119040903934016,1.0
2024-01-02 14:15:00,0.001,0.001,0.3227904090393402,3.0
2024-01-02 14:30:00,0.001,0.001,0.7292609120902707,2.8
2024-01-02 14:45:00,0.001,0.001,0.19836666666666666,0.0
2024-01-02 15:00:00,0.001,2.1000666666666667,0.22169999999999998,0.0
2024-01-02 15:15:00,0.001,0.30086666666666667,0.2866726625987592,2.0
2024-01-02 15:30:00,0.001,0.001,0.1895237423726735,1.2
2024-01-02 15:45:00,0.001,0.00013333333333333334,0.21019040903934016,0.0
2024-01-02 16:00:00,0.001,0.0,0.3341904090393401,0.0
2024-01-02 16:15:00,0.001,0.0,0.6113237423726735,0.0
2024-01-02 16:30:00,0.001,0.0,0.2955824949151157,1.6
2024-01-02 16:45:00,0.001,0.0,0.19236666666666666,2.0
2024-01-02 17:00:00,0.001,0.0,0.5775,0.0
2024-01-02 17:15:00,0.001,0.0,0.22936666666666666,0.0
2024-01-02 17:30:00,0.001,0.0,0.7882466666666665,0.2
2024-01-02 17:45:00,0.001,0.0,0.152,3.0
2024-01-02 18:00:00,0.001,0.0,0.7453333333333333,1.4
2024-01-02 18:15:00,0.001,0.0,1.042,0.0
2024-01-02 18:30:00,0.001,0.0,0.4687961636157361,0.0
2024-01-02 18:45:00,0.001,0.0,0.2574904090393402,0.0
2024-01-02 19:00:00,0.001,1.2003333333333333,0.3475938888628678,0.0
2024-01-02 19:15:00,0.001,1.8002,0.26504260639225447,0.0
2024-01-02 19:30:00,0.001,1.3504,0.20637593972558782,0.4
2024-01-02 19:45:00,0.001,0.30086666666666667,0.8983159397255879,1.8
2024-01-02 20:00:00,0.001,0.00013333333333333334,1.8641464427765186,0.0
2024-01-02 20:15:00,0.001,0.0,1.148675939725588,0.0
2024-01-02 20:30:00,0.001,0.0,0.47440927305892117,0.0
2024-01-02 20:45:00,0.001,0.0,0.3420759397255878,0.0
2024-01-02 21:00:00,0.001,0.0,0.3420759397255878,1.6
2024-01-02 21:15:00,0.001,0.0,0.32314462131383925,2.0
2024-01-02 21:30:00,0.001,0.0,0.3734550607844221,0.4
2024-01-02 21:45:00,0.001,0.0,0.9004759397255878,2.6
2024-01-02 22:00:00,1.097658519979849,0.0,0.3385426063922545,0.0
2024-01-02 22:15:00,1.885593053077702,0.0,0.3420759397255878,0.0
2024-01-02 22:30:00,1.9703161243890035,0.0,0.3420759397255878,0.0
2024-01-02 22:45:00,1.8448225303006172,0.0,0.3640759397255878,0.0
2024-01-02 23:00:00,0.24163535205144038,0.0,0.4727426063922545,2.8
2024-01-02 23:15:00,0.001,0.0,0.49983277407589805,1.0
2024-01-02 23:30:00,0.001,0.0,0.34049944074256466,0.0
2024-01-02 23:45:00,0.001,0.0,0.3420759397255878,0.0
2024-01-03 00:00:00,0.001,0.0,0.3420759397255878,0.0
2024-01-03 00:15:00,0.001,0.0,0.45207593972558785,0.0
2024-01-03 00:30:00,0.001,0.0,0.4016550607844221,0.4
2024-01-03 00:45:00,0.001,0.0,0.36772374237267347,3.0
2024-01-03 01:00:00,0.001,0.0,0.3105237423726735,0.2
2024-01-03 01:15:00,0.001,0.0,0.3105237423726735,0.0
2024-01-03 01:30:00,0.001,0.0,0.39852374237267346,0.0
2024-01-03 01:45:00,0.001,0.0,0.3660374110732939,0.0
2024-01-03 02:00:00,0.001,0.0,0.7408333333333332,0.0
2024-01-03 02:15:00,0.001,0.0,0.2603666666666667,0.0
2024-01-03 02:30:00,0.001,0.0,0.1777,1.2
2024-01-03 02:45:00,0.001,0.0,0.17132666666666668,3.0
2024-01-03 03:00:00,0.001,0.0,0.5224666666666666,2.2
2024-01-03 03:15:00,0.001,0.0,0.042,2.6
2024-01-03 03:30:00,0.001,0.0,0.2889333333333333,0.0
2024-01-03 03:45:00,0.001,0.0,0.3602,0.0
2024-01-03 04:00:00,0.001,0.0,0.6190666666666667,0.2
2024-01-03 04:15:00,0.001,0.0,0.5444666666666667,3.0
2024-01-03 04:30:00,0.001,0.0,0.17526666666666665,0.2
2024-01-03 04:45:00,0.001,0.0,0.042,0.0
2024-01-03 05:00:00,0.001,0.0,0.18666666666666668,0.0
2024-01-03 05:15:00,0.001,0.0,0.08466666666666667,0.0
2024-01-03 05:30:00,0.001,0.0,0.5518,0.0
2024-01-03 05:45:00,0.001,0.0,0.056666666666666664,2.2
2024-01-03 06:00:00,0.001,0.0,0.042,2.6
2024-01-03 06:15:00,0.001,0.0,0.06266666666666668,2.2
2024-01-03 06:30:00,0.001,0.0,0.18666666666666668,1.0
2024-01-03 06:45:00,0.001,0.0,0.152,0.2
2024-01-03 07:00:00,0.001,0.0,0.07866666666666666,2.0
2024-01-03 07:15:00,0.001,0.0,0.44179999999999997,0.0
2024-01-03 07:30:00,0.001,0.0,0.042,0.8
2024-01-03 07:45:00,0.001,0.0,0.09366666666666666,3.0
2024-01-03 08:00:00,0.001,0.0,0.7767333333333333,0.4
2024-01-03 08:15:00,0.001,0.0,0.10066666666666667,3.0
2024-01-03 08:30:00,0.001,0.0,0.3085333333333333,3.0
2024-01-03 08:45:00,0.001,0.0,0.2205,3.0
2024-01-03 09:00:00,0.001,0.0,0.1777,3.0
2024-01-03 09:15:00,0.001,0.0,0.3263666666666667,3.0
2024-01-03 09:30:00,0.001,0.0,0.34103333333333335,3.0
2024-01-03 09:45:00,0.001,0.0,0.7107666666666667,3.0
2024-01-03 10:00:00,0.001,0.0,0.1777,3.0
2024-01-03 10:15:00,0.001,0.0,0.31096666666666667,2.6
2024-01-03 10:30:00,0.001,0.0,0.6214999999999999,0.0
2024-01-03 10:45:00,0.001,0.0,0.4908333333333334,0.0
2024-01-03 11:00:00,0.001,0.0,0.35982566056480547,0.0
2024-01-03 11:15:00,0.001,0.0,0.31473070201972875,1.4
2024-01-03 11:30:00,0.001,0.0,0.3420759397255878,0.8
2024-01-03 11:45:00,0.001,0.0,0.3640759397255878,1.8
2024-01-03 12:00:00,0.001,0.0,0.35527593972558785,3.0
2024-01-03 12:15:00,0.001,0.0,0.37646802560136333,0.0
2024-01-03 12:30:00,0.001,0.0,0.2109875456078324,0.0
2024-01-03 12:45:00,0.001,0.0,0.1777,0.0
2024-01-03 13:00:00,0.001,0.0,0.1777,0.0
2024-01-03 13:15:00,0.001,0.0,0.2877,0.0
2024-01-03 13:30:00,0.001,0.0,0.24738405654651133,1.2
2024-01-03 13:45:00,0.001,0.0,0.8383426063922546,1.4
2024-01-03 14:00:00,0.001,0.0,0.31207593972558784,0.0
2024-01-03 14:15:00,0.001,0.0,0.23065593972558782,2.0
2024-01-03 14:30:00,0.001,0.0,0.25830927305892115,0.6
2024-01-03 14:45:00,0.001,0.0,0.17255219735291433,1.4
2024-01-03 15:00:00,0.001,0.0,0.7645611719215544,3.0
2024-01-03 15:15:00,0.001,0.0,0.8097333333333334,2.0
2024-01-03 15:30:00,0.001,0.0,0.24441999999999997,0.0
2024-01-03 15:45:00,0.749399932232701,0.0,0.7645,0.0
2024-01-03 16:00:00,1.8972392235313549,0.0,0.27449999999999997,0.0
2024-01-03 16:15:00,1.8309528189172917,0.0,0.1777,0.0
2024-01-03 16:30:00,0.7354850558423817,0.0,0.7934333333333333,0.4
2024-01-03 16:45:00,1.051127759826138,0.0,2.3426529979660464,2.8
2024-01-03 17:00:00,0.001,0.0,1.353057075706007,1.0
2024-01-03 17:15:00,0.001,0.0,0.42545707570600677,1.2
2024-01-03 17:30:00,0.001,0.0,0.5893237423726735,0.0
2024-01-03 17:45:00,0.001,0.0,0.1895237423726735,0.0
2024-01-03 18:00:00,0.001,0.0,0.2984609120902707,0.0
2024-01-03 18:15:00,0.001,0.0,0.3723666666666666,0.4
2024-01-03 18:30:00,0.001,0.0,0.4087,3.0
2024-01-03 18:45:00,0.001,0.0,0.34071190437252574,2.6
2024-01-03 19:00:00,0.001,0.0,0.7300521973529144,1.6
2024-01-03 19:15:00,0.001,0.0,0.7300521973529144,0.0
2024-01-03 19:30:00,0.001,0.0,0.48280135893469667,0.0
2024-01-03 19:45:00,0.001,0.0,1.2723426063922545,2.2
2024-01-03 20:00:00,0.001,0.0,0.3766391265687269,0.0
2024-01-03 20:15:00,0.001,0.0,0.3105237423726735,0.0
2024-01-03 20:30:00,0.001,6.666666666666667e-05,0.3136811838772101,0.0
2024-01-03 20:45:00,0.001,1.6502666666666668,0.3627426063922545,2.2
2024-01-03 21:00:00,0.001,1.3504,0.5747426063922545,0.6
2024-01-03 21:15:00,0.001,1.6502666666666668,0.4007426063922545,0.0
2024-01-03 21:30:00,0.001,0.0009333333333333333,0.5763426063922544,2.4
2024-01-03 21:45:00,0.001,0.0,0.6086092730589211,0.0
2024-01-03 22:00:00,0.749399932232701,0.0,0.3420759397255878,0.0
2024-01-03 22:15:00,1.8972392235313549,0.0,0.43292434952689984,2.0
2024-01-03 22:30:00,1.8309528189172917,0.0,0.49679040903934013,3.0
2024-01-03 22:45:00,0.7354850558423817,0.0,0.1895237423726735,1.8
2024-01-03 23:00:00,1.051127759826138,0.0,0.1895237423726735,0.0
2024-01-03 23:15:00,0.7799923549645357,0.0,0.1895237423726735,0.0
2024-01-03 23:30:00,0.9284423611314392,0.0,0.23352374237267348,0.0
2024-01-03 23:45:00,0.24927048966575827,0.0,0.3661863312993796,1.2
2024-01-04 00:00:00,0.001,0.0,0.18799333333333335,1.0
2024-01-04 00:15:00,0.001,0.0,0.042,0.0
2024-01-04 00:30:00,0.001,0.0,0.042,0.0
2024-01-04 00:45:00,0.001,0.0,0.064,0.0
2024-01-04 01:00:00,0.001,0.0,0.152,0.0
2024-01-04 01:15:00,0.001,0.0,0.1997776073242297,2.6
2024-01-04 01:30:00,0.001,0.0,0.13704260639225446,2.4
2024-01-04 01:45:00,0.001,0.0,0.0853759397255878,0.0
2024-01-04 02:00:00,0.001,0.0,0.0853759397255878,0.0
2024-01-04 02:15:00,0.001,0.0,0.5951759397255878,0.0
2024-01-04 02:30:00,0.001,0.0,0.10206176983798725,0.0
2024-01-04 02:45:00,0.001,0.0,0.7197333333333334,0.0
2024-01-04 03:00:00,0.001,0.0,0.4624666666666667,0.0
2024-01-04 03:15:00,0.001,0.0,0.042,2.0
2024-01-04 03:30:00,0.001,0.0,0.13,0.0
2024-01-04 03:45:00,0.001,0.0,0.10066666666666667,2.0
2024-01-04 04:00:00,0.001,0.0,0.06266666666666668,0.0
2024-01-04 04:15:00,0.001,0.0,0.18666666666666668,0.0
2024-01-04 04:30:00,0.001,0.0,0.44179999999999997,0.0
2024-01-04 04:45:00,0.001,0.0,0.10800000000000001,0.0
2024-01-04 05:00:00,0.001,0.0,0.12266666666666666,2.2
2024-01-04 05:15:00,0.001,0.0,0.042,0.0
2024-01-04 05:30:00,0.001,0.0,0.09366666666666666,0.0
2024-01-04 05:45:00,0.001,0.0,0.15566666666666668,0.0
2024-01-04 06:00:00,0.001,0.0,0.08600000000000001,0.8
2024-01-04 06:15:00,0.001,0.0,0.14466666666666667,1.2
2024-01-04 06:30:00,0.001,0.0,0.3085333333333333,1.4
2024-01-04 06:45:00,0.001,0.0,0.33167161139213713,0.6
2024-01-04 07:00:00,0.001,0.0,0.156218864019581,0.2
2024-01-04 07:15:00,0.001,0.0,2.417285530686248,3.0
2024-01-04 07:30:00,0.001,0.0,0.1835521973529143,0.6
2024-01-04 07:45:00,0.001,0.0,0.08821886401958097,0.0
2024-01-04 08:00:00,0.001,0.0,0.04620695964705524,0.0
2024-01-04 08:15:00,0.001,0.0,0.042,0.0
2024-01-04 08:30:00,0.001,0.0,0.15566666666666668,0.0
2024-01-04 08:45:00,0.001,0.0,0.20366666666666663,0.0
2024-01-04 09:00:00,0.001,0.0,0.07866666666666666,0.0
2024-01-04 09:15:00,0.001,0.0,0.042,0.0
2024-01-04 09:30:00,0.001,0.0,0.0490942454236041,1.8
2024-01-04 09:45:00,0.001,0.0,0.14429040903934015,1.2
2024-01-04 10:00:00,0.001,0.0,0.42219040903934013,0.0
2024-01-04 10:15:00,0.001,0.0,0.2688570757060068,0.8
2024-01-04 10:30:00,0.001,0.0,0.1895237423726735,2.2
2024-01-04 10:45:00,0.001,0.0,0.19162722219620112,2.4
2024-01-04 11:00:00,0.001,0.0,0.21398169430198372,0.6
2024-01-04 11:15:00,0.001,0.0,0.29591886401958095,0.0
2024-01-04 11:30:00,0.001,0.0,0.43458553068624767,0.0
2024-01-04 11:45:00,0.001,0.0,0.21398169430198372,0.0
2024-01-04 12:00:00,0.001,0.0,0.21266202043147733,0.0
2024-01-04 12:15:00,0.001,0.0,0.1895237423726735,0.0
2024-01-04 12:30:00,0.001,0.0,0.3611814344707002,0.0
2024-01-04 12:45:00,0.001,6.666666666666667e-05,1.0239581932850068,0.6
2024-01-04 13:00:00,0.11525299393937072,0.001,0.44391886401958097,1.8
2024-01-04 13:15:00,1.6984739823927635,1.2004666666666668,0.49018553068624765,1.2
2024-01-04 13:30:00,1.9571921555028464,0.001,2.7292521973529142,1.0
2024-01-04 13:45:00,1.9777871676156922,0.001,0.27509798507841526,0.6
2024-01-04 14:00:00,1.2913192803479392,0.00046666666666666666,0.8207666666666665,2.8
2024-01-04 14:15:00,0.001,0.0,0.3637666666666667,0.0
2024-01-04 14:30:00,0.001,0.0,0.3853079141242245,0.0
2024-01-04 14:45:00,0.001,0.0,0.2291037423726735,0.0
2024-01-04 15:00:00,0.001,0.0,1.1344237423726733,0.0
2024-01-04 15:15:00,0.001,0.0,2.0440904090393404,0.0
2024-01-04 15:30:00,0.001,0.0,0.5039904090393402,0.0
2024-01-04 15:45:00,0.001,0.0,2.548049421413066,0.4
2024-01-04 16:00:00,0.001,0.0,0.2609188640195809,3.0
2024-01-04 16:15:00,0.001,0.0,0.32218553068624767,1.8
2024-01-04 16:30:00,0.001,0.0,0.4182521973529143,0.0
2024-01-04 16:45:00,0.001,0.0,0.388918864019581,0.0
2024-01-04 17:00:00,0.001,0.0,0.3050104394705828,0.0
2024-01-04 17:15:00,0.001,0.0,0.33849999999999997,0.6
2024-01-04 17:30:00,0.001,0.0,0.19836666666666666,3.0
2024-01-04 17:45:00,0.001,0.0,0.2437,2.6
2024-01-04 18:00:00,0.001,0.0,2.1880840657843046,2.8
2024-01-04 18:15:00,0.001,0.0002,0.8489855306862476,0.0
2024-01-04 18:30:00,0.001,1.9501333333333333,0.23798553068624761,0.0
2024-01-04 18:45:00,0.001,1.2004666666666668,0.474918864019581,0.0
2024-01-04 19:00:00,0.001,1.5003333333333333,0.3742521973529144,0.0
2024-01-04 19:15:00,0.001,0.0008,0.4423778579177198,0.0
2024-01-04 19:30:00,0.001,0.0,0.3420759397255878,0.0
2024-01-04 19:45:00,0.001,0.0,0.735565500255005,2.6
2024-01-04 20:00:00,0.001,0.0,0.28959040903934014,3.0
