,WasherDryer,TumbleDryer,WashingMachine,BaseLoad,P_WB
2024-01-01 13:30:00,0.001,0.001,0.001,0.07655219735291431,0.0
2024-01-01 13:45:00,0.001,0.001,0.001,0.07655219735291431,1.3
2024-01-01 14:00:00,0.001,0.001,0.001,0.18424175788233146,1.5
2024-01-01 14:15:00,0.001,0.001,0.001,0.18433333333333332,1.3
2024-01-01 14:30:00,0.001,0.001,0.001,0.045,0.0
2024-01-01 14:45:00,0.001,0.001,0.001,0.045,0.0
2024-01-01 15:00:00,0.001,0.001,0.001,0.045,0.0
2024-01-01 15:15:00,0.001,0.001,0.001,0.045,0.0
2024-01-01 15:30:00,0.001,0.001,0.001,0.18433333333333332,0.0
2024-01-01 15:45:00,0.001,0.001,0.001,0.15899999999999997,0.0
2024-01-01 16:00:00,0.001,0.001,0.001,0.045,0.0
2024-01-01 16:15:00,0.001,0.001,0.001,0.057133333333333335,0.0
2024-01-01 16:30:00,0.001,0.001,0.001,0.058,1.4
2024-01-01 16:45:00,0.001,0.001,0.001,0.06851739911763811,1.5
2024-01-01 17:00:00,0.001,0.001,0.001,0.25075219735291426,1.5
2024-01-01 17:15:00,0.001,0.001,0.001,0.16521886401958097,1.5
2024-01-01 17:30:00,0.001,0.001,0.001,0.07655219735291431,1.5
2024-01-01 17:45:00,0.001,0.001,0.001,0.07655219735291431,1.5
2024-01-01 18:00:00,0.001,0.001,0.001,0.400882648779153,1.5
2024-01-01 18:15:00,0.001,0.001,0.001,2.4558237423726736,1.5
2024-01-01 18:30:00,0.001,0.001,0.001,0.4093570757060069,1.5
2024-01-01 18:45:00,0.001,0.001,0.001,0.13315707570600685,1.5
2024-01-01 19:00:00,0.001,0.001,0.001,0.06982374237267351,1.5
2024-01-01 19:15:00,0.001,0.001,0.001,0.07140468489418697,1.5
2024-01-01 19:30:00,0.001,0.001,0.001,0.10137593972558781,1.5
2024-01-01 19:45:00,0.7920347860576631,0.001,0.001,0.13790927305892114,1.5
2024-01-01 20:00:00,0.7920347860576631,0.001,0.001,0.5097759397255878,1.5
2024-01-01 20:15:00,0.7920347860576631,0.001,0.001,0.24737593972558783,1.5
2024-01-01 20:30:00,0.7920347860576631,0.001,0.001,0.20779944074256468,1.5
2024-01-01 20:45:00,0.7920347860576631,0.001,0.001,0.1975521973529143,1.5
2024-01-01 21:00:00,0.7920347860576631,0.001,0.001,0.14108553068624763,1.5
2024-01-01 21:15:00,0.7920347860576631,0.001,0.001,0.12958361249411568,1.5
2024-01-01 21:30:00,0.7920347860576631,0.001,0.001,0.2678585406079497,1.5
2024-01-01 21:45:00,0.7920347860576631,0.001,0.001,0.08000780815697826,1.5
2024-01-01 22:00:00,0.7920347860576631,0.001,0.001,0.0883759397255878,1.5
2024-01-01 22:15:00,0.7920347860576631,0.001,0.001,0.0883759397255878,1.5
2024-01-01 22:30:00,0.7920347860576631,0.001,0.001,0.0860111912510531,1.5
2024-01-01 22:45:00,0.21194260961537684,0.001,0.001,0.2603876902340762,1.5
2024-01-01 23:00:00,0.001,0.001,0.001,0.3740883941177554,1.5
2024-01-01 23:15:00,0.001,0.001,0.001,0.20937593972558782,1.5
2024-01-01 23:30:00,0.001,0.001,0.001,0.20937593972558782,1.5
2024-01-01 23:45:00,0.001,0.001,0.001,0.20937593972558782,1.3
2024-01-02 00:00:00,0.001,0.001,0.001,0.11257593972558781,0.0
2024-01-02 00:15:00,0.001,0.001,0.001,0.1897092730589211,1.1
2024-01-02 00:30:00,0.001,0.001,0.001,0.23616898007853254,1.5
2024-01-02 00:45:00,0.001,0.001,0.001,0.05051774644058096,1.5
2024-01-02 01:00:00,0.001,0.001,0.001,0.045,1.5
2024-01-02 01:15:00,0.001,0.001,0.001,0.045,1.5
2024-01-02 01:30:00,0.001,0.001,0.001,0.045,1.5
2024-01-02 01:45:00,0.001,0.001,0.001,0.17166666666666666,1.4
2024-01-02 02:00:00,0.001,0.001,0.001,0.17166666666666666,0.0
2024-01-02 02:15:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 02:30:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 02:45:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 03:00:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 03:15:00,0.001,0.001,0.001,0.197,0.5
2024-01-02 03:30:00,0.001,0.001,0.001,0.14633333333333332,1.5
2024-01-02 03:45:00,0.001,0.001,0.001,0.045,1.1
2024-01-02 04:00:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 04:15:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 04:30:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 04:45:00,0.001,0.001,0.001,0.22233333333333333,1.0
2024-01-02 05:00:00,0.001,0.001,0.001,0.121,1.3
2024-01-02 05:15:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 05:30:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 05:45:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 06:00:00,0.001,0.001,0.001,0.057666666666666665,1.5
2024-01-02 06:15:00,0.001,0.001,0.001,0.235,1.1
2024-01-02 06:30:00,0.001,0.001,0.001,0.09566666666666665,0.0
2024-01-02 06:45:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 07:00:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 07:15:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 07:30:00,0.001,0.001,0.001,0.08906666666666667,1.0
2024-01-02 07:45:00,0.001,0.001,0.001,0.24799999999999997,1.5
2024-01-02 08:00:00,0.001,0.001,0.001,0.08333333333333333,0.8
2024-01-02 08:15:00,0.001,0.001,0.001,0.058,0.0
2024-01-02 08:30:00,0.001,0.001,0.001,0.08324175788233144,0.0
2024-01-02 08:45:00,0.001,0.001,0.001,0.08955219735291431,1.5
2024-01-02 09:00:00,0.001,0.001,0.001,0.15288553068624763,1.5
2024-01-02 09:15:00,0.001,0.001,0.001,0.27608553068624764,1.5
2024-01-02 09:30:00,0.001,0.001,0.001,0.07655219735291431,0.4
2024-01-02 09:45:00,0.001,0.001,0.001,0.05972435876469335,0.0
2024-01-02 10:00:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 10:15:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 10:30:00,0.001,0.001,0.001,0.13366666666666666,1.3
2024-01-02 10:45:00,0.001,0.001,0.001,0.20966666666666667,1.5
2024-01-02 11:00:00,0.001,0.001,0.001,0.045,1.0
2024-01-02 11:15:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 11:30:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 11:45:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 12:00:00,0.001,0.001,0.001,0.15899999999999997,0.9
2024-01-02 12:15:00,0.001,0.001,0.001,0.18433333333333332,1.5
2024-01-02 12:30:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 12:45:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 13:00:00,0.001,0.001,0.001,0.045,0.1
2024-01-02 13:15:00,0.001,0.001,0.001,0.045,1.5
2024-01-02 13:30:00,0.001,0.001,0.001,0.18433333333333332,1.5
2024-01-02 13:45:00,0.001,0.001,0.001,0.15899999999999997,1.5
2024-01-02 14:00:00,0.001,0.001,0.001,0.045,0.5
2024-01-02 14:15:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 14:30:00,0.001,0.001,0.001,0.045,0.0
2024-01-02 14:45:00,0.001,0.001,0.001,0.045,1.4
2024-01-02 15:00:00,0.001,0.001,0.001,0.21808058596077715,1.5
2024-01-02 15:15:00,0.001,0.001,0.001,0.16521886401958097,1.5
2024-01-02 15:30:00,0.001,0.001,0.001,0.07655219735291431,1.5
2024-01-02 15:45:00,0.001,0.001,0.001,0.08088553068624765,1.5
2024-01-02 16:00:00,0.001,0.001,0.001,0.08955219735291431,1.5
2024-01-02 16:15:00,0.001,0.001,0.001,0.0790347982352762,1.5
2024-01-02 16:30:00,0.001,0.001,0.001,0.24799999999999997,1.5
2024-01-02 16:45:00,0.001,0.001,0.001,0.12940000000000002,1.5
2024-01-02 17:00:00,0.001,0.001,0.001,0.16686666666666666,1.5
2024-01-02 17:15:00,0.001,0.001,0.001,0.166,1.5
2024-01-02 17:30:00,0.001,0.001,0.001,0.166,1.5
2024-01-02 17:45:00,0.001,0.001,0.001,0.19133333333333333,0.1
2024-01-02 18:00:00,0.001,0.001,0.001,0.3599412474575578,0.0
2024-01-02 18:15:00,0.001,0.001,0.001,1.4952904090393404,0.0
2024-01-02 18:30:00,0.001,0.001,0.001,1.4572904090393404,0.0
2024-01-02 18:45:00,0.001,0.001,0.001,0.21396202043147733,0.4
2024-01-02 19:00:00,0.001,0.001,0.001,0.2223759397255878,1.5
2024-01-02 19:15:00,0.001,0.001,0.001,0.27304260639225447,1.5
2024-01-02 19:30:00,0.001,0.001,0.001,1.3461759397255875,1.5
2024-01-02 19:45:00,0.001,0.001,0.001,2.2282426063922545,1.5
2024-01-02 20:00:00,0.001,0.001,0.001,0.4948985829948481,1.5
2024-01-02 20:15:00,0.001,0.001,0.001,0.07655219735291431,1.5
2024-01-02 20:30:00,0.001,0.001,0.001,0.07655219735291431,1.5
2024-01-02 20:45:00,0.001,0.001,0.001,0.21945027916078233,1.5
2024-01-02 21:00:00,0.001,0.001,0.001,0.3867092730589211,1.5
2024-01-02 21:15:00,0.001,0.001,0.001,0.186237661666784,1.5
2024-01-02 21:30:00,0.001,0.001,0.001,0.1778237423726735,1.5
2024-01-02 21:45:00,0.001,0.001,0.001,0.19465158096089447,1.5
2024-01-02 22:00:00,0.001,0.001,0.001,0.15290927305892113,0.6
2024-01-02 22:15:00,0.001,0.001,0.001,0.31070927305892115,0.0
2024-01-02 22:30:00,0.001,0.001,0.001,0.3613759397255878,0.0
2024-01-02 22:45:00,0.001,0.001,0.001,0.20937593972558782,0.0
2024-01-02 23:00:00,0.001,0.001,0.001,0.20937593972558782,0.0
2024-01-02 23:15:00,0.001,0.001,0.001,0.20937593972558782,0.0
2024-01-02 23:30:00,0.001,0.001,0.001,0.20701119125105313,0.0
2024-01-02 23:45:00,0.001,0.001,0.001,0.21128553068624764,0.0
2024-01-03 00:00:00,0.001,0.001,0.001,0.19690842454899812,0.0
2024-01-03 00:15:00,0.001,0.001,0.001,0.13332,0.0
2024-01-03 00:30:00,0.001,0.001,0.001,0.06786824949151156,0.0
2024-01-03 00:45:00,0.001,0.001,0.001,0.0568237423726735,0.3
2024-01-03 01:00:00,0.001,0.001,0.001,0.0568237423726735,1.5
2024-01-03 01:15:00,0.001,0.001,0.001,0.2088237423726735,0.7
2024-01-03 01:30:00,0.001,0.001,0.001,0.15815707570600684,0.0
2024-01-03 01:45:00,0.001,0.001,0.001,0.0568237423726735,0.0
2024-01-03 02:00:00,0.001,0.001,0.001,0.047364748474534694,0.0
2024-01-03 02:15:00,0.001,0.001,0.001,0.045,1.3
2024-01-03 02:30:00,0.001,0.001,0.001,0.045,0.8
2024-01-03 02:45:00,0.001,0.001,0.001,0.22233333333333333,0.1
2024-01-03 03:00:00,0.001,0.001,0.001,0.121,1.5
2024-01-03 03:15:00,0.001,0.001,0.001,0.045,1.5
2024-01-03 03:30:00,0.001,0.001,0.001,0.045,1.5
2024-01-03 03:45:00,0.001,0.001,0.001,0.045,1.5
2024-01-03 04:00:00,0.001,0.001,0.001,0.057666666666666665,1.5
2024-01-03 04:15:00,0.001,0.001,0.001,0.235,0.6
2024-01-03 04:30:00,0.001,0.001,0.001,0.09566666666666665,1.4
2024-01-03 04:45:00,0.001,0.001,0.001,0.045,1.5
2024-01-03 05:00:00,0.001,0.001,0.001,0.045,1.5
2024-01-03 05:15:00,0.001,0.001,0.001,0.045,1.5
2024-01-03 05:30:00,0.001,0.001,0.001,0.08299999999999999,1.5
2024-01-03 05:45:00,0.001,0.001,0.001,0.235,1.5
2024-01-03 06:00:00,0.001,0.001,0.001,0.07033333333333333,1.5
2024-01-03 06:15:00,0.001,0.001,0.001,0.045,1.5
2024-01-03 06:30:00,0.001,0.001,0.001,0.045,0.2
2024-01-03 06:45:00,0.001,0.001,0.001,0.045,0.0
2024-01-03 07:00:00,0.001,0.001,0.001,0.1118,0.0
2024-01-03 07:15:00,0.001,0.001,0.001,0.24799999999999997,1.0
2024-01-03 07:30:00,0.001,0.001,0.001,0.058,1.5
2024-01-03 07:45:00,0.001,0.001,0.001,0.058,0.3
2024-01-03 08:00:00,0.001,0.001,0.001,0.057133333333333335,0.0
2024-01-03 08:15:00,0.001,0.001,0.001,0.045,0.0
2024-01-03 08:30:00,0.001,0.001,0.001,0.13366666666666666,0.0
2024-01-03 08:45:00,0.001,0.001,0.001,0.21676091209027076,0.0
2024-01-03 09:00:00,0.001,0.001,0.001,0.0568237423726735,0.2
2024-01-03 09:15:00,0.001,0.001,0.001,0.0568237423726735,1.5
2024-01-03 09:30:00,0.001,0.001,0.001,0.0568237423726735,1.5
2024-01-03 09:45:00,0.001,0.001,0.001,0.0568237423726735,0.9
2024-01-03 10:00:00,0.001,0.001,0.001,0.17003549288116196,0.0
2024-01-03 10:15:00,0.05373565240384421,0.001,0.001,0.2811333333333333,0.8
2024-01-03 10:30:00,0.7920347860576631,0.001,0.001,0.23743999999999998,1.5
2024-01-03 10:45:00,0.7920347860576631,0.001,0.001,0.22316,1.5
2024-01-03 11:00:00,0.7920347860576631,0.001,0.001,0.179,1.5
2024-01-03 11:15:00,0.7920347860576631,0.001,0.001,0.179,0.1
2024-01-03 11:30:00,0.7920347860576631,0.001,0.001,0.19733333333333333,1.0
2024-01-03 11:45:00,0.7920347860576631,0.001,0.001,0.17200000000000001,1.5
2024-01-03 12:00:00,0.7920347860576631,0.001,0.001,0.057133333333333335,1.5
2024-01-03 12:15:00,0.7920347860576631,0.001,0.001,0.045,1.5
2024-01-03 12:30:00,0.7920347860576631,0.001,0.001,0.045,1.4
2024-01-03 12:45:00,0.7920347860576631,0.001,0.001,0.045,0.0
2024-01-03 13:00:00,0.7920347860576631,0.001,0.001,0.21919999999999998,0.0
2024-01-03 13:15:00,0.7920347860576631,0.001,0.001,0.14666666666666667,0.0
2024-01-03 13:30:00,0.7920347860576631,0.001,0.001,0.058,1.1
2024-01-03 13:45:00,0.7920347860576631,0.001,0.001,0.058,1.5
2024-01-03 14:00:00,0.6865634812499747,0.001,0.001,0.13765333333333332,1.5
2024-01-03 14:15:00,0.001,0.001,0.001,0.04586666666666666,1.5
2024-01-03 14:30:00,0.001,0.001,0.001,0.24799999999999997,1.5
2024-01-03 14:45:00,0.001,0.001,0.001,0.12133333333333333,1.5
2024-01-03 15:00:00,0.001,0.001,0.001,0.058,1.5
2024-01-03 15:15:00,0.001,0.001,0.001,0.054533333333333336,1.2
2024-01-03 15:30:00,0.001,0.001,0.001,0.045,0.0
2024-01-03 15:45:00,0.001,0.001,0.001,0.07033333333333333,0.0
2024-01-03 16:00:00,0.001,0.001,0.001,0.235,0.0
2024-01-03 16:15:00,0.001,0.001,0.001,0.21100494472547046,0.0
2024-01-03 16:30:00,0.001,0.001,0.001,0.1975521973529143,0.0
2024-01-03 16:45:00,0.001,0.001,0.001,0.1975521973529143,0.3
2024-01-03 17:00:00,0.001,0.001,0.001,0.1975521973529143,1.5
2024-01-03 17:15:00,0.001,0.001,0.001,0.2401521973529143,1.5
2024-01-03 17:30:00,0.001,0.001,0.001,0.24972435876469332,0.6
2024-01-03 17:45:00,0.001,0.001,0.001,0.057666666666666665,0.0
2024-01-03 18:00:00,0.001,0.001,0.001,0.04710347982352762,0.0
2024-01-03 18:15:00,0.001,0.001,0.001,0.07655219735291431,0.0
2024-01-03 18:30:00,0.001,0.001,0.001,0.07655219735291431,0.0
2024-01-03 18:45:00,0.001,0.001,0.001,0.23492485995167348,0.0
2024-01-03 19:00:00,0.001,0.001,0.1907336200641085,0.3997092730589211,0.0
2024-01-03 19:15:00,0.001,0.001,0.5904714082723814,0.2223759397255878,1.4
2024-01-03 19:30:00,0.001,0.001,0.4854863435082232,0.2097550607844221,1.5
2024-01-03 19:45:00,0.001,0.001,0.16616168836457856,0.1908237423726735,1.5
2024-01-03 20:00:00,0.001,0.001,0.5149083967827618,0.15682374237267352,1.5
2024-01-03 20:15:00,0.001,0.001,1.2575608255053539,0.26120143447070016,1.5
2024-01-03 20:30:00,0.001,0.001,0.12384923520517449,0.35330927305892107,0.8
2024-01-03 20:45:00,0.001,0.001,0.1218282831049564,0.20937593972558782,0.0
2024-01-03 21:00:00,0.001,0.001,0.3680441955704638,0.20149344481047213,0.6
2024-01-03 21:15:00,0.001,0.001,0.7990600207583909,0.1975521973529143,1.5
2024-01-03 21:30:00,0.001,0.001,0.001,0.10602087894116571,1.5
2024-01-03 21:45:00,0.001,0.001,0.001,0.17166666666666666,1.5
2024-01-03 22:00:00,0.001,0.001,0.001,0.17166666666666666,1.5
2024-01-03 22:15:00,0.001,0.001,0.001,0.0555173991176381,1.5
2024-01-03 22:30:00,0.001,0.001,0.001,0.07655219735291431,1.5
2024-01-03 22:45:00,0.001,0.001,0.001,0.1666778579177198,1.5
2024-01-03 23:00:00,0.001,0.001,0.001,0.20937593972558782,1.5
2024-01-03 23:15:00,0.001,0.001,0.001,0.3613759397255878,1.5
2024-01-03 23:30:00,0.001,0.001,0.001,0.31070927305892115,0.5
2024-01-03 23:45:00,0.001,0.001,0.001,0.19044906485232954,1.2
2024-01-04 00:00:00,0.001,0.001,0.001,0.11820407773996058,1.5
2024-01-04 00:15:00,0.001,0.001,0.001,0.0568237423726735,1.5
2024-01-04 00:30:00,0.001,0.001,0.001,0.0568237423726735,1.5
2024-01-04 00:45:00,0.001,0.001,0.001,0.23415707570600686,1.5
2024-01-04 01:00:00,0.001,0.001,0.001,0.1328237423726735,1.5
2024-01-04 01:15:00,0.001,0.001,0.001,0.0520942454236041,1.5
2024-01-04 01:30:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 01:45:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 02:00:00,0.001,0.001,0.001,0.057666666666666665,1.5
2024-01-04 02:15:00,0.001,0.001,0.001,0.235,1.5
2024-01-04 02:30:00,0.001,0.001,0.001,0.09566666666666665,1.5
2024-01-04 02:45:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 03:00:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 03:15:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 03:30:00,0.001,0.001,0.001,0.08299999999999999,1.5
2024-01-04 03:45:00,0.001,0.001,0.001,0.235,1.5
2024-01-04 04:00:00,0.001,0.001,0.001,0.07033333333333333,1.5
2024-01-04 04:15:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 04:30:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 04:45:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 05:00:00,0.001,0.001,0.001,0.10833333333333334,1.5
2024-01-04 05:15:00,0.001,0.001,0.001,0.235,1.5
2024-01-04 05:30:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 05:45:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 06:00:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 06:15:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 06:30:00,0.001,0.001,0.001,0.13366666666666666,1.5
2024-01-04 06:45:00,0.001,0.001,0.001,0.20966666666666667,1.5
2024-01-04 07:00:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 07:15:00,0.001,0.001,0.001,0.07693131841174859,0.3
2024-01-04 07:30:00,0.001,0.001,0.001,0.08955219735291431,0.0
2024-01-04 07:45:00,0.001,0.001,0.001,0.08955219735291431,0.0
2024-01-04 08:00:00,0.001,0.001,0.001,0.20008553068624763,0.0
2024-01-04 08:15:00,0.001,0.001,0.001,0.2277092730589211,0.0
2024-01-04 08:30:00,0.001,0.001,0.001,0.08516202043147733,1.3
2024-01-04 08:45:00,0.001,0.001,0.001,0.06982374237267351,1.5
2024-01-04 09:00:00,0.001,0.001,0.001,0.06982374237267351,0.0
2024-01-04 09:15:00,0.001,0.001,0.001,0.06982374237267351,0.0
2024-01-04 09:30:00,0.001,0.001,0.001,0.1981215828248449,0.0
2024-01-04 09:45:00,0.001,0.001,0.001,0.17200000000000001,0.0
2024-01-04 10:00:00,0.001,0.8689622377404913,0.001,0.058,0.0
2024-01-04 10:15:00,0.001,1.9127276990289628,0.001,0.055400000000000005,0.0
2024-01-04 10:30:00,0.001,1.8124454728166914,0.001,0.05106666666666667,1.2
2024-01-04 10:45:00,0.001,0.6293646436977995,0.001,0.06115299796604627,1.1
2024-01-04 11:00:00,0.001,1.066386949685267,0.001,0.2344904090393402,1.0
2024-01-04 11:15:00,0.001,0.7806512044240247,0.001,0.1584904090393402,1.5
2024-01-04 11:30:00,0.001,0.9624449889523569,0.001,0.06375707570600683,0.6
2024-01-04 11:45:00,0.001,1.578806867995214,0.001,0.0568237423726735,0.0
2024-01-04 12:00:00,0.001,0.001,0.001,1.6451215828248449,0.0
2024-01-04 12:15:00,0.001,0.001,0.001,1.0046,0.0
2024-01-04 12:30:00,0.001,0.001,0.001,0.235,1.5
2024-01-04 12:45:00,0.001,0.001,0.001,0.16540407773996055,1.5
2024-01-04 13:00:00,0.001,0.001,0.001,0.1778237423726735,1.5
2024-01-04 13:15:00,0.001,0.001,0.001,0.1778237423726735,1.5
2024-01-04 13:30:00,0.001,0.001,0.001,0.1778237423726735,1.5
2024-01-04 13:45:00,0.001,0.001,0.001,0.20315707570600683,1.5
2024-01-04 14:00:00,0.001,0.001,0.001,0.3076,1.5
2024-01-04 14:15:00,0.001,0.001,0.001,0.08299999999999999,0.0
2024-01-04 14:30:00,0.001,0.001,0.001,0.045,0.0
2024-01-04 14:45:00,0.001,0.001,0.001,0.048466666666666665,0.0
2024-01-04 15:00:00,0.001,0.001,0.001,0.058,0.0
2024-01-04 15:15:00,0.001,0.001,0.001,0.10866666666666668,0.0
2024-01-04 15:30:00,0.001,0.001,0.001,0.24799999999999997,0.0
2024-01-04 15:45:00,0.001,0.001,0.001,0.0672,0.0
2024-01-04 16:00:00,0.001,0.001,0.001,0.045,0.3
2024-01-04 16:15:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 16:30:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 16:45:00,0.001,0.001,0.001,0.121,0.8
2024-01-04 17:00:00,0.001,0.001,0.001,0.22233333333333333,1.2
2024-01-04 17:15:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 17:30:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 17:45:00,0.001,0.001,0.001,0.045,1.5
2024-01-04 18:00:00,0.001,0.001,0.001,0.0528,1.5
2024-01-04 18:15:00,0.001,0.001,0.001,0.15933333333333335,1.5
2024-01-04 18:30:00,0.001,0.001,0.001,0.21,1.5
2024-01-04 18:45:00,0.001,0.001,0.001,0.058,1.5
2024-01-04 19:00:00,0.001,0.001,0.001,0.048466666666666665,1.5
2024-01-04 19:15:00,0.001,0.001,0.001,0.1554,1.5
2024-01-04 19:30:00,0.001,0.001,0.001,0.0692,1.5
2024-01-04 19:45:00,0.001,0.001,0.001,0.3005491615817823,1.5
2024-01-04 20:00:00,0.001,0.001,0.001,0.3044904090393402,1.5
2024-01-04 20:15:00,0.001,0.001,0.001,0.18389040903934017,1.5
2024-01-04 20:30:00,0.001,0.001,0.001,0.21290374237267348,1.5
2024-01-04 20:45:00,0.001,0.001,0.001,0.28124722219620113,1.5
2024-01-04 21:00:00,0.001,0.001,0.001,0.2223759397255878,1.2
2024-01-04 21:15:00,0.001,0.001,0.001,0.36744260639225446,0.0
2024-01-04 21:30:00,0.001,0.001,0.001,0.31070927305892115,0.0
2024-01-04 21:45:00,0.001,0.001,0.001,0.20937593972558782,0.8
2024-01-04 22:00:00,0.001,0.001,0.001,0.20937593972558782,1.3
2024-01-04 22:15:00,0.001,0.001,0.001,0.20937593972558782,0.0
