,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.051,0.0,0.0
2024-01-01 00:15:00,0.001,0.051,0.0,0.0
2024-01-01 00:30:00,0.001,0.051,0.0,0.0
2024-01-01 00:45:00,0.001,0.25366666666666665,0.0,0.0
2024-01-01 01:00:00,0.001,0.319,0.0,0.0
2024-01-01 01:15:00,0.001,0.051,0.0,0.0
2024-01-01 01:30:00,0.001,0.051,0.0,0.0
2024-01-01 01:45:00,0.001,0.051,0.0,0.0
2024-01-01 02:00:00,0.001,0.17933333333333332,0.8,4.0
2024-01-01 02:15:00,0.001,0.39333333333333337,2.4,1.6666666666666667
2024-01-01 02:30:00,0.001,0.051,0.0,0.0
2024-01-01 02:45:00,0.001,0.051,0.0,0.0
2024-01-01 03:00:00,0.001,0.051,0.0,0.0
2024-01-01 03:15:00,0.001,0.15433333333333332,0.0,0.0
2024-01-01 03:30:00,0.001,0.30366666666666664,0.0,3.6666666666666665
2024-01-01 03:45:00,0.001,0.16566666666666666,0.0,0.0
2024-01-01 04:00:00,0.001,0.051,0.2,0.0
2024-01-01 04:15:00,0.001,0.051,3.0,0.0
2024-01-01 04:30:00,0.001,0.144,3.0,0.0
2024-01-01 04:45:00,0.001,0.1993333333333333,3.0,0.0
2024-01-01 05:00:00,0.001,0.2803333333333333,3.0,0.0
2024-01-01 05:15:00,0.001,0.051,3.0,0.0
2024-01-01 05:30:00,0.001,0.051,3.0,0.0
2024-01-01 05:45:00,0.001,0.13366666666666666,3.0,0.0
2024-01-01 06:00:00,0.001,0.175,1.4,0.0
2024-01-01 06:15:00,0.001,0.27099999999999996,0.0,2.0
2024-01-01 06:30:00,0.001,0.6280666666666667,0.0,0.3333333333333333
2024-01-01 06:45:00,0.001,0.051,0.0,0.0
2024-01-01 07:00:00,0.001,0.12333333333333332,1.8,1.3333333333333333
2024-01-01 07:15:00,0.001,0.18533333333333332,2.0,5.0
2024-01-01 07:30:00,0.001,0.15633333333333332,0.0,0.6666666666666666
2024-01-01 07:45:00,0.001,0.33039999999999997,0.0,0.0
2024-01-01 08:00:00,0.001,0.2092,0.0,0.0
2024-01-01 08:15:00,0.001,0.36800000000000005,0.0,0.0
2024-01-01 08:30:00,0.001,2.6897333333333333,2.4,2.0
2024-01-01 08:45:00,0.001,0.6385333333333333,1.2,3.0
2024-01-01 09:00:00,0.001,0.8882,0.0,0.0
2024-01-01 09:15:00,0.001,0.1554,0.0,5.0
2024-01-01 09:30:00,0.001,0.1175173991176381,0.0,1.3333333333333333
2024-01-01 09:45:00,0.001,0.25861886401958095,0.0,0.0
2024-01-01 10:00:00,0.001,0.21655219735291428,1.6,0.0
2024-01-01 10:15:00,0.001,0.3925521973529143,2.0,0.0
2024-01-01 10:30:00,0.001,0.30455219735291433,0.0,0.0
2024-01-01 10:45:00,0.001,0.5144982780588038,0.0,0.0
2024-01-01 11:00:00,0.001,2.8505,0.0,0.0
2024-01-01 11:15:00,0.001,0.7964333333333332,0.0,0.0
2024-01-01 11:30:00,0.001,0.9420333333333332,0.0,3.3333333333333335
2024-01-01 11:45:00,0.001,0.3497,1.0,0.3333333333333333
2024-01-01 12:00:00,0.001,0.6523510797739143,2.4,2.0
2024-01-01 12:15:00,0.001,0.3535237423726735,0.0,3.3333333333333335
2024-01-01 12:30:00,0.001,0.24339040903934014,0.0,0.0
2024-01-01 12:45:00,0.001,0.3969237423726735,0.0,1.3333333333333333
2024-01-01 13:00:00,0.001,2.191521727451089,0.0,2.3333333333333335
2024-01-01 13:15:00,0.001,2.6146092730589214,0.0,0.0
2024-01-01 13:30:00,0.001,0.7490759397255877,0.0,0.0
2024-01-01 13:45:00,0.001,1.0257426063922543,1.4,1.3333333333333333
2024-01-01 14:00:00,0.001,1.0830051953189606,2.0,3.6666666666666665
2024-01-01 14:15:00,0.001,0.4754521973529143,0.0,2.6666666666666665
2024-01-01 14:30:00,0.001,0.32873514555821903,0.0,0.0
2024-01-01 14:45:00,0.001,0.3885237423726735,0.0,0.0
2024-01-01 15:00:00,0.001,0.2677237423726735,0.0,0.0
2024-01-01 15:15:00,0.001,0.3268341818432564,0.0,0.0
2024-01-01 15:30:00,0.001,0.8278759397255878,0.0,0.0
2024-01-01 15:45:00,0.001,0.4659543569007429,0.0,0.0
2024-01-01 16:00:00,0.001,1.0609855306862477,2.8,0.0
2024-01-01 16:15:00,0.001,0.2780521973529143,0.6,0.0
2024-01-01 16:30:00,0.001,0.9055855306862476,0.0,0.0
2024-01-01 16:45:00,0.001,0.4528840657843048,0.0,2.0
2024-01-01 17:00:00,0.001,1.1748988335883381,0.0,0.0
2024-01-01 17:15:00,0.001,1.2528759397255878,0.0,0.0
2024-01-01 17:30:00,0.001,0.6268092730589211,0.0,0.0
2024-01-01 17:45:00,0.001,0.5828759397255878,0.0,2.6666666666666665
2024-01-01 18:00:00,0.001,1.6588759397255877,0.4,1.6666666666666667
2024-01-01 18:15:00,0.001,3.283227222196201,3.0,0.0
2024-01-01 18:30:00,0.001,0.7685237423726735,0.0,0.0
2024-01-01 18:45:00,0.10380772589538387,1.4211904090393401,0.0,0.0
2024-01-01 19:00:00,0.20671234924320997,2.70541512436477,0.0,0.0
2024-01-01 19:15:00,1.1731496535286334,1.9971426063922546,0.0,0.0
2024-01-01 19:30:00,0.1215106793706645,1.6159426063922544,0.0,0.0
2024-01-01 19:45:00,0.15265282371868386,1.027609273058921,0.0,2.3333333333333335
2024-01-01 20:00:00,0.30594172154070426,3.4652759397255877,0.0,0.0
2024-01-01 20:15:00,0.5891640288904405,0.9076092730589213,0.6,0.0
2024-01-01 20:30:00,0.125838916766587,1.000809273058921,2.8,2.0
2024-01-01 20:45:00,0.28592485526772343,1.1480797761098518,0.0,2.0
2024-01-01 21:00:00,1.7786189899076337,0.845832774075898,0.0,3.3333333333333335
2024-01-01 21:15:00,0.30575700752031626,1.2991426063922544,0.0,0.0
2024-01-01 21:30:00,0.16873927696341465,0.6536092730589211,0.0,2.0
2024-01-01 21:45:00,0.24449967983169618,1.1271426063922545,0.0,1.0
2024-01-01 22:00:00,0.636472797972938,1.1271426063922545,0.0,3.0
2024-01-01 22:15:00,0.10634643225247319,0.8367426063922545,0.0,0.0
2024-01-01 22:30:00,0.001,0.7120759397255878,0.0,0.0
