,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.4424237423726735,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.7076585406079497,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.2663759397255878,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.3204934448104721,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.2145521973529143,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.25345769209802665,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.06278824949151157,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.22915707570600682,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.18049040903934016,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.13449040903934018,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.13982374237267348,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.7810040777399607,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.04,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.116,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.31133333333333335,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.12533333333333332,1.3333333333333333
2024-01-01 04:00:00,0.001,0.0,0.001,0.15,0.9333333333333333
2024-01-01 04:15:00,0.001,0.0,0.001,0.04,1.4666666666666666
2024-01-01 04:30:00,0.001,0.0,0.001,0.5730666666666667,2.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.11939999999999999,0.8
2024-01-01 05:00:00,0.001,0.0,0.001,0.4806666666666667,0.8
2024-01-01 05:15:00,0.001,0.0,0.001,0.30900000000000005,1.2
2024-01-01 05:30:00,0.001,0.0,0.001,0.20500000000000002,1.2
2024-01-01 05:45:00,0.001,0.0,0.001,0.6617999999999999,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.0426,1.7333333333333334
2024-01-01 06:15:00,0.001,0.0,0.001,0.12533333333333332,2.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.296,0.6666666666666666
2024-01-01 06:45:00,0.001,0.0,0.001,0.2803333333333333,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.053,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.053,0.0
