,WasherDryer,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-02 05:30:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-02 05:45:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-02 06:00:00,0.001,0.001,0.0,0.001,0.21566666666666665,0.0
2024-01-02 06:15:00,0.001,0.001,0.0,0.001,0.21566666666666665,0.0
2024-01-02 06:30:00,0.001,0.001,0.0,0.001,0.11293333333333333,0.0
2024-01-02 06:45:00,0.001,0.001,0.0,0.001,0.2033333333333333,0.0
2024-01-02 07:00:00,0.001,0.001,0.0,0.001,0.064,0.0
2024-01-02 07:15:00,0.001,0.001,0.0,0.001,0.21600000000000003,0.0
2024-01-02 07:30:00,0.21194260961537684,0.001,0.0,0.001,0.23353333333333334,0.0
2024-01-02 07:45:00,0.7920347860576631,0.001,0.0,0.001,0.051,0.0
2024-01-02 08:00:00,0.7920347860576631,0.001,0.0,0.001,1.5917333333333334,0.0
2024-01-02 08:15:00,0.7920347860576631,0.001,0.0,0.001,1.7205333333333332,0.0
2024-01-02 08:30:00,0.7920347860576631,0.001,0.0,0.001,2.3123333333333336,0.0
2024-01-02 08:45:00,0.7920347860576631,0.001,0.0,0.001,2.3384,0.0
2024-01-02 09:00:00,0.7920347860576631,0.001,0.0,0.001,0.18426666666666666,0.0
2024-01-02 09:15:00,0.7920347860576631,0.001,0.0,0.001,0.051,0.0
2024-01-02 09:30:00,0.7920347860576631,0.001,0.0,0.001,0.20299999999999999,0.0
2024-01-02 09:45:00,0.7920347860576631,0.001,0.0,0.001,0.6638666666666667,0.0
2024-01-02 10:00:00,0.7920347860576631,0.001,0.0,0.001,0.362,1.0
2024-01-02 10:15:00,0.7920347860576631,0.001,0.0,0.001,0.18466666666666665,0.2
2024-01-02 10:30:00,0.7920347860576631,0.001,0.0,0.001,0.172,0.0
2024-01-02 10:45:00,0.7920347860576631,0.001,0.0,0.001,0.18466666666666665,0.0
2024-01-02 11:00:00,0.528356524038442,0.001,0.0,0.001,0.3665333333333333,0.0
2024-01-02 11:15:00,0.001,0.001,0.0,0.001,0.7740666666666667,0.0
2024-01-02 11:30:00,0.001,0.001,0.0,0.001,0.4761333333333333,0.0
2024-01-02 11:45:00,0.001,0.001,0.0,0.001,0.4508,0.0
2024-01-02 12:00:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-02 12:15:00,0.001,0.001,0.0,0.001,0.21566666666666665,0.0
2024-01-02 12:30:00,0.001,0.001,0.0,0.001,0.9007333333333334,0.0
2024-01-02 12:45:00,0.001,0.001,0.0,0.001,0.48879999999999996,0.0
2024-01-02 13:00:00,0.001,0.001,0.0,0.001,0.08280902246543105,0.6
2024-01-02 13:15:00,0.001,0.001,0.0,0.001,0.0943759397255878,1.8
2024-01-02 13:30:00,0.001,0.001,0.0,0.001,0.7161092730589211,0.0
2024-01-02 13:45:00,0.001,0.001,0.0,0.001,0.39837593972558777,0.0
2024-01-02 14:00:00,0.001,0.001,0.0,0.001,0.22104260639225445,0.0
2024-01-02 14:15:00,0.001,0.001,0.0,0.001,0.06703070201972874,0.0
2024-01-02 14:30:00,0.001,0.001,0.0,0.001,0.05494124745755783,0.0
2024-01-02 14:45:00,0.001,0.001,0.0,0.001,0.1296,0.0
2024-01-02 15:00:00,0.001,0.001,0.0,0.001,0.254,0.0
2024-01-02 15:15:00,0.001,0.001,0.0,0.001,1.2253333333333332,0.0
2024-01-02 15:30:00,0.001,0.001,0.0,0.001,1.1114133333333334,0.0
2024-01-02 15:45:00,0.001,0.001,0.0,0.001,0.79664,0.0
2024-01-02 16:00:00,0.001,0.001,0.0,0.001,0.6578,0.0
2024-01-02 16:15:00,0.001,0.001,0.0,0.001,0.241,0.0
2024-01-02 16:30:00,0.001,0.001,0.0,0.001,0.15233333333333335,0.0
2024-01-02 16:45:00,0.001,0.001,0.0,0.001,0.21566666666666665,0.0
2024-01-02 17:00:00,0.001,0.001,0.0,0.001,0.07413827805880382,0.0
2024-01-02 17:15:00,0.001,0.001,0.0,0.001,0.1735521973529143,0.0
2024-01-02 17:30:00,0.001,0.001,0.0,0.001,0.3935521973529143,0.0
2024-01-02 17:45:00,0.001,0.001,0.0,0.001,0.380538864019581,0.0
2024-01-02 18:00:00,0.001,0.001,0.0,0.001,1.6233210235674096,1.6
2024-01-02 18:15:00,0.001,0.001,0.0,0.001,2.4718359397255876,1.4
2024-01-02 18:30:00,0.001,0.001,0.0,0.001,0.9378626063922545,0.0
2024-01-02 18:45:00,0.001,0.001,0.0,0.001,1.7829426063922544,0.0
2024-01-02 19:00:00,0.001,0.001,0.0,0.001,3.2498092730589208,0.0
2024-01-02 19:15:00,0.001,0.001,0.0,0.001,0.6225426063922546,0.0
2024-01-02 19:30:00,0.001,0.001,0.0,0.001,0.8905426063922545,0.0
2024-01-02 19:45:00,0.001,0.001,0.0,0.001,0.44643216692167165,0.0
2024-01-02 20:00:00,0.001,0.001,0.0,0.001,0.5207904090393402,0.0
2024-01-02 20:15:00,0.001,0.001,0.0,0.17504257523551237,0.46507593972558775,0.0
2024-01-02 20:30:00,0.001,0.001,0.0,0.5291632413106246,0.3623426063922545,0.0
2024-01-02 20:45:00,0.001,0.001,0.0,0.5540378648781691,0.3640759397255878,0.0
2024-01-02 21:00:00,0.001,0.001,0.0,0.16032994249522786,0.5540759397255878,0.0
2024-01-02 21:15:00,0.001,0.001,0.0,0.4326330753153764,0.5667426063922545,0.0
2024-01-02 21:30:00,0.001,0.001,0.0,1.298188058297114,0.4907426063922545,0.0
2024-01-02 21:45:00,0.001,1.568549757829581,0.0,0.1750075079033244,0.3640759397255878,0.0
2024-01-02 22:00:00,0.001,1.9363518725068227,0.00013333333333333334,0.11103646193573567,0.3451446213138392,0.0
2024-01-02 22:15:00,0.001,1.9801249026137313,0.1509333333333333,0.3413704176104398,0.37150780815697826,0.0
2024-01-02 22:30:00,0.001,1.553999046848477,1.0505333333333333,0.8412948721548686,0.6930759397255878,0.0
2024-01-02 22:45:00,0.001,0.001,0.001,0.001,0.4904092730589211,0.0
2024-01-02 23:00:00,0.001,0.001,0.0009333333333333333,0.001,0.34555819328500686,0.0
2024-01-02 23:15:00,0.001,0.001,0.0,0.001,0.3510759397255878,0.0
2024-01-02 23:30:00,0.001,0.001,0.0,0.001,0.3510759397255878,0.0
2024-01-02 23:45:00,0.001,0.001,0.0,0.001,0.5960411414903116,0.0
2024-01-03 00:00:00,0.001,0.001,0.0,0.001,0.682211873941283,0.0
2024-01-03 00:15:00,0.001,0.001,0.0,0.001,0.3510759397255878,0.0
2024-01-03 00:30:00,0.001,0.001,0.0,0.001,0.7056426063922545,0.0
2024-01-03 00:45:00,0.001,0.001,0.0,0.001,0.14198769023407626,0.0
2024-01-03 01:00:00,0.001,0.001,0.0,0.001,0.24721886401958093,0.0
2024-01-03 01:15:00,0.001,0.001,0.0,0.001,0.38655219735291424,0.0
2024-01-03 01:30:00,0.001,0.001,0.0,0.001,0.9328188640195809,0.0
2024-01-03 01:45:00,0.001,0.001,0.0,0.001,0.20530146490194284,0.0
2024-01-03 02:00:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-03 02:15:00,0.001,0.001,0.0,0.001,0.20299999999999999,0.0
2024-01-03 02:30:00,0.001,0.001,0.0,0.001,0.22833333333333333,0.0
2024-01-03 02:45:00,0.001,0.001,0.0,0.001,0.241,0.0
2024-01-03 03:00:00,0.001,0.001,0.0,0.001,0.4508,0.0
2024-01-03 03:15:00,0.001,0.001,0.0,0.001,0.4508,0.0
2024-01-03 03:30:00,0.001,0.001,0.0,0.001,0.19033333333333333,0.2
2024-01-03 03:45:00,0.001,0.001,0.0,0.001,0.241,3.0
2024-01-03 04:00:00,0.001,0.001,0.0,0.001,0.10166666666666666,1.4
2024-01-03 04:15:00,0.001,0.001,0.0,0.001,0.19033333333333333,0.0
2024-01-03 04:30:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-03 04:45:00,0.001,0.001,0.0,0.001,0.17766666666666667,0.0
2024-01-03 05:00:00,0.001,0.001,0.0,0.001,0.241,0.0
2024-01-03 05:15:00,0.001,0.001,0.0,0.001,0.09593333333333333,0.0
2024-01-03 05:30:00,0.001,0.001,0.0,0.001,0.2733333333333333,0.0
2024-01-03 05:45:00,0.001,0.001,0.0,0.001,0.26066666666666666,0.0
2024-01-03 06:00:00,0.001,0.001,0.0,0.001,0.2929333333333333,0.0
2024-01-03 06:15:00,0.001,0.001,0.0,0.001,0.375,0.0
2024-01-03 06:30:00,0.001,0.001,0.0,0.001,0.18613333333333332,0.0
2024-01-03 06:45:00,0.001,0.001,0.0,0.001,0.064,0.0
2024-01-03 07:00:00,0.001,0.001,0.0,0.001,0.21600000000000003,0.0
2024-01-03 07:15:00,0.001,0.001,0.0,0.001,0.2033333333333333,0.0
2024-01-03 07:30:00,0.001,0.001,0.0,0.001,0.254,0.0
2024-01-03 07:45:00,0.001,0.001,0.0,0.001,0.10113333333333334,0.0
2024-01-03 08:00:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-03 08:15:00,0.001,0.001,0.0,0.001,0.5967333333333332,0.0
2024-01-03 08:30:00,0.001,0.001,0.0,0.001,0.317,0.0
2024-01-03 08:45:00,0.001,0.001,0.0,0.001,0.6408,0.0
2024-01-03 09:00:00,0.001,0.001,0.0,0.001,0.6536646517450819,0.0
2024-01-03 09:15:00,0.001,0.001,0.0,0.001,0.08255219735291432,0.0
2024-01-03 09:30:00,0.001,0.001,0.0,0.001,0.08255219735291432,0.0
2024-01-03 09:45:00,0.001,0.001,0.0,0.001,0.2218855306862476,0.6
2024-01-03 10:00:00,0.001,0.001,0.0,0.001,0.3992188640195809,1.6
2024-01-03 10:15:00,0.001,0.001,0.0,0.001,0.1248507324509714,0.0
2024-01-03 10:30:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-03 10:45:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-03 11:00:00,0.001,0.001,0.0,0.001,0.6473999999999999,0.0
2024-01-03 11:15:00,0.001,0.001,0.0,0.001,0.35500000000000004,0.0
2024-01-03 11:30:00,0.001,0.001,0.0,0.001,0.20299999999999999,0.0
2024-01-03 11:45:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-03 12:00:00,0.001,0.001,0.0,0.001,0.5840666666666666,0.0
2024-01-03 12:15:00,0.001,0.001,0.0,0.001,0.10166666666666666,0.0
2024-01-03 12:30:00,0.001,0.001,0.0,0.001,0.241,0.0
2024-01-03 12:45:00,0.001,0.001,0.0,0.001,0.3043333333333333,0.0
2024-01-03 13:00:00,0.001,0.001,0.0,0.001,0.07633333333333334,0.0
2024-01-03 13:15:00,0.001,0.001,0.0,0.001,0.0615173991176381,0.0
2024-01-03 13:30:00,0.001,0.001,0.0,0.001,0.253818864019581,0.0
2024-01-03 13:45:00,0.001,0.001,0.0,0.001,0.5520855306862475,0.0
2024-01-03 14:00:00,0.001,0.001,0.0,0.001,0.7552855306862477,0.0
2024-01-03 14:15:00,0.001,0.001,0.0,0.001,0.26021886401958094,0.2
2024-01-03 14:30:00,0.001,0.001,0.0,0.001,0.08577509121566478,3.0
2024-01-03 14:45:00,0.001,0.001,0.0,0.001,0.14257333333333336,0.0
2024-01-03 15:00:00,0.001,0.001,0.0,0.001,0.26308000000000004,0.0
2024-01-03 15:15:00,0.001,0.001,0.0,0.001,0.165,0.0
2024-01-03 15:30:00,0.001,0.001,0.0,0.001,1.2587333333333333,0.0
2024-01-03 15:45:00,0.001,0.001,0.0,0.001,2.287,0.0
2024-01-03 16:00:00,0.001,0.001,0.0,0.001,1.23956,0.0
2024-01-03 16:15:00,0.001,0.001,0.0,0.001,0.30724,0.0
2024-01-03 16:30:00,0.001,0.001,0.0,0.001,0.17766666666666667,0.0
2024-01-03 16:45:00,0.001,0.001,0.0,0.001,0.05446666666666666,0.0
2024-01-03 17:00:00,0.001,0.001,0.0,0.001,0.19066666666666665,0.0
2024-01-03 17:15:00,0.001,0.001,0.0,0.001,0.12733333333333335,0.0
2024-01-03 17:30:00,0.001,0.001,0.0,0.001,0.34232,0.0
2024-01-03 17:45:00,0.001,0.001,0.0,0.001,0.2033333333333333,0.0
2024-01-03 18:00:00,0.001,0.001,0.0,0.001,0.064,0.0
2024-01-03 18:15:00,0.001,0.001,0.0,0.001,0.563155492881162,0.0
2024-01-03 18:30:00,0.001,0.001,0.0,0.001,0.8514515809608946,0.0
2024-01-03 18:45:00,0.001,0.001,0.0,0.001,2.7807092730589216,0.0
2024-01-03 19:00:00,0.001,0.001,0.0,0.001,2.869909273058921,0.0
2024-01-03 19:15:00,0.001,0.001,0.0,0.001,0.9109092730589212,0.0
2024-01-03 19:30:00,0.001,0.001,0.0,0.001,0.6281759397255878,0.0
2024-01-03 19:45:00,0.001,0.001,0.0,0.001,1.2566426063922544,0.0
2024-01-03 20:00:00,0.001,0.001,0.7503333333333333,0.001,2.6670426063922545,0.0
2024-01-03 20:15:00,0.001,0.001,2.25,0.001,1.6338426063922544,0.8
2024-01-03 20:30:00,0.001,0.001,0.001,0.001,0.8367626063922544,2.4
2024-01-03 20:45:00,0.001,0.001,1.2004666666666668,0.001,0.2153759397255878,0.0
2024-01-03 21:00:00,0.001,0.001,0.001,0.001,0.2153759397255878,0.0
2024-01-03 21:15:00,0.001,0.001,0.001,0.001,0.45604260639225447,0.0
2024-01-03 21:30:00,0.001,0.001,0.001,0.001,0.49404260639225445,0.0
2024-01-03 21:45:00,0.001,0.001,0.001,0.001,0.13470927305892114,0.0
2024-01-03 22:00:00,0.001,0.001,0.001,0.001,0.06913418184325636,0.0
2024-01-03 22:15:00,0.001,0.001,0.001,0.001,0.0628237423726735,0.0
2024-01-03 22:30:00,0.001,0.001,0.45080000000000003,0.001,0.20215707570600686,0.0
2024-01-03 22:45:00,0.001,0.001,1.9501333333333333,0.001,0.3858510797739143,0.0
2024-01-03 23:00:00,0.001,0.001,0.001,0.001,0.6118510797739144,0.0
2024-01-03 23:15:00,0.001,0.001,0.0007333333333333333,0.001,0.2048585406079497,0.0
2024-01-03 23:30:00,0.001,0.001,0.0,0.001,0.2153759397255878,0.0
2024-01-03 23:45:00,0.001,0.001,0.0,0.001,0.3420426063922545,0.0
2024-01-04 00:00:00,0.001,0.001,0.0,0.001,0.3811759397255878,0.0
2024-01-04 00:15:00,0.001,0.001,0.0,0.001,0.43030927305892114,0.0
2024-01-04 00:30:00,0.001,0.001,0.0,0.001,0.3609092730589211,0.0
2024-01-04 00:45:00,0.001,0.001,0.0,0.001,0.1427759397255878,0.0
2024-01-04 01:00:00,0.001,0.001,0.0,0.001,0.8624426063922546,0.0
2024-01-04 01:15:00,0.001,0.001,0.0,0.001,0.4053759397255878,0.0
2024-01-04 01:30:00,0.001,0.001,0.0,0.001,0.2811286963359374,0.0
2024-01-04 01:45:00,0.001,0.001,0.0,0.001,0.3386785710391924,0.0
2024-01-04 02:00:00,0.001,0.001,0.0,0.001,0.5072666666666666,0.0
2024-01-04 02:15:00,0.001,0.001,0.0,0.001,0.15233333333333335,0.0
2024-01-04 02:30:00,0.001,0.001,0.0,0.001,0.241,0.0
2024-01-04 02:45:00,0.001,0.001,0.0,0.001,0.089,0.0
2024-01-04 03:00:00,0.001,0.001,0.0,0.001,0.15233333333333335,0.0
2024-01-04 03:15:00,0.001,0.001,0.0,0.001,0.13966666666666666,0.0
2024-01-04 03:30:00,0.001,0.001,0.0,0.001,0.7614666666666666,0.0
2024-01-04 03:45:00,0.001,0.001,0.0,0.001,0.362,0.0
2024-01-04 04:00:00,0.001,0.001,0.0,0.001,0.7557333333333334,0.0
2024-01-04 04:15:00,0.001,0.001,0.0,0.001,0.172,2.6
2024-01-04 04:30:00,0.001,0.001,0.0,0.001,0.32399999999999995,1.6
2024-01-04 04:45:00,0.001,0.001,0.0,0.001,0.33053333333333335,0.0
2024-01-04 05:00:00,0.001,0.001,0.0,0.001,0.6408,0.0
2024-01-04 05:15:00,0.001,0.001,0.0,0.001,0.11433333333333333,0.0
2024-01-04 05:30:00,0.001,0.001,0.0,0.001,0.4508,0.0
2024-01-04 05:45:00,0.001,0.001,0.0,0.001,0.06366666666666666,0.0
2024-01-04 06:00:00,0.001,0.001,0.0,0.001,0.30206666666666665,0.0
2024-01-04 06:15:00,0.001,0.001,0.0,0.001,0.254,0.0
2024-01-04 06:30:00,0.001,0.001,0.0,0.001,0.6730666666666667,0.0
2024-01-04 06:45:00,0.001,0.001,0.0,0.001,1.0227333333333335,0.0
2024-01-04 07:00:00,0.001,0.001,0.0,0.001,1.5034,0.0
2024-01-04 07:15:00,0.001,0.001,0.0,0.001,0.178,0.0
2024-01-04 07:30:00,0.001,0.001,0.0,0.001,0.38066666666666665,0.0
2024-01-04 07:45:00,0.001,0.001,0.0,0.001,0.15266666666666667,0.0
2024-01-04 08:00:00,0.001,0.001,0.0,0.001,0.46380000000000005,0.0
2024-01-04 08:15:00,0.001,0.001,0.0,0.001,0.064,0.0
2024-01-04 08:30:00,0.001,0.001,0.0,0.001,0.13144871752938667,0.0
2024-01-04 08:45:00,0.001,0.001,0.0,0.001,2.526205530686248,0.0
2024-01-04 09:00:00,0.001,0.001,0.0,0.001,0.9419188640195809,0.0
2024-01-04 09:15:00,0.001,0.001,0.0,0.001,0.2312521973529143,0.2
2024-01-04 09:30:00,0.001,0.001,0.0,0.001,0.23038553068624762,0.4
2024-01-04 09:45:00,0.001,0.001,0.0,0.001,0.22651391929411047,0.0
2024-01-04 10:00:00,0.001,0.001,0.0,0.001,0.3897,0.0
2024-01-04 10:15:00,0.001,0.001,0.0,0.001,0.47836666666666666,0.0
2024-01-04 10:30:00,0.001,0.001,0.0,0.001,0.4915666666666666,0.0
2024-01-04 10:45:00,0.001,0.001,0.0,0.001,0.4601666666666666,0.0
2024-01-04 11:00:00,0.001,0.001,0.0,0.001,0.5991666666666666,0.6
2024-01-04 11:15:00,0.001,0.001,0.0,0.001,0.3767,0.0
2024-01-04 11:30:00,0.001,0.001,0.0,0.001,0.8847666666666665,0.4
2024-01-04 11:45:00,0.001,0.001,0.0,0.001,0.3643666666666666,2.8
2024-01-04 12:00:00,0.001,0.001,0.0,0.001,0.2481,0.0
2024-01-04 12:15:00,0.001,0.001,0.0,0.001,0.3146333333333333,0.0
2024-01-04 12:30:00,0.001,0.001,0.0,0.001,0.8974999999999999,0.0
2024-01-04 12:45:00,0.001,0.001,0.0,0.001,0.44703333333333334,0.0
2024-01-04 13:00:00,0.001,0.001,0.0,0.001,0.3837,0.0
2024-01-04 13:15:00,0.001,0.001,0.0,0.001,0.3733,0.0
2024-01-04 13:30:00,0.001,0.001,0.0,0.001,0.18669999999999998,0.0
2024-01-04 13:45:00,0.001,0.001,0.0,0.001,0.7638333333333333,0.0
2024-01-04 14:00:00,0.001,0.001,0.0,0.001,0.2753733333333333,0.0
2024-01-04 14:15:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-04 14:30:00,0.001,0.001,0.0,0.001,0.17766666666666667,0.0
2024-01-04 14:45:00,0.001,0.001,0.0,0.001,0.11433333333333333,0.0
2024-01-04 15:00:00,0.001,0.001,0.0,0.001,0.22779999999999997,0.0
2024-01-04 15:15:00,0.001,0.001,0.0,0.001,0.7778666666666667,0.0
2024-01-04 15:30:00,0.001,0.001,0.0,0.001,0.7180666666666667,0.0
2024-01-04 15:45:00,0.001,0.001,0.0,0.001,0.18239999999999998,0.0
2024-01-04 16:00:00,0.001,0.001,0.0,0.001,0.34933333333333333,0.0
2024-01-04 16:15:00,0.001,0.001,0.0,0.001,0.8697333333333334,0.0
2024-01-04 16:30:00,0.001,0.001,0.0,0.001,0.46693999999999997,0.0
2024-01-04 16:45:00,0.001,0.001,0.0,0.001,0.2270333333333333,2.0
2024-01-04 17:00:00,0.001,0.001,0.0,0.001,0.21089999999999998,1.2
2024-01-04 17:15:00,0.001,0.001,0.0,0.001,0.3688382780588038,0.0
2024-01-04 17:30:00,0.001,0.001,0.0,0.001,0.6435855306862476,0.0
2024-01-04 17:45:00,0.001,0.001,0.0,0.001,0.5422521973529143,0.0
2024-01-04 18:00:00,0.001,0.001,0.0,0.001,0.3632876902340763,0.0
2024-01-04 18:15:00,0.001,0.001,0.0,0.001,0.28340927305892116,0.0
2024-01-04 18:30:00,0.001,0.001,0.0,0.001,0.2430759397255878,0.0
2024-01-04 18:45:00,0.001,0.001,0.0,0.001,0.5471426063922544,0.0
2024-01-04 19:00:00,0.001,0.001,0.0,0.001,2.8228626063922544,0.0
2024-01-04 19:15:00,0.001,0.001,0.0,0.001,0.9891307020197287,0.0
2024-01-04 19:30:00,0.001,0.001,0.0,0.001,2.7315237423726737,0.0
2024-01-04 19:45:00,0.001,0.001,0.7503333333333333,0.001,1.1185078081569784,0.0
2024-01-04 20:00:00,0.001,0.001,2.25,0.001,0.9837426063922545,0.0
2024-01-04 20:15:00,0.001,0.001,0.9006000000000001,0.001,1.080209273058921,0.0
2024-01-04 20:30:00,0.001,0.001,0.7506666666666667,0.001,0.5374759397255878,0.0
2024-01-04 20:45:00,0.001,0.001,0.0003333333333333333,0.001,0.3300411414903116,0.0
2024-01-04 21:00:00,0.001,0.001,0.0,0.001,0.3416037423726735,0.0
2024-01-04 21:15:00,0.001,0.001,0.0,0.001,0.4328170757060068,0.0
2024-01-04 21:30:00,0.001,0.001,0.0,0.001,0.5200411414903116,0.6
2024-01-04 21:45:00,0.001,0.001,0.0,0.001,0.6894759397255877,2.6
2024-01-04 22:00:00,0.001,0.001,0.0,0.001,0.3536759397255878,0.0
2024-01-04 22:15:00,0.001,0.001,0.0,0.001,0.4082359397255878,0.0
2024-01-04 22:30:00,0.001,0.001,0.0,0.001,0.4969026063922544,0.0
2024-01-04 22:45:00,0.001,0.001,0.0,0.001,0.6423959397255878,0.0
2024-01-04 23:00:00,0.001,0.001,0.0,0.001,0.43596055552953444,0.0
2024-01-04 23:15:00,0.001,0.001,0.0,0.001,1.0049237423726736,0.0
2024-01-04 23:30:00,0.001,0.001,0.0,0.001,0.8655904090393401,0.0
2024-01-04 23:45:00,0.001,0.001,0.0,0.001,0.29585707570600683,0.0
2024-01-05 00:00:00,0.001,0.001,0.0,0.001,0.3885237423726735,0.0
2024-01-05 00:15:00,0.001,0.001,0.0,0.001,0.26185707570600686,0.0
2024-01-05 00:30:00,0.001,0.001,0.0,0.001,0.28960983231635645,0.0
2024-01-05 00:45:00,0.001,0.001,0.0,0.001,0.2864021595478286,0.0
2024-01-05 01:00:00,0.001,0.001,0.0,0.001,0.26185707570600686,0.0
2024-01-05 01:15:00,0.001,0.001,0.0,0.001,0.3885237423726735,0.0
2024-01-05 01:30:00,0.001,0.001,0.0,0.001,0.8075904090393402,0.0
2024-01-05 01:45:00,0.001,0.001,0.0,0.001,0.1985237423726735,0.0
2024-01-05 02:00:00,0.001,0.001,0.0,0.001,0.3450059959320925,0.0
2024-01-05 02:15:00,0.001,0.001,0.0,0.001,0.21203999999999998,0.0
2024-01-05 02:30:00,0.001,0.001,0.0,0.001,0.241,0.0
2024-01-05 02:45:00,0.001,0.001,0.0,0.001,0.13966666666666666,0.0
2024-01-05 03:00:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-05 03:15:00,0.001,0.001,0.0,0.001,0.06366666666666666,0.0
2024-01-05 03:30:00,0.001,0.001,0.0,0.001,0.7994000000000001,0.0
2024-01-05 03:45:00,0.001,0.001,0.0,0.001,0.241,0.4
2024-01-05 04:00:00,0.001,0.001,0.0,0.001,0.15233333333333332,1.2
2024-01-05 04:15:00,0.001,0.001,0.0,0.001,0.4508,0.0
2024-01-05 04:30:00,0.001,0.001,0.0,0.001,0.051,0.6
2024-01-05 04:45:00,0.001,0.001,0.0,0.001,0.13966666666666666,0.0
2024-01-05 05:00:00,0.001,0.001,0.0,0.001,0.36766666666666664,0.0
2024-01-05 05:15:00,0.001,0.001,0.0,0.001,0.165,1.4
2024-01-05 05:30:00,0.001,0.001,0.0,0.001,0.051,1.8
2024-01-05 05:45:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-05 06:00:00,0.001,0.001,0.0,0.001,0.06366666666666666,0.0
2024-01-05 06:15:00,0.001,0.001,0.0,0.001,0.35500000000000004,0.0
2024-01-05 06:30:00,0.001,0.001,0.0,0.001,0.25366666666666665,0.0
2024-01-05 06:45:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-05 07:00:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-05 07:15:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-05 07:30:00,0.001,0.001,0.0,0.001,0.7537333333333334,0.0
2024-01-05 07:45:00,0.001,0.001,0.0,0.001,1.0090666666666668,0.0
2024-01-05 08:00:00,0.001,0.001,0.0,0.001,0.19733333333333333,0.0
2024-01-05 08:15:00,0.001,0.001,0.0,0.001,0.17459999999999998,0.0
2024-01-05 08:30:00,0.001,0.001,0.0,0.001,0.15273333333333333,0.0
2024-01-05 08:45:00,0.001,0.001,0.0,0.001,0.24133333333333334,0.0
2024-01-05 09:00:00,0.001,0.001,0.0,0.001,0.24133333333333334,0.0
2024-01-05 09:15:00,0.001,0.001,0.0,0.001,0.22866666666666668,0.0
2024-01-05 09:30:00,0.001,0.001,0.0,0.001,0.064,0.6
2024-01-05 09:45:00,0.001,0.001,0.0,0.001,0.064,0.0
2024-01-05 10:00:00,0.001,0.001,0.0,0.001,0.22693333333333332,0.0
2024-01-05 10:15:00,0.001,0.001,0.0,0.001,0.21566666666666665,1.8
2024-01-05 10:30:00,0.001,0.001,0.0,0.001,0.12699999999999997,0.0
2024-01-05 10:45:00,0.001,0.001,0.0,0.001,0.5648,0.0
2024-01-05 11:00:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-05 11:15:00,0.001,0.001,0.0,0.001,0.20299999999999999,0.0
2024-01-05 11:30:00,0.001,0.001,0.0,0.001,0.22833333333333333,0.0
2024-01-05 11:45:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-05 12:00:00,0.001,0.001,0.0,0.001,0.17766666666666667,0.0
2024-01-05 12:15:00,0.001,0.001,0.0,0.001,0.11433333333333333,0.2
2024-01-05 12:30:00,0.001,0.001,0.0,0.001,0.19033333333333333,0.0
2024-01-05 12:45:00,0.001,0.001,0.0,0.001,0.241,0.0
2024-01-05 13:00:00,0.001,0.001,0.0,0.001,0.05533333333333333,0.0
2024-01-05 13:15:00,0.001,0.001,0.0,0.001,0.064,0.0
2024-01-05 13:30:00,0.001,0.001,0.0,0.001,0.7744,1.0
2024-01-05 13:45:00,0.001,0.001,0.0,0.001,0.7364,3.0
2024-01-05 14:00:00,0.001,0.001,0.0,0.001,0.7870666666666667,0.0
2024-01-05 14:15:00,0.001,0.001,0.0,0.001,0.20993333333333333,0.0
2024-01-05 14:30:00,0.001,0.001,0.0,0.001,0.33053333333333335,0.0
2024-01-05 14:45:00,0.001,0.001,0.0,0.001,0.09246666666666667,0.0
2024-01-05 15:00:00,0.001,0.001,0.0,0.001,0.317,0.0
2024-01-05 15:15:00,0.001,0.001,0.0,0.001,0.241,0.0
2024-01-05 15:30:00,0.001,0.001,0.0,0.001,0.6094,0.0
2024-01-05 15:45:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-05 16:00:00,0.001,0.001,0.0,0.001,0.051,0.0
2024-01-05 16:15:00,0.001,0.001,0.0,0.001,0.254,0.0
2024-01-05 16:30:00,0.001,0.001,0.0,0.001,0.35533333333333333,0.0
2024-01-05 16:45:00,0.001,0.001,0.0,0.001,0.10830599593209253,0.0
2024-01-05 17:00:00,0.001,0.001,0.0,0.001,0.0758237423726735,0.0
2024-01-05 17:15:00,0.001,0.001,0.0,0.001,0.22882374237267353,0.0
