,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP
2024-01-01 00:00:00,2.0,14.5,2.0957061155235266,14.473664412850411,13.26632679558235,12.0
2024-01-01 00:15:00,2.0,14.5,2.0957061155235266,14.419805123708853,13.298336960437723,12.0
2024-01-01 00:30:00,2.0,14.5,2.0957061155235266,14.369665998357453,13.32606329960033,12.0
2024-01-01 00:45:00,2.0,14.5,2.0957061155235266,14.322901452618426,13.34992649002785,12.0
2024-01-01 01:00:00,2.0,14.5,2.0957061155235266,14.279198977219913,13.370306761495431,12.0
2024-01-01 01:15:00,2.0,14.5,2.0957061155235266,14.238275964363204,13.387547778842093,12.0
2024-01-01 01:30:00,2.0,14.5,2.0957061155235266,14.199876838833566,13.40196015163954,12.0
2024-01-01 01:45:00,2.0,14.5,2.0957061155235266,14.1637704644281,13.413824607039077,12.0
2024-01-01 02:00:00,2.0,14.5,2.0957061155235266,14.129383619364228,13.41563925003772,11.0
2024-01-01 02:15:00,2.0,14.5,2.0957061155235266,14.096034967575601,13.40715347583647,11.0
2024-01-01 02:30:00,2.0,14.5,2.0957061155235266,14.063779528454969,13.397719264864069,11.0
2024-01-01 02:45:00,2.0,14.5,2.0957061155235266,14.032529020183384,13.387441550754046,11.0
2024-01-01 03:00:00,2.0,14.5,2.0957061155235266,14.076342050361228,13.3767179521495,11.0
2024-01-01 03:15:00,2.0,14.5,2.0957061155235266,14.847089215277322,13.383725615854384,11.0
2024-01-01 03:30:00,2.0,14.5,2.0957061155235266,14.99691746785621,13.416036335761781,11.0
2024-01-01 03:45:00,2.0,14.5,2.0957061155235266,14.92570855449981,13.445488574725813,11.0
2024-01-01 04:00:00,2.0,14.5,2.0957061155235266,14.858867937360447,13.470051784115773,11.0
2024-01-01 04:15:00,1.0,17.066666666666666,2.0957061155235266,14.899685633849504,13.490740494055522,11.0
2024-01-01 04:30:00,1.0,20.0,2.0957061155235266,15.756844709484337,13.528538427082859,11.0
2024-01-01 04:45:00,1.0,20.0,2.0957061155235266,16.750726532963974,13.607715051827876,11.0
2024-01-01 05:00:00,1.0,20.0,2.0957061155235266,17.704235747973634,13.717860303078949,10.0
2024-01-01 05:15:00,1.0,20.0,2.0957061155235266,18.620282575524495,13.854412359818921,10.0
2024-01-01 05:30:00,2.0,15.233333333333333,2.0957061155235266,19.119336606681212,14.01855193783359,10.0
2024-01-01 05:45:00,1.0,18.166666666666668,2.0957061155235266,19.128815396363766,14.178081452210709,10.0
2024-01-01 06:00:00,1.0,20.0,2.0957061155235266,19.930665241785253,14.346492811869892,10.0
2024-01-01 06:15:00,2.0,19.633333333333333,2.0957061155235266,20.45212246642299,14.539330219056657,10.0
2024-01-01 06:30:00,2.0,14.5,2.0957061155235266,20.218471537239257,14.724593658368443,10.0
2024-01-01 06:45:00,1.0,15.966666666666667,2.0957061155235266,19.97432889124674,14.887315028094203,10.0
2024-01-01 07:00:00,2.0,19.633333333333333,2.0957061155235266,19.747810710174562,15.02955729343441,10.0
2024-01-01 07:15:00,2.0,14.5,2.0957061155235266,19.53727286298845,15.153324670528805,10.0
2024-01-01 07:30:00,1.0,15.966666666666667,2.0957061155235266,19.370934284129252,15.260489177002459,10.0
2024-01-01 07:45:00,1.0,20.0,2.0957061155235266,19.96293620873531,15.366779950379707,10.0
2024-01-01 08:00:00,1.0,20.0,2.0957061155235266,20.405554416860312,15.497481850296806,10.0
2024-01-01 08:15:00,1.0,20.0,2.0957061155235266,20.19291575926749,15.622104509134932,10.0
2024-01-01 08:30:00,3.0,17.666666666666668,2.0957061155235266,19.990129694322295,15.729716684217168,10.0
2024-01-01 08:45:00,3.0,15.0,2.0957061155235266,19.8007984894938,15.821976953329719,10.0
2024-01-01 09:00:00,3.0,15.0,2.0957061155235266,19.62461661192585,15.900410640287133,10.0
2024-01-01 09:15:00,1.0,17.333333333333332,2.0957061155235266,19.564226745804127,15.96697223219913,10.0
2024-01-01 09:30:00,1.0,20.0,2.0957061155235266,20.27708293508677,16.043301086649393,10.0
2024-01-01 09:45:00,1.0,20.0,2.0957061155235266,20.354736728512016,16.138150484658635,10.0
2024-01-01 10:00:00,1.0,20.0,2.0957061155235266,20.173342222591533,16.229628648903194,11.0
2024-01-01 10:15:00,1.0,20.0,2.0957061155235266,20.008861444422774,16.316477829437773,11.0
2024-01-01 10:30:00,1.0,20.0,2.0957061155235266,19.855275345845065,16.39090122575058,11.0
2024-01-01 10:45:00,1.0,20.0,2.0957061155235266,19.711576980761855,16.45412361028731,11.0
