,WasherDryer,WashingMachine,BaseLoad,P_HP
2024-01-01 09:45:00,0.001,0.001,0.043,0.0
2024-01-01 10:00:00,0.001,0.001,0.043,0.0
2024-01-01 10:15:00,0.001,0.001,0.081,2.1333333333333333
2024-01-01 10:30:00,0.001,0.001,0.233,0.0
2024-01-01 10:45:00,0.001,0.001,0.11900000000000001,0.0
2024-01-01 11:00:00,0.001,0.001,0.043,0.0
2024-01-01 11:15:00,0.001,0.001,0.043,0.0
2024-01-01 11:30:00,0.001,0.001,0.043,0.0
2024-01-01 11:45:00,0.001,0.001,0.11900000000000001,0.0
2024-01-01 12:00:00,0.001,0.001,0.233,0.0
2024-01-01 12:15:00,0.001,0.001,0.081,0.0
2024-01-01 12:30:00,0.001,0.001,0.043,0.26666666666666666
2024-01-01 12:45:00,0.001,0.001,0.043,2.1333333333333333
2024-01-01 13:00:00,0.001,0.001,0.043,0.0
2024-01-01 13:15:00,0.001,0.001,0.157,0.0
2024-01-01 13:30:00,0.001,0.001,0.233,0.0
2024-01-01 13:45:00,0.001,0.001,0.043,0.0
2024-01-01 14:00:00,0.001,0.001,0.043,0.0
2024-01-01 14:15:00,0.001,0.001,0.043,0.0
2024-01-01 14:30:00,0.001,0.001,0.043,0.0
2024-01-01 14:45:00,0.001,0.001,0.195,0.0
2024-01-01 15:00:00,0.001,0.001,0.195,0.0
2024-01-01 15:15:00,0.001,0.001,0.043,0.0
2024-01-01 15:30:00,0.001,0.001,0.043,0.0
2024-01-01 15:45:00,0.001,0.001,0.043,0.0
2024-01-01 16:00:00,0.001,0.001,0.043,0.0
2024-01-01 16:15:00,0.001,0.001,0.2432472433896504,2.4
2024-01-01 16:30:00,0.001,0.001,0.16882374237267353,0.0
2024-01-01 16:45:00,0.001,0.001,0.0548237423726735,0.0
2024-01-01 17:00:00,0.001,0.001,0.0548237423726735,0.0
2024-01-01 17:15:00,0.001,0.001,0.0548237423726735,0.0
2024-01-01 17:30:00,0.001,0.001,0.08178824949151157,0.0
2024-01-01 17:45:00,0.001,0.001,0.233,0.0
2024-01-01 18:00:00,0.001,0.001,0.11900000000000001,0.0
2024-01-01 18:15:00,0.001,0.001,0.043,0.0
2024-01-01 18:30:00,0.001,0.001,0.043,0.0
2024-01-01 18:45:00,0.001,0.001,0.043,0.0
2024-01-01 19:00:00,0.001,0.001,0.11900000000000001,0.0
2024-01-01 19:15:00,0.001,0.001,0.233,0.0
2024-01-01 19:30:00,0.001,0.001,0.081,0.26666666666666666
2024-01-01 19:45:00,0.001,0.001,0.043,2.1333333333333333
2024-01-01 20:00:00,0.001,0.001,0.043,0.0
2024-01-01 20:15:00,0.001,0.001,0.043,0.0
2024-01-01 20:30:00,0.001,0.001,0.157,0.0
2024-01-01 20:45:00,0.001,0.001,0.233,0.0
2024-01-01 21:00:00,0.001,0.001,0.043,0.0
2024-01-01 21:15:00,0.001,0.001,0.043,0.0
2024-01-01 21:30:00,0.001,0.001,0.043,0.0
2024-01-01 21:45:00,0.001,0.001,0.043,0.0
2024-01-01 22:00:00,0.001,0.001,0.195,0.0
2024-01-01 22:15:00,0.001,0.001,0.195,0.0
2024-01-01 22:30:00,0.001,0.001,0.043,0.0
2024-01-01 22:45:00,0.001,0.001,0.043,0.0
2024-01-01 23:00:00,0.001,0.001,0.043,0.0
2024-01-01 23:15:00,0.001,0.001,0.043,0.8
2024-01-01 23:30:00,0.001,0.001,0.233,1.6
2024-01-01 23:45:00,0.001,0.001,0.157,0.0
2024-01-02 00:00:00,0.001,0.001,0.043,0.0
2024-01-02 00:15:00,0.001,0.001,0.043,0.0
2024-01-02 00:30:00,0.001,0.001,0.043,0.0
2024-01-02 00:45:00,0.001,0.001,0.081,0.0
2024-01-02 01:00:00,0.001,0.001,0.233,0.0
2024-01-02 01:15:00,0.001,0.001,0.11900000000000001,0.0
2024-01-02 01:30:00,0.001,0.001,0.043,0.0
2024-01-02 01:45:00,0.001,0.001,0.043,0.0
2024-01-02 02:00:00,0.001,0.001,0.043,0.0
2024-01-02 02:15:00,0.001,0.001,0.11900000000000001,0.0
2024-01-02 02:30:00,0.001,0.001,0.233,0.0
2024-01-02 02:45:00,0.001,0.001,0.081,0.0
2024-01-02 03:00:00,0.001,0.001,0.043,0.0
2024-01-02 03:15:00,0.001,0.001,0.043,0.0
2024-01-02 03:30:00,0.001,0.001,0.043,0.0
2024-01-02 03:45:00,0.001,0.001,0.157,0.0
2024-01-02 04:00:00,0.001,0.001,0.233,0.8
2024-01-02 04:15:00,0.001,0.001,0.043,2.1333333333333333
2024-01-02 04:30:00,0.001,0.001,0.043,0.0
2024-01-02 04:45:00,0.001,0.001,0.043,0.0
2024-01-02 05:00:00,0.001,0.001,0.043,0.0
2024-01-02 05:15:00,0.001,0.001,0.195,0.0
2024-01-02 05:30:00,0.001,0.001,0.195,0.0
2024-01-02 05:45:00,0.001,0.001,0.043,0.0
2024-01-02 06:00:00,0.001,0.001,0.043,0.0
2024-01-02 06:15:00,0.001,0.001,0.043,0.0
2024-01-02 06:30:00,0.001,0.001,0.043,0.0
2024-01-02 06:45:00,0.001,0.001,0.233,0.0
2024-01-02 07:00:00,0.001,0.001,0.157,0.0
2024-01-02 07:15:00,0.001,0.001,0.043,0.0
2024-01-02 07:30:00,0.001,0.001,0.043,0.0
2024-01-02 07:45:00,0.001,0.001,0.043,0.0
2024-01-02 08:00:00,0.001,0.001,0.4808,0.5333333333333333
2024-01-02 08:15:00,0.001,0.001,0.233,2.1333333333333333
2024-01-02 08:30:00,0.001,0.001,0.14102783858822096,0.0
2024-01-02 08:45:00,0.001,0.001,0.08755219735291431,0.0
2024-01-02 09:00:00,0.001,0.001,0.08755219735291431,0.0
2024-01-02 09:15:00,0.001,0.001,0.08755219735291431,0.0
2024-01-02 09:30:00,0.001,0.001,0.1583521973529143,0.0
2024-01-02 09:45:00,0.001,0.001,0.2624487175293867,0.0
2024-01-02 10:00:00,0.001,0.001,0.081,0.0
2024-01-02 10:15:00,0.001,0.001,0.043,0.0
2024-01-02 10:30:00,0.001,0.001,0.17626666666666665,0.0
2024-01-02 10:45:00,0.001,0.001,0.3095333333333333,0.0
2024-01-02 11:00:00,0.001,0.001,0.157,0.0
2024-01-02 11:15:00,0.001,0.001,0.233,0.0
2024-01-02 11:30:00,0.001,0.001,0.043,0.0
2024-01-02 11:45:00,0.001,0.001,0.043,0.0
2024-01-02 12:00:00,0.001,0.001,0.043,0.0
2024-01-02 12:15:00,0.001,0.001,0.043,0.0
2024-01-02 12:30:00,0.001,0.001,0.195,0.0
2024-01-02 12:45:00,0.001,0.001,0.195,0.0
2024-01-02 13:00:00,0.001,0.001,0.043,2.4
2024-01-02 13:15:00,0.001,0.001,0.043,0.0
2024-01-02 13:30:00,0.001,0.001,0.043,0.0
2024-01-02 13:45:00,0.001,0.001,0.043,0.0
2024-01-02 14:00:00,0.001,0.001,0.233,0.0
2024-01-02 14:15:00,0.001,0.001,0.157,0.0
2024-01-02 14:30:00,0.001,0.001,0.043,0.0
2024-01-02 14:45:00,0.001,0.001,0.043,0.0
2024-01-02 15:00:00,0.001,0.001,0.043,0.0
2024-01-02 15:15:00,0.001,0.001,0.081,0.0
2024-01-02 15:30:00,0.001,0.001,0.6328,0.0
2024-01-02 15:45:00,0.6865634812499747,0.001,0.11900000000000001,0.0
2024-01-02 16:00:00,0.7920347860576631,0.001,0.043,0.0
2024-01-02 16:15:00,0.7920347860576631,0.001,0.043,0.0
2024-01-02 16:30:00,0.7920347860576631,0.001,0.44279999999999997,0.0
2024-01-02 16:45:00,0.7920347860576631,0.001,0.11900000000000001,0.0
2024-01-02 17:00:00,0.7920347860576631,0.001,0.233,2.4
2024-01-02 17:15:00,0.7920347860576631,0.001,0.081,0.0
2024-01-02 17:30:00,0.7920347860576631,0.001,0.09759999999999999,0.0
2024-01-02 17:45:00,0.7920347860576631,0.001,0.5337999999999999,0.0
2024-01-02 18:00:00,0.7920347860576631,0.09392164779051025,0.5359034798235276,0.0
2024-01-02 18:15:00,0.7920347860576631,0.2165984273480836,0.27955219735291426,0.0
2024-01-02 18:30:00,0.7920347860576631,1.1430523432723534,0.3320737801777592,0.0
2024-01-02 18:45:00,0.7920347860576631,0.1447400146355617,0.0863759397255878,0.0
2024-01-02 19:00:00,0.3701495668269094,0.1411019904780345,0.0863759397255878,0.0
2024-01-02 19:15:00,0.001,0.2720530160899676,0.48617593972558787,0.0
2024-01-02 19:30:00,0.001,0.6309848638715755,0.06249736868639541,0.0
2024-01-02 19:45:00,0.001,0.12937987831482983,0.24506550025500493,0.0
2024-01-02 20:00:00,0.001,0.27823892558351815,0.34010927305892114,0.0
2024-01-02 20:15:00,0.001,1.6536739716103108,0.4190959397255877,0.0
2024-01-02 20:30:00,0.001,0.4373188138364432,0.21690927305892113,0.0
2024-01-02 20:45:00,0.001,0.16762203730679656,0.20737593972558782,0.0
2024-01-02 21:00:00,0.001,0.11402915005198282,0.20737593972558782,1.0666666666666667
2024-01-02 21:15:00,0.001,0.001,0.34583514555821904,1.3333333333333333
2024-01-02 21:30:00,0.001,0.001,0.157,0.0
2024-01-02 21:45:00,0.001,0.001,0.043,0.0
2024-01-02 22:00:00,0.001,0.001,0.043,0.0
2024-01-02 22:15:00,0.001,0.001,0.043,0.0
2024-01-02 22:30:00,0.001,0.001,0.081,0.0
2024-01-02 22:45:00,0.001,0.001,0.233,0.0
2024-01-02 23:00:00,0.001,0.001,0.11900000000000001,0.0
2024-01-02 23:15:00,0.001,0.001,0.043,0.0
2024-01-02 23:30:00,0.001,0.001,0.043,0.0
2024-01-02 23:45:00,0.001,0.001,0.043,0.0
2024-01-03 00:00:00,0.001,0.001,0.11900000000000001,0.0
2024-01-03 00:15:00,0.001,0.001,0.233,0.0
2024-01-03 00:30:00,0.001,0.001,0.081,0.0
2024-01-03 00:45:00,0.001,0.001,0.043,0.0
2024-01-03 01:00:00,0.001,0.001,0.043,0.0
2024-01-03 01:15:00,0.001,0.001,0.043,0.0
2024-01-03 01:30:00,0.001,0.001,0.157,0.0
2024-01-03 01:45:00,0.001,0.001,0.233,0.0
2024-01-03 02:00:00,0.001,0.001,0.043,0.0
2024-01-03 02:15:00,0.001,0.001,0.043,0.0
2024-01-03 02:30:00,0.001,0.001,0.44279999999999997,0.0
2024-01-03 02:45:00,0.001,0.001,0.043,0.0
2024-01-03 03:00:00,0.001,0.001,0.195,0.0
2024-01-03 03:15:00,0.001,0.001,0.195,0.0
2024-01-03 03:30:00,0.001,0.001,0.043,0.0
2024-01-03 03:45:00,0.001,0.001,0.043,0.0
2024-01-03 04:00:00,0.001,0.001,0.043,0.8
2024-01-03 04:15:00,0.001,0.001,0.043,1.6
2024-01-03 04:30:00,0.001,0.001,0.233,0.0
2024-01-03 04:45:00,0.001,0.001,0.157,0.0
2024-01-03 05:00:00,0.001,0.001,0.043,0.0
2024-01-03 05:15:00,0.001,0.001,0.043,0.0
2024-01-03 05:30:00,0.001,0.001,0.043,1.3333333333333333
2024-01-03 05:45:00,0.001,0.001,0.3475333333333334,1.0666666666666667
2024-01-03 06:00:00,0.001,0.001,0.3662666666666667,0.0
2024-01-03 06:15:00,0.001,0.001,0.6520666666666667,0.0
2024-01-03 06:30:00,0.001,0.001,0.043,0.0
2024-01-03 06:45:00,0.001,0.001,0.043,0.0
2024-01-03 07:00:00,0.001,0.001,0.043,0.0
2024-01-03 07:15:00,0.001,0.001,0.11900000000000001,0.0
2024-01-03 07:30:00,0.001,0.001,0.233,0.0
2024-01-03 07:45:00,0.001,0.001,0.081,0.0
2024-01-03 08:00:00,0.001,0.001,0.044733333333333326,0.0
2024-01-03 08:15:00,0.001,0.001,0.08755219735291431,0.0
2024-01-03 08:30:00,0.001,0.001,0.08755219735291431,0.0
2024-01-03 08:45:00,0.001,0.001,0.734618864019581,0.0
2024-01-03 09:00:00,0.7920347860576631,0.001,0.27755219735291425,0.0
2024-01-03 09:15:00,0.7920347860576631,0.001,0.06441391929411049,0.0
2024-01-03 09:30:00,0.7920347860576631,0.001,0.044733333333333326,0.0
2024-01-03 09:45:00,0.7920347860576631,0.001,0.044733333333333326,0.5333333333333333
2024-01-03 10:00:00,0.7920347860576631,0.001,0.0630942454236041,2.4
2024-01-03 10:15:00,0.7920347860576631,0.001,0.21982374237267352,0.0
2024-01-03 10:30:00,0.7920347860576631,0.001,0.21982374237267352,0.0
2024-01-03 10:45:00,0.7920347860576631,0.001,0.06782374237267351,0.0
2024-01-03 11:00:00,0.7920347860576631,0.001,0.0548237423726735,0.0
2024-01-03 11:15:00,0.7920347860576631,0.001,0.04851774644058096,0.0
2024-01-03 11:30:00,0.7920347860576631,0.001,0.043,0.0
2024-01-03 11:45:00,0.7920347860576631,0.001,0.233,0.0
2024-01-03 12:00:00,0.7920347860576631,0.001,0.157,0.0
2024-01-03 12:15:00,0.4756208716345978,0.001,0.043,0.0
2024-01-03 12:30:00,0.001,0.001,0.043,0.0
2024-01-03 12:45:00,0.001,0.001,0.44279999999999997,0.0
2024-01-03 13:00:00,0.001,0.001,0.081,0.0
2024-01-03 13:15:00,0.001,0.001,0.233,0.0
2024-01-03 13:30:00,0.001,0.001,0.11900000000000001,1.3333333333333333
2024-01-03 13:45:00,0.001,0.001,0.043,0.26666666666666666
2024-01-03 14:00:00,0.001,0.001,0.043,0.0
2024-01-03 14:15:00,0.001,0.001,0.17626666666666665,0.0
2024-01-03 14:30:00,0.001,0.001,0.5187999999999999,0.0
2024-01-03 14:45:00,0.001,0.001,0.233,0.0
2024-01-03 15:00:00,0.001,0.001,0.081,0.0
2024-01-03 15:15:00,0.001,0.001,0.043,0.0
2024-01-03 15:30:00,0.001,0.001,0.043,0.0
2024-01-03 15:45:00,0.001,0.001,0.44279999999999997,0.0
2024-01-03 16:00:00,0.001,0.001,0.157,2.4
2024-01-03 16:15:00,0.001,0.001,0.233,0.0
2024-01-03 16:30:00,0.001,0.001,0.043,0.0
2024-01-03 16:45:00,0.001,0.030528685607001272,0.043,0.0
2024-01-03 17:00:00,0.001,0.14989578781234514,0.043,0.0
2024-01-03 17:15:00,0.001,0.5244482883318516,0.043,0.0
2024-01-03 17:30:00,0.001,0.8344073934396177,0.195,0.0
2024-01-03 17:45:00,0.001,0.13497999927447052,0.19657649898302315,0.0
2024-01-03 18:00:00,0.6338278288461304,0.2774706408661197,0.6026147678040336,0.0
2024-01-03 18:15:00,0.7920347860576631,0.6517822434126704,0.10845593972558779,0.0
2024-01-03 18:30:00,0.7920347860576631,0.11003856463190093,0.20101593972558782,0.0
2024-01-03 18:45:00,0.7920347860576631,0.13970506768754115,0.20737593972558782,0.0
2024-01-03 19:00:00,0.7920347860576631,0.5599897908457803,0.40170927305892107,0.0
2024-01-03 19:15:00,0.7920347860576631,1.6718671559005132,0.32806550025500497,0.0
2024-01-03 19:30:00,0.7920347860576631,0.11865499625442359,0.3086959397255878,2.4
2024-01-03 19:45:00,0.7920347860576631,0.1359613838168895,0.2203759397255878,0.0
2024-01-03 20:00:00,0.7920347860576631,0.25647076513338335,0.21344260639225446,0.0
2024-01-03 20:15:00,0.7920347860576631,0.7089361756559944,0.2453759397255878,0.0
2024-01-03 20:30:00,0.7920347860576631,0.001,0.39422294175954153,0.0
2024-01-03 20:45:00,0.7920347860576631,0.001,0.1400347982352762,0.0
2024-01-03 21:00:00,0.31741391442306527,0.001,0.1614510797739143,0.0
2024-01-03 21:15:00,0.001,0.001,0.3156724599020602,0.0
2024-01-03 21:30:00,0.001,0.001,0.20737593972558782,0.0
2024-01-03 21:45:00,0.001,0.001,0.2833759397255878,0.0
2024-01-03 22:00:00,0.001,0.001,0.39737593972558777,0.0
2024-01-03 22:15:00,0.001,0.001,0.1969759397255878,0.0
2024-01-03 22:30:00,0.001,0.001,0.07375950432291241,0.5333333333333333
2024-01-03 22:45:00,0.001,0.001,0.06613827805880383,1.8666666666666667
2024-01-03 23:00:00,0.001,0.001,0.07455219735291431,0.0
2024-01-03 23:15:00,0.001,0.001,0.1885521973529143,0.0
2024-01-03 23:30:00,0.001,0.001,0.2645521973529143,0.0
2024-01-03 23:45:00,0.001,0.001,0.16504175788233144,0.0
2024-01-04 00:00:00,0.001,0.001,0.4305333333333333,0.0
2024-01-04 00:15:00,0.001,0.001,0.43053333333333327,0.0
2024-01-04 00:30:00,0.001,0.001,0.17267074440662722,0.0
2024-01-04 00:45:00,0.001,0.001,0.31169040903934014,0.0
2024-01-04 01:00:00,0.001,0.001,0.2068237423726735,0.0
2024-01-04 01:15:00,0.001,0.001,0.05324724338965037,0.0
2024-01-04 01:30:00,0.001,0.001,0.043,0.0
2024-01-04 01:45:00,0.001,0.001,0.043,0.0
2024-01-04 02:00:00,0.001,0.001,0.043,0.0
2024-01-04 02:15:00,0.001,0.001,0.233,0.0
2024-01-04 02:30:00,0.001,0.001,0.157,0.0
2024-01-04 02:45:00,0.001,0.001,0.043,0.0
2024-01-04 03:00:00,0.001,0.001,0.043,0.0
2024-01-04 03:15:00,0.001,0.001,0.043,0.0
2024-01-04 03:30:00,0.001,0.001,0.081,0.0
2024-01-04 03:45:00,0.001,0.001,0.233,0.0
2024-01-04 04:00:00,0.001,0.001,0.11900000000000001,0.26666666666666666
2024-01-04 04:15:00,0.001,0.001,0.043,3.7333333333333334
2024-01-04 04:30:00,0.001,0.001,0.043,0.0
2024-01-04 04:45:00,0.001,0.001,0.043,0.0
2024-01-04 05:00:00,0.001,0.001,0.11900000000000001,0.0
2024-01-04 05:15:00,0.001,0.001,0.233,0.0
2024-01-04 05:30:00,0.001,0.001,0.081,0.0
2024-01-04 05:45:00,0.001,0.001,0.043,0.0
2024-01-04 06:00:00,0.001,0.001,0.043,0.0
2024-01-04 06:15:00,0.001,0.001,0.043,0.0
2024-01-04 06:30:00,0.001,0.001,0.157,0.0
2024-01-04 06:45:00,0.001,0.001,0.233,0.0
2024-01-04 07:00:00,0.001,0.001,0.8845333333333334,0.0
2024-01-04 07:15:00,0.001,0.001,1.304,2.4
2024-01-04 07:30:00,0.001,0.001,0.6384000000000001,0.0
2024-01-04 07:45:00,0.1592069572115326,0.001,0.056,0.0
2024-01-04 08:00:00,0.7920347860576631,0.001,0.19846666666666668,0.0
2024-01-04 08:15:00,0.7920347860576631,0.001,0.195,0.0
2024-01-04 08:30:00,0.7920347860576631,0.001,0.043,0.0
2024-01-04 08:45:00,0.7920347860576631,0.001,0.043,0.0
2024-01-04 09:00:00,0.7920347860576631,0.001,0.043,0.0
2024-01-04 09:15:00,0.7920347860576631,0.001,0.043,0.0
2024-01-04 09:30:00,0.7920347860576631,0.001,0.233,0.0
2024-01-04 09:45:00,0.7920347860576631,0.001,0.157,0.0
2024-01-04 10:00:00,0.7920347860576631,0.001,0.043,0.0
2024-01-04 10:15:00,0.7920347860576631,0.001,0.043,1.6
2024-01-04 10:30:00,0.7920347860576631,0.001,0.043,1.0666666666666667
2024-01-04 10:45:00,0.7920347860576631,0.001,0.081,0.0
2024-01-04 11:00:00,0.7920347860576631,0.001,0.233,0.0
2024-01-04 11:15:00,0.7920347860576631,0.001,0.6520666666666666,0.0
2024-01-04 11:30:00,0.528356524038442,0.001,0.043,0.0
2024-01-04 11:45:00,0.001,0.001,0.043,0.0
2024-01-04 12:00:00,0.001,0.001,0.043,0.0
2024-01-04 12:15:00,0.001,0.001,0.11900000000000001,0.0
2024-01-04 12:30:00,0.001,0.001,0.233,0.0
2024-01-04 12:45:00,0.001,0.001,0.081,0.0
2024-01-04 13:00:00,0.001,0.001,0.043,0.0
2024-01-04 13:15:00,0.001,0.001,0.043,0.0
2024-01-04 13:30:00,0.001,0.001,0.043,0.0
2024-01-04 13:45:00,0.001,0.001,0.157,1.6
2024-01-04 14:00:00,0.001,0.001,0.233,0.0
2024-01-04 14:15:00,0.001,0.001,0.043,0.0
2024-01-04 14:30:00,0.001,0.001,0.043,0.0
2024-01-04 14:45:00,0.001,0.001,0.043,0.0
2024-01-04 15:00:00,0.001,0.001,0.043,0.0
2024-01-04 15:15:00,0.001,0.001,0.195,0.8
2024-01-04 15:30:00,0.001,0.001,0.7280666666666668,1.6
2024-01-04 15:45:00,0.001,0.001,0.043,0.0
2024-01-04 16:00:00,0.001,0.001,0.043,0.0
2024-01-04 16:15:00,0.001,0.001,0.043,0.0
2024-01-04 16:30:00,0.001,0.001,0.043,0.0
2024-01-04 16:45:00,0.001,0.001,0.233,0.0
2024-01-04 17:00:00,0.001,0.001,0.157,0.0
2024-01-04 17:15:00,0.001,0.001,0.043,0.0
2024-01-04 17:30:00,0.001,0.001,0.043,0.0
2024-01-04 17:45:00,0.001,0.001,0.043,0.0
2024-01-04 18:00:00,0.001,0.001,0.081,1.0666666666666667
2024-01-04 18:15:00,0.001,0.001,0.233,1.3333333333333333
2024-01-04 18:30:00,0.001,0.001,0.11900000000000001,0.0
2024-01-04 18:45:00,0.001,0.001,0.043,0.0
2024-01-04 19:00:00,0.001,0.001,0.043,0.0
2024-01-04 19:15:00,0.001,0.001,0.043,0.0
2024-01-04 19:30:00,0.001,0.001,0.11900000000000001,0.0
2024-01-04 19:45:00,0.001,0.001,0.233,0.0
2024-01-04 20:00:00,0.001,0.001,0.081,0.0
2024-01-04 20:15:00,0.001,0.001,0.043,0.0
2024-01-04 20:30:00,0.001,0.001,0.043,0.0
2024-01-04 20:45:00,0.001,0.001,0.043,1.6
2024-01-04 21:00:00,0.001,0.001,0.157,0.8
2024-01-04 21:15:00,0.001,0.001,0.233,0.0
2024-01-04 21:30:00,0.001,0.001,0.043,0.0
2024-01-04 21:45:00,0.001,0.001,0.043,0.0
2024-01-04 22:00:00,0.001,0.001,0.043,0.0
2024-01-04 22:15:00,0.001,0.001,0.043,0.0
2024-01-04 22:30:00,0.001,0.001,0.195,0.0
2024-01-04 22:45:00,0.001,0.001,0.195,0.0
2024-01-04 23:00:00,0.001,0.001,0.043,0.0
2024-01-04 23:15:00,0.001,0.001,0.043,0.0
2024-01-04 23:30:00,0.001,0.001,0.043,0.0
2024-01-04 23:45:00,0.001,0.001,0.043,0.0
2024-01-05 00:00:00,0.001,0.001,0.233,0.0
2024-01-05 00:15:00,0.001,0.001,0.157,0.0
2024-01-05 00:30:00,0.001,0.001,0.043,0.0
2024-01-05 00:45:00,0.001,0.001,0.043,0.0
2024-01-05 01:00:00,0.001,0.001,0.043,0.0
2024-01-05 01:15:00,0.001,0.001,0.081,0.0
2024-01-05 01:30:00,0.001,0.001,0.233,0.8
2024-01-05 01:45:00,0.001,0.001,0.11900000000000001,0.0
2024-01-05 02:00:00,0.001,0.001,0.043,0.0
2024-01-05 02:15:00,0.001,0.001,0.043,0.0
2024-01-05 02:30:00,0.001,0.001,0.13173333333333334,0.0
2024-01-05 02:45:00,0.001,0.001,0.24000000000000002,0.0
2024-01-05 03:00:00,0.001,0.001,0.354,0.0
2024-01-05 03:15:00,0.001,0.001,0.202,0.0
2024-01-05 03:30:00,0.001,0.001,0.164,0.0
2024-01-05 03:45:00,0.001,0.001,0.0672,0.0
2024-01-05 04:00:00,0.001,0.001,0.043,0.8
2024-01-05 04:15:00,0.001,0.001,0.157,1.6
2024-01-05 04:30:00,0.001,0.001,0.233,0.8
2024-01-05 04:45:00,0.001,0.001,0.043,0.0
2024-01-05 05:00:00,0.001,0.001,0.043,1.6
2024-01-05 05:15:00,0.001,0.001,0.043,0.0
2024-01-05 05:30:00,0.001,0.001,0.043,0.0
2024-01-05 05:45:00,0.001,0.001,0.7280666666666668,0.0
2024-01-05 06:00:00,0.001,0.001,0.195,2.6666666666666665
2024-01-05 06:15:00,0.001,0.001,0.04386666666666666,0.0
2024-01-05 06:30:00,0.001,0.001,0.056,0.0
2024-01-05 06:45:00,0.001,0.001,0.056,0.0
2024-01-05 07:00:00,0.001,0.001,0.056,0.0
2024-01-05 07:15:00,0.001,0.001,0.246,0.0
2024-01-05 07:30:00,0.001,0.001,0.20033333333333334,0.0
2024-01-05 07:45:00,0.001,0.001,0.8020666666666667,0.0
2024-01-05 08:00:00,0.001,0.001,0.2672666666666667,0.0
2024-01-05 08:15:00,0.001,0.001,0.134,0.0
2024-01-05 08:30:00,0.001,0.001,0.17200000000000001,0.0
2024-01-05 08:45:00,0.001,0.001,0.7799333333333334,0.8
2024-01-05 09:00:00,0.001,0.001,0.132,1.3333333333333333
2024-01-05 09:15:00,0.001,0.001,0.056,0.0
2024-01-05 09:30:00,0.001,0.001,0.056,0.0
2024-01-05 09:45:00,0.001,0.001,0.9893333333333333,0.0
2024-01-05 10:00:00,0.001,0.001,2.1285333333333334,2.4
2024-01-05 10:15:00,0.001,0.001,0.36633333333333334,0.0
2024-01-05 10:30:00,0.001,0.001,0.081,0.0
2024-01-05 10:45:00,0.001,0.001,0.043,0.0
2024-01-05 11:00:00,0.001,0.001,0.043,0.0
2024-01-05 11:15:00,0.001,0.001,0.043,0.0
2024-01-05 11:30:00,0.001,0.001,0.157,0.0
2024-01-05 11:45:00,0.001,0.001,0.233,0.0
2024-01-05 12:00:00,0.001,0.001,0.043,1.8666666666666667
2024-01-05 12:15:00,0.001,0.001,0.043,0.5333333333333333
2024-01-05 12:30:00,0.001,0.001,0.043,0.0
2024-01-05 12:45:00,0.001,0.001,0.07244871752938668,0.0
2024-01-05 13:00:00,0.001,0.001,0.2265521973529143,0.0
2024-01-05 13:15:00,0.001,0.001,0.2265521973529143,0.0
2024-01-05 13:30:00,0.001,0.001,0.07455219735291431,0.0
