,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,2.0,15.0,2.640497266333903,14.962478323944984,13.525974207845989,12.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,2.0,15.0,2.640497266333903,14.886611105206205,13.576443382604447,12.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,2.0,15.0,2.640497266333903,14.817214268883415,13.619533692259715,12.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,2.0,15.0,2.640497266333903,14.753580537506235,13.656083418689114,12.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,2.0,15.0,2.640497266333903,14.695081548725916,13.686837056737165,12.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,2.0,15.0,2.640497266333903,14.64115903739816,13.71245579591848,12.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,2.0,15.0,2.640497266333903,14.59131700307505,13.73352683076633,12.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,2.0,15.0,2.640497266333903,14.545114752785048,13.75057163072779,12.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,2.0,15.0,2.640497266333903,14.605083036017307,13.757165707179468,11.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,2.0,15.0,2.640497266333903,15.370673932146396,13.777131284430737,11.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,2.0,15.0,2.640497266333903,15.456356121570034,13.823160794487954,11.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,2.0,15.0,2.640497266333903,15.368911021330751,13.863214153746172,11.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,2.0,15.0,2.640497266333903,15.288007715416882,13.895993999703375,11.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,2.0,15.0,2.640497266333903,15.212940564240993,13.92233517045983,11.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,2.0,15.0,2.640497266333903,15.143082584623272,13.942979036393488,11.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,2.0,15.0,2.640497266333903,15.077876661381493,13.958583946695063,11.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,2.0,15.0,2.640497266333903,15.016827741027956,13.969734508474781,11.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,2.0,15.7,2.640497266333903,15.368092505751076,13.984400926061925,11.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,1.0,18.266666666666666,2.640497266333903,15.90860951749392,14.022688607978447,11.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,2.0,15.933333333333334,2.640497266333903,16.62054058904258,14.097192858051077,11.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,2.0,15.0,2.640497266333903,16.533660182930095,14.17394407188014,10.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,2.0,15.0,2.640497266333903,16.40721168510949,14.230303916440283,10.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,2.0,15.7,2.640497266333903,16.479164336229946,14.280402422373294,10.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,2.0,15.0,2.640497266333903,16.38925232205018,14.328074107024078,10.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,2.0,15.0,2.640497266333903,16.27805546808864,14.36644223683979,10.0,0.7847222222222227,1,0,1,0.7511111111111112
2024-01-01 06:15:00,1.0,17.1,2.640497266333903,16.351319745689224,14.397926276122217,10.0,0.8000000000000006,0,0,1,0.0
2024-01-01 06:30:00,1.0,18.5,2.640497266333903,17.232877762417402,14.452747703635161,10.0,0.8000000000000006,0,0,1,0.0
2024-01-01 06:45:00,1.0,18.5,2.640497266333903,18.171206735990058,14.554221172652856,10.0,0.8000000000000006,0,0,1,0.0
2024-01-01 07:00:00,2.0,18.033333333333335,2.640497266333903,18.889454055351905,14.69612366592182,10.0,0.8000000000000006,0,0,1,0.0
2024-01-01 07:15:00,2.0,15.0,2.640497266333903,18.767326982592017,14.844100556815961,10.0,0.8000000000000006,0,0,1,0.0
2024-01-01 07:30:00,1.0,17.8,2.640497266333903,18.55945586236174,14.971167226150909,10.0,0.8000000000000006,0,0,1,0.0
2024-01-01 07:45:00,1.0,18.5,2.640497266333903,18.368746114847,15.078778586772255,10.0,0.0,0,1,0,0.0
2024-01-01 08:00:00,1.0,17.566666666666666,2.640497266333903,18.195539780810616,15.16918507849553,10.0,0.0,0,0,0,0.0
2024-01-01 08:15:00,1.0,18.5,2.640497266333903,18.06797425688955,15.244589483401333,10.0,0.0,0,0,0,0.0
2024-01-01 08:30:00,1.0,18.5,2.640497266333903,18.67846879604378,15.323528328543668,10.0,0.7755555555555557,1,0,1,0.7694444444444445
2024-01-01 08:45:00,1.0,18.5,2.640497266333903,18.87643542380363,15.427576454502134,10.0,0.8000000000000004,0,0,1,0.0
2024-01-01 09:00:00,3.0,18.5,2.640497266333903,18.699686596618548,15.520824434752193,10.0,0.8000000000000004,0,0,1,0.0
2024-01-01 09:15:00,1.0,18.5,2.640497266333903,18.539658646748283,15.59863350868024,10.0,0.8000000000000004,0,0,1,0.0
2024-01-01 09:30:00,1.0,18.5,2.640497266333903,18.391830449756064,15.66282524513635,10.0,0.8000000000000004,0,0,1,0.0
2024-01-01 09:45:00,1.0,18.5,2.640497266333903,18.25488338268129,15.71496013137433,10.0,0.8000000000000004,0,0,1,0.0
2024-01-01 10:00:00,1.0,18.5,2.640497266333903,18.134760606094606,15.76404911590296,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 10:15:00,1.0,18.5,2.640497266333903,18.04630118643456,15.812224585605255,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 10:30:00,1.0,18.5,2.640497266333903,18.659541854535675,15.866102941258953,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 10:45:00,1.0,18.5,2.640497266333903,18.969178451213573,15.950535415095342,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 11:00:00,1.0,18.5,2.640497266333903,18.83832113740019,16.037055262492895,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 11:15:00,1.0,18.5,2.640497266333903,18.72560920590634,16.119502194307657,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 11:30:00,1.0,18.5,2.640497266333903,18.6228875313203,16.190479185129252,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 11:45:00,1.0,18.5,2.640497266333903,18.529060186242607,16.251285773151356,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 12:00:00,1.0,18.5,2.640497266333903,18.44034416762619,16.3030317741406,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 12:15:00,1.0,18.5,2.640497266333903,18.35567236380397,16.346535905903643,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 12:30:00,1.0,18.5,2.640497266333903,18.277573574468057,16.382676323634573,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 12:45:00,1.0,18.5,2.640497266333903,18.20533598698757,16.412295621042052,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 13:00:00,1.0,18.5,2.640497266333903,18.138310559685774,16.436141813659926,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 13:15:00,1.0,18.5,2.640497266333903,18.075934152525086,16.4548781852024,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 13:30:00,1.0,18.5,2.640497266333903,18.032564632392532,16.46911285284304,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 13:45:00,1.0,18.5,2.640497266333903,18.676964362640618,16.493685819839605,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 14:00:00,1.0,18.5,2.640497266333903,18.9545636889823,16.550500878908178,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 14:15:00,1.0,18.5,2.640497266333903,18.840048669753262,16.60354619200073,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 14:30:00,1.0,18.5,2.640497266333903,18.734130527322222,16.647026074317786,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 14:45:00,1.0,18.5,2.640497266333903,18.635881595528584,16.682038099109285,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 15:00:00,1.0,18.5,2.640497266333903,18.53773272876744,16.709450464248356,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 15:15:00,1.0,18.5,2.640497266333903,18.438466222319786,16.729633335836372,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 15:30:00,1.0,18.5,2.640497266333903,18.345347482818294,16.743277981687374,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 15:45:00,1.0,18.5,2.640497266333903,18.25772839843066,16.751148756617383,12.0,0.8000000000000004,0,0,1,0.0
2024-01-01 16:00:00,1.0,18.5,2.640497266333903,18.174439197176163,16.746402138944312,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 16:15:00,1.0,18.5,2.640497266333903,18.094394754380286,16.729236088252183,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 16:30:00,1.0,18.5,2.640497266333903,18.04725658423515,16.70914347324065,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 16:45:00,1.0,18.5,2.640497266333903,18.71439401636027,16.703207434130366,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 17:00:00,1.0,18.5,2.640497266333903,18.918937399497455,16.72936167887594,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 17:15:00,1.0,18.5,2.640497266333903,18.799576367927866,16.75210214453993,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 17:30:00,1.0,18.5,2.640497266333903,18.68753034083279,16.76708470709983,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 17:45:00,1.0,18.5,2.640497266333903,18.582029250325668,16.775217370080778,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 18:00:00,1.0,18.5,2.640497266333903,18.482388711961125,16.777306343165996,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 18:15:00,1.0,18.5,2.640497266333903,18.388000452403027,16.774067420367807,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 18:30:00,1.0,18.5,2.640497266333903,18.298323806793302,16.76613608664926,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 18:45:00,1.0,18.5,2.640497266333903,18.212878166281026,16.754076495094242,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 19:00:00,1.0,18.5,2.640497266333903,18.131236269529822,16.73838944084434,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 19:15:00,1.0,18.5,2.640497266333903,18.053018243887838,16.719519443915512,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 19:30:00,1.0,18.5,2.640497266333903,18.30082904087104,16.701793924188436,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 19:45:00,1.0,18.5,2.640497266333903,18.94751662913134,16.716592735185355,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 20:00:00,1.0,18.5,2.640497266333903,18.85437306096637,16.74307236435653,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 20:15:00,1.0,18.5,2.640497266333903,18.739040123023283,16.761520619259223,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 20:30:00,1.0,18.5,2.640497266333903,18.630597119780905,16.772712348892025,11.0,0.8000000000000004,0,0,1,0.0
2024-01-01 20:45:00,1.0,18.5,2.640497266333903,18.5283212882983,16.777499356112873,11.0,0.8000000000000004,0,0,1,0.0
