,WasherDryer,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-02 00:30:00,0.001,0.0,0.001,0.3046999999999999,0.0,0.0
2024-01-02 00:45:00,0.001,0.0,0.001,0.4476533333333333,0.0,0.0
2024-01-02 01:00:00,0.001,0.0,0.001,0.30833333333333335,0.0,0.0
2024-01-02 01:15:00,0.001,0.0,0.001,0.25766666666666665,0.0,0.0
2024-01-02 01:30:00,0.001,0.0,0.001,0.7100666666666666,0.0,0.0
2024-01-02 01:45:00,0.001,0.0,0.001,0.048,0.0,0.0
2024-01-02 02:00:00,0.001,0.0,0.001,0.08600000000000001,0.0,0.0
2024-01-02 02:15:00,0.001,0.0,0.001,0.238,0.0,0.0
2024-01-02 02:30:00,0.001,0.0,0.001,0.11133333333333333,0.0,0.0
2024-01-02 02:45:00,0.001,0.0,0.001,0.14933333333333332,0.0,0.0
2024-01-02 03:00:00,0.001,0.0,0.001,0.12399999999999999,0.0,0.0
2024-01-02 03:15:00,0.001,0.0,0.001,0.048,0.0,0.0
2024-01-02 03:30:00,0.001,0.0,0.001,0.16199999999999998,0.0,0.0
2024-01-02 03:45:00,0.001,0.0,0.001,0.22533333333333333,0.0,0.0
2024-01-02 04:00:00,0.001,0.0,0.001,0.048,0.0,0.0
2024-01-02 04:15:00,0.001,0.0,0.001,0.16199999999999998,0.0,3.466666666666667
2024-01-02 04:30:00,0.001,0.0,0.001,0.11133333333333333,0.0,2.1333333333333333
2024-01-02 04:45:00,0.001,0.0,0.001,0.048,0.0,0.0
2024-01-02 05:00:00,0.001,0.0,0.001,0.24606666666666666,1.4666666666666666,2.6666666666666665
2024-01-02 05:15:00,0.001,0.0,0.001,0.2703333333333333,11.0,0.5333333333333333
2024-01-02 05:30:00,0.001,0.0,0.001,0.169,11.0,0.0
2024-01-02 05:45:00,0.001,0.0,0.001,0.29566666666666663,3.6666666666666665,0.0
2024-01-02 06:00:00,0.001,0.0,0.001,0.21966666666666665,0.0,0.0
2024-01-02 06:15:00,0.001,0.0,0.001,0.245,0.0,0.0
2024-01-02 06:30:00,0.001,0.0,0.001,0.3025333333333334,0.0,0.0
2024-01-02 06:45:00,0.001,0.0,0.001,0.07333333333333333,0.0,0.0
2024-01-02 07:00:00,0.001,0.0,0.001,0.048,0.0,3.2
2024-01-02 07:15:00,0.001,0.0,0.001,0.18733333333333332,0.0,0.0
2024-01-02 07:30:00,0.001,0.0,0.001,0.13106666666666666,0.0,0.0
2024-01-02 07:45:00,0.001,0.0,0.001,0.30400000000000005,0.0,0.0
2024-01-02 08:00:00,0.001,0.0,0.001,0.29133333333333333,0.0,0.0
2024-01-02 08:15:00,0.001,0.0,0.001,0.552,0.0,0.0
2024-01-02 08:30:00,0.001,0.0,0.0836337114293139,2.6982666666666666,0.0,0.0
2024-01-02 08:45:00,0.001,0.0,0.35241852509254945,0.33399999999999996,0.0,0.0
2024-01-02 09:00:00,0.001,0.0,0.759159940451665,0.24533333333333332,0.0,0.26666666666666666
2024-01-02 09:15:00,0.001,0.0,0.1313832674071484,0.372,0.0,2.933333333333333
2024-01-02 09:30:00,0.001,0.0,0.16556550051723923,0.24013333333333334,0.0,0.0
2024-01-02 09:45:00,0.001,0.0,1.1133278462578373,0.30226666666666674,0.0,0.0
2024-01-02 10:00:00,0.001,0.0,0.6646948238997311,0.36293333333333333,0.0,0.0
2024-01-02 10:15:00,0.001,0.0,0.12497312234815415,0.21266666666666667,0.0,0.0
2024-01-02 10:30:00,0.001,0.0,0.2759831373647351,0.17466666666666666,0.0,0.0
2024-01-02 10:45:00,0.001,0.0,0.8756974757013526,0.2920666666666667,0.0,0.0
2024-01-02 11:00:00,0.001,0.0,0.07226666666666669,0.23579999999999998,0.0,0.0
2024-01-02 11:15:00,0.001,0.0,0.001,0.26,0.0,0.0
2024-01-02 11:30:00,0.001,0.0,0.001,0.25393333333333334,0.0,3.2
2024-01-02 11:45:00,0.001,0.0,0.001,0.3463333333333333,0.0,0.0
2024-01-02 12:00:00,0.001,0.0,0.001,0.7352000000000001,5.866666666666666,0.0
2024-01-02 12:15:00,0.001,0.0,0.001,0.2833333333333333,11.0,0.0
2024-01-02 12:30:00,0.001,0.0,0.001,0.2924,11.0,0.0
2024-01-02 12:45:00,0.001,0.0,0.001,0.24824000000000002,11.0,0.0
2024-01-02 13:00:00,0.001,0.0,0.001,0.21372316564968982,11.0,0.0
2024-01-02 13:15:00,0.001,0.0,0.001,0.4842904090393401,1.4666666666666666,0.0
2024-01-02 13:30:00,0.001,0.0,0.001,0.5170655002550049,0.0,0.0
2024-01-02 13:45:00,0.001,0.0,0.001,0.35870927305892114,0.0,0.0
2024-01-02 14:00:00,0.001,0.0,0.001,1.935975939725588,0.0,2.933333333333333
2024-01-02 14:15:00,0.001,0.0,0.001,0.9727092730589212,0.0,0.0
2024-01-02 14:30:00,0.001,0.0,0.001,0.11310135893469665,0.0,0.0
2024-01-02 14:45:00,0.001,0.0,0.001,1.033754212274499,0.0,0.0
2024-01-02 15:00:00,0.001,0.0,0.001,0.48474402339740635,0.0,0.0
2024-01-02 15:15:00,0.001,0.0,0.001,0.3579092730589212,0.0,0.0
2024-01-02 15:30:00,0.001,0.0,0.001,0.6296426063922546,0.0,0.0
2024-01-02 15:45:00,0.001,0.0,0.001,0.10437593972558781,0.0,0.0
2024-01-02 16:00:00,0.001,0.0,0.001,0.15929535376481066,0.0,0.0
2024-01-02 16:15:00,0.001,0.0,0.001,0.41482374237267355,0.0,0.0
2024-01-02 16:30:00,0.001,0.0,0.001,0.1267805767229837,0.0,2.933333333333333
2024-01-02 16:45:00,0.001,0.0,0.001,0.048,0.0,0.0
2024-01-02 17:00:00,0.001,0.0,0.001,0.048,0.0,0.0
2024-01-02 17:15:00,0.001,0.0,0.001,0.061000000000000006,0.0,0.0
2024-01-02 17:30:00,0.001,0.0,0.001,0.24244871752938665,0.0,0.0
2024-01-02 17:45:00,0.001,0.0,0.001,0.40921886401958096,0.0,0.0
2024-01-02 18:00:00,0.001,0.0,0.001,0.08908553068624764,0.0,0.0
2024-01-02 18:15:00,0.001,0.0,0.001,0.22392294175954153,0.0,0.0
2024-01-02 18:30:00,0.001,0.0,0.001,0.21655854060794968,0.0,0.0
2024-01-02 18:45:00,0.001,0.0,0.001,0.1955237423726735,0.0,0.26666666666666666
2024-01-02 19:00:00,0.001,0.0,0.001,0.555020848509923,0.0,2.6666666666666665
2024-01-02 19:15:00,0.001,0.0,0.001,0.5760759397255877,0.0,0.0
2024-01-02 19:30:00,0.001,0.0003333333333333333,0.001,0.8701071135110925,0.0,0.0
2024-01-02 19:45:00,0.001,0.6007333333333332,0.001,0.33625219735291434,0.0,0.0
2024-01-02 20:00:00,0.001,0.6007333333333332,0.001,0.33625219735291434,0.0,0.0
2024-01-02 20:15:00,0.001,0.001,0.001,0.48300998618039376,0.0,0.0
2024-01-02 20:30:00,0.001,0.001,0.001,0.6908570757060067,0.0,0.0
2024-01-02 20:45:00,0.001,0.001,0.001,0.5894779546471726,0.0,0.0
2024-01-02 21:00:00,0.001,0.001,0.001,0.4690759397255878,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.001,0.4690759397255878,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.001,0.4690759397255878,0.0,0.0
2024-01-02 21:45:00,0.001,1.5003333333333333,0.001,0.5549661074092314,0.0,0.0
2024-01-02 22:00:00,0.001,0.9006000000000001,0.001,0.6844092730589211,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.001,0.5704092730589211,0.0,0.0
2024-01-02 22:30:00,0.001,0.0006666666666666666,0.001,0.4690759397255878,0.0,0.0
2024-01-02 22:45:00,0.001,0.0,0.001,0.46828769023407624,0.0,0.0
2024-01-02 23:00:00,0.001,0.0,0.001,0.3024404468444259,0.0,0.0
2024-01-02 23:15:00,0.001,0.0,0.001,0.5300092730589211,0.0,0.0
2024-01-02 23:30:00,0.001,0.0,0.001,0.5032411414903116,0.0,0.0
2024-01-02 23:45:00,0.001,0.0,0.001,0.5261904090393402,0.0,0.0
2024-01-03 00:00:00,0.001,0.0,0.001,0.3832437423726735,0.0,0.0
2024-01-03 00:15:00,0.001,0.0,0.001,0.3018237423726735,0.0,0.0
2024-01-03 00:30:00,0.001,0.00013333333333333334,0.001,0.8668314151412013,0.0,0.0
2024-01-03 00:45:00,0.001,0.1509333333333333,0.001,0.3140666666666666,0.0,0.0
2024-01-03 01:00:00,0.001,1.0505333333333333,0.001,0.14933333333333332,0.0,0.0
2024-01-03 01:15:00,0.001,0.001,0.001,0.12399999999999999,0.0,0.0
2024-01-03 01:30:00,0.001,0.001,0.001,0.048,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.001,0.048,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.001,0.238,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.001,0.14933333333333332,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.001,0.16199999999999998,0.0,0.0
2024-01-03 02:45:00,0.001,1.0505333333333333,0.001,0.11133333333333333,0.0,0.0
2024-01-03 03:00:00,0.001,1.3504,0.001,0.5810666666666667,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.001,0.12399999999999999,0.0,1.6
2024-01-03 03:30:00,0.001,0.0008666666666666667,0.001,0.238,0.0,0.0
2024-01-03 03:45:00,0.001,0.0,0.001,0.07333333333333333,0.0,0.8
2024-01-03 04:00:00,0.001,0.0,0.001,0.17466666666666666,0.0,0.0
2024-01-03 04:15:00,0.001,0.0,0.001,0.09866666666666667,0.0,2.6666666666666665
2024-01-03 04:30:00,0.001,0.0,0.001,0.048,0.0,0.5333333333333333
2024-01-03 04:45:00,0.001,0.0,0.001,0.2,0.0,0.0
2024-01-03 05:00:00,0.001,0.0,0.001,0.18733333333333332,0.0,0.0
2024-01-03 05:15:00,0.001,0.0,0.001,0.048,0.0,0.8
2024-01-03 05:30:00,0.001,0.0,0.001,0.18733333333333332,0.0,0.5333333333333333
2024-01-03 05:45:00,0.001,0.0,0.001,0.08600000000000001,0.0,4.0
2024-01-03 06:00:00,0.001,0.0,0.001,0.48580000000000007,0.0,0.5333333333333333
2024-01-03 06:15:00,0.001,0.0,0.001,0.238,0.0,0.0
2024-01-03 06:30:00,0.001,0.0,0.001,0.11133333333333333,0.0,0.0
2024-01-03 06:45:00,0.001,0.0,0.001,0.048,0.0,0.0
2024-01-03 07:00:00,0.001,0.0,0.001,0.2,0.0,0.0
2024-01-03 07:15:00,0.001,0.0,0.001,0.07333333333333333,0.0,0.0
2024-01-03 07:30:00,0.001,0.0,0.001,0.16199999999999998,0.0,0.0
2024-01-03 07:45:00,0.001,0.0,0.001,0.23486666666666667,0.0,0.0
2024-01-03 08:00:00,0.001,0.0,0.001,0.061000000000000006,0.0,0.0
2024-01-03 08:15:00,0.001,0.0,0.001,0.061000000000000006,0.0,2.933333333333333
2024-01-03 08:30:00,0.001,0.0,0.001,0.22566666666666665,0.0,1.6
2024-01-03 08:45:00,0.001,0.0,0.001,0.06413333333333333,0.0,0.0
2024-01-03 09:00:00,0.001,0.0,0.001,0.24926666666666666,0.0,0.0
2024-01-03 09:15:00,0.001,0.0,0.001,0.16233333333333333,0.0,0.0
2024-01-03 09:30:00,0.001,0.0,0.001,0.07782783858822097,0.0,0.0
2024-01-03 09:45:00,0.001,0.0,0.001,0.0925521973529143,0.0,0.0
2024-01-03 10:00:00,0.001,0.0,0.001,0.25861886401958095,0.0,0.0
2024-01-03 10:15:00,0.001,0.0,0.001,0.15493827805880384,0.0,3.2
2024-01-03 10:30:00,0.001,0.0,0.001,0.251,0.0,0.0
2024-01-03 10:45:00,0.001,0.0,0.001,0.6194000000000001,0.0,0.0
2024-01-03 11:00:00,0.001,0.0,0.001,0.41795681315686095,0.0,0.0
2024-01-03 11:15:00,0.001,0.0,0.001,0.223218864019581,0.0,0.0
2024-01-03 11:30:00,0.001,0.0,0.001,0.2698855306862476,0.0,0.0
2024-01-03 11:45:00,0.7392991336538189,0.0,0.001,0.24455219735291425,0.0,0.0
2024-01-03 12:00:00,0.7920347860576631,0.0,0.001,0.23582677814380543,0.0,0.5333333333333333
2024-01-03 12:15:00,0.7920347860576631,0.0,0.001,0.08716898007853256,0.0,2.6666666666666665
2024-01-03 12:30:00,0.7920347860576631,0.0,0.001,0.22464260639225447,0.0,0.0
2024-01-03 12:45:00,0.7920347860576631,0.0003333333333333333,0.001,0.6246426063922546,0.0,0.0
2024-01-03 13:00:00,0.7920347860576631,0.6007333333333332,0.001,0.8172426063922545,0.0,0.0
2024-01-03 13:15:00,0.7920347860576631,0.6007333333333332,0.001,0.28255219735291426,0.0,0.0
2024-01-03 13:30:00,0.7920347860576631,0.001,0.001,0.32290347982352763,0.0,0.0
2024-01-03 13:45:00,0.7920347860576631,0.001,0.001,0.3804666666666667,0.0,0.0
2024-01-03 14:00:00,0.7920347860576631,0.001,0.001,0.4272764989830231,0.0,0.0
2024-01-03 14:15:00,0.7920347860576631,0.001,0.001,0.483891873941283,0.0,3.2
2024-01-03 14:30:00,0.7920347860576631,0.001,0.001,0.7270092730589212,0.0,0.0
2024-01-03 14:45:00,0.7920347860576631,0.001,0.001,0.5271426063922544,0.0,0.0
2024-01-03 15:00:00,0.7920347860576631,1.5003333333333333,0.001,0.4659426063922545,0.0,0.0
2024-01-03 15:15:00,0.5810921764422863,0.9004666666666666,0.001,0.3789655002550049,0.0,0.0
2024-01-03 15:30:00,0.001,0.0,0.001,0.3295237423726735,0.0,0.0
2024-01-03 15:45:00,0.001,0.0,0.001,0.38533156900523863,0.0,0.0
2024-01-03 16:00:00,0.001,0.0,0.001,0.7301188640195809,0.0,0.0
2024-01-03 16:15:00,0.001,0.0,0.001,0.5585855306862476,0.0,3.2
2024-01-03 16:30:00,0.001,0.0,0.001,0.45725219735291434,0.0,0.0
2024-01-03 16:45:00,0.001,0.0,0.001,0.44673479823527623,0.0,0.0
2024-01-03 17:00:00,0.001,0.0,0.001,0.42569999999999997,0.0,0.0
2024-01-03 17:15:00,0.001,0.0,0.001,0.4797666666666667,0.0,0.0
2024-01-03 17:30:00,0.001,0.0,0.001,0.6213666666666667,0.0,0.0
2024-01-03 17:45:00,0.001,0.0,0.001,0.3371275787569374,0.0,0.0
2024-01-03 18:00:00,0.001,0.0,0.001,0.3165237423726735,0.0,0.0
2024-01-03 18:15:00,0.001,0.0,0.001,0.32519040903934016,0.0,2.6666666666666665
2024-01-03 18:30:00,0.001,0.0,0.001,0.2730570757060068,0.0,0.5333333333333333
2024-01-03 18:45:00,0.001,0.0,0.001,0.5401275787569375,0.0,0.0
2024-01-03 19:00:00,0.001,0.0,0.001,0.9708333333333333,0.0,0.0
2024-01-03 19:15:00,0.001,0.0,0.001,0.4104333333333333,0.0,0.0
2024-01-03 19:30:00,0.001,0.0,0.001,0.42569999999999997,0.0,0.0
2024-01-03 19:45:00,0.001,0.0,0.001,0.8315666666666667,0.0,0.0
2024-01-03 20:00:00,0.001,0.0,0.001,0.5051,0.0,0.0
2024-01-03 20:15:00,0.001,0.0,0.001,0.6563,0.0,2.4
2024-01-03 20:30:00,0.001,0.0,0.001,0.7106014649019429,0.0,0.8
2024-01-03 20:45:00,0.001,0.0,0.001,0.7496051953189605,0.0,0.0
2024-01-03 21:00:00,0.001,0.0,0.001,0.7559426063922545,0.0,0.0
2024-01-03 21:15:00,0.001,0.0,0.001,0.4690759397255878,0.0,0.0
2024-01-03 21:30:00,0.001,0.0,0.001,0.5024092730589211,0.0,0.0
2024-01-03 21:45:00,0.001,0.0,0.001,0.6975605555295344,0.0,0.0
2024-01-03 22:00:00,0.001,0.0,0.001,0.5514321669216716,0.0,0.0
2024-01-03 22:15:00,0.001,0.0,0.001,0.43305219735291434,0.0,2.6666666666666665
2024-01-03 22:30:00,0.001,0.0,0.001,0.33625219735291434,0.0,0.5333333333333333
2024-01-03 22:45:00,0.001,0.0,0.001,0.320118864019581,0.0,0.0
2024-01-03 23:00:00,0.001,0.0,0.001,0.40525219735291435,0.0,0.0
2024-01-03 23:15:00,0.001,0.0,0.001,0.4778979850784152,0.0,0.0
2024-01-03 23:30:00,0.001,0.0,0.001,0.4122521973529143,0.0,0.0
2024-01-03 23:45:00,0.001,0.0,0.001,0.7763855306862477,0.0,0.0
2024-01-04 00:00:00,0.001,0.0,0.001,0.45725219735291434,0.0,0.0
2024-01-04 00:15:00,0.001,0.0,0.001,0.48801886401958094,0.0,0.0
2024-01-04 00:30:00,0.001,0.0,0.001,0.5031382780588037,0.0,0.0
2024-01-04 00:45:00,0.001,0.0,0.001,0.3486666666666666,0.0,0.0
2024-01-04 01:00:00,0.001,0.0,0.001,0.17586666666666667,0.0,0.0
2024-01-04 01:15:00,0.001,0.0,0.001,0.39595333333333327,0.0,0.0
2024-01-04 01:30:00,0.001,0.0,0.001,0.45023333333333326,0.0,0.0
2024-01-04 01:45:00,0.001,0.0,0.001,0.3357,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.001,0.3230333333333333,0.0,0.0
2024-01-04 02:15:00,0.001,0.0,0.001,0.3103666666666667,0.0,0.0
2024-01-04 02:30:00,0.001,0.0,0.001,0.23436666666666667,0.0,0.0
2024-01-04 02:45:00,0.001,0.0,0.001,0.1837,0.0,0.0
2024-01-04 03:00:00,0.001,0.0,0.001,0.22169999999999998,0.0,0.0
2024-01-04 03:15:00,0.001,0.0,0.001,0.3737,0.0,0.0
2024-01-04 03:30:00,0.001,0.0,0.001,0.24703333333333333,0.0,0.0
2024-01-04 03:45:00,0.001,0.0,0.001,0.3230333333333333,0.0,0.0
2024-01-04 04:00:00,0.001,0.0,0.001,0.22169999999999998,0.0,0.0
2024-01-04 04:15:00,0.001,0.0,0.001,0.1837,0.0,2.6666666666666665
2024-01-04 04:30:00,0.001,0.0,0.001,0.29769999999999996,0.0,0.0
2024-01-04 04:45:00,0.001,0.0,0.001,0.3610333333333333,0.0,0.0
2024-01-04 05:00:00,0.001,0.0,0.001,0.5835,0.0,0.0
2024-01-04 05:15:00,0.001,0.0,0.001,0.3357,2.933333333333333,0.0
2024-01-04 05:30:00,0.001,0.0,0.001,0.20903333333333332,10.266666666666667,0.0
2024-01-04 05:45:00,0.001,0.0,0.001,0.12037333333333335,0.0,1.6
2024-01-04 06:00:00,0.001,0.0,0.001,0.238,0.0,4.0
2024-01-04 06:15:00,0.001,0.0,0.001,0.14933333333333332,0.0,2.4
2024-01-04 06:30:00,0.001,0.0,0.001,0.048,0.0,0.0
2024-01-04 06:45:00,0.001,0.0,0.001,0.21266666666666667,0.0,0.0
2024-01-04 07:00:00,0.001,0.0,0.001,0.06066666666666667,0.0,0.0
2024-01-04 07:15:00,0.001,0.0,0.001,0.12399999999999999,0.0,0.0
2024-01-04 07:30:00,0.001,0.0,0.001,0.238,0.0,1.3333333333333333
2024-01-04 07:45:00,0.001,0.0,0.001,0.07333333333333333,0.0,1.8666666666666667
2024-01-04 08:00:00,0.001,0.0,0.001,0.048,0.0,0.0
2024-01-04 08:15:00,0.001,0.0,0.001,0.22533333333333333,0.0,0.0
2024-01-04 08:30:00,0.001,0.0,0.001,0.048,0.0,0.0
