,Occupancy,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB
2024-01-01 00:00:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 00:15:00,2.0,60.0,60.0,0.0,0.0
2024-01-01 00:30:00,2.0,59.46950023889155,60.0,3.0808960000000005,0.0
2024-01-01 00:45:00,2.0,55.88621194457719,60.0,3.0808960000000005,0.0
2024-01-01 01:00:00,2.0,56.063529861442966,60.0,0.0,0.0
2024-01-01 01:15:00,2.0,57.67604777830874,60.0,0.0,0.0
2024-01-01 01:30:00,2.0,58.97576569517451,60.0,0.5134826666666666,0.0
2024-01-01 01:45:00,2.0,60.34908361204029,60.0,0.0,0.0
2024-01-01 02:00:00,2.0,61.10159197324432,60.0,0.0,0.0
2024-01-01 02:15:00,2.0,61.10159197324432,60.0,1.5404480000000003,0.0
2024-01-01 02:30:00,2.0,58.404965886287805,60.0,2.310672,0.0
2024-01-01 02:45:00,2.0,58.99831705685639,60.0,0.2567413333333333,0.0
2024-01-01 03:00:00,2.0,60.53413473483063,60.0,0.0,0.0
2024-01-01 03:15:00,2.0,60.98274094601076,60.0,0.2567413333333333,0.0
2024-01-01 03:30:00,2.0,59.88494142379385,60.0,3.337637333333334,0.0
2024-01-01 03:45:00,2.0,58.41165408504566,60.0,0.0,0.0
2024-01-01 04:00:00,1.0,59.766572001911435,60.0,0.5134826666666666,0.0
2024-01-01 04:15:00,1.0,60.88402102245614,60.0,0.0,0.0
2024-01-01 04:30:00,2.0,61.08468991877721,60.0,0.0,0.0
2024-01-01 04:45:00,2.0,61.08468991877721,60.0,0.0,0.0
2024-01-01 05:00:00,2.0,61.08468991877721,60.0,0.0,0.0
2024-01-01 05:15:00,1.0,60.51428991877721,60.0,1.7971893333333335,0.0
2024-01-01 05:30:00,2.0,59.152689918777206,60.0,0.2567413333333333,0.0
2024-01-01 05:45:00,1.0,59.42679827998123,60.0,0.5134826666666666,0.0
2024-01-01 06:00:00,2.0,60.47084873387519,60.0,1.0269653333333333,0.0
2024-01-01 06:15:00,1.0,59.889819780220144,60.0,0.2567413333333333,0.0
2024-01-01 06:30:00,1.0,59.54021978022014,60.0,0.5134826666666666,0.0
2024-01-01 06:45:00,1.0,58.90922503583408,60.0,1.0269653333333333,0.0
2024-01-01 07:00:00,1.0,59.761142474916774,60.0,0.2567413333333333,0.0
2024-01-01 07:15:00,3.0,60.758689345437574,60.0,0.5134826666666666,0.0
2024-01-01 07:30:00,1.0,58.98862570473046,60.0,3.337637333333334,0.0
2024-01-01 07:45:00,1.0,56.84927472527516,60.0,3.0808960000000005,0.0
2024-01-01 08:00:00,1.0,54.48739264214093,60.0,3.0808960000000005,0.0
2024-01-01 08:15:00,1.0,55.106310559006715,60.0,0.0,0.0
2024-01-01 08:30:00,1.0,56.71882847587249,60.0,0.0,0.0
2024-01-01 08:45:00,1.0,57.00654639273827,60.0,1.5404480000000003,0.0
2024-01-01 09:00:00,1.0,58.06706430960404,60.0,0.2567413333333333,0.0
2024-01-01 09:15:00,1.0,59.62438222646982,60.0,0.0,0.0
2024-01-01 09:30:00,3.0,60.1329001433356,60.0,1.5404480000000003,0.0
2024-01-01 09:45:00,3.0,60.82211638796057,60.0,0.2567413333333333,0.0
2024-01-01 10:00:00,1.0,61.02491925465909,60.0,0.0,0.0
2024-01-01 10:15:00,1.0,60.54651925465909,60.0,3.337637333333334,0.0
2024-01-01 10:30:00,1.0,58.296928810320836,60.0,0.0,0.0
2024-01-01 10:45:00,1.0,59.83584672718661,60.0,0.2567413333333333,0.0
2024-01-01 11:00:00,3.0,59.129964644052386,60.0,3.8511200000000003,0.0
2024-01-01 11:15:00,1.0,58.51608256091815,60.0,0.2567413333333333,0.0
2024-01-01 11:30:00,1.0,60.05500047778393,60.0,0.0,0.0
2024-01-01 11:45:00,1.0,61.01534448160621,60.0,0.0,0.0
2024-01-01 12:00:00,1.0,61.022511227903394,60.0,0.0,0.0
2024-01-01 12:15:00,1.0,60.82011122790339,60.0,0.5134826666666666,0.0
2024-01-01 12:30:00,1.0,60.43371122790339,60.0,0.2567413333333333,0.0
2024-01-01 12:45:00,1.0,60.194511227903384,60.0,0.0,0.0
2024-01-01 13:00:00,1.0,60.02891122790338,60.0,0.2567413333333333,0.0
2024-01-01 13:15:00,1.0,59.91851122790338,60.0,0.0,0.0
2024-01-01 13:30:00,1.0,59.91851122790338,60.0,0.0,0.0
2024-01-01 13:45:00,1.0,57.717517439083515,60.0,3.0808960000000005,0.0
2024-01-01 14:00:00,2.0,58.75653511705775,60.0,0.0,0.0
2024-01-01 14:15:00,2.0,60.36188628762635,60.0,0.0,0.0
2024-01-01 14:30:00,2.0,61.01406020066984,60.0,0.0,0.0
2024-01-01 14:45:00,3.0,61.01406020066984,60.0,0.0,0.0
2024-01-01 15:00:00,3.0,60.738060200669835,60.0,0.5134826666666666,0.0
2024-01-01 15:15:00,3.0,60.46206020066983,60.0,0.0,0.0
2024-01-01 15:30:00,1.0,60.07566020066983,60.0,0.5134826666666666,0.0
2024-01-01 15:45:00,1.0,59.910060200669825,60.0,0.0,0.0
2024-01-01 16:00:00,3.0,59.89166020066982,60.0,0.5134826666666666,0.0
2024-01-01 16:15:00,1.0,59.13726020066982,60.0,0.2567413333333333,0.0
2024-01-01 16:30:00,1.0,56.75343411371331,60.0,3.0808960000000005,0.0
2024-01-01 16:45:00,1.0,56.3347852842819,60.0,3.8511200000000003,0.0
2024-01-01 17:00:00,1.0,55.500103201147674,60.0,0.0,0.0
2024-01-01 17:15:00,1.0,56.910221118013446,60.0,0.5134826666666666,0.0
2024-01-01 17:30:00,1.0,56.38833903487922,60.0,6.418533333333333,0.0
2024-01-01 17:45:00,1.0,52.885656951745,60.0,0.0,0.0
2024-01-01 18:00:00,1.0,51.73817486861078,60.0,4.6213440000000015,0.0
2024-01-01 18:15:00,1.0,51.142692785476555,60.0,0.0,0.0
2024-01-01 18:30:00,1.0,52.75521070234233,60.0,0.2567413333333333,0.0
2024-01-01 18:45:00,1.0,53.742128619208096,60.0,0.5134826666666666,0.0
2024-01-01 19:00:00,1.0,54.69224653607387,60.0,0.5134826666666666,0.0
2024-01-01 19:15:00,1.0,55.97356445293964,60.0,0.5134826666666666,0.0
2024-01-01 19:30:00,1.0,55.727682369805414,60.0,1.5404480000000003,0.0
2024-01-01 19:45:00,1.0,57.22980028667119,60.0,0.0,0.0
2024-01-01 20:00:00,1.0,58.84231820353697,60.0,0.0,0.0
2024-01-01 20:15:00,1.0,59.25883612040274,60.0,2.053930666666667,0.0
2024-01-01 20:30:00,1.0,58.14815403726852,60.0,3.337637333333334,0.0
2024-01-01 20:45:00,1.0,57.755071954134294,60.0,0.5134826666666666,0.0
2024-01-01 21:00:00,1.0,58.94438987100006,60.0,0.0,0.0
2024-01-01 21:15:00,2.0,54.66890778786583,60.0,10.269653333333334,0.0
2024-01-01 21:30:00,2.0,49.565425704731595,60.0,2.053930666666667,0.0
2024-01-01 21:45:00,2.0,50.49714362159737,60.0,0.2567413333333333,0.0
2024-01-01 22:00:00,2.0,51.87046153846314,60.0,0.0,0.0
2024-01-01 22:15:00,2.0,53.17017945532891,60.0,0.5134826666666666,0.0
2024-01-01 22:30:00,2.0,54.543497372194686,60.0,0.0,0.0
2024-01-01 22:45:00,2.0,55.953615289060465,60.0,0.5134826666666666,0.0
2024-01-01 23:00:00,2.0,56.11253320592623,60.0,1.5404480000000003,0.0
2024-01-01 23:15:00,2.0,57.17305112279201,60.0,0.0,0.0
2024-01-01 23:30:00,2.0,58.785569039657794,60.0,0.0,0.0
2024-01-01 23:45:00,2.0,60.39092021022638,60.0,0.0,0.0
2024-01-02 00:00:00,2.0,61.043094123269874,60.0,0.0,0.0
2024-01-02 00:15:00,2.0,58.898065169614846,60.0,3.0808960000000005,0.0
2024-01-02 00:30:00,2.0,59.51891562350881,60.0,0.2567413333333333,0.0
2024-01-02 00:45:00,2.0,59.125833540374586,60.0,3.0808960000000005,0.0
2024-01-02 01:00:00,2.0,56.23035145724036,60.0,3.337637333333334,0.0
2024-01-02 01:15:00,2.0,57.32766937410614,60.0,0.0,0.0
2024-01-02 01:30:00,2.0,58.94018729097191,60.0,0.0,0.0
2024-01-02 01:45:00,2.0,60.405505207837685,60.0,0.2567413333333333,0.0
2024-01-02 02:00:00,2.0,60.86361356904171,60.0,0.5134826666666666,0.0
2024-01-02 02:15:00,2.0,60.293213569041704,60.0,0.2567413333333333,0.0
2024-01-02 02:30:00,2.0,59.9988135690417,60.0,0.5134826666666666,0.0
2024-01-02 02:45:00,2.0,59.6492135690417,60.0,0.2567413333333333,0.0
2024-01-02 03:00:00,2.0,59.373213569041695,60.0,0.0,0.0
2024-01-02 03:15:00,1.0,59.2240810320135,60.0,0.5134826666666666,0.0
2024-01-02 03:30:00,1.0,59.79842790253431,60.0,0.770224,0.0
2024-01-02 03:45:00,1.0,60.59514534161699,60.0,0.2567413333333333,0.0
2024-01-02 04:00:00,1.0,59.94575059723095,60.0,1.5404480000000003,0.0
2024-01-02 04:15:00,1.0,59.39375059723095,60.0,0.0,0.0
2024-01-02 04:30:00,2.0,59.22815059723095,60.0,0.2567413333333333,0.0
2024-01-02 04:45:00,2.0,59.10905418060409,60.0,0.5134826666666666,0.0
2024-01-02 05:00:00,2.0,60.38610415671497,60.0,0.0,0.0
2024-01-02 05:15:00,1.0,60.87267806975846,60.0,0.2567413333333333,0.0
2024-01-02 05:30:00,2.0,59.327078069758464,60.0,1.5404480000000003,0.0
2024-01-02 05:45:00,2.0,59.10627806975846,60.0,0.2567413333333333,0.0
2024-01-02 06:00:00,1.0,59.34358643096248,60.0,0.5134826666666666,0.0
2024-01-02 06:15:00,1.0,60.60030387004517,60.0,0.0,0.0
2024-01-02 06:30:00,1.0,60.19010912565913,60.0,1.5404480000000003,0.0
2024-01-02 06:45:00,1.0,59.41730912565913,60.0,0.0,0.0
2024-01-02 07:00:00,1.0,59.41730912565913,60.0,0.0,0.0
2024-01-02 07:15:00,1.0,59.41730912565913,60.0,0.0,0.0
2024-01-02 07:30:00,1.0,58.63581270903229,60.0,1.5404480000000003,0.0
2024-01-02 07:45:00,1.0,59.515229431440346,60.0,0.2567413333333333,0.0
2024-01-02 08:00:00,1.0,60.57244567606531,60.0,0.770224,0.0
2024-01-02 08:15:00,1.0,60.20484854276383,60.0,0.0,0.0
2024-01-02 08:30:00,1.0,60.20484854276383,60.0,1.5404480000000003,0.0
2024-01-02 08:45:00,1.0,57.16695690396785,60.0,2.5674133333333335,0.0
2024-01-02 09:00:00,3.0,58.15387482083362,60.0,0.0,0.0
2024-01-02 09:15:00,3.0,59.7663927376994,60.0,0.0,0.0
2024-01-02 09:30:00,1.0,60.98473960822021,60.0,0.0,0.0
2024-01-02 09:45:00,1.0,61.05640707119202,60.0,0.0,0.0
2024-01-02 10:00:00,1.0,61.05640707119202,60.0,0.0,0.0
2024-01-02 10:15:00,1.0,61.05640707119202,60.0,0.0,0.0
2024-01-02 10:30:00,3.0,58.57941328237215,60.0,3.594378666666667,0.0
2024-01-02 10:45:00,1.0,59.342430960346384,60.0,0.0,0.0
2024-01-02 11:00:00,1.0,60.64408141424034,60.0,0.2567413333333333,0.0
2024-01-02 11:15:00,1.0,59.67665246058531,60.0,1.5404480000000003,0.0
2024-01-02 11:30:00,1.0,59.345452460585314,60.0,0.0,0.0
2024-01-02 11:45:00,1.0,59.345452460585314,60.0,0.0,0.0
2024-01-02 12:00:00,1.0,59.069855327283825,60.0,0.770224,0.0
2024-01-02 12:15:00,3.0,60.2374715719088,60.0,0.0,0.0
2024-01-02 12:30:00,3.0,60.74788112757054,60.0,0.5134826666666666,0.0
2024-01-02 12:45:00,1.0,60.54548112757054,60.0,0.0,0.0
2024-01-02 13:00:00,3.0,60.41668112757054,60.0,3.5943786666666666,0.0
2024-01-02 13:15:00,3.0,57.54149068323228,60.0,0.0,0.0
2024-01-02 13:30:00,3.0,58.78600860009806,60.0,1.0269653333333333,0.0
2024-01-02 13:45:00,1.0,59.66252651696382,60.0,0.0,0.0
2024-01-02 14:00:00,1.0,60.952540850456444,60.0,0.0,0.0
2024-01-02 14:15:00,1.0,61.06004204491416,60.0,0.0,0.0
2024-01-02 14:30:00,1.0,59.84564204491416,60.0,1.7971893333333335,0.0
