,BaseLoad,P_EV
2024-01-02 04:45:00,0.12566666666666668,0.0
2024-01-02 05:00:00,0.089,0.0
2024-01-02 05:15:00,0.6794,0.0
2024-01-02 05:30:00,0.19699999999999998,0.0
2024-01-02 05:45:00,0.045,0.0
2024-01-02 06:00:00,0.17826666666666666,0.0
2024-01-02 06:15:00,0.3408666666666667,0.0
2024-01-02 06:30:00,0.149,0.0
2024-01-02 06:45:00,0.18466666666666667,0.0
2024-01-02 07:00:00,0.18466666666666667,0.0
2024-01-02 07:15:00,0.05366666666666667,0.0
2024-01-02 07:30:00,0.045,0.0
2024-01-02 07:45:00,0.045,0.0
2024-01-02 08:00:00,0.13299999999999998,0.0
2024-01-02 08:15:00,0.23366666666666666,0.0
2024-01-02 08:30:00,0.14633333333333332,0.0
2024-01-02 08:45:00,0.045,0.0
2024-01-02 09:00:00,0.045,0.0
2024-01-02 09:15:00,0.045,0.0
2024-01-02 09:30:00,0.21493333333333334,0.0
2024-01-02 09:45:00,0.9792666666666665,0.0
2024-01-02 10:00:00,0.134,0.0
2024-01-02 10:15:00,0.058,0.0
2024-01-02 10:30:00,0.057133333333333335,8.066666666666666
2024-01-02 10:45:00,0.045,3.6666666666666665
2024-01-02 11:00:00,0.057666666666666665,0.0
2024-01-02 11:15:00,0.3303333333333333,0.0
2024-01-02 11:30:00,0.12499999999999999,0.0
2024-01-02 11:45:00,0.045,1.4666666666666666
2024-01-02 12:00:00,0.045,0.0
2024-01-02 12:15:00,0.045,0.0
2024-01-02 12:30:00,0.08299999999999999,0.0
2024-01-02 12:45:00,0.27899999999999997,0.0
2024-01-02 13:00:00,0.151,0.0
2024-01-02 13:15:00,0.045,0.0
2024-01-02 13:30:00,0.045,0.0
2024-01-02 13:45:00,0.045,0.0
2024-01-02 14:00:00,0.10833333333333334,0.0
2024-01-02 14:15:00,0.235,0.0
2024-01-02 14:30:00,0.14766666666666667,0.0
2024-01-02 14:45:00,0.06699999999999999,0.0
2024-01-02 15:00:00,0.045,0.0
2024-01-02 15:15:00,0.045,0.0
2024-01-02 15:30:00,0.13366666666666666,0.0
2024-01-02 15:45:00,0.20966666666666667,0.7333333333333333
2024-01-02 16:00:00,0.09633333333333334,0.0
2024-01-02 16:15:00,0.11833333333333333,0.0
2024-01-02 16:30:00,0.045,0.0
2024-01-02 16:45:00,0.045,0.0
2024-01-02 17:00:00,0.15899999999999997,0.0
2024-01-02 17:15:00,0.18433333333333332,0.0
2024-01-02 17:30:00,0.045,0.0
2024-01-02 17:45:00,0.155,0.0
2024-01-02 18:00:00,0.059666666666666666,0.0
2024-01-02 18:15:00,0.045,0.0
2024-01-02 18:30:00,0.18433333333333332,0.0
2024-01-02 18:45:00,0.15899999999999997,0.0
2024-01-02 19:00:00,0.045,0.0
2024-01-02 19:15:00,0.10366666666666666,0.0
2024-01-02 19:30:00,0.111,0.0
2024-01-02 19:45:00,0.045,0.0
2024-01-02 20:00:00,0.20966666666666667,0.0
2024-01-02 20:15:00,0.13366666666666666,0.0
2024-01-02 20:30:00,0.045,0.0
2024-01-02 20:45:00,0.05233333333333333,0.0
2024-01-02 21:00:00,0.155,0.0
2024-01-02 21:15:00,0.05233333333333333,0.0
2024-01-02 21:30:00,0.235,0.0
2024-01-02 21:45:00,0.10833333333333334,0.0
2024-01-02 22:00:00,0.045,0.0
2024-01-02 22:15:00,0.045,0.0
2024-01-02 22:30:00,0.111,0.0
2024-01-02 22:45:00,0.129,0.0
2024-01-02 23:00:00,0.235,0.0
2024-01-02 23:15:00,0.08299999999999999,0.0
2024-01-02 23:30:00,0.045,0.0
2024-01-02 23:45:00,0.045,0.0
2024-01-03 00:00:00,0.059666666666666666,0.0
2024-01-03 00:15:00,0.20566666666666666,0.0
2024-01-03 00:30:00,0.235,0.0
2024-01-03 00:45:00,0.057666666666666665,0.0
2024-01-03 01:00:00,0.045,0.0
2024-01-03 01:15:00,0.045,0.0
2024-01-03 01:30:00,0.045,0.0
2024-01-03 01:45:00,0.19433333333333333,0.0
2024-01-03 02:00:00,0.2736666666666666,0.0
2024-01-03 02:15:00,0.045,0.0
2024-01-03 02:30:00,0.045,0.0
2024-01-03 02:45:00,0.045,0.0
2024-01-03 03:00:00,0.045,0.0
2024-01-03 03:15:00,0.16833333333333333,0.0
2024-01-03 03:30:00,0.2996666666666667,0.0
2024-01-03 03:45:00,0.045,0.0
2024-01-03 04:00:00,0.045,0.0
2024-01-03 04:15:00,0.045,0.0
2024-01-03 04:30:00,0.045,0.0
2024-01-03 04:45:00,0.17166666666666666,0.0
2024-01-03 05:00:00,0.2523333333333333,0.0
2024-01-03 05:15:00,0.089,0.0
2024-01-03 05:30:00,0.045,0.0
2024-01-03 05:45:00,0.045,0.0
2024-01-03 06:00:00,0.045,0.0
2024-01-03 06:15:00,0.197,0.0
2024-01-03 06:30:00,0.17566666666666667,0.0
2024-01-03 06:45:00,0.14033333333333334,0.0
2024-01-03 07:00:00,0.045,0.0
2024-01-03 07:15:00,0.045,0.0
2024-01-03 07:30:00,0.045,0.0
2024-01-03 07:45:00,0.22233333333333333,0.0
2024-01-03 08:00:00,0.121,0.0
2024-01-03 08:15:00,0.39953333333333335,3.6666666666666665
2024-01-03 08:30:00,0.2149333333333333,2.2
2024-01-03 08:45:00,0.045,0.0
2024-01-03 09:00:00,0.057666666666666665,0.0
2024-01-03 09:15:00,0.235,0.0
2024-01-03 09:30:00,0.1043374110732939,0.0
2024-01-03 09:45:00,0.09349040903934017,0.0
2024-01-03 10:00:00,0.1448237423726735,0.0
2024-01-03 10:15:00,0.0568237423726735,0.0
2024-01-03 10:30:00,0.09482374237267349,0.0
2024-01-03 10:45:00,0.23657649898302313,0.0
2024-01-03 11:00:00,0.07033333333333333,0.0
2024-01-03 11:15:00,0.045,0.0
2024-01-03 11:30:00,0.14033333333333334,0.0
2024-01-03 11:45:00,0.07433333333333333,2.2
2024-01-03 12:00:00,0.10833333333333334,0.0
2024-01-03 12:15:00,0.235,0.0
2024-01-03 12:30:00,0.045,0.0
2024-01-03 12:45:00,0.045,0.0
2024-01-03 13:00:00,0.089,0.0
2024-01-03 13:15:00,0.12566666666666668,0.0
2024-01-03 13:30:00,0.13366666666666666,0.0
2024-01-03 13:45:00,0.20966666666666667,0.0
2024-01-03 14:00:00,0.045,0.0
2024-01-03 14:15:00,0.04710347982352762,0.0
2024-01-03 14:30:00,0.07655219735291431,0.0
2024-01-03 14:45:00,0.17921886401958098,0.0
2024-01-03 15:00:00,0.21255219735291428,0.0
2024-01-03 15:15:00,0.21588553068624763,0.0
2024-01-03 15:30:00,0.4763521973529143,0.0
2024-01-03 15:45:00,0.053413919294110476,0.0
2024-01-03 16:00:00,0.44480000000000003,0.0
2024-01-03 16:15:00,0.2296,0.0
2024-01-03 16:30:00,0.25766666666666665,0.0
2024-01-03 16:45:00,0.15899999999999997,0.0
2024-01-03 17:00:00,0.0528,0.0
2024-01-03 17:15:00,0.4578,0.0
2024-01-03 17:30:00,0.4578,0.0
2024-01-03 17:45:00,0.19126666666666664,0.0
2024-01-03 18:00:00,0.32399999999999995,0.0
2024-01-03 18:15:00,0.6814,0.0
2024-01-03 18:30:00,0.10146666666666666,0.0
2024-01-03 18:45:00,0.166,0.0
2024-01-03 19:00:00,0.166,0.0
2024-01-03 19:15:00,0.166,0.0
2024-01-03 19:30:00,0.446218864019581,0.0
2024-01-03 19:45:00,0.22990135893469663,0.0
2024-01-03 20:00:00,0.0883759397255878,0.0
2024-01-03 20:15:00,0.2154426063922545,0.0
2024-01-03 20:30:00,0.2223759397255878,0.0
2024-01-03 20:45:00,0.2329849142942278,0.0
2024-01-03 21:00:00,0.4985570757060068,0.0
2024-01-03 21:15:00,0.3493411414903116,0.0
2024-01-03 21:30:00,0.22970927305892114,0.0
2024-01-03 21:45:00,0.20997593972558778,0.0
2024-01-03 22:00:00,0.07655219735291431,0.0
2024-01-03 22:15:00,0.17779944074256465,0.0
2024-01-03 22:30:00,0.376237661666784,0.0
2024-01-03 22:45:00,0.2859391265687269,0.0
2024-01-03 23:00:00,0.26804260639225447,0.0
2024-01-03 23:15:00,0.34264260639225447,0.0
2024-01-03 23:30:00,0.5367601114771389,0.0
2024-01-03 23:45:00,0.16437593972558778,0.0
2024-01-04 00:00:00,0.7756376616667839,0.0
2024-01-04 00:15:00,0.07149040903934017,0.0
2024-01-04 00:30:00,0.1668237423726735,0.0
2024-01-04 00:45:00,0.04578824949151157,0.0
2024-01-04 01:00:00,0.045,0.0
2024-01-04 01:15:00,0.14633333333333332,0.0
2024-01-04 01:30:00,0.19699999999999998,0.0
2024-01-04 01:45:00,0.4448,0.0
2024-01-04 02:00:00,0.11833333333333333,0.0
2024-01-04 02:15:00,0.09633333333333334,0.0
2024-01-04 02:30:00,0.045,0.0
2024-01-04 02:45:00,0.17166666666666666,0.0
2024-01-04 03:00:00,0.17166666666666666,0.0
2024-01-04 03:15:00,0.045,0.0
2024-01-04 03:30:00,0.06699999999999999,0.0
2024-01-04 03:45:00,0.14766666666666667,0.0
2024-01-04 04:00:00,0.045,0.0
2024-01-04 04:15:00,0.197,0.0
2024-01-04 04:30:00,0.14633333333333332,0.0
2024-01-04 04:45:00,0.045,0.0
2024-01-04 05:00:00,0.045,0.0
2024-01-04 05:15:00,0.12566666666666668,0.0
2024-01-04 05:30:00,0.089,0.0
2024-01-04 05:45:00,0.22233333333333333,0.0
2024-01-04 06:00:00,0.6540666666666667,0.0
2024-01-04 06:15:00,0.045,0.0
2024-01-04 06:30:00,0.04933333333333333,0.0
2024-01-04 06:45:00,0.08733333333333333,0.0
2024-01-04 07:00:00,0.166,0.0
2024-01-04 07:15:00,0.24799999999999997,0.0
2024-01-04 07:30:00,0.10866666666666668,0.0
2024-01-04 07:45:00,0.045,0.0
2024-01-04 08:00:00,0.045,0.0
2024-01-04 08:15:00,0.045,0.0
2024-01-04 08:30:00,0.17099999999999999,3.6666666666666665
2024-01-04 08:45:00,0.2716666666666666,5.133333333333334
2024-01-04 09:00:00,0.07033333333333333,0.0
2024-01-04 09:15:00,0.055400000000000005,0.0
2024-01-04 09:30:00,0.058,0.0
2024-01-04 09:45:00,0.058,0.0
2024-01-04 10:00:00,0.15626666666666666,0.0
2024-01-04 10:15:00,0.323,0.0
2024-01-04 10:30:00,0.045,0.0
2024-01-04 10:45:00,0.045,0.0
2024-01-04 11:00:00,0.045,0.0
2024-01-04 11:15:00,0.045,0.0
2024-01-04 11:30:00,0.13366666666666666,1.4666666666666666
2024-01-04 11:45:00,0.30499999999999994,1.4666666666666666
2024-01-04 12:00:00,0.07433333333333333,0.0
2024-01-04 12:15:00,0.045,0.0
2024-01-04 12:30:00,0.44480000000000003,0.0
2024-01-04 12:45:00,0.045,0.0
2024-01-04 13:00:00,0.15899999999999997,0.0
2024-01-04 13:15:00,0.22833333333333333,0.0
2024-01-04 13:30:00,0.12566666666666668,0.0
2024-01-04 13:45:00,0.045,0.0
2024-01-04 14:00:00,0.045,0.0
2024-01-04 14:15:00,0.045,0.0
2024-01-04 14:30:00,0.18433333333333332,0.0
2024-01-04 14:45:00,0.15899999999999997,0.0
2024-01-04 15:00:00,0.14766666666666667,0.0
2024-01-04 15:15:00,0.06699999999999999,0.0
2024-01-04 15:30:00,0.045,0.0
2024-01-04 15:45:00,0.045,0.0
2024-01-04 16:00:00,0.20966666666666667,0.0
2024-01-04 16:15:00,0.13366666666666666,0.0
2024-01-04 16:30:00,0.09633333333333334,0.0
2024-01-04 16:45:00,0.11833333333333333,0.0
2024-01-04 17:00:00,0.045,0.0
2024-01-04 17:15:00,0.045,0.0
2024-01-04 17:30:00,0.235,0.0
2024-01-04 17:45:00,0.11069808180786803,0.0
2024-01-04 18:00:00,0.0778585406079497,0.0
2024-01-04 18:15:00,1.1886426063922542,0.0
2024-01-04 18:30:00,2.2250426063922544,0.0
2024-01-04 18:45:00,1.5037759397255879,0.0
2024-01-04 19:00:00,0.3884426063922544,0.0
2024-01-04 19:15:00,0.24960171549543295,0.0
2024-01-04 19:30:00,0.21843469226802997,0.0
2024-01-04 19:45:00,0.2810426063922545,0.0
2024-01-04 20:00:00,0.2814426063922545,0.0
2024-01-04 20:15:00,0.16324260639225446,0.0
2024-01-04 20:30:00,0.37203070201972877,0.0
2024-01-04 20:45:00,0.19049040903934017,0.0
2024-01-04 21:00:00,0.1778237423726735,0.0
2024-01-04 21:15:00,0.18200407773996058,0.0
2024-01-04 21:30:00,0.27879798507841524,0.0
2024-01-04 21:45:00,0.24820553068624765,0.0
2024-01-04 22:00:00,0.25388553068624764,0.0
2024-01-04 22:15:00,0.09268553068624764,0.0
2024-01-04 22:30:00,0.1975521973529143,0.0
2024-01-04 22:45:00,0.18282783858822096,0.0
2024-01-04 23:00:00,0.23200000000000004,0.0
2024-01-04 23:15:00,0.32599999999999996,0.0
2024-01-04 23:30:00,0.19699999999999998,0.0
2024-01-04 23:45:00,0.045,0.0
2024-01-05 00:00:00,0.045,0.0
2024-01-05 00:15:00,0.045,0.0
2024-01-05 00:30:00,0.059666666666666666,0.0
2024-01-05 00:45:00,0.2816666666666666,0.0
2024-01-05 01:00:00,0.17166666666666666,0.0
2024-01-05 01:15:00,0.045,0.0
2024-01-05 01:30:00,0.045,0.0
2024-01-05 01:45:00,0.045,0.0
2024-01-05 02:00:00,0.045,0.0
2024-01-05 02:15:00,0.2703333333333333,0.0
2024-01-05 02:30:00,0.19766666666666666,0.0
2024-01-05 02:45:00,0.045,0.0
2024-01-05 03:00:00,0.045,0.0
2024-01-05 03:15:00,0.045,0.0
2024-01-05 03:30:00,0.045,0.0
2024-01-05 03:45:00,0.24433333333333332,0.0
2024-01-05 04:00:00,0.22366666666666665,0.0
2024-01-05 04:15:00,0.045,0.0
2024-01-05 04:30:00,0.045,0.0
2024-01-05 04:45:00,0.045,0.0
2024-01-05 05:00:00,0.057666666666666665,0.0
2024-01-05 05:15:00,0.235,0.0
2024-01-05 05:30:00,0.18066666666666667,0.0
2024-01-05 05:45:00,0.5017999999999999,0.0
2024-01-05 06:00:00,0.058,3.6666666666666665
2024-01-05 06:15:00,0.058,0.0
2024-01-05 06:30:00,0.0882,0.0
2024-01-05 06:45:00,0.2454,0.0
2024-01-05 07:00:00,0.11266666666666666,0.0
2024-01-05 07:15:00,0.15333333333333335,0.0
2024-01-05 07:30:00,0.5910666666666666,0.0
2024-01-05 07:45:00,0.047599999999999996,0.0
2024-01-05 08:00:00,0.10833333333333334,0.0
2024-01-05 08:15:00,0.2402,0.0
2024-01-05 08:30:00,0.058,0.0
2024-01-05 08:45:00,0.146,0.0
2024-01-05 09:00:00,0.09466666666666668,0.0
2024-01-05 09:15:00,0.058,0.0
2024-01-05 09:30:00,0.13366666666666666,0.0
2024-01-05 09:45:00,0.20966666666666667,0.0
2024-01-05 10:00:00,0.045,0.0
2024-01-05 10:15:00,0.6147333333333334,3.6666666666666665
2024-01-05 10:30:00,0.13299999999999998,0.0
2024-01-05 10:45:00,0.045,0.0
2024-01-05 11:00:00,0.5588,0.0
2024-01-05 11:15:00,0.18433333333333332,0.0
2024-01-05 11:30:00,0.045,0.0
2024-01-05 11:45:00,0.045,0.0
2024-01-05 12:00:00,0.14033333333333334,0.0
2024-01-05 12:15:00,0.47413333333333335,0.0
2024-01-05 12:30:00,0.18433333333333332,0.0
2024-01-05 12:45:00,0.15899999999999997,0.0
2024-01-05 13:00:00,0.045,0.0
2024-01-05 13:15:00,0.045,0.0
2024-01-05 13:30:00,0.089,0.0
2024-01-05 13:45:00,0.12566666666666668,0.0
2024-01-05 14:00:00,0.20966666666666667,0.0
2024-01-05 14:15:00,0.5334666666666668,0.0
2024-01-05 14:30:00,0.045,0.0
2024-01-05 14:45:00,0.045,0.0
2024-01-05 15:00:00,0.045,0.0
2024-01-05 15:15:00,0.14766666666666667,0.0
2024-01-05 15:30:00,0.25699999999999995,0.0
2024-01-05 15:45:00,0.5081333333333333,0.7333333333333333
2024-01-05 16:00:00,0.045,0.0
2024-01-05 16:15:00,0.44480000000000003,0.0
2024-01-05 16:30:00,0.045,0.0
2024-01-05 16:45:00,0.12166666666666666,0.0
2024-01-05 17:00:00,0.7081333333333333,0.0
2024-01-05 17:15:00,0.08299999999999999,0.0
2024-01-05 17:30:00,0.06708,0.0
2024-01-05 17:45:00,0.13332,0.0
2024-01-05 18:00:00,0.045,0.0
2024-01-05 18:15:00,0.20053333333333334,0.0
2024-01-05 18:30:00,0.466,0.0
2024-01-05 18:45:00,0.19333333333333336,0.0
2024-01-05 19:00:00,0.17466666666666666,0.0
2024-01-05 19:15:00,0.179,0.0
2024-01-05 19:30:00,0.16286666666666666,0.0
2024-01-05 19:45:00,0.2556945052548876,0.0
2024-01-05 20:00:00,0.4455286963359374,0.0
2024-01-05 20:15:00,0.27537593972558777,0.0
2024-01-05 20:30:00,0.20937593972558782,0.0
2024-01-05 20:45:00,0.5688426063922545,0.0
2024-01-05 21:00:00,0.22094810113736688,0.0
2024-01-05 21:15:00,0.27915707570600684,0.0
2024-01-05 21:30:00,0.3413640353530621,0.0
2024-01-05 21:45:00,0.3193759397255878,0.0
2024-01-05 22:00:00,0.21670927305892115,0.0
2024-01-05 22:15:00,0.17710927305892113,0.0
2024-01-05 22:30:00,0.20937593972558782,0.0
2024-01-05 22:45:00,0.303967871737326,0.0
2024-01-05 23:00:00,0.29266666666666663,0.0
2024-01-05 23:15:00,0.23200000000000004,0.0
2024-01-05 23:30:00,0.1511757858615505,0.0
2024-01-05 23:45:00,0.0883759397255878,0.0
2024-01-06 00:00:00,0.0883759397255878,0.0
2024-01-06 00:15:00,0.3613759397255878,0.0
2024-01-06 00:30:00,0.303615027635317,0.0
2024-01-06 00:45:00,0.20170146490194288,0.0
2024-01-06 01:00:00,0.276,0.0
2024-01-06 01:15:00,0.166,0.0
2024-01-06 01:30:00,0.10146666666666666,0.0
2024-01-06 01:45:00,0.22233333333333333,0.0
2024-01-06 02:00:00,0.121,0.0
2024-01-06 02:15:00,0.045,0.0
2024-01-06 02:30:00,0.11833333333333333,0.0
2024-01-06 02:45:00,0.09633333333333334,0.0
2024-01-06 03:00:00,0.057666666666666665,0.0
2024-01-06 03:15:00,0.235,0.0
2024-01-06 03:30:00,0.49546666666666667,0.0
2024-01-06 03:45:00,0.045,0.0
2024-01-06 04:00:00,0.06699999999999999,0.0
2024-01-06 04:15:00,0.22566666666666665,0.0
2024-01-06 04:30:00,0.187,0.0
2024-01-06 04:45:00,0.339,0.0
2024-01-06 05:00:00,0.1743333333333333,0.0
2024-01-06 05:15:00,0.12126666666666666,0.0
2024-01-06 05:30:00,0.045,0.0
2024-01-06 05:45:00,0.12566666666666668,0.0
2024-01-06 06:00:00,0.15233333333333335,0.0
2024-01-06 06:15:00,0.235,0.0
2024-01-06 06:30:00,0.045,0.0
2024-01-06 06:45:00,0.045,0.0
2024-01-06 07:00:00,0.05193333333333334,0.0
2024-01-06 07:15:00,0.08733333333333333,0.0
2024-01-06 07:30:00,0.242,0.0
2024-01-06 07:45:00,0.7557333333333334,0.0
2024-01-06 08:00:00,0.18606666666666666,0.0
2024-01-06 08:15:00,0.4448,0.0
2024-01-06 08:30:00,0.045,0.0
2024-01-06 08:45:00,0.05524724338965037,0.0
2024-01-06 09:00:00,0.7962237423726735,0.0
2024-01-06 09:15:00,0.24582374237267354,0.0
