,Occupancy,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,1.0,59.635836582788656,60.0,1.5404480000000003,0.07527167316557731,0.0,0.0,0,0,0
2024-01-01 00:15:00,1.0,60.72641772260894,60.0,1.7971893333333335,0.07745283544521789,0.0,0.0,0,0,0
2024-01-01 00:30:00,1.0,60.362304384630434,60.0,0.5134826666666666,0.07672460876926088,0.0,0.0,0,0,0
2024-01-01 00:45:00,1.0,59.97491524179215,60.0,1.155336,0.07594983048358431,0.0,0.0,0,0,0
2024-01-01 01:00:00,1.0,59.626984947201734,60.0,0.0,0.07525396989440347,0.0,0.0,0,0,0
2024-01-01 01:15:00,1.0,59.33472663746756,60.0,0.385112,0.0746694532749351,0.0,0.0,0,0,0
2024-01-01 01:30:00,1.0,60.427674683529844,60.0,0.12837066666666666,0.07685534936705968,0.0,0.0,0,0,0
2024-01-01 01:45:00,1.0,60.84198095870813,60.0,0.2567413333333333,0.07768396191741626,0.0,0.0,0,0,0
2024-01-01 02:00:00,1.0,60.62071033013461,60.0,0.0,0.07724142066026922,0.0,0.0,0,0,0
2024-01-01 02:15:00,1.0,60.537758141744,60.0,0.0,0.077075516283488,0.0,0.0,0,0,0
2024-01-01 02:30:00,1.0,60.39059599089236,60.0,0.2567413333333333,0.07678119198178471,0.0,0.0,0,0,0
2024-01-01 02:45:00,1.0,60.09680294169267,60.0,0.0,0.07619360588338535,0.0,0.0,0,0,0
2024-01-01 03:00:00,1.0,60.014976037223946,60.0,0.0,0.07602995207444789,0.0,0.0,0,0,0
2024-01-01 03:15:00,1.0,59.933324886145996,60.0,0.0,0.07586664977229199,0.0,0.0,0,0,0
2024-01-01 03:30:00,1.0,59.67715588560098,60.0,0.2567413333333333,0.07535431177120196,0.0,0.0,0,0,0
2024-01-01 03:45:00,1.0,59.375703107237314,60.0,0.12837066666666666,0.07475140621447461,0.0,0.0,0,0,0
2024-01-01 04:00:00,1.0,59.03596419987889,60.0,1.7971893333333335,0.07407192839975778,0.0,0.0,0,0,0
2024-01-01 04:15:00,1.0,60.236321968705724,60.0,0.2567413333333333,0.07647264393741145,0.0,0.0,0,0,0
2024-01-01 04:30:00,1.0,60.718677632541805,60.0,0.12837066666666666,0.07743735526508361,0.0,0.0,0,0,0
2024-01-01 04:45:00,1.0,60.61713346766409,60.0,0.2567413333333333,0.07723426693532817,0.0,0.0,0,0,0
2024-01-01 05:00:00,1.0,60.05533919543023,60.0,2.3106720000000007,0.07611067839086047,0.0,0.0,0,0,0
2024-01-01 05:15:00,1.0,60.21026464374555,60.0,0.0,0.0764205292874911,0.0,0.0,0,0,0
2024-01-01 05:30:00,2.0,60.10059799437112,60.0,0.12837066666666666,0.07620119598874224,0.0,0.0,0,0,0
2024-01-01 05:45:00,1.0,59.63930817624992,60.0,1.5404480000000003,0.07527861635249986,0.0,0.0,0,0,0
2024-01-01 06:00:00,1.0,60.94518507427987,60.0,1.155336,0.07789037014855975,0.0,0.0,0,0,0
2024-01-01 06:15:00,1.0,59.7127338804815,60.0,0.0,0.075425467760963,0.0,0.0,0,0,0
2024-01-01 06:30:00,1.0,59.59493981699633,60.0,0.12837066666666666,0.07518987963399267,0.0,0.0,0,0,0
2024-01-01 06:45:00,1.0,59.41312131252305,60.0,0.0,0.07482624262504611,0.0,0.0,0,0,0
2024-01-01 07:00:00,1.0,59.23159582732039,60.0,0.2567413333333333,0.07446319165464078,0.0,0.0,0,0,0
2024-01-01 07:15:00,1.0,60.194733339340274,60.0,0.0,0.07638946667868056,0.0,0.0,0,0,0
2024-01-01 07:30:00,1.0,60.941734792508186,60.0,0.2567413333333333,0.07788346958501637,0.0,0.0,0,0,0
2024-01-01 07:45:00,1.0,60.68353687572902,60.0,0.0,0.07736707375145804,0.0,0.0,0,0,0
2024-01-01 08:00:00,1.0,60.02086430427293,60.0,1.9255600000000002,0.07604172860854588,0.0,0.0,0,0,0
2024-01-01 08:15:00,1.0,60.56485933902953,60.0,0.7702240000000001,0.07712971867805905,0.0,0.0,0,0,0
2024-01-01 08:30:00,1.0,60.34029549080812,60.0,0.385112,0.07668059098161623,0.0,0.0,0,0,0
2024-01-01 08:45:00,1.0,59.78006878724445,60.0,0.12837066666666666,0.07556013757448891,0.0,0.0,0,0,0
2024-01-01 09:00:00,1.0,59.68974063028307,60.0,0.0,0.07537948126056614,0.0,0.0,0,0,0
2024-01-01 09:15:00,1.0,59.35131591282498,60.0,0.5134826666666666,0.07470263182564997,0.0,0.0,0,0,0
2024-01-01 09:30:00,1.0,60.185578123522355,60.0,0.12837066666666666,0.0763711562470447,0.0,0.0,0,0,0
2024-01-01 09:45:00,1.0,60.64757188516821,60.0,1.668818666666667,0.07729514377033642,0.0,0.0,0,0,0
2024-01-01 10:00:00,1.0,60.003247511172994,60.0,0.12837066666666666,0.076006495022346,0.0,0.0,0,0,0
2024-01-01 10:15:00,1.0,60.95827408378073,60.0,0.0,0.07791654816756147,0.0,0.0,0,0,0
2024-01-01 10:30:00,1.0,60.5804037973467,60.0,0.385112,0.0771608075946934,0.0,0.0,0,0,0
2024-01-01 10:45:00,1.0,60.378146364446394,60.0,0.0,0.07675629272889278,0.0,0.0,0,0,0
2024-01-01 11:00:00,1.0,60.29571517143902,60.0,0.0,0.07659143034287805,0.0,0.0,0,0,0
2024-01-01 11:15:00,1.0,60.21346102975444,60.0,0.0,0.07642692205950889,0.0,0.0,0,0,0
2024-01-01 11:30:00,1.0,60.1313835591098,60.0,0.0,0.07626276711821961,0.0,0.0,0,0,0
2024-01-01 11:45:00,1.0,60.04948238003903,60.0,0.0,0.07609896476007805,0.0,0.0,0,0,0
2024-01-01 12:00:00,1.0,59.96775711389106,60.0,0.0,0.07593551422778212,0.0,0.0,0,0,0
2024-01-01 12:15:00,1.0,59.490907887989565,60.0,0.6418533333333334,0.07498181577597914,0.0,0.0,0,0,0
2024-01-01 12:30:00,1.0,59.11637373883742,60.0,0.0,0.07423274747767485,0.0,0.0,0,0,0
2024-01-01 12:45:00,1.0,59.036652666893346,60.0,0.0,0.0740733053337867,0.0,0.0,0,0,0
2024-01-01 13:00:00,1.0,60.74728356341104,60.0,0.0,0.07749456712682208,0.0,0.0,0,0,0
2024-01-01 13:15:00,1.0,60.98495469949055,60.0,0.12837066666666666,0.0779699093989811,0.0,0.0,0,0,0
2024-01-01 13:30:00,1.0,60.57019809450369,60.0,0.8985946666666668,0.07714039618900738,0.0,0.0,0,0,0
2024-01-01 13:45:00,1.0,59.53651274628035,60.0,1.5404480000000003,0.0750730254925607,0.0,0.0,0,0,0
2024-01-01 14:00:00,1.0,61.16758741300873,60.0,0.0,0.07833517482601746,0.0,0.0,0,0,0
2024-01-01 14:15:00,1.0,61.1549878051761,60.0,0.7702240000000001,0.0783099756103522,0.0,0.0,0,0,0
2024-01-01 14:30:00,1.0,59.47163790009127,60.0,0.7702240000000001,0.07494327580018252,0.0,0.0,0,0,0
2024-01-01 14:45:00,1.0,59.33606443370753,60.0,0.0,0.07467212886741505,0.7379333333333333,0.7335,1,1,0
2024-01-01 15:00:00,1.0,59.9940832291986,60.0,0.2567413333333333,0.0759881664583972,0.771183333333333,0.0,1,0,0
2024-01-01 15:15:00,1.0,61.046409984070756,60.0,0.0,0.0780928199681415,0.7999999999999994,0.0,1,0,0
2024-01-01 15:30:00,1.0,60.93494476769127,60.0,0.2567413333333333,0.07786988953538253,0.7999999999999994,0.0,1,0,0
2024-01-01 15:45:00,1.0,60.028426917495246,60.0,3.0808960000000005,0.07605685383499049,0.7999999999999994,0.0,1,0,0
2024-01-01 16:00:00,1.0,61.0790648747208,60.0,0.0,0.07815812974944161,0.7999999999999994,0.0,1,0,0
2024-01-01 16:15:00,1.0,61.02066858653987,60.0,0.12837066666666666,0.07804133717307975,0.7999999999999994,0.0,1,0,1
2024-01-01 16:30:00,1.0,60.34830910878522,60.0,1.5404480000000003,0.07669661821757044,0.0,0.0,0,0,0
2024-01-01 16:45:00,1.0,60.382571968064184,60.0,0.2567413333333333,0.07676514393612836,0.0,0.0,0,0,0
