,BaseLoad,P_EV,P_WB
2024-01-02 17:45:00,0.06689040903934017,0.0,1.5
2024-01-02 18:00:00,0.16130599593209252,0.0,0.1
2024-01-02 18:15:00,0.3388824949151157,0.0,0.0
2024-01-02 18:30:00,0.23849040903934018,0.0,0.0
2024-01-02 18:45:00,0.07122374237267351,0.0,0.0
2024-01-02 19:00:00,0.0608237423726735,0.0,0.0
2024-01-02 19:15:00,0.0608237423726735,0.0,0.0
2024-01-02 19:30:00,0.16660791412422452,0.0,0.0
2024-01-02 19:45:00,1.5278666666666667,0.0,0.0
2024-01-02 20:00:00,1.6679999999999997,0.0,0.0
2024-01-02 20:15:00,0.1346,0.0,0.4
2024-01-02 20:30:00,0.18694124745755783,0.0,1.5
2024-01-02 20:45:00,0.19049040903934017,0.0,1.5
2024-01-02 21:00:00,0.4265570757060068,0.0,0.8
2024-01-02 21:15:00,0.4440237423726735,0.0,0.0
2024-01-02 21:30:00,0.1748237423726735,0.0,0.0
2024-01-02 21:45:00,0.0564079141242245,0.0,0.0
2024-01-02 22:00:00,0.17790215954782862,0.0,1.2
2024-01-02 22:15:00,0.1948237423726735,0.0,1.5
2024-01-02 22:30:00,0.3498237423726735,0.0,1.5
2024-01-02 22:45:00,0.47089040903934015,0.0,0.5
2024-01-02 23:00:00,0.3942980818078681,0.0,0.0
2024-01-02 23:15:00,0.5052666666666668,0.0,1.0
2024-01-02 23:30:00,0.6843844131072476,0.0,1.5
2024-01-02 23:45:00,0.20249040903934018,0.0,1.5
2024-01-03 00:00:00,0.3621570757060068,0.0,1.0
2024-01-03 00:15:00,0.4441570757060068,0.0,0.0
2024-01-03 00:30:00,0.6449570757060069,0.0,0.9
2024-01-03 00:45:00,0.1479805767229837,0.0,1.5
2024-01-03 01:00:00,0.049,0.0,0.2
2024-01-03 01:15:00,0.09033333333333333,0.0,0.0
2024-01-03 01:30:00,0.25466666666666665,0.0,0.0
2024-01-03 01:45:00,0.2906666666666667,0.0,0.0
2024-01-03 02:00:00,0.087,0.0,0.2
2024-01-03 02:15:00,0.049,0.0,1.5
2024-01-03 02:30:00,0.049,0.0,1.2
2024-01-03 02:45:00,0.111,0.0,0.0
2024-01-03 03:00:00,0.28,0.0,0.3
2024-01-03 03:15:00,0.26999999999999996,0.0,1.5
2024-01-03 03:30:00,0.06166666666666667,0.0,1.5
2024-01-03 03:45:00,0.049,0.0,1.5
2024-01-03 04:00:00,0.5820666666666666,0.0,1.5
2024-01-03 04:15:00,0.13166666666666665,0.0,1.5
2024-01-03 04:30:00,0.30533333333333335,0.0,1.5
2024-01-03 04:45:00,0.23666666666666666,0.0,1.5
2024-01-03 05:00:00,0.049,0.0,1.5
2024-01-03 05:15:00,0.049,0.0,0.3
2024-01-03 05:30:00,0.5820666666666666,0.0,0.0
2024-01-03 05:45:00,0.15233333333333332,0.0,0.0
2024-01-03 06:00:00,0.3203333333333333,0.0,1.5
2024-01-03 06:15:00,0.20966666666666667,0.0,1.5
2024-01-03 06:30:00,0.06199999999999999,0.0,1.5
2024-01-03 06:45:00,0.06199999999999999,0.0,1.5
2024-01-03 07:00:00,0.06199999999999999,0.0,1.5
2024-01-03 07:15:00,0.1756,0.0,0.0
2024-01-03 07:30:00,0.33626666666666666,0.0,0.0
2024-01-03 07:45:00,0.18866666666666668,0.0,0.0
2024-01-03 08:00:00,0.06199999999999999,0.0,0.4
2024-01-03 08:15:00,0.06199999999999999,0.0,1.5
2024-01-03 08:30:00,0.049,0.0,1.5
2024-01-03 08:45:00,0.19366666666666665,0.0,1.5
2024-01-03 09:00:00,0.32966666666666666,0.0,1.5
2024-01-03 09:15:00,0.15033333333333332,0.0,1.5
2024-01-03 09:30:00,0.049,0.0,0.5
2024-01-03 09:45:00,0.049,0.0,0.0
2024-01-03 10:00:00,0.5924,0.0,0.3
2024-01-03 10:15:00,0.21666666666666667,6.066666666666666,1.5
2024-01-03 10:30:00,0.32166666666666666,7.0,1.5
2024-01-03 10:45:00,0.2582666666666667,6.066666666666666,0.2
2024-01-03 11:00:00,0.3155333333333334,0.0,0.0
2024-01-03 11:15:00,0.049,0.0,0.0
2024-01-03 11:30:00,0.08,0.0,0.0
2024-01-03 11:45:00,0.242,0.0,0.0
2024-01-03 12:00:00,0.7008,0.0,0.0
2024-01-03 12:15:00,0.24506666666666668,0.0,0.7
2024-01-03 12:30:00,0.06199999999999999,0.4666666666666667,1.5
2024-01-03 12:45:00,0.5950666666666666,2.3333333333333335,1.4
2024-01-03 13:00:00,0.10846666666666667,0.0,0.0
2024-01-03 13:15:00,0.2673333333333333,0.0,0.0
2024-01-03 13:30:00,0.5468666666666666,0.0,0.0
2024-01-03 13:45:00,0.20759999999999998,0.0,0.0
2024-01-03 14:00:00,0.5820666666666666,0.0,0.0
2024-01-03 14:15:00,0.049,0.0,0.0
2024-01-03 14:30:00,0.6544,0.0,0.0
2024-01-03 14:45:00,0.29266666666666663,0.0,1.1
2024-01-03 15:00:00,0.25966666666666666,0.0,1.5
2024-01-03 15:15:00,0.049,0.0,0.5
2024-01-03 15:30:00,0.049,0.0,0.0
2024-01-03 15:45:00,0.19558441310724764,0.0,0.0
2024-01-03 16:00:00,0.5666237423726735,0.0,1.0
2024-01-03 16:15:00,0.6335570757060068,0.0,1.5
2024-01-03 16:30:00,0.4201570757060068,0.0,0.4
2024-01-03 16:45:00,0.28409040903934013,0.0,0.4
2024-01-03 17:00:00,0.2688824949151157,1.8666666666666667,1.5
2024-01-03 17:15:00,0.261,0.0,1.5
2024-01-03 17:30:00,0.37466666666666665,0.0,1.5
2024-01-03 17:45:00,0.4657466666666667,0.0,1.5
2024-01-03 18:00:00,0.37557333333333337,0.0,0.8
2024-01-03 18:15:00,0.17,0.0,0.3
2024-01-03 18:30:00,0.17,0.0,1.5
2024-01-03 18:45:00,0.17,0.0,0.8
2024-01-03 19:00:00,0.2882,0.0,0.0
2024-01-03 19:15:00,0.9491333333333333,0.0,0.0
2024-01-03 19:30:00,0.2887294969490694,0.0,0.3
2024-01-03 19:45:00,0.1818237423726735,0.0,1.5
2024-01-03 20:00:00,0.1818237423726735,0.0,1.5
2024-01-03 20:15:00,0.2701437423726735,0.0,1.5
2024-01-03 20:30:00,0.3368237423726735,0.0,1.5
2024-01-03 20:45:00,0.4648237423726735,0.0,0.3
2024-01-03 21:00:00,0.2704904090393402,0.0,0.0
2024-01-03 21:15:00,0.1818237423726735,0.0,0.0
2024-01-03 21:30:00,1.4550237423726735,0.0,0.0
2024-01-03 21:45:00,2.32449040903934,0.0,0.0
2024-01-03 22:00:00,1.0366904090393403,0.0,1.1
2024-01-03 22:15:00,0.5436704090393402,0.0,1.5
2024-01-03 22:30:00,0.3808570757060068,0.0,0.6
2024-01-03 22:45:00,0.3175237423726735,0.0,0.0
2024-01-03 23:00:00,0.7173237423726736,0.0,0.0
2024-01-03 23:15:00,0.2459237423726735,0.0,0.0
2024-01-03 23:30:00,0.9352570757060068,0.0,0.0
2024-01-03 23:45:00,0.4932647484745347,0.0,0.6
2024-01-04 00:00:00,0.3437,0.0,1.5
2024-01-04 00:15:00,0.8387666666666667,0.0,1.3
2024-01-04 00:30:00,0.30569999999999997,0.0,0.0
2024-01-04 00:45:00,0.7675,0.0,0.0
2024-01-04 01:00:00,0.5367,0.0,0.0
2024-01-04 01:15:00,0.8216333333333333,0.0,0.0
2024-01-04 01:30:00,0.5971666666666666,0.0,0.0
2024-01-04 01:45:00,0.18469999999999998,0.0,0.0
2024-01-04 02:00:00,0.18469999999999998,0.0,0.0
2024-01-04 02:15:00,0.25832,0.0,0.0
2024-01-04 02:30:00,0.30533333333333335,0.0,0.0
2024-01-04 02:45:00,0.23666666666666666,0.0,0.6
2024-01-04 03:00:00,0.049,0.0,1.5
2024-01-04 03:15:00,0.049,0.0,0.9
2024-01-04 03:30:00,0.049,0.0,0.0
2024-01-04 03:45:00,0.15233333333333332,0.0,0.0
2024-01-04 04:00:00,0.3203333333333333,0.0,0.0
2024-01-04 04:15:00,0.20099999999999998,0.0,0.0
2024-01-04 04:30:00,0.049,0.0,0.0
2024-01-04 04:45:00,0.049,0.0,0.0
2024-01-04 05:00:00,0.049,0.0,0.0
2024-01-04 05:15:00,0.173,0.0,0.0
2024-01-04 05:30:00,0.7248,0.0,0.0
2024-01-04 05:45:00,0.17566666666666667,0.0,1.2
2024-01-04 06:00:00,0.049,0.0,1.5
2024-01-04 06:15:00,0.44880000000000003,0.0,1.5
2024-01-04 06:30:00,0.049,0.0,1.2
2024-01-04 06:45:00,0.19366666666666665,4.666666666666667,0.0
2024-01-04 07:00:00,0.7294666666666667,7.0,0.8
2024-01-04 07:15:00,0.15033333333333332,6.533333333333333,1.5
2024-01-04 07:30:00,0.049,0.0,1.5
2024-01-04 07:45:00,0.049,0.0,0.5
2024-01-04 08:00:00,0.059333333333333335,0.0,0.3
2024-01-04 08:15:00,0.2227333333333333,0.0,1.5
2024-01-04 08:30:00,0.3346666666666666,0.0,1.5
2024-01-04 08:45:00,0.13799999999999998,0.0,0.2
2024-01-04 09:00:00,0.06199999999999999,0.0,1.2
2024-01-04 09:15:00,0.056799999999999996,0.0,1.5
2024-01-04 09:30:00,0.08,0.0,0.9
2024-01-04 09:45:00,0.242,0.0,0.0
2024-01-04 10:00:00,0.7008,0.0,0.0
2024-01-04 10:15:00,0.09966666666666665,0.0,0.0
2024-01-04 10:30:00,0.44880000000000003,0.0,0.0
2024-01-04 10:45:00,0.049788249491511574,0.0,0.0
2024-01-04 11:00:00,0.11249040903934017,0.0,0.0
2024-01-04 11:15:00,0.2808904090393402,0.0,0.0
2024-01-04 11:30:00,0.30515707570600686,0.0,0.0
2024-01-04 11:45:00,0.09915707570600683,0.0,0.0
2024-01-04 12:00:00,0.6068904090393402,0.0,0.0
2024-01-04 12:15:00,0.06357649898302313,0.0,1.2
2024-01-04 12:30:00,0.12913333333333332,0.0,1.5
2024-01-04 12:45:00,0.8257333333333333,0.0,0.8
2024-01-04 13:00:00,0.34440000000000004,1.8666666666666667,0.5
2024-01-04 13:15:00,0.5906824949151157,2.3333333333333335,1.5
2024-01-04 13:30:00,0.5946237423726736,0.0,0.8
2024-01-04 13:45:00,1.3475437423726737,0.0,0.0
2024-01-04 14:00:00,0.3924304090393402,0.0,0.0
2024-01-04 14:15:00,0.9743314151412013,0.0,0.0
2024-01-04 14:30:00,0.34936666666666666,0.0,0.0
2024-01-04 14:45:00,0.18469999999999998,0.0,0.0
2024-01-04 15:00:00,0.18469999999999998,0.0,0.0
2024-01-04 15:15:00,0.2573,0.0,0.0
2024-01-04 15:30:00,0.41936666666666667,0.0,0.0
2024-01-04 15:45:00,0.5793666666666667,0.0,0.7
2024-01-04 16:00:00,0.4450333333333333,0.0,1.5
2024-01-04 16:15:00,0.4161,0.0,0.4
2024-01-04 16:30:00,0.3096412474575578,1.8666666666666667,0.0
2024-01-04 16:45:00,0.3175237423726735,0.0,0.0
2024-01-04 17:00:00,0.45185707570600686,0.0,0.0
2024-01-04 17:15:00,0.5958570757060069,0.0,0.0
2024-01-04 17:30:00,0.8313237423726735,0.0,0.0
2024-01-04 17:45:00,0.25317458079089117,0.0,0.6
2024-01-04 18:00:00,0.7177666666666666,0.0,1.5
2024-01-04 18:15:00,0.6090999999999999,0.0,1.5
2024-01-04 18:30:00,2.4656412474575577,0.0,1.5
2024-01-04 18:45:00,2.17799040903934,0.0,1.5
2024-01-04 19:00:00,0.2981904090393402,0.0,1.5
2024-01-04 19:15:00,2.1900570757060067,0.0,1.5
2024-01-04 19:30:00,2.04859040903934,0.0,1.5
2024-01-04 19:45:00,0.3405237423726735,0.0,0.5
2024-01-04 20:00:00,0.49155107977391427,0.0,0.0
2024-01-04 20:15:00,0.5798570757060069,0.0,0.0
2024-01-04 20:30:00,0.3808570757060068,0.0,0.0
2024-01-04 20:45:00,0.30139040903934017,0.0,0.2
2024-01-04 21:00:00,0.30945707570600683,0.0,1.5
2024-01-04 21:15:00,0.3564923272314722,0.0,1.5
2024-01-04 21:30:00,0.5113666666666667,0.0,1.1
2024-01-04 21:45:00,0.5473666666666667,0.0,0.0
2024-01-04 22:00:00,0.2953,0.0,0.0
2024-01-04 22:15:00,0.18469999999999998,0.0,0.0
2024-01-04 22:30:00,0.16660666666666665,0.0,0.0
2024-01-04 22:45:00,0.12124724338965037,0.0,0.0
2024-01-04 23:00:00,0.30795707570600683,0.0,0.0
2024-01-04 23:15:00,0.4028237423726735,0.0,1.1
2024-01-04 23:30:00,0.19449040903934017,0.0,1.5
2024-01-04 23:45:00,0.1818237423726735,0.0,1.5
2024-01-05 00:00:00,0.1818237423726735,0.0,1.5
2024-01-05 00:15:00,0.2644904090393402,0.0,1.3
2024-01-05 00:30:00,0.3574904090393402,0.0,0.0
2024-01-05 00:45:00,0.24849040903934017,0.0,0.0
2024-01-05 01:00:00,0.0537294969490694,0.0,0.0
2024-01-05 01:15:00,0.5938904090393403,0.0,0.0
2024-01-05 01:30:00,0.0608237423726735,0.0,0.0
2024-01-05 01:45:00,0.5639570757060068,0.0,0.0
2024-01-05 02:00:00,0.3321570757060069,0.0,0.6
2024-01-05 02:15:00,0.20257649898302313,0.0,1.5
2024-01-05 02:30:00,0.049,0.0,1.5
2024-01-05 02:45:00,0.049,0.0,1.5
2024-01-05 03:00:00,0.44880000000000003,0.0,0.1
2024-01-05 03:15:00,0.173,0.0,0.0
2024-01-05 03:30:00,0.325,0.0,0.0
2024-01-05 03:45:00,0.17566666666666667,0.0,0.0
2024-01-05 04:00:00,0.049,0.0,0.6
2024-01-05 04:15:00,0.049,0.0,1.5
2024-01-05 04:30:00,0.049,0.0,1.5
2024-01-05 04:45:00,0.7267333333333333,0.0,0.6
2024-01-05 05:00:00,0.32966666666666666,0.0,0.0
2024-01-05 05:15:00,0.15466666666666665,0.0,0.0
2024-01-05 05:30:00,0.06199999999999999,0.0,0.0
2024-01-05 05:45:00,0.06199999999999999,0.0,1.4
2024-01-05 06:00:00,0.07233333333333333,0.0,1.5
2024-01-05 06:15:00,0.7566666666666666,0.0,1.5
2024-01-05 06:30:00,0.32166666666666666,0.0,0.3
2024-01-05 06:45:00,0.12673333333333334,0.0,0.0
2024-01-05 07:00:00,0.06199999999999999,0.0,0.0
2024-01-05 07:15:00,0.06199999999999999,0.0,1.4
2024-01-05 07:30:00,0.093,0.0,1.5
2024-01-05 07:45:00,0.255,0.0,0.6
2024-01-05 08:00:00,0.7137999999999999,0.0,0.0
2024-01-05 08:15:00,0.19153333333333336,0.0,0.0
2024-01-05 08:30:00,0.6852,0.0,0.0
2024-01-05 08:45:00,0.14,0.0,0.0
2024-01-05 09:00:00,0.19166666666666668,0.0,0.0
2024-01-05 09:15:00,0.6913999999999999,0.9333333333333333,1.3
2024-01-05 09:30:00,0.2803333333333333,7.0,1.5
2024-01-05 09:45:00,0.07433333333333333,7.0,0.1
2024-01-05 10:00:00,0.049,0.0,0.0
2024-01-05 10:15:00,0.049,0.0,0.0
2024-01-05 10:30:00,0.12133333333333332,0.0,0.0
2024-01-05 10:45:00,0.6924666666666667,3.7333333333333334,0.0
2024-01-05 11:00:00,0.25966666666666666,0.0,0.0
2024-01-05 11:15:00,0.049,0.0,0.0
2024-01-05 11:30:00,0.05333333333333334,0.0,0.0
2024-01-05 11:45:00,0.06199999999999999,0.0,0.0
2024-01-05 12:00:00,0.155,0.0,1.1
2024-01-05 12:15:00,0.331,0.0,1.5
2024-01-05 12:30:00,0.22666666666666666,0.0,0.2
2024-01-05 12:45:00,0.05333333333333334,0.0,0.0
2024-01-05 13:00:00,0.049,0.0,0.0
2024-01-05 13:15:00,0.049,0.0,0.0
2024-01-05 13:30:00,0.16266666666666665,0.0,0.4
2024-01-05 13:45:00,0.32266666666666666,0.0,1.5
2024-01-05 14:00:00,0.7213999999999999,0.0,1.5
2024-01-05 14:15:00,0.44880000000000003,0.0,1.5
2024-01-05 14:30:00,0.049,0.0,1.5
2024-01-05 14:45:00,0.049,0.0,1.5
2024-01-05 15:00:00,0.18333333333333332,0.0,1.5
2024-01-05 15:15:00,0.36352,0.0,1.5
2024-01-05 15:30:00,0.29869999999999997,0.0,1.2
2024-01-05 15:45:00,0.18469999999999998,0.0,0.0
2024-01-05 16:00:00,0.5845,0.0,0.0
2024-01-05 16:15:00,0.18469999999999998,0.0,0.5
2024-01-05 16:30:00,0.3397,0.0,1.5
2024-01-05 16:45:00,0.4677,0.0,1.3
2024-01-05 17:00:00,0.27336666666666665,0.0,0.0
2024-01-05 17:15:00,0.18469999999999998,0.0,0.0
2024-01-05 17:30:00,0.20889999999999997,0.0,0.0
2024-01-05 17:45:00,0.33346091209027073,0.0,0.0
2024-01-05 18:00:00,0.4978570757060068,0.0,0.0
2024-01-05 18:15:00,0.5798570757060069,0.0,0.0
2024-01-05 18:30:00,0.38172374237267354,0.0,0.0
2024-01-05 18:45:00,0.24179040903934015,0.0,0.0
2024-01-05 19:00:00,0.32973549288116194,0.0,0.2
2024-01-05 19:15:00,0.7598333333333332,0.0,1.5
2024-01-05 19:30:00,0.5243666666666668,0.0,0.8
2024-01-05 19:45:00,0.5499666666666666,0.0,0.0
2024-01-05 20:00:00,0.2630333333333333,0.0,0.0
2024-01-05 20:15:00,0.18469999999999998,0.0,0.0
2024-01-05 20:30:00,0.18469999999999998,0.0,0.0
2024-01-05 20:45:00,0.2467,0.0,0.0
2024-01-05 21:00:00,0.4157,0.0,0.0
2024-01-05 21:15:00,0.4057,0.0,0.0
2024-01-05 21:30:00,0.19736666666666663,0.0,0.0
2024-01-05 21:45:00,0.18469999999999998,0.0,0.1
2024-01-05 22:00:00,0.18469999999999998,0.0,1.5
2024-01-05 22:15:00,0.26736666666666664,0.0,0.9
2024-01-05 22:30:00,0.42294,0.0,0.0
2024-01-05 22:45:00,0.23666666666666666,0.0,0.0
2024-01-05 23:00:00,0.049,0.0,0.0
2024-01-05 23:15:00,0.049,0.0,0.0
2024-01-05 23:30:00,0.049,0.0,0.0
2024-01-05 23:45:00,0.15233333333333332,0.0,0.0
