,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,15.5,0.5713597318920098,15.488813879202857,13.75613660285732,12.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,15.5,0.5713597318920098,15.465147110168775,13.768942612223753,12.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,15.5,0.5713597318920098,15.441942032317199,13.781226295090814,12.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,15.5,0.5713597318920098,15.419186319095507,13.793002641551427,12.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,15.5,0.5713597318920098,15.396867985780755,13.80428622307965,12.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,15.5,0.5713597318920098,15.374975379964686,13.815091204191003,12.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,15.5,0.5713597318920098,15.353497172303692,13.825431353778113,12.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,15.5,0.5713597318920098,15.332422347526368,13.83532005613066,12.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,15.5,0.5713597318920098,15.311402453006759,13.84239369825289,11.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,15.5,0.5713597318920098,15.290344770222607,13.846377499263566,11.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,15.5,0.5713597318920098,15.26960760104145,13.850027100589624,11.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,15.5,0.5713597318920098,15.249182734254928,13.853352408158207,11.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,15.5,0.5713597318920098,15.22906218539167,13.856363050439487,11.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,15.5,0.5713597318920098,15.20923819040856,13.859068386177228,11.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,15.5,0.5713597318920098,15.189703199557695,13.86147751190408,11.0,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,15.5,0.5713597318920098,15.17044987142412,13.863599269247583,11.0,0.0,0.0,0,0,0
2024-01-01 04:00:00,1.0,16.3,0.5713597318920098,15.157607363080475,13.865442252032686,11.0,0.0,0.0,0,0,0
2024-01-01 04:15:00,1.0,21.5,0.5713597318920098,15.957545805523779,13.870527826301307,11.0,0.0,0.0,0,0,0
2024-01-01 04:30:00,1.0,20.3,0.5713597318920098,17.190584903697545,13.89000146341102,11.0,0.0,0.0,0,0,0
2024-01-01 04:45:00,1.0,17.9,0.5713597318920098,17.858733438187336,13.921613180672754,11.0,0.0,0.0,0,0,0
2024-01-01 05:00:00,1.0,21.5,0.5713597318920098,18.849481376989413,13.958843639425123,10.0,0.0,0.0,0,0,0
2024-01-01 05:15:00,1.0,21.5,0.5713597318920098,20.15571911201877,14.0081807686224,10.0,0.0,0.0,0,0,0
2024-01-01 05:30:00,1.0,21.5,0.5713597318920098,21.44568660921567,14.073026298020313,10.0,0.0,0.0,0,0,0
