,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP
2024-01-01 00:00:00,0.001,0.0,0.001,0.259,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.041,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.261,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.3013333333333333,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.162,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.4052666666666667,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,1.2792,2.6
2024-01-01 01:45:00,0.001,0.0,0.001,0.14913333333333334,0.6
2024-01-01 02:00:00,0.001,0.0,0.001,0.155,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.20566666666666666,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.08499999999999999,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.13633333333333333,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.134,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.15466666666666667,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.12966666666666668,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.231,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.129,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.09233333333333334,2.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.07200000000000001,0.8
2024-01-01 04:45:00,0.001,0.0,0.001,0.196,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.125,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.253,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.17633333333333334,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.04833333333333333,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.041,0.6
2024-01-01 06:15:00,0.001,0.0,0.001,0.165,2.6
2024-01-01 06:30:00,0.001,0.0,0.001,0.16166666666666668,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.297,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.165,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.041,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.041,0.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.10300000000000001,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.19833333333333333,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.341,0.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.14633333333333334,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.041,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.041,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.041,1.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.24000000000000002,2.2
2024-01-01 09:45:00,0.001,0.0,0.001,0.36533333333333334,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.40886666666666666,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.17426666666666665,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.041,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.041,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.6218,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.358,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.16766666666666669,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.041,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.041,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.063,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.182,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.33,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.21366666666666667,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.041,0.8
2024-01-01 13:30:00,0.001,0.0,0.001,0.041,1.6
2024-01-01 13:45:00,0.001,0.0,0.001,0.107,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.11433333333333333,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.26633333333333337,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.30100000000000005,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.041,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.041,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.151,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.07033333333333333,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.179,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.37566666666666665,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.05366666666666667,1.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.08499999999999999,2.2
2024-01-01 16:45:00,0.001,0.0,0.001,0.13633333333333333,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.041,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.09166666666666666,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.386,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.13066666666666665,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.129,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.09233333333333334,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.041,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.06633333333333334,0.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.324,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.24000000000000002,0.0
2024-01-01 19:30:00,0.001,0.0,0.001,0.151,0.0
2024-01-01 19:45:00,0.001,0.0,0.001,0.04833333333333333,0.0
2024-01-01 20:00:00,0.001,0.0,0.001,0.041,2.0
2024-01-01 20:15:00,0.001,0.0,0.001,0.041,1.2
2024-01-01 20:30:00,0.001,0.0,0.001,0.262,0.0
2024-01-01 20:45:00,0.001,0.0,0.001,0.3506666666666666,0.0
2024-01-01 21:00:00,0.001,0.0,0.001,0.13499999999999998,0.0
2024-01-01 21:15:00,0.001,0.0,0.001,0.041,0.0
