,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,15.0,0.36853767790977693,14.99320670255477,13.502469794892106,12.0,59.969513478657184,60.0,0.0,0.07593902695731437,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,15.0,0.36853767790977693,14.978765146035407,13.50763121904108,12.0,60.046081826672484,60.0,1.9255600000000002,0.07609216365334498,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,15.0,0.36853767790977693,14.964500336150063,13.512592641752622,12.0,59.828503227210376,60.0,0.8985946666666668,0.07565700645442076,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,15.0,0.36853767790977693,14.95040892924746,13.51735844134572,12.0,59.638524026963374,60.0,0.0,0.07527704805392674,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,15.0,0.36853767790977693,14.936487650061718,13.521932904920247,12.0,59.52967698490223,60.0,1.5404480000000003,0.07505935396980447,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,15.0,0.36853767790977693,14.922733290299298,13.526320230246174,12.0,60.22043097794248,60.0,0.12837066666666666,0.07644086195588497,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,15.0,0.36853767790977693,14.90914270725517,13.530524527613737,12.0,61.14572064944642,60.0,0.12837066666666666,0.07829144129889284,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,15.0,0.36853767790977693,14.895712822457607,13.534549821645259,12.0,60.946054383356895,60.0,0.2567413333333333,0.07789210876671379,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,15.0,0.36853767790977693,14.882197641912388,13.535919711513882,11.0,60.62906743734559,60.0,0.2567413333333333,0.07725813487469119,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,15.0,0.36853767790977693,14.868532964912061,13.5343291711335,11.0,60.40828164936273,60.0,0.0,0.07681656329872547,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,16.0,0.36853767790977693,14.939900667745976,13.532707917673518,11.0,60.121591472815226,60.0,0.385112,0.07624318294563046,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,15.0,0.36853767790977693,15.500914056434448,13.534273105752723,11.0,59.94582012509457,60.0,0.0,0.07589164025018916,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,15.0,0.36853767790977693,15.498426846973022,13.53829104301592,11.0,59.85852579587542,60.0,0.2567413333333333,0.07571705159175086,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,15.0,0.36853767790977693,15.479140838258413,13.542093859885131,11.0,59.59491694893312,60.0,0.12837066666666666,0.07518983389786624,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,15.0,0.36853767790977693,15.46006420766947,13.545673181181211,11.0,59.31703018785718,60.0,0.12837066666666666,0.07463406037571435,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,15.0,0.36853767790977693,15.441193110111112,13.54903400406857,11.0,59.245547484286135,60.0,0.12837066666666666,0.07449109496857227,0.0,0.0,0,0,0
2024-01-01 04:00:00,1.0,17.333333333333332,0.36853767790977693,15.62601474820928,13.552650118961429,11.0,59.07122439847523,60.0,0.0,0.07414244879695046,0.0,0.0,0,0,0
2024-01-01 04:15:00,1.0,18.333333333333332,0.36853767790977693,16.390003343379135,13.56051446729521,11.0,59.29413836631657,60.0,0.0,0.07458827673263313,0.0,0.0,0,0,0
2024-01-01 04:30:00,1.0,20.0,0.36853767790977693,17.40693935161287,13.575731716639677,11.0,60.64794402497496,60.0,1.5404480000000003,0.07729588804994993,0.0,0.0,0,0,0
2024-01-01 04:45:00,1.0,20.0,0.36853767790977693,18.639899450917984,13.601074759714695,11.0,59.844777064348065,60.0,0.0,0.07568955412869614,0.0,0.0,0,0,0
2024-01-01 05:00:00,1.0,20.0,0.36853767790977693,19.8615470411734,13.634437944957105,10.0,59.77973554773594,60.0,0.0,0.07555947109547187,0.0,0.0,0,0,0
2024-01-01 05:15:00,1.0,20.0,0.36853767790977693,20.4786590376235,13.673743685307084,10.0,59.71480581402256,60.0,0.0,0.07542961162804512,0.0,0.0,0,0,0
2024-01-01 05:30:00,1.0,20.0,0.36853767790977693,20.414417856381228,13.714191337581857,10.0,60.049250779794974,60.0,0.7702240000000001,0.07609850155958994,0.0,0.0,0,0,0
2024-01-01 05:45:00,1.0,20.0,0.36853767790977693,20.35111377979899,13.753502578504117,10.0,61.214245072495295,60.0,0.0,0.07842849014499059,0.0,0.0,0,0,0
2024-01-01 06:00:00,1.0,20.0,0.36853767790977693,20.28872842418451,13.791701694198132,10.0,60.30821997871643,60.0,1.5404480000000003,0.07661643995743286,0.0,0.0,0,0,0
2024-01-01 06:15:00,1.0,20.0,0.36853767790977693,20.227243783678514,13.828812466241702,10.0,59.448261101294996,60.0,0.7702240000000001,0.07489652220259,0.0,0.0,0,0,0
2024-01-01 06:30:00,1.0,20.0,0.36853767790977693,20.166642222442725,13.864858182112156,10.0,59.969752194547326,60.0,0.5134826666666666,0.07593950438909465,0.0,0.0,0,0,0
2024-01-01 06:45:00,2.0,16.333333333333332,0.36853767790977693,20.106906467009367,13.899861645416133,10.0,60.962714382312285,60.0,0.5134826666666666,0.07792542876462456,0.0,0.0,0,0,0
2024-01-01 07:00:00,2.0,15.0,0.36853767790977693,20.04801993056642,13.933845186759331,10.0,59.299866510847366,60.0,1.6688186666666667,0.07459973302169473,0.0,0.0,0,0,0
2024-01-01 07:15:00,2.0,15.0,0.36853767790977693,19.98996608527148,13.966830676002353,10.0,59.09614076772987,60.0,0.0,0.07419228153545974,0.7467999999999998,0.7202000000000001,1,1,0
2024-01-01 07:30:00,2.0,15.0,0.36853767790977693,19.932728319029295,13.99883952556494,10.0,59.032385886788504,60.0,0.0,0.07406477177357701,0.7800499999999995,0.0,1,0,0
2024-01-01 07:45:00,2.0,15.0,0.36853767790977693,19.876290734578923,14.029892701556944,10.0,60.573171670616865,60.0,0.0,0.07714634334123374,0.7999999999999993,0.0,1,0,0
2024-01-01 08:00:00,2.0,16.0,0.36853767790977693,19.820654958563704,14.060010778424147,10.0,61.19396611971154,60.0,0.0,0.0783879322394231,0.7999999999999993,0.0,1,0,0
2024-01-01 08:15:00,1.0,16.666666666666668,0.36853767790977693,19.765807979365807,14.089214074710315,10.0,61.12660583392796,60.0,0.0,0.07825321166785591,0.7999999999999993,0.0,1,0,0
2024-01-01 08:30:00,1.0,20.0,0.36853767790977693,19.7117150890949,14.117522335156513,10.0,61.05936131617068,60.0,0.0,0.07811872263234138,0.7999999999999993,0.0,1,0,0
2024-01-01 08:45:00,1.0,20.0,0.36853767790977693,19.658361662052858,14.144954828616214,10.0,60.99223236747625,60.0,0.0,0.07798446473495249,0.7999999999999993,0.0,1,0,0
2024-01-01 09:00:00,1.0,20.0,0.36853767790977693,19.605748781663227,14.171530462832372,10.0,60.81487025419056,60.0,0.2567413333333333,0.07762974050838113,0.7999999999999993,0.0,1,0,0
2024-01-01 09:15:00,1.0,20.0,0.36853767790977693,19.553864422939164,14.197267906291662,10.0,60.51282117482198,60.0,0.385112,0.07702564234964396,0.7999999999999993,0.0,1,0,0
