,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.11770927305892114,0.0,0.0
2024-01-01 00:15:00,0.0818585406079497,0.0,0.0
2024-01-01 00:30:00,0.0608237423726735,0.0,0.0
2024-01-01 00:45:00,0.1173647484745347,0.0,0.0
2024-01-01 01:00:00,0.093,0.0,0.0
2024-01-01 01:15:00,0.20099999999999998,0.0,0.0
2024-01-01 01:30:00,0.06166666666666667,0.0,0.0
2024-01-01 01:45:00,0.049,0.0,0.0
2024-01-01 02:00:00,0.07833333333333334,0.0,0.0
2024-01-01 02:15:00,0.12966666666666668,0.0,0.0
2024-01-01 02:30:00,0.049,0.0,0.0
2024-01-01 02:45:00,0.21366666666666667,0.0,0.0
2024-01-01 03:00:00,0.049,0.0,0.0
2024-01-01 03:15:00,0.049,0.0,0.0
2024-01-01 03:30:00,0.15166666666666667,0.0,0.0
2024-01-01 03:45:00,0.05633333333333333,0.0,0.0
2024-01-01 04:00:00,0.049,0.0,0.5333333333333333
2024-01-01 04:15:00,0.21366666666666667,0.0,2.1333333333333333
2024-01-01 04:30:00,0.049,0.0,0.8
2024-01-01 04:45:00,0.115,0.0,0.0
2024-01-01 05:00:00,0.093,0.0,0.0
2024-01-01 05:15:00,0.049,0.0,0.0
2024-01-01 05:30:00,0.049,0.0,0.8
2024-01-01 05:45:00,0.6134666666666667,0.0,0.0
2024-01-01 06:00:00,0.07833333333333334,0.0,0.0
2024-01-01 06:15:00,0.12966666666666668,0.0,0.0
2024-01-01 06:30:00,0.5820666666666666,0.0,0.0
2024-01-01 06:45:00,0.049,0.0,3.7333333333333334
2024-01-01 07:00:00,0.06166666666666667,0.0,1.8666666666666667
2024-01-01 07:15:00,0.20099999999999998,0.0,0.0
2024-01-01 07:30:00,0.15166666666666667,0.0,1.3333333333333333
2024-01-01 07:45:00,0.05633333333333333,0.0,4.0
2024-01-01 08:00:00,0.049,0.0,4.0
2024-01-01 08:15:00,0.049,0.0,0.0
2024-01-01 08:30:00,0.07433333333333333,0.0,0.0
2024-01-01 08:45:00,0.25433333333333336,0.0,0.0
2024-01-01 09:00:00,0.093,0.0,0.0
2024-01-01 09:15:00,0.44880000000000003,0.0,0.0
2024-01-01 09:30:00,0.049,0.0,0.0
2024-01-01 09:45:00,0.5933333333333334,0.0,0.0
2024-01-01 10:00:00,0.12933333333333333,0.0,1.8666666666666667
2024-01-01 10:15:00,0.2693333333333333,0.0,0.8
2024-01-01 10:30:00,0.4618,0.0,0.0
2024-01-01 10:45:00,0.05246666666666667,0.0,0.0
2024-01-01 11:00:00,0.049,0.0,0.0
2024-01-01 11:15:00,0.049,0.0,0.0
2024-01-01 11:30:00,0.20233333333333334,0.0,0.0
2024-01-01 11:45:00,0.1703333333333333,0.0,0.0
2024-01-01 12:00:00,0.049,0.0,0.0
2024-01-01 12:15:00,0.049,0.0,0.0
2024-01-01 12:30:00,0.049,0.0,0.5333333333333333
2024-01-01 12:45:00,0.115,0.0,2.1333333333333333
2024-01-01 13:00:00,0.15633333333333332,0.0,0.0
2024-01-01 13:15:00,0.15033333333333332,0.0,0.0
2024-01-01 13:30:00,0.049,0.0,0.0
2024-01-01 13:45:00,0.049,0.0,0.0
2024-01-01 14:00:00,0.07833333333333334,0.0,0.0
2024-01-01 14:15:00,0.12966666666666668,0.0,0.0
2024-01-01 14:30:00,0.125,0.0,0.0
2024-01-01 14:45:00,0.13766666666666666,8.8,0.0
2024-01-01 15:00:00,0.049,10.266666666666667,0.0
2024-01-01 15:15:00,0.049,0.0,0.0
2024-01-01 15:30:00,0.15166666666666667,0.0,2.6666666666666665
2024-01-01 15:45:00,0.05633333333333333,0.0,0.0
2024-01-01 16:00:00,0.13766666666666666,0.0,0.0
2024-01-01 16:15:00,0.125,0.0,0.0
2024-01-01 16:30:00,0.049,0.0,0.0
2024-01-01 16:45:00,0.115,0.0,0.0
2024-01-01 17:00:00,0.093,0.0,0.0
2024-01-01 17:15:00,0.049,0.0,0.0
2024-01-01 17:30:00,0.15033333333333332,0.0,0.0
2024-01-01 17:45:00,0.11233333333333334,0.0,0.0
2024-01-01 18:00:00,0.07833333333333334,0.0,0.0
2024-01-01 18:15:00,0.12966666666666668,0.0,1.3333333333333333
2024-01-01 18:30:00,0.049,0.0,1.3333333333333333
2024-01-01 18:45:00,0.049,0.0,0.0
2024-01-01 19:00:00,0.16299999999999998,0.0,0.0
2024-01-01 19:15:00,0.09966666666666665,0.0,0.0
2024-01-01 19:30:00,0.15166666666666667,0.0,0.0
2024-01-01 19:45:00,0.05633333333333333,0.0,0.0
2024-01-01 20:00:00,0.049,0.0,0.0
2024-01-01 20:15:00,0.049,0.0,0.0
2024-01-01 20:30:00,0.17566666666666667,0.0,0.0
2024-01-01 20:45:00,0.153,0.0,0.0
2024-01-01 21:00:00,0.093,0.0,0.0
2024-01-01 21:15:00,0.049,0.0,0.5333333333333333
2024-01-01 21:30:00,0.049,0.0,2.1333333333333333
2024-01-01 21:45:00,0.049,0.0,0.0
2024-01-01 22:00:00,0.21766666666666665,0.0,0.0
2024-01-01 22:15:00,0.155,0.0,0.0
2024-01-01 22:30:00,0.07065107977391431,0.0,0.0
2024-01-01 22:45:00,0.1818237423726735,0.0,0.0
2024-01-01 23:00:00,0.1818237423726735,0.0,0.0
2024-01-01 23:15:00,0.1852904090393402,0.0,0.0
2024-01-01 23:30:00,0.4494904090393402,0.0,0.0
2024-01-01 23:45:00,0.17449040903934018,0.0,0.0
2024-01-02 00:00:00,0.06278824949151157,0.0,0.0
2024-01-02 00:15:00,0.0594,0.0,0.0
2024-01-02 00:30:00,0.049,0.0,0.0
2024-01-02 00:45:00,0.115,0.0,0.0
2024-01-02 01:00:00,0.25766666666666665,0.0,0.0
2024-01-02 01:15:00,0.049,0.0,0.0
2024-01-02 01:30:00,0.049,0.0,0.0
2024-01-02 01:45:00,0.049,0.0,0.0
2024-01-02 02:00:00,0.07833333333333334,0.0,0.0
2024-01-02 02:15:00,0.12966666666666668,0.0,0.0
2024-01-02 02:30:00,0.21366666666666667,0.0,0.0
2024-01-02 02:45:00,0.049,0.0,0.0
2024-01-02 03:00:00,0.049,0.0,0.0
2024-01-02 03:15:00,0.049,0.0,0.0
2024-01-02 03:30:00,0.15166666666666667,0.0,0.0
2024-01-02 03:45:00,0.05633333333333333,0.0,0.0
2024-01-02 04:00:00,0.21366666666666667,0.0,0.8
2024-01-02 04:15:00,0.049,0.0,2.4
2024-01-02 04:30:00,0.049,0.0,0.0
2024-01-02 04:45:00,0.115,0.0,0.0
2024-01-02 05:00:00,0.093,0.0,0.0
2024-01-02 05:15:00,0.06166666666666667,0.0,2.6666666666666665
2024-01-02 05:30:00,0.20099999999999998,0.0,0.0
2024-01-02 05:45:00,0.049,0.0,0.0
2024-01-02 06:00:00,0.07833333333333334,0.0,0.0
2024-01-02 06:15:00,0.12966666666666668,0.0,0.0
2024-01-02 06:30:00,0.049,0.0,0.0
2024-01-02 06:45:00,0.07433333333333333,0.0,0.0
2024-01-02 07:00:00,0.18833333333333332,0.0,0.0
2024-01-02 07:15:00,0.049,0.0,0.0
2024-01-02 07:30:00,0.15166666666666667,0.0,0.0
2024-01-02 07:45:00,0.05633333333333333,0.0,0.0
2024-01-02 08:00:00,0.049,0.0,0.0
2024-01-02 08:15:00,0.087,0.0,0.0
2024-01-02 08:30:00,0.17566666666666667,0.0,2.6666666666666665
2024-01-02 08:45:00,0.115,0.0,0.0
2024-01-02 09:00:00,0.093,0.0,0.0
2024-01-02 09:15:00,0.049,0.0,0.0
2024-01-02 09:30:00,0.049,0.0,0.0
2024-01-02 09:45:00,0.09966666666666667,0.0,0.0
2024-01-02 10:00:00,0.19233333333333333,0.0,0.0
2024-01-02 10:15:00,0.12966666666666668,0.0,0.0
2024-01-02 10:30:00,0.049,0.0,0.0
2024-01-02 10:45:00,0.049,0.0,0.0
2024-01-02 11:00:00,0.049,0.0,0.0
2024-01-02 11:15:00,0.11233333333333334,0.0,0.0
2024-01-02 11:30:00,0.253,0.0,0.0
2024-01-02 11:45:00,0.05633333333333333,0.0,1.0666666666666667
2024-01-02 12:00:00,0.049,5.866666666666666,1.6
2024-01-02 12:15:00,0.049,8.8,0.0
2024-01-02 12:30:00,0.049,0.0,0.0
2024-01-02 12:45:00,0.19099999999999998,0.0,0.0
2024-01-02 13:00:00,0.18166666666666664,0.0,0.0
2024-01-02 13:15:00,0.07660206281837582,0.0,0.0
2024-01-02 13:30:00,0.0923759397255878,0.0,0.0
2024-01-02 13:45:00,0.0923759397255878,0.0,0.0
2024-01-02 14:00:00,1.855042606392255,0.0,0.0
2024-01-02 14:15:00,0.9204890012719819,0.0,0.0
2024-01-02 14:30:00,0.125,0.0,0.0
2024-01-02 14:45:00,0.17433333333333334,0.0,0.0
2024-01-02 15:00:00,0.183,0.0,0.0
2024-01-02 15:15:00,0.183,0.0,0.0
2024-01-02 15:30:00,0.2856666666666667,0.0,2.6666666666666665
2024-01-02 15:45:00,0.24006666666666668,0.0,0.0
2024-01-02 16:00:00,0.11233333333333334,0.0,0.0
2024-01-02 16:15:00,0.049,0.0,0.0
2024-01-02 16:30:00,0.049,0.0,0.0
2024-01-02 16:45:00,0.115,0.0,0.0
2024-01-02 17:00:00,0.3656,0.0,0.0
2024-01-02 17:15:00,0.3092666666666667,0.0,0.0
2024-01-02 17:30:00,0.11266666666666666,0.0,0.0
2024-01-02 17:45:00,0.06199999999999999,0.0,0.0
2024-01-02 18:00:00,0.08321966463271294,0.0,0.0
2024-01-02 18:15:00,0.15275707570600686,0.0,0.0
2024-01-02 18:30:00,0.0738237423726735,0.0,0.0
2024-01-02 18:45:00,0.20049040903934018,0.0,0.0
2024-01-02 19:00:00,0.1118237423726735,0.0,1.8666666666666667
2024-01-02 19:15:00,0.055066666666666673,0.0,0.8
2024-01-02 19:30:00,0.15166666666666667,0.0,0.0
2024-01-02 19:45:00,0.05633333333333333,0.0,0.0
2024-01-02 20:00:00,0.049,0.0,0.0
2024-01-02 20:15:00,0.18833333333333332,0.0,0.0
2024-01-02 20:30:00,0.07433333333333333,0.0,0.0
2024-01-02 20:45:00,0.5147999999999999,0.0,0.0
2024-01-02 21:00:00,0.15753333333333333,0.0,0.0
2024-01-02 21:15:00,0.17,0.0,0.0
2024-01-02 21:30:00,0.17,0.0,0.0
2024-01-02 21:45:00,0.322,0.0,0.0
2024-01-02 22:00:00,0.21200000000000002,0.0,0.0
2024-01-02 22:15:00,0.6504666666666666,0.0,0.0
2024-01-02 22:30:00,0.08933333333333333,0.0,0.0
2024-01-02 22:45:00,0.07634523770585906,0.0,0.0
2024-01-02 23:00:00,0.08055219735291429,0.0,0.0
2024-01-02 23:15:00,0.269418864019581,0.0,0.0
2024-01-02 23:30:00,0.31288960842620817,0.0,0.0
2024-01-02 23:45:00,0.22070927305892116,0.0,0.0
2024-01-03 00:00:00,0.21337593972558783,0.0,0.0
2024-01-03 00:15:00,0.21337593972558783,0.0,0.0
2024-01-03 00:30:00,0.19418335266283215,0.0,0.0
2024-01-03 00:45:00,0.34419999999999995,0.0,0.0
2024-01-03 01:00:00,0.093,0.0,0.0
2024-01-03 01:15:00,0.049,0.0,0.0
2024-01-03 01:30:00,0.44880000000000003,0.0,0.0
2024-01-03 01:45:00,0.049,0.0,0.0
2024-01-03 02:00:00,0.07833333333333334,0.0,0.0
2024-01-03 02:15:00,0.29433333333333334,0.0,0.0
2024-01-03 02:30:00,0.049,0.0,0.0
2024-01-03 02:45:00,0.049,0.0,0.0
2024-01-03 03:00:00,0.049,0.0,0.0
2024-01-03 03:15:00,0.049,0.0,0.0
2024-01-03 03:30:00,0.16433333333333333,0.0,0.0
2024-01-03 03:45:00,0.20833333333333334,0.0,3.466666666666667
2024-01-03 04:00:00,0.049,0.0,0.8
2024-01-03 04:15:00,0.049,0.0,0.0
2024-01-03 04:30:00,0.049,0.0,0.0
2024-01-03 04:45:00,0.115,0.0,0.0
2024-01-03 05:00:00,0.11833333333333333,0.0,0.0
2024-01-03 05:15:00,0.5881333333333334,0.0,0.0
2024-01-03 05:30:00,0.049,0.0,0.0
2024-01-03 05:45:00,0.049,0.0,0.0
2024-01-03 06:00:00,0.07833333333333334,0.0,0.0
2024-01-03 06:15:00,0.12966666666666668,0.0,0.0
2024-01-03 06:30:00,0.087,0.0,0.0
2024-01-03 06:45:00,0.17566666666666667,0.0,1.8666666666666667
2024-01-03 07:00:00,0.049,0.7333333333333333,2.1333333333333333
2024-01-03 07:15:00,0.055066666666666673,11.0,0.0
2024-01-03 07:30:00,0.16466666666666666,9.533333333333333,0.0
2024-01-03 07:45:00,0.06933333333333333,0.0,0.0
2024-01-03 08:00:00,0.11266666666666666,0.0,0.0
2024-01-03 08:15:00,0.1716666666666667,0.0,0.0
2024-01-03 08:30:00,0.44880000000000003,0.0,0.0
2024-01-03 08:45:00,0.1202,0.0,0.0
2024-01-03 09:00:00,0.1375521973529143,0.0,0.0
