,WasherDryer,BaseLoad,P_EV,P_HP,P_WB
2024-01-23 01:30:00,0.001,0.045,0.0,0.6,0.0
2024-01-23 01:45:00,0.001,0.15899999999999997,0.0,0.0,2.6666666666666665
2024-01-23 02:00:00,0.001,0.235,0.0,0.0,0.0
2024-01-23 02:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-23 02:30:00,0.001,0.045,0.0,0.0,0.0
2024-01-23 02:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-23 03:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-23 03:15:00,0.001,0.6094666666666666,0.0,0.0,0.0
2024-01-23 03:30:00,0.001,0.18433333333333332,0.0,0.0,0.0
2024-01-23 03:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-23 04:00:00,0.001,0.045,0.0,0.2,0.0
2024-01-23 04:15:00,0.001,0.045,0.0,3.0,3.0
2024-01-23 04:30:00,0.001,0.07033333333333333,0.0,0.6,0.0
2024-01-23 04:45:00,0.001,0.235,0.0,0.0,0.0
2024-01-23 05:00:00,0.001,0.13366666666666666,2.3333333333333335,0.0,4.333333333333333
2024-01-23 05:15:00,0.001,0.045,3.2666666666666666,0.0,0.6666666666666666
2024-01-23 05:30:00,0.001,0.045,0.0,0.0,0.0
2024-01-23 05:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-23 06:00:00,0.001,0.121,0.0,0.0,0.0
2024-01-23 06:15:00,0.001,0.235,0.0,0.0,0.0
2024-01-23 06:30:00,0.001,0.08299999999999999,0.0,0.0,0.0
2024-01-23 06:45:00,0.001,0.045,1.4,0.0,0.0
2024-01-23 07:00:00,0.001,0.057133333333333335,0.0,0.0,2.6666666666666665
2024-01-23 07:15:00,0.001,0.058,0.0,0.0,0.6666666666666666
2024-01-23 07:30:00,0.001,0.18466666666666667,0.0,0.0,0.0
2024-01-23 07:45:00,0.001,0.23273333333333335,0.0,0.0,1.3333333333333333
2024-01-23 08:00:00,0.001,0.045,0.0,0.0,1.6666666666666667
2024-01-23 08:15:00,0.001,0.045,0.0,0.4,0.0
2024-01-23 08:30:00,0.001,1.3244666666666667,0.0,0.4,0.0
2024-01-23 08:45:00,0.001,1.6443333333333332,0.0,0.0,2.3333333333333335
2024-01-23 09:00:00,0.001,0.22233333333333333,0.0,0.0,0.3333333333333333
2024-01-23 09:15:00,0.001,0.18466666666666667,0.0,0.0,0.0
2024-01-23 09:30:00,0.001,0.058,0.0,0.0,0.0
2024-01-23 09:45:00,0.001,0.058,0.0,0.0,3.6666666666666665
2024-01-23 10:00:00,0.001,0.055400000000000005,0.0,0.2,0.3333333333333333
2024-01-23 10:15:00,0.001,0.08299999999999999,3.2666666666666666,2.6,0.0
2024-01-23 10:30:00,0.001,0.7680666666666666,0.0,0.0,0.0
2024-01-23 10:45:00,0.001,0.12706666666666666,0.0,0.0,0.0
2024-01-23 11:00:00,0.001,0.7243333333333334,0.0,0.0,0.0
2024-01-23 11:15:00,0.001,0.058,0.0,0.0,0.0
2024-01-23 11:30:00,0.001,0.058,0.0,0.0,0.0
2024-01-23 11:45:00,0.001,0.1423333333333333,0.0,0.0,0.0
2024-01-23 12:00:00,0.001,0.235,0.0,0.0,2.6666666666666665
2024-01-23 12:15:00,0.001,0.07033333333333333,0.0,0.0,0.0
2024-01-23 12:30:00,0.001,0.045,0.0,0.0,0.0
2024-01-23 12:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-23 13:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-23 13:15:00,0.001,0.26499999999999996,0.0,0.0,0.0
2024-01-23 13:30:00,0.001,0.33066666666666666,0.0,0.0,0.0
2024-01-23 13:45:00,0.001,0.7084431656496898,0.0,0.0,0.0
2024-01-23 14:00:00,0.001,0.1908237423726735,0.0,0.0,0.0
2024-01-23 14:15:00,0.001,0.1908237423726735,0.0,0.0,0.0
2024-01-23 14:30:00,0.001,0.24475707570600683,0.0,2.4,0.0
2024-01-23 14:45:00,0.001,0.7910307020197288,0.0,0.2,0.0
2024-01-23 15:00:00,0.001,0.1952816943019837,0.0,0.0,3.0
2024-01-23 15:15:00,0.001,0.08206994379349528,0.0,0.0,0.0
2024-01-23 15:30:00,0.001,0.0883759397255878,0.0,0.0,0.0
2024-01-23 15:45:00,0.001,0.0883759397255878,0.0,0.0,2.6666666666666665
2024-01-23 16:00:00,0.001,0.13904260639225446,0.0,0.0,0.0
2024-01-23 16:15:00,0.001,0.2678585406079497,0.0,0.0,0.0
2024-01-23 16:30:00,0.001,0.385113910056317,0.0,0.0,0.0
2024-01-23 16:45:00,0.001,0.31153333333333333,0.0,0.0,0.0
2024-01-23 17:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-23 17:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-23 17:30:00,0.001,0.17578205086272003,0.0,0.0,0.0
2024-01-23 17:45:00,0.001,0.799618864019581,0.0,0.0,2.3333333333333335
2024-01-23 18:00:00,0.001,0.11341886401958098,0.0,0.0,0.3333333333333333
2024-01-23 18:15:00,0.001,0.20779944074256468,0.0,0.0,0.0
2024-01-23 18:30:00,0.001,0.20937593972558782,0.0,0.0,0.0
2024-01-23 18:45:00,0.001,0.1936675151765897,0.0,0.8,0.0
2024-01-23 19:00:00,0.001,0.3575481011373668,0.0,1.8,0.0
2024-01-23 19:15:00,0.001,0.3743759397255878,0.0,0.0,0.0
2024-01-23 19:30:00,0.001,0.21985435690074293,0.0,0.0,0.0
2024-01-23 19:45:00,0.001,0.31170927305892115,0.0,0.0,0.0
2024-01-23 20:00:00,0.001,0.1025385406079497,0.0,0.0,0.0
2024-01-23 20:15:00,0.001,0.15437593972558783,0.0,0.0,0.0
2024-01-23 20:30:00,0.001,0.9454426063922544,0.0,0.0,2.6666666666666665
2024-01-23 20:45:00,0.001,0.3237092730589211,0.0,0.0,0.0
2024-01-23 21:00:00,0.001,0.22150927305892112,0.0,0.0,0.0
2024-01-23 21:15:00,0.001,0.20937593972558782,0.0,0.0,0.0
2024-01-23 21:30:00,0.001,0.20130927305892116,0.0,0.0,0.0
2024-01-23 21:45:00,0.001,0.2727092730589211,0.0,0.0,2.3333333333333335
2024-01-23 22:00:00,0.001,0.39937593972558777,0.0,0.0,1.6666666666666667
2024-01-23 22:15:00,0.001,0.26004260639225446,2.3333333333333335,0.0,0.0
2024-01-23 22:30:00,0.001,0.20622294175954153,6.533333333333333,0.0,0.0
2024-01-23 22:45:00,0.001,0.19113912656872686,0.0,0.0,0.0
2024-01-23 23:00:00,0.001,0.0883759397255878,0.0,0.0,0.0
2024-01-23 23:15:00,0.001,0.6021759397255878,0.0,0.0,0.0
2024-01-23 23:30:00,0.001,0.6781759397255879,0.0,0.0,0.0
2024-01-23 23:45:00,0.001,0.0883759397255878,0.0,0.0,1.6666666666666667
2024-01-24 00:00:00,0.001,0.06261608807973254,0.0,0.0,1.0
2024-01-24 00:15:00,0.001,0.44480000000000003,0.0,0.0,0.0
2024-01-24 00:30:00,0.001,0.045,0.0,0.0,0.6666666666666666
2024-01-24 00:45:00,0.001,0.21597266259875922,0.0,0.0,3.0
2024-01-24 01:00:00,0.001,0.19615707570600685,0.0,0.0,0.0
2024-01-24 01:15:00,0.001,0.0568237423726735,0.0,0.0,0.0
2024-01-24 01:30:00,0.001,0.0568237423726735,0.0,0.0,0.0
2024-01-24 01:45:00,0.001,0.0568237423726735,0.0,0.0,0.0
2024-01-24 02:00:00,0.001,0.08215707570600683,0.0,0.0,0.0
2024-01-24 02:15:00,0.001,0.2373647484745347,0.0,0.8,0.0
2024-01-24 02:30:00,0.001,0.13366666666666666,0.0,2.0,2.6666666666666665
2024-01-24 02:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-24 03:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-24 03:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-24 03:30:00,0.001,0.121,0.0,0.0,0.0
2024-01-24 03:45:00,0.001,0.235,2.8,0.0,0.0
2024-01-24 04:00:00,0.001,0.08299999999999999,2.3333333333333335,0.0,0.0
2024-01-24 04:15:00,0.001,0.045,0.0,1.6,0.0
2024-01-24 04:30:00,0.001,0.045,0.0,1.0,0.0
2024-01-24 04:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-24 05:00:00,0.001,0.17166666666666666,0.0,0.0,1.6666666666666667
2024-01-24 05:15:00,0.001,0.22233333333333333,0.0,0.0,1.3333333333333333
2024-01-24 05:30:00,0.001,0.045,0.0,0.0,0.0
2024-01-24 05:45:00,0.001,0.045,0.0,0.0,3.0
2024-01-24 06:00:00,0.001,0.045,0.0,0.0,1.0
2024-01-24 06:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-24 06:30:00,0.001,0.5421999999999999,0.0,0.0,0.0
2024-01-24 06:45:00,0.001,2.570666666666667,0.0,0.0,0.0
2024-01-24 07:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-24 07:15:00,0.001,0.047364748474534694,0.0,0.0,0.0
2024-01-24 07:30:00,0.001,0.0568237423726735,0.0,0.0,0.0
2024-01-24 07:45:00,0.001,0.6278904090393402,0.0,0.0,0.0
2024-01-24 08:00:00,0.001,0.24682374237267352,0.0,0.0,0.0
2024-01-24 08:15:00,0.001,0.1328237423726735,0.0,0.0,2.6666666666666665
2024-01-24 08:30:00,0.001,0.0497294969490694,0.0,2.6,0.0
2024-01-24 08:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-24 09:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-24 09:15:00,0.001,0.13366666666666666,0.0,0.0,0.0
2024-01-24 09:30:00,0.001,0.235,0.0,0.0,0.0
2024-01-24 09:45:00,0.001,0.07033333333333333,0.0,0.0,0.0
2024-01-24 10:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-24 10:15:00,0.001,0.4448,0.0,0.0,2.6666666666666665
2024-01-24 10:30:00,0.001,0.045,0.0,0.0,0.0
2024-01-24 10:45:00,0.001,0.18433333333333332,0.0,0.0,0.0
2024-01-24 11:00:00,0.001,0.20966666666666667,0.0,0.0,0.0
2024-01-24 11:15:00,0.001,0.054533333333333336,2.8,0.0,4.0
2024-01-24 11:30:00,0.001,0.058,7.0,0.0,0.3333333333333333
2024-01-24 11:45:00,0.001,0.19126666666666664,2.8,0.0,0.0
2024-01-24 12:00:00,0.001,0.8575999999999999,0.0,0.0,0.0
2024-01-24 12:15:00,0.001,0.2376,0.0,0.0,0.0
2024-01-24 12:30:00,0.001,0.15899999999999997,0.0,0.4,3.0
2024-01-24 12:45:00,0.001,0.1176,0.0,2.2,0.0
2024-01-24 13:00:00,0.001,0.166,0.0,0.0,0.0
2024-01-24 13:15:00,0.001,0.166,0.0,0.0,0.0
2024-01-24 13:30:00,0.001,0.21666666666666667,0.0,0.0,3.3333333333333335
2024-01-24 13:45:00,0.001,0.356,0.0,0.0,0.0
2024-01-24 14:00:00,0.001,0.5565333333333332,0.0,0.0,0.0
2024-01-24 14:15:00,0.001,0.1798431656496898,0.0,0.0,0.0
2024-01-24 14:30:00,0.001,0.0568237423726735,0.0,0.0,0.0
2024-01-24 14:45:00,0.001,0.0568237423726735,0.0,0.0,0.0
2024-01-24 15:00:00,0.001,0.15815707570600684,0.0,0.0,0.0
2024-01-24 15:15:00,0.001,0.24682374237267352,0.0,0.0,0.0
2024-01-24 15:30:00,0.001,0.0616079141242245,0.0,0.0,0.0
2024-01-24 15:45:00,0.001,0.045,2.8,0.0,2.6666666666666665
2024-01-24 16:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-24 16:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-24 16:30:00,0.001,0.197,0.0,0.0,0.0
2024-01-24 16:45:00,0.001,0.8183866666666667,0.0,0.0,0.0
2024-01-24 17:00:00,0.001,0.6033084245489982,0.0,2.2,0.0
2024-01-24 17:15:00,0.001,0.609618864019581,0.0,0.4,0.0
2024-01-24 17:30:00,0.001,0.07655219735291431,0.0,0.0,0.0
2024-01-24 17:45:00,0.001,0.08921886401958098,0.0,0.0,0.0
2024-01-24 18:00:00,0.001,0.2728581932850068,0.0,0.0,0.0
2024-01-24 18:15:00,0.001,0.7175272221962012,1.4,0.0,0.0
2024-01-24 18:30:00,0.001,0.1778237423726735,2.3333333333333335,0.0,2.6666666666666665
2024-01-24 18:45:00,0.001,0.1778237423726735,0.0,0.0,0.3333333333333333
2024-01-24 19:00:00,0.001,0.1778237423726735,0.0,0.0,0.0
2024-01-24 19:15:00,0.001,0.2494275787569374,0.0,0.0,0.0
2024-01-24 19:30:00,0.001,0.2806139192941105,0.0,0.0,0.0
2024-01-24 19:45:00,0.001,0.6732855306862476,0.0,0.0,0.0
2024-01-24 20:00:00,0.001,0.08781886401958097,0.0,0.0,2.6666666666666665
2024-01-24 20:15:00,0.001,0.07655219735291431,0.0,0.0,0.0
2024-01-24 20:30:00,0.001,0.08522294175954154,0.0,0.0,0.0
2024-01-24 20:45:00,0.001,0.2062356467451992,0.0,0.0,0.0
2024-01-24 21:00:00,0.001,0.3678237423726735,0.0,0.0,1.0
2024-01-24 21:15:00,0.001,0.6049689800785327,0.0,1.8,2.3333333333333335
2024-01-24 21:30:00,0.001,0.21977593972558782,0.0,0.8,0.0
2024-01-24 21:45:00,0.001,0.2223759397255878,0.0,0.0,3.0
2024-01-24 22:00:00,0.001,0.6221759397255879,0.0,0.0,0.3333333333333333
2024-01-24 22:15:00,0.001,0.49059152661834016,0.0,0.0,2.6666666666666665
2024-01-24 22:30:00,0.001,0.3438883941177554,0.0,0.0,0.6666666666666666
2024-01-24 22:45:00,0.001,0.20306550025500497,0.0,0.0,0.0
2024-01-24 23:00:00,0.001,0.20937593972558782,0.0,0.0,0.0
2024-01-24 23:15:00,0.001,0.20937593972558782,0.0,0.0,0.0
2024-01-24 23:30:00,0.001,0.23470927305892117,0.0,0.0,0.6666666666666666
2024-01-24 23:45:00,0.001,0.3875521973529143,0.0,0.0,2.0
2024-01-25 00:00:00,0.001,0.2735979850784152,0.0,0.0,0.0
2024-01-25 00:15:00,0.001,0.166,0.0,0.0,0.0
2024-01-25 00:30:00,0.001,0.10146666666666666,0.0,0.0,0.0
2024-01-25 00:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 01:00:00,0.001,0.5208,0.0,0.0,0.0
2024-01-25 01:15:00,0.001,0.235,0.0,0.0,0.0
2024-01-25 01:30:00,0.001,0.21626666666666666,0.0,0.0,2.0
2024-01-25 01:45:00,0.001,0.4448,0.0,0.0,3.0
2024-01-25 02:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 02:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 02:30:00,0.001,0.17166666666666666,0.0,0.0,0.0
2024-01-25 02:45:00,0.001,0.35559999999999997,0.0,0.0,0.0
2024-01-25 03:00:00,0.001,0.4448,4.2,0.0,0.0
2024-01-25 03:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 03:30:00,0.001,0.045,0.0,0.0,2.6666666666666665
2024-01-25 03:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 04:00:00,0.001,0.22233333333333333,0.0,1.6,0.0
2024-01-25 04:15:00,0.001,0.17166666666666666,0.0,2.6,0.0
2024-01-25 04:30:00,0.001,0.045,0.0,0.0,2.6666666666666665
2024-01-25 04:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 05:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 05:15:00,0.001,0.08299999999999999,0.0,0.0,0.0
2024-01-25 05:30:00,0.001,0.235,0.0,0.0,0.0
2024-01-25 05:45:00,0.001,0.121,0.0,0.0,0.0
2024-01-25 06:00:00,0.001,0.045,0.0,0.0,2.6666666666666665
2024-01-25 06:15:00,0.001,0.31153333333333333,0.0,0.0,0.0
2024-01-25 06:30:00,0.001,0.5780666666666666,0.0,0.0,0.0
2024-01-25 06:45:00,0.001,0.5334666666666666,0.0,0.0,0.0
2024-01-25 07:00:00,0.001,0.5015333333333333,0.0,0.0,1.0
2024-01-25 07:15:00,0.001,0.4701333333333333,0.0,0.0,3.0
2024-01-25 07:30:00,0.001,0.4448,0.0,0.0,0.0
2024-01-25 07:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 08:00:00,0.001,0.045,0.0,1.4,0.0
2024-01-25 08:15:00,0.001,0.18433333333333332,0.0,1.2,0.0
2024-01-25 08:30:00,0.001,0.20966666666666667,0.0,0.0,1.3333333333333333
2024-01-25 08:45:00,0.001,0.045,0.0,0.0,1.3333333333333333
2024-01-25 09:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 09:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 09:30:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 09:45:00,0.001,0.235,0.0,0.0,0.0
2024-01-25 10:00:00,0.001,0.15899999999999997,0.0,0.0,0.0
2024-01-25 10:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 10:30:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 10:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 11:00:00,0.001,0.09566666666666666,0.0,0.0,0.0
2024-01-25 11:15:00,0.001,0.235,0.0,0.0,3.0
2024-01-25 11:30:00,0.001,0.10833333333333334,0.0,0.0,0.0
2024-01-25 11:45:00,0.001,0.5780666666666666,0.0,1.0,0.0
2024-01-25 12:00:00,0.001,0.045,0.0,1.6,0.0
2024-01-25 12:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 12:30:00,0.001,0.5461333333333334,0.0,0.0,0.0
2024-01-25 12:45:00,0.001,0.5015333333333333,0.0,0.0,3.0
2024-01-25 13:00:00,0.001,0.5907333333333333,0.0,0.0,1.0
2024-01-25 13:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-25 13:30:00,0.001,0.045,5.6,0.0,0.0
2024-01-25 13:45:00,0.001,0.05366666666666667,7.0,0.0,0.0
2024-01-25 14:00:00,0.001,0.21,2.3333333333333335,0.0,0.0
2024-01-25 14:15:00,0.001,0.21,0.0,0.0,0.0
2024-01-25 14:30:00,0.1592069572115326,0.058,0.0,0.0,0.0
2024-01-25 14:45:00,0.7920347860576631,0.04673333333333333,0.0,0.0,0.3333333333333333
2024-01-25 15:00:00,0.7920347860576631,0.045,0.0,0.0,3.6666666666666665
2024-01-25 15:15:00,0.7920347860576631,0.057666666666666665,0.0,0.0,0.0
2024-01-25 15:30:00,0.7920347860576631,0.3347688262144953,5.6,0.4,0.0
2024-01-25 15:45:00,0.7920347860576631,0.6789570757060069,0.9333333333333333,2.2,0.0
2024-01-25 16:00:00,0.7920347860576631,0.39941040903934016,0.0,0.0,2.3333333333333335
2024-01-25 16:15:00,0.7920347860576631,1.116757075706007,0.0,0.0,1.0
2024-01-25 16:30:00,0.7920347860576631,0.5906237423726736,0.0,0.0,0.0
2024-01-25 16:45:00,0.7920347860576631,0.22189040903934018,0.0,0.0,0.0
2024-01-25 17:00:00,0.7920347860576631,0.3808237423726735,0.0,0.0,0.0
2024-01-25 17:15:00,0.7920347860576631,1.4062904090393402,0.0,0.0,0.0
2024-01-25 17:30:00,0.7920347860576631,1.2724237423726734,0.0,0.0,0.3333333333333333
2024-01-25 17:45:00,0.7920347860576631,0.19293166573469145,0.0,0.0,4.0
2024-01-25 18:00:00,0.7920347860576631,0.12988553068624764,0.0,0.0,0.0
2024-01-25 18:15:00,0.7920347860576631,0.20355219735291427,0.0,0.0,0.0
2024-01-25 18:30:00,0.7920347860576631,0.27955219735291426,0.0,0.0,0.0
2024-01-25 18:45:00,0.7920347860576631,0.10137593972558781,0.0,0.0,0.0
2024-01-25 19:00:00,0.7920347860576631,0.19037593972558783,0.0,0.0,0.0
2024-01-25 19:15:00,0.7920347860576631,0.6091759397255879,0.0,0.0,2.3333333333333335
2024-01-25 19:30:00,0.7920347860576631,0.7424426063922546,0.0,2.6,0.3333333333333333
2024-01-25 19:45:00,0.001,0.37404260639225445,0.0,0.0,0.0
2024-01-25 20:00:00,0.001,0.3487092730589211,0.0,0.0,0.0
2024-01-25 20:15:00,0.001,0.712993888862868,0.0,0.0,0.0
2024-01-25 20:30:00,0.001,0.1778237423726735,0.0,0.0,0.0
2024-01-25 20:45:00,0.001,0.07506055552953446,0.0,0.0,0.0
2024-01-25 21:00:00,0.001,0.5861092730589212,0.0,0.0,0.0
2024-01-25 21:15:00,0.001,0.39937593972558777,0.0,0.0,0.0
2024-01-25 21:30:00,0.001,0.29804260639225444,0.0,0.0,0.0
2024-01-25 21:45:00,0.001,0.20937593972558782,0.0,0.0,2.3333333333333335
2024-01-25 22:00:00,0.001,0.20937593972558782,0.0,0.0,1.6666666666666667
2024-01-25 22:15:00,0.001,0.20937593972558782,0.0,0.0,0.0
2024-01-25 22:30:00,0.001,0.3137759397255878,0.0,0.0,0.0
2024-01-25 22:45:00,0.001,0.5449092730589212,0.0,0.0,0.0
2024-01-25 23:00:00,0.001,0.2146959397255878,0.0,0.0,0.0
2024-01-25 23:15:00,0.001,0.17634868709814397,0.0,0.0,0.0
2024-01-25 23:30:00,0.001,0.5854237423726736,0.0,0.0,0.0
2024-01-25 23:45:00,0.001,0.1908237423726735,0.0,0.0,0.0
2024-01-26 00:00:00,0.001,0.31749040903934017,0.0,0.0,0.0
2024-01-26 00:15:00,0.001,0.36815707570600686,0.0,0.0,0.0
2024-01-26 00:30:00,0.001,0.16994124745755784,0.0,0.0,0.0
2024-01-26 00:45:00,0.001,0.06113333333333334,0.0,0.0,2.6666666666666665
2024-01-26 01:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 01:15:00,0.001,0.045,0.0,0.6,0.0
2024-01-26 01:30:00,0.001,0.22233333333333333,0.0,0.0,0.0
2024-01-26 01:45:00,0.001,0.17166666666666666,0.0,0.0,0.0
2024-01-26 02:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 02:15:00,0.001,0.045,0.0,0.0,0.6666666666666666
2024-01-26 02:30:00,0.001,0.045,0.0,0.0,2.3333333333333335
2024-01-26 02:45:00,0.001,0.4828,0.0,0.0,0.0
2024-01-26 03:00:00,0.001,0.235,0.0,0.0,0.0
2024-01-26 03:15:00,0.001,0.121,0.0,0.0,0.0
2024-01-26 03:30:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 03:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 04:00:00,0.001,0.045,0.0,0.0,2.6666666666666665
2024-01-26 04:15:00,0.001,0.13366666666666666,0.0,2.0,0.0
2024-01-26 04:30:00,0.001,0.235,0.0,0.0,0.0
2024-01-26 04:45:00,0.001,0.07033333333333333,0.0,1.0,0.0
2024-01-26 05:00:00,0.001,0.045,0.0,1.4,0.3333333333333333
2024-01-26 05:15:00,0.001,0.045,0.0,0.0,3.0
2024-01-26 05:30:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 05:45:00,0.001,0.18433333333333332,0.0,0.0,0.0
2024-01-26 06:00:00,0.001,0.7427333333333334,0.0,0.0,0.0
2024-01-26 06:15:00,0.001,0.045,4.2,0.0,0.0
2024-01-26 06:30:00,0.001,0.04933333333333333,0.4666666666666667,0.0,0.0
2024-01-26 06:45:00,0.001,0.058,0.0,0.0,2.6666666666666665
2024-01-26 07:00:00,0.001,0.058,0.0,0.6,0.0
2024-01-26 07:15:00,0.001,0.24799999999999997,0.0,1.0,0.0
2024-01-26 07:30:00,0.001,0.17200000000000001,0.0,0.0,0.0
2024-01-26 07:45:00,0.001,0.0502,0.0,0.0,0.0
2024-01-26 08:00:00,0.001,0.05626666666666667,0.0,0.0,1.0
2024-01-26 08:15:00,0.001,0.058,0.0,0.0,2.3333333333333335
2024-01-26 08:30:00,0.001,0.10866666666666668,0.0,0.0,0.0
2024-01-26 08:45:00,0.001,0.24799999999999997,0.0,0.0,0.0
2024-01-26 09:00:00,0.001,0.12133333333333333,0.0,0.0,0.0
2024-01-26 09:15:00,0.001,0.5910666666666666,0.0,0.0,3.6666666666666665
2024-01-26 09:30:00,0.001,0.05106666666666667,0.0,0.6,0.3333333333333333
2024-01-26 09:45:00,0.001,0.045,0.0,2.2,0.0
2024-01-26 10:00:00,0.001,0.14633333333333332,0.0,0.0,1.0
2024-01-26 10:15:00,0.001,0.235,0.0,0.0,1.6666666666666667
2024-01-26 10:30:00,0.001,0.057666666666666665,0.0,0.0,0.0
2024-01-26 10:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 11:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 11:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 11:30:00,0.001,0.197,0.0,0.0,0.0
2024-01-26 11:45:00,0.001,0.7300666666666668,0.0,0.0,0.0
2024-01-26 12:00:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 12:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 12:30:00,0.001,0.045,0.0,0.0,5.0
2024-01-26 12:45:00,0.001,0.057666666666666665,0.0,0.0,0.3333333333333333
2024-01-26 13:00:00,0.001,0.235,0.0,0.0,0.0
2024-01-26 13:15:00,0.001,0.1631611719215543,0.0,0.8,0.0
2024-01-26 13:30:00,0.001,0.07655219735291431,0.0,1.8,0.0
2024-01-26 13:45:00,0.001,0.07655219735291431,0.0,0.0,1.0
2024-01-26 14:00:00,0.001,0.07655219735291431,0.0,0.0,2.0
2024-01-26 14:15:00,0.001,0.13988553068624762,0.0,0.0,1.6666666666666667
2024-01-26 14:30:00,0.001,0.2455173991176381,0.0,0.0,1.0
2024-01-26 14:45:00,0.001,0.09566666666666665,0.0,0.0,0.0
2024-01-26 15:00:00,0.001,0.045,0.0,0.0,2.0
2024-01-26 15:15:00,0.001,0.045,0.0,0.0,0.6666666666666666
2024-01-26 15:30:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 15:45:00,0.001,0.15899999999999997,0.0,0.0,0.0
2024-01-26 16:00:00,0.001,0.235,0.0,0.0,0.0
2024-01-26 16:15:00,0.001,0.045,0.0,0.0,0.6666666666666666
2024-01-26 16:30:00,0.001,0.045,0.0,0.0,2.0
2024-01-26 16:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 17:00:00,0.001,0.44480000000000003,0.0,1.6,0.0
2024-01-26 17:15:00,0.001,0.32006666666666667,0.0,1.0,0.0
2024-01-26 17:30:00,0.001,0.18433333333333332,7.0,0.0,0.0
2024-01-26 17:45:00,0.001,0.045,4.666666666666667,0.0,0.0
2024-01-26 18:00:00,0.001,0.045,0.0,0.0,3.0
2024-01-26 18:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 18:30:00,0.001,0.07033333333333333,0.0,0.0,0.0
2024-01-26 18:45:00,0.001,0.235,0.0,0.0,0.0
2024-01-26 19:00:00,0.001,0.13366666666666666,0.0,0.0,0.0
2024-01-26 19:15:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 19:30:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 19:45:00,0.001,0.045,0.0,0.0,0.0
2024-01-26 20:00:00,0.001,0.121,0.0,0.0,0.0
2024-01-26 20:15:00,0.001,0.24288249491511568,0.0,0.0,0.0
2024-01-26 20:30:00,0.001,0.6405112879805059,0.0,0.0,0.0
2024-01-26 20:45:00,0.001,0.0883759397255878,0.0,2.4,3.0
2024-01-26 21:00:00,0.001,0.0883759397255878,0.0,0.2,1.0
2024-01-26 21:15:00,0.001,0.17474452458438647,0.0,0.0,0.0
2024-01-26 21:30:00,0.001,0.32447568913209773,0.0,0.0,0.0
2024-01-26 21:45:00,0.001,0.35726055552953445,0.0,0.0,0.0
2024-01-26 22:00:00,0.001,0.20937593972558782,0.0,0.0,0.0
2024-01-26 22:15:00,0.001,0.1932426063922545,0.0,0.0,0.0
2024-01-26 22:30:00,0.001,0.1224032771268286,0.0,0.0,0.0
