,Occupancy,T_ref_WB,T_set_WB,P_use_WB,P_loss_WB,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,1.0,59.608979796798366,60.0,1.6688186666666667,0.07521795959359673,0.0,0.0,0,0,0
2024-01-01 00:15:00,1.0,59.15846825731206,60.0,0.0,0.07431693651462412,0.0,0.0,0,0,0
2024-01-01 00:30:00,1.0,60.38358564272637,60.0,0.0,0.07676717128545274,0.0,0.0,0,0,0
2024-01-01 00:45:00,1.0,60.94603346067099,60.0,0.12837066666666666,0.07789206692134197,0.0,0.0,0,0,0
2024-01-01 01:00:00,1.0,60.13622520308224,60.0,1.2837066666666668,0.07627245040616448,0.0,0.0,0,0,0
2024-01-01 01:15:00,1.0,59.62955259390546,60.0,0.12837066666666666,0.07525910518781091,0.0,0.0,0,0,0
2024-01-01 01:30:00,1.0,59.12189541832772,60.0,1.668818666666667,0.07424379083665542,0.0,0.0,0,0,0
2024-01-01 01:45:00,1.0,58.33332347934579,60.0,1.7971893333333335,0.07266664695869159,0.0,0.0,0,0,0
2024-01-01 02:00:00,1.0,58.69969972612312,60.0,0.0,0.07339939945224624,0.0,0.0,0,0,0
2024-01-01 02:15:00,1.0,59.69021464494586,60.0,0.5134826666666666,0.07538042928989172,0.0,0.0,0,0,0
2024-01-01 02:30:00,1.0,60.632507451491705,60.0,0.12837066666666666,0.0772650149029834,0.0,0.0,0,0,0
2024-01-01 02:45:00,1.0,60.89512281433117,60.0,0.12837066666666666,0.07779024562866232,0.0,0.0,0,0,0
2024-01-01 03:00:00,1.0,60.68849939317444,60.0,1.0269653333333335,0.07737699878634888,0.0,0.0,0,0,0
2024-01-01 03:15:00,1.0,59.83519132951303,60.0,0.0,0.07567038265902608,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,59.36390819729988,60.0,1.7971893333333333,0.07472781639459976,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,59.19295866294758,60.0,0.0,0.07438591732589515,0.0,0.0,0,0,0
2024-01-01 04:00:00,2.0,60.2782451125007,60.0,0.2567413333333333,0.0765564902250014,0.0,0.0,0,0,0
2024-01-01 04:15:00,2.0,60.97356981167166,60.0,0.0,0.07794713962334332,0.0,0.0,0,0,0
2024-01-01 04:30:00,2.0,60.6588775078451,60.0,0.7702240000000001,0.0773177550156902,0.0,0.0,0,0,0
2024-01-01 04:45:00,2.0,60.00421381080189,60.0,0.5134826666666666,0.07600842762160379,0.0,0.0,0,0,0
2024-01-01 05:00:00,1.0,59.62266458664586,60.0,0.2567413333333333,0.07524532917329173,0.0,0.0,0,0,0
2024-01-01 05:15:00,2.0,59.40360844203282,60.0,0.0,0.07480721688406564,0.0,0.0,0,0,0
2024-01-01 05:30:00,1.0,59.28781273022041,60.0,0.2567413333333333,0.07457562546044083,0.0,0.0,0,0,0
2024-01-01 05:45:00,1.0,59.05461798194865,60.0,0.0,0.0741092359638973,0.0,0.0,0,0,0
2024-01-01 06:00:00,2.0,59.17529642021288,60.0,0.12837066666666666,0.07435059284042575,0.0,0.0,0,0,0
2024-01-01 06:15:00,1.0,60.277759362076765,60.0,0.0,0.07655551872415355,0.0,0.0,0,0,0
2024-01-01 06:30:00,1.0,60.97945319107189,60.0,0.0,0.07795890638214378,0.0,0.0,0,0,0
2024-01-01 06:45:00,2.0,60.099876775716794,60.0,2.5674133333333335,0.0761997535514336,0.0,0.0,0,0,0
2024-01-01 07:00:00,1.0,59.42004883782385,60.0,0.0,0.07484009767564768,0.0,0.0,0,0,0
2024-01-01 07:15:00,1.0,60.5874809832563,60.0,0.12837066666666666,0.07717496196651259,0.0,0.0,0,0,0
2024-01-01 07:30:00,1.0,60.917285458358066,60.0,0.12837066666666666,0.07783457091671614,0.0,0.0,0,0,0
2024-01-01 07:45:00,1.0,60.740072385818664,60.0,0.2567413333333333,0.07748014477163734,0.0,0.0,0,0,0
2024-01-01 08:00:00,3.0,60.51909582038221,60.0,0.0,0.07703819164076443,0.0,0.0,0,0,0
2024-01-01 08:15:00,1.0,60.40139311282651,60.0,0.12837066666666666,0.07680278622565302,0.0,0.0,0,0,0
2024-01-01 08:30:00,1.0,60.07800839142936,60.0,0.2567413333333333,0.07615601678285872,0.0,0.0,0,0,0
2024-01-01 08:45:00,1.0,59.66684850047394,60.0,0.6418533333333334,0.07533369700094787,0.0,0.0,0,0,0
2024-01-01 09:00:00,3.0,59.36686774659347,60.0,0.2567413333333333,0.07473373549318695,0.0,0.0,0,0,0
2024-01-01 09:15:00,3.0,58.331155699202164,60.0,1.668818666666667,0.07266231139840433,0.0,0.0,0,0,0
2024-01-01 09:30:00,1.0,59.397651090452676,60.0,0.0,0.07479530218090537,0.0,0.0,0,0,0
2024-01-01 09:45:00,1.0,59.47471376922752,60.0,2.3106720000000007,0.07494942753845504,0.0,0.0,0,0,0
2024-01-01 10:00:00,1.0,59.817165564976825,60.0,1.5404480000000003,0.07563433112995366,0.0,0.0,0,0,0
2024-01-01 10:15:00,1.0,59.04810930339734,60.0,1.0269653333333335,0.07409621860679466,0.0,0.0,0,0,0
2024-01-01 10:30:00,3.0,60.10438936737235,60.0,0.0,0.0762087787347447,0.0,0.0,0,0,0
2024-01-01 10:45:00,1.0,60.9496214500081,60.0,0.0,0.07789924290001622,0.0,0.0,0,0,0
2024-01-01 11:00:00,1.0,60.9170289291274,60.0,0.0,0.07783405785825481,0.0,0.0,0,0,0
2024-01-01 11:15:00,1.0,60.76923100006814,60.0,0.12837066666666666,0.07753846200013628,0.0,0.0,0,0,0
2024-01-01 11:30:00,1.0,60.673202850451204,60.0,0.0,0.07734640570090241,0.0,0.0,0,0,0
2024-01-01 11:45:00,1.0,60.60673756882555,60.0,0.0,0.07721347513765112,0.7408888888888889,0.7316527777777778,1,1,0
2024-01-01 12:00:00,1.0,60.54038651703698,60.0,0.0,0.07708077303407397,0.7685972222222223,0.0,1,0,0
2024-01-01 12:15:00,1.0,60.47414949876564,60.0,0.0,0.07694829899753128,0.7963055555555556,0.0,1,0,0
2024-01-01 12:30:00,1.0,60.32708741402713,60.0,0.2567413333333333,0.07665417482805427,0.8,0.0,1,0,0
2024-01-01 12:45:00,3.0,59.967057394717294,60.0,0.2567413333333333,0.0759341147894346,0.8,0.0,1,0,0
2024-01-01 13:00:00,1.0,59.54143143982586,60.0,0.5134826666666666,0.07508286287965173,0.8,0.0,1,0,1
2024-01-01 13:15:00,1.0,58.61478211312155,60.0,1.668818666666667,0.07322956422624309,0.0,0.0,0,0,0
2024-01-01 13:30:00,1.0,59.43401752759049,60.0,1.668818666666667,0.07486803505518097,0.8,0.7963055555555556,1,1,0
2024-01-01 13:45:00,2.0,59.20256314529736,60.0,0.2567413333333333,0.07440512629059472,0.8,0.0,1,0,0
2024-01-01 14:00:00,1.0,60.346753549542846,60.0,0.0,0.07669350709908569,0.8,0.0,1,0,0
2024-01-01 14:15:00,1.0,60.95271460332599,60.0,0.12837066666666666,0.07790542920665197,0.8,0.0,1,0,0
2024-01-01 14:30:00,1.0,60.87679591209529,60.0,0.0,0.07775359182419057,0.8,0.0,1,0,0
2024-01-01 14:45:00,1.0,60.2876696219233,60.0,1.0269653333333335,0.0765753392438466,0.8,0.0,1,0,0
2024-01-01 15:00:00,1.0,59.8616866092813,60.0,0.0,0.07572337321856261,0.8,0.0,1,0,0
2024-01-01 15:15:00,3.0,59.62005281055674,60.0,0.385112,0.07524010562111347,0.8,0.0,1,0,0
2024-01-01 15:30:00,1.0,59.32746441507097,60.0,0.12837066666666666,0.07465492883014194,0.8,0.0,1,0,0
2024-01-01 15:45:00,1.0,59.226562577201996,60.0,0.0,0.074453125154404,0.8,0.0,1,0,0
2024-01-01 16:00:00,1.0,59.16258354822897,60.0,0.0,0.07432516709645794,0.8,0.0,1,0,0
2024-01-01 16:15:00,1.0,59.09871447612181,60.0,0.0,0.07419742895224363,0.8,0.0,1,0,0
2024-01-01 16:30:00,1.0,59.03495517190436,60.0,0.0,0.07406991034380872,0.8,0.0,1,0,0
2024-01-01 16:45:00,1.0,59.492805345798196,60.0,0.0,0.0749856106915964,0.8,0.0,1,0,0
2024-01-01 17:00:00,1.0,60.6772261740593,60.0,0.0,0.0773544523481186,0.8,0.0,1,0,0
2024-01-01 17:15:00,1.0,60.988695621133594,60.0,0.0,0.07797739124226719,0.8,0.0,1,0,0
2024-01-01 17:30:00,1.0,60.92168812127131,60.0,0.0,0.07784337624254262,0.8,0.0,1,0,0
2024-01-01 17:45:00,1.0,59.839728271716886,60.0,1.5404480000000003,0.07567945654343378,0.8,0.0,1,0,0
