,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,SoC_arr_EV,EV_plugged,EV_arrival,EV_departure
2024-01-01 00:00:00,2.0,15.5,0.6208239017510347,15.483217438557052,13.757572509052393,12.0,0.0,0.0,0,0,0
2024-01-01 00:15:00,2.0,15.5,0.6208239017510347,15.447918551994661,13.77302553296234,12.0,0.0,0.0,0,0,0
2024-01-01 00:30:00,2.0,15.5,0.6208239017510347,15.413617600623228,13.787319341723805,12.0,0.0,0.0,0,0,0
2024-01-01 00:45:00,2.0,15.5,0.6208239017510347,15.38027246931894,13.80050847957755,12.0,0.0,0.0,0,0,0
2024-01-01 01:00:00,2.0,15.5,0.6208239017510347,15.347842928528959,13.812645019399525,12.0,0.0,0.0,0,0,0
2024-01-01 01:15:00,2.0,15.5,0.6208239017510347,15.31629054928665,13.823778674232097,12.0,0.0,0.0,0,0,0
2024-01-01 01:30:00,2.0,15.5,0.6208239017510347,15.285578622059974,13.833956903784106,12.0,0.0,0.0,0,0,0
2024-01-01 01:45:00,2.0,15.5,0.6208239017510347,15.255672079260085,13.843225016126702,12.0,0.0,0.0,0,0,0
2024-01-01 02:00:00,2.0,15.5,0.6208239017510347,15.226274072350696,13.846702360907647,11.0,0.0,0.0,0,0,0
2024-01-01 02:15:00,2.0,15.5,0.6208239017510347,15.197190755318449,13.843925383163768,11.0,0.0,0.0,0,0,0
2024-01-01 02:30:00,2.0,15.5,0.6208239017510347,15.168631161311659,13.840660763932549,11.0,0.0,0.0,0,0,0
2024-01-01 02:45:00,2.0,15.5,0.6208239017510347,15.140575511502544,13.83693348971411,11.0,0.0,0.0,0,0,0
2024-01-01 03:00:00,2.0,15.5,0.6208239017510347,15.113004900481872,13.832767405337586,11.0,0.0,0.0,0,0,0
2024-01-01 03:15:00,2.0,15.5,0.6208239017510347,15.085901256952598,13.828185265530413,11.0,0.0,0.0,0,0,0
2024-01-01 03:30:00,2.0,15.5,0.6208239017510347,15.059247306196037,13.823208784161144,11.0,0.0,0.0,0,0,0
2024-01-01 03:45:00,2.0,15.5,0.6208239017510347,15.033026534230693,13.817858681260645,11.0,0.0,0.0,0,0,0
2024-01-01 04:00:00,1.0,16.7,0.6208239017510347,15.02981661808487,13.812164832841756,11.0,0.0,0.0,0,0,0
2024-01-01 04:15:00,2.0,16.7,0.6208239017510347,15.893408441277774,13.813683647158921,11.0,0.0,0.0,0,0,0
2024-01-01 04:30:00,2.0,16.7,0.6208239017510347,16.21563407130066,13.828981710753043,11.0,0.0,0.0,0,0,0
2024-01-01 04:45:00,2.0,15.5,0.6208239017510347,16.344889076022692,13.848668531225675,11.0,0.0,0.0,0,0,0
2024-01-01 05:00:00,2.0,15.5,0.6208239017510347,16.29338089855134,13.862883592377893,10.0,0.0,0.0,0,0,0
2024-01-01 05:15:00,2.0,15.5,0.6208239017510347,16.242832858253596,13.870086331968652,10.0,0.0,0.0,0,0,0
2024-01-01 05:30:00,2.0,16.7,0.6208239017510347,16.418091640181682,13.87744062588334,10.0,0.0,0.0,0,0,0
2024-01-01 05:45:00,2.0,15.5,0.6208239017510347,16.476575821708295,13.888429487888116,10.0,0.0,0.0,0,0,0
2024-01-01 06:00:00,2.0,15.5,0.6208239017510347,16.422883872660982,13.898461117528266,10.0,0.0,0.0,0,0,0
2024-01-01 06:15:00,2.0,15.5,0.6208239017510347,16.37045053406201,13.907135605813126,10.0,0.0,0.0,0,0,0
2024-01-01 06:30:00,2.0,15.5,0.6208239017510347,16.319224708219604,13.914518583626709,10.0,0.0,0.0,0,0,0
2024-01-01 06:45:00,1.0,21.5,0.6208239017510347,17.05570042495914,13.925223882372991,10.0,0.0,0.0,0,0,0
2024-01-01 07:00:00,2.0,17.9,0.6208239017510347,18.400300541205056,13.960362010500859,10.0,0.0,0.0,0,0,0
2024-01-01 07:15:00,2.0,15.5,0.6208239017510347,18.465473447522964,14.008583868201177,10.0,0.0,0.0,0,0,0
2024-01-01 07:30:00,1.0,17.9,0.6208239017510347,18.487461431914863,14.054267647049269,10.0,0.0,0.0,0,0,0
2024-01-01 07:45:00,1.0,21.5,0.6208239017510347,19.742588411681368,14.109427662019463,10.0,0.0,0.0,0,0,0
2024-01-01 08:00:00,1.0,21.5,0.6208239017510347,21.30877487682788,14.1926478579364,10.0,0.0,0.0,0,0,0
2024-01-01 08:15:00,1.0,21.5,0.6208239017510347,21.94806178466922,14.298544308697961,10.0,0.0,0.0,0,0,0
2024-01-01 08:30:00,1.0,21.5,0.6208239017510347,21.795746605642783,14.403721418255582,10.0,0.0,0.0,0,0,0
2024-01-01 08:45:00,3.0,21.5,0.6208239017510347,21.648478460893482,14.502736161193512,10.0,0.0,0.0,0,0,0
2024-01-01 09:00:00,1.0,21.5,0.6208239017510347,21.507214303889896,14.595880228925125,10.0,0.0,0.0,0,0,0
2024-01-01 09:15:00,3.0,21.5,0.6208239017510347,21.371881001431614,14.68345835405638,10.0,0.0,0.0,0,0,0
2024-01-01 09:30:00,3.0,21.5,0.6208239017510347,21.240919004306267,14.765738171028335,10.0,0.0,0.0,0,0,0
