,TumbleDryer,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 07:45:00,0.001,0.001,0.10266666666666667,0.0,0.0
2024-01-01 08:00:00,0.001,0.10380772589538387,0.052,0.0,0.0
2024-01-01 08:15:00,0.001,0.20671234924320997,0.051133333333333336,0.0,1.3333333333333333
2024-01-01 08:30:00,0.001,1.1731496535286334,0.039,0.0,5.0
2024-01-01 08:45:00,0.001,0.1215106793706645,0.08966666666666666,0.0,2.6666666666666665
2024-01-01 09:00:00,0.001,0.15265282371868386,0.229,0.0,0.0
2024-01-01 09:15:00,0.001,0.30594172154070426,0.6480666666666667,0.0,0.0
2024-01-01 09:30:00,0.001,0.5891640288904405,0.039,0.0,0.0
2024-01-01 09:45:00,0.001,0.125838916766587,0.5720666666666666,0.0,0.0
2024-01-01 10:00:00,0.001,0.28592485526772343,0.039,0.0,0.0
2024-01-01 10:15:00,0.001,0.22826090828964132,0.06433333333333334,0.0,0.0
2024-01-01 10:30:00,0.001,0.001,0.23593333333333336,0.0,5.0
2024-01-01 10:45:00,0.001,0.001,0.15333333333333332,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.45180000000000003,0.0,0.0
2024-01-01 11:30:00,0.001,0.001,0.04073333333333333,0.0,0.0
2024-01-01 11:45:00,0.001,0.001,0.039,0.0,0.0
2024-01-01 12:00:00,0.001,0.001,0.229,0.0,0.0
2024-01-01 12:15:00,0.001,0.001,0.7082666666666667,2.6,0.0
2024-01-01 12:30:00,0.001,0.001,0.052,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.052,0.0,0.0
2024-01-01 13:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-01 13:15:00,0.001,0.001,0.052,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.2328,0.0,0.0
2024-01-01 13:45:00,0.001,0.001,0.325,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.173,0.0,2.6666666666666665
2024-01-01 14:15:00,0.001,0.001,0.16173333333333334,0.0,0.0
2024-01-01 14:30:00,0.001,0.001,0.16,0.0,0.0
2024-01-01 14:45:00,0.001,0.001,0.16218057672298372,0.0,0.0
2024-01-01 15:00:00,0.001,0.001,0.3111570757060068,0.0,0.0
2024-01-01 15:15:00,0.001,0.001,0.34915707570600685,0.0,0.0
2024-01-01 15:30:00,0.001,0.001,0.1718237423726735,0.0,0.0
2024-01-01 15:45:00,0.001,0.001,0.16551774644058095,0.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.14386666666666667,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.5720666666666666,0.0,0.0
2024-01-01 16:30:00,0.001,0.001,0.5528,0.0,0.0
2024-01-01 16:45:00,0.001,0.001,0.229,0.0,0.0
2024-01-01 17:00:00,0.001,0.001,0.051666666666666666,0.0,0.0
2024-01-01 17:15:00,0.001,0.001,0.047066666666666666,0.0,0.0
2024-01-01 17:30:00,0.001,0.001,0.17103549288116193,0.0,2.6666666666666665
2024-01-01 17:45:00,0.001,0.001,0.3494904090393402,0.4,0.0
2024-01-01 18:00:00,0.001,0.001,1.5214904090393402,2.2,0.0
2024-01-01 18:15:00,0.001,0.001,1.8230904090393403,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,0.21475707570600686,0.0,0.0
2024-01-01 18:45:00,0.001,0.001,0.047509832316356464,0.0,0.0
2024-01-01 19:00:00,0.001,0.001,0.0413647484745347,0.0,0.0
2024-01-01 19:15:00,0.001,0.001,0.1718237423726735,0.0,0.0
2024-01-01 19:30:00,0.001,0.001,0.24815707570600684,0.0,0.0
2024-01-01 19:45:00,0.001,0.001,0.3748237423726735,0.0,2.6666666666666665
2024-01-01 20:00:00,0.001,0.001,0.24815707570600684,0.0,0.0
2024-01-01 20:15:00,0.001,0.001,0.7131609120902708,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,0.18088249491511565,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.18482374237267354,0.0,0.0
2024-01-01 21:00:00,0.001,0.001,0.2202237423726735,0.0,0.0
2024-01-01 21:15:00,0.001,0.001,0.7728904090393401,0.0,0.0
2024-01-01 21:30:00,0.001,0.001,0.2734904090393402,0.0,0.0
2024-01-01 21:45:00,0.001,0.001,0.5743764989830231,0.0,0.0
2024-01-01 22:00:00,0.001,0.001,0.17851774644058097,0.0,0.0
2024-01-01 22:15:00,0.001,0.001,0.17355707570600684,0.0,0.0
2024-01-01 22:30:00,0.001,0.001,0.18709040903934018,0.0,0.0
2024-01-01 22:45:00,0.001,0.001,0.7262237423726735,0.0,0.0
2024-01-01 23:00:00,0.001,0.001,0.17624724338965037,0.0,2.6666666666666665
2024-01-01 23:15:00,0.001,0.001,0.052,0.0,0.0
2024-01-01 23:30:00,0.001,0.001,0.052,0.0,0.0
2024-01-01 23:45:00,0.001,0.001,0.5755333333333332,0.0,0.0
2024-01-02 00:00:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.21633333333333335,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.17833333333333334,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.5908,0.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.2036666666666667,0.0,0.6666666666666666
2024-01-02 02:15:00,0.001,0.001,0.039,0.0,2.0
2024-01-02 02:30:00,0.001,0.001,0.039,0.8,0.0
2024-01-02 02:45:00,0.001,0.001,0.039,2.8,0.0
2024-01-02 03:00:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.5654666666666668,0.0,2.6666666666666665
2024-01-02 03:30:00,0.001,0.001,0.229,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.5720666666666666,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 04:15:00,0.001,0.001,0.039,0.0,0.6666666666666666
2024-01-02 04:30:00,0.001,0.001,0.039,0.0,2.6666666666666665
2024-01-02 04:45:00,0.001,0.001,0.14033333333333334,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.229,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.06433333333333333,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.039,0.0,2.6666666666666665
2024-01-02 05:45:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.115,0.0,0.0
2024-01-02 06:30:00,0.001,0.001,0.23766666666666666,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.10266666666666667,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.052,0.0,2.6666666666666665
2024-01-02 07:15:00,0.001,0.001,0.052,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.051133333333333336,0.0,0.0
2024-01-02 07:45:00,0.001,0.001,0.08966666666666666,0.6,2.6666666666666665
2024-01-02 08:00:00,0.001,0.001,0.229,2.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.115,0.0,0.0
2024-01-02 08:30:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 08:45:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 09:00:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 09:15:00,0.001,0.001,0.06433333333333334,0.0,3.0
2024-01-02 09:30:00,0.001,0.001,0.229,0.0,0.0
2024-01-02 09:45:00,0.001,0.001,0.14033333333333334,0.0,0.0
2024-01-02 10:00:00,0.001,0.001,0.039,0.0,0.6666666666666666
2024-01-02 10:15:00,0.001,0.001,0.039,0.0,2.6666666666666665
2024-01-02 10:30:00,0.001,0.001,0.06326666666666667,0.0,0.0
2024-01-02 10:45:00,0.001,0.001,0.13,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.32,0.0,0.0
2024-01-02 11:15:00,0.001,0.001,0.6564666666666666,0.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.239,0.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 12:00:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.10353333333333332,0.0,0.0
2024-01-02 12:30:00,0.001,0.001,0.32466666666666666,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.3154666666666666,0.0,3.0
2024-01-02 13:00:00,0.001,0.001,0.7060666666666667,0.0,1.3333333333333333
2024-01-02 13:15:00,0.001,0.001,0.7060666666666667,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.9726,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.5844666666666668,0.0,2.6666666666666665
2024-01-02 14:00:00,0.001,0.001,0.17833333333333334,0.0,2.0
2024-01-02 14:15:00,0.001,0.001,0.21633333333333335,0.0,5.0
2024-01-02 14:30:00,0.001,0.001,0.039,0.0,5.0
2024-01-02 14:45:00,0.001,0.001,0.039,1.4,5.0
2024-01-02 15:00:00,0.001,0.001,0.039,1.2,3.0
2024-01-02 15:15:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 15:30:00,0.001,0.001,0.153,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.229,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.051666666666666666,0.0,2.3333333333333335
2024-01-02 16:15:00,0.001,0.001,0.5720666666666666,0.0,0.3333333333333333
2024-01-02 16:30:00,0.001,0.001,0.039,0.0,0.0
2024-01-02 16:45:00,0.001,0.001,0.12773333333333334,0.0,0.0
2024-01-02 17:00:00,0.001,0.001,0.24866666666666667,0.0,0.0
2024-01-02 17:15:00,0.001,0.001,0.7498,0.0,3.6666666666666665
2024-01-02 17:30:00,0.001,0.001,0.2084,0.0,0.0
2024-01-02 17:45:00,0.001,0.014266666666666669,0.14073333333333332,0.0,0.0
2024-01-02 18:00:00,0.001,0.10510630079405671,0.052,0.0,0.0
2024-01-02 18:15:00,0.001,0.19214710767787047,0.18403549288116194,0.0,1.6666666666666667
2024-01-02 18:30:00,0.001,1.2027958555259315,0.2412237423726735,0.0,1.3333333333333333
2024-01-02 18:45:00,0.001,0.10547570046788418,0.3618237423726735,0.0,0.0
2024-01-02 19:00:00,0.001,0.19810219016477396,0.23515707570600683,0.0,0.0
2024-01-02 19:15:00,0.001,0.4055025913590631,0.1623647484745347,0.0,0.0
2024-01-02 19:30:00,0.001,0.45188089508402235,0.14701966463271296,0.0,0.0
2024-01-02 19:45:00,0.001,0.11496419182045223,0.3173570757060068,0.0,0.0
2024-01-02 20:00:00,0.001,0.30229283432497456,0.3666237423726734,0.0,1.0
2024-01-02 20:15:00,0.001,1.9337103493254595,0.36675707570600685,0.0,3.3333333333333335
2024-01-02 20:30:00,0.001,0.1364252346954003,0.2734904090393402,0.0,0.0
2024-01-02 20:45:00,0.001,0.16296581508691743,0.18482374237267354,0.0,0.0
2024-01-02 21:00:00,0.001,0.24201605146578084,0.17355707570600684,0.0,0.0
2024-01-02 21:15:00,0.001,0.001,0.1718237423726735,0.0,0.0
2024-01-02 21:30:00,0.001,0.001,0.18449040903934016,0.0,0.0
2024-01-02 21:45:00,0.001,0.001,0.6567570757060069,0.0,0.0
2024-01-02 22:00:00,0.001,0.001,0.16482374237267353,0.0,0.0
2024-01-02 22:15:00,0.001,0.001,0.45062374237267344,0.0,0.0
2024-01-02 22:30:00,0.001,0.001,0.45062374237267344,0.8,0.6666666666666666
2024-01-02 22:45:00,0.001,0.001,0.04767074440662723,2.0,3.3333333333333335
2024-01-02 23:00:00,0.001,0.001,0.04215299796604626,0.0,0.0
2024-01-02 23:15:00,0.001,0.001,0.22815707570600682,0.0,0.0
2024-01-02 23:30:00,0.001,0.001,0.7232237423726734,0.0,0.0
2024-01-02 23:45:00,0.001,0.001,0.0508237423726735,0.0,0.0
2024-01-03 00:00:00,0.001,0.001,0.58389040903934,0.0,0.0
2024-01-03 00:15:00,0.001,0.001,0.044517746440580964,0.0,0.0
2024-01-03 00:30:00,0.001,0.001,0.039,0.0,0.0
2024-01-03 00:45:00,0.001,0.001,0.191,0.0,0.0
2024-01-03 01:00:00,0.001,0.001,0.2036666666666667,0.0,2.0
2024-01-03 01:15:00,0.001,0.001,0.039,0.0,1.0
2024-01-03 01:30:00,0.001,0.001,0.039,0.0,0.0
2024-01-03 01:45:00,0.001,0.001,0.039,0.0,0.0
2024-01-03 02:00:00,0.001,0.001,0.039,0.0,0.0
2024-01-03 02:15:00,0.001,0.001,0.16566666666666668,0.0,0.0
2024-01-03 02:30:00,0.001,0.001,0.229,0.0,0.0
2024-01-03 02:45:00,0.001,0.001,0.039,0.0,0.0
2024-01-03 03:00:00,0.001,0.001,0.039,0.0,0.0
2024-01-03 03:15:00,0.001,0.001,0.039,0.0,0.0
2024-01-03 03:30:00,0.001,0.001,0.039,0.0,0.6666666666666666
2024-01-03 03:45:00,0.001,0.001,0.14033333333333334,0.0,2.0
2024-01-03 04:00:00,0.001,0.001,0.229,0.0,0.0
2024-01-03 04:15:00,0.001,0.001,0.06433333333333333,0.0,0.0
2024-01-03 04:30:00,0.001,0.001,0.039,0.0,0.0
2024-01-03 04:45:00,0.001,0.001,0.039,0.0,0.0
2024-01-03 05:00:00,0.001,0.001,0.039,2.6,0.0
2024-01-03 05:15:00,0.001,0.001,0.115,0.0,0.0
2024-01-03 05:30:00,0.001,0.001,0.229,0.0,2.6666666666666665
2024-01-03 05:45:00,0.001,0.001,0.08966666666666666,0.0,0.0
2024-01-03 06:00:00,0.001,0.001,0.039,0.0,0.0
2024-01-03 06:15:00,0.001,0.001,0.039,0.0,0.0
2024-01-03 06:30:00,0.001,0.001,0.039,0.0,0.0
2024-01-03 06:45:00,0.001,0.001,0.08966666666666666,0.0,0.0
2024-01-03 07:00:00,0.001,0.001,0.229,0.0,0.0
2024-01-03 07:15:00,0.001,0.001,0.115,0.0,0.0
2024-01-03 07:30:00,0.001,0.001,0.039,0.0,2.6666666666666665
2024-01-03 07:45:00,0.001,0.001,0.039,0.0,0.0
2024-01-03 08:00:00,0.001,0.001,0.43879999999999997,0.0,0.0
2024-01-03 08:15:00,0.001,0.001,0.06433333333333334,0.0,0.0
2024-01-03 08:30:00,0.001,0.001,0.23939999999999997,0.0,2.0
2024-01-03 08:45:00,0.001,0.001,0.15333333333333332,0.0,1.3333333333333333
2024-01-03 09:00:00,0.001,0.001,0.6738000000000001,0.0,0.0
2024-01-03 09:15:00,0.001,0.001,0.173,0.0,0.0
2024-01-03 09:30:00,0.001,0.001,0.1704,0.0,0.0
2024-01-03 09:45:00,0.001,0.001,0.17489424542360413,0.0,0.0
2024-01-03 10:00:00,0.001,0.001,0.3748237423726735,0.0,0.6666666666666666
2024-01-03 10:15:00,0.001,0.001,0.2792237423726735,0.0,3.3333333333333335
2024-01-03 10:30:00,0.001,0.001,0.0638237423726735,0.0,0.0
2024-01-03 10:45:00,0.001,0.001,0.056023742372673505,0.0,0.0
2024-01-03 11:00:00,0.001,0.001,0.054129496949069406,0.0,2.6666666666666665
2024-01-03 11:15:00,0.001,0.001,1.4420666666666666,0.0,2.0
2024-01-03 11:30:00,0.001,0.001,2.4719333333333333,0.0,0.0
2024-01-03 11:45:00,0.001,0.001,1.4890237423726735,1.6,0.0
2024-01-03 12:00:00,0.001,0.001,1.6758904090393403,1.0,0.0
2024-01-03 12:15:00,0.001,0.001,1.2156237423726735,0.0,0.6666666666666666
2024-01-03 12:30:00,0.001,0.001,0.0508237423726735,0.0,2.3333333333333335
2024-01-03 12:45:00,0.001,0.001,0.4828904090393401,0.0,0.0
2024-01-03 13:00:00,0.001,0.001,0.30879232723147215,0.0,0.0
2024-01-03 13:15:00,0.001,0.001,0.34915707570600685,0.0,3.6666666666666665
2024-01-03 13:30:00,0.001,0.001,0.1718237423726735,0.0,0.6666666666666666
2024-01-03 13:45:00,0.001,0.001,0.5811570757060068,0.0,0.0
2024-01-03 14:00:00,0.001,0.001,0.18482374237267354,0.0,0.0
2024-01-03 14:15:00,0.001,0.001,0.18482374237267354,0.0,0.0
2024-01-03 14:30:00,0.001,0.001,0.2724431656496898,0.0,0.0
2024-01-03 14:45:00,0.001,0.001,0.24113333333333334,0.0,0.0
2024-01-03 15:00:00,0.001,0.001,0.06466666666666666,0.0,0.3333333333333333
2024-01-03 15:15:00,0.001,0.001,0.052,0.0,3.0
2024-01-03 15:30:00,0.001,0.001,0.052,0.0,0.0
2024-01-03 15:45:00,0.001,0.001,0.045066666666666665,0.0,0.0
2024-01-03 16:00:00,0.001,0.001,0.12766666666666668,0.0,0.0
2024-01-03 16:15:00,0.001,0.001,0.229,0.0,0.0
2024-01-03 16:30:00,0.001,0.001,0.08220000000000001,0.0,2.6666666666666665
2024-01-03 16:45:00,0.001,0.001,0.052,0.0,0.0
2024-01-03 17:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-03 17:15:00,0.001,0.001,0.052,0.0,0.0
2024-01-03 17:30:00,0.001,0.001,0.11186666666666666,0.0,3.6666666666666665
2024-01-03 17:45:00,0.001,0.001,0.6288,0.0,0.0
2024-01-03 18:00:00,0.001,0.001,1.7999333333333334,0.0,0.0
2024-01-03 18:15:00,0.001,0.001,2.161,0.0,0.0
2024-01-03 18:30:00,0.001,0.001,0.18046666666666666,1.2,0.0
2024-01-03 18:45:00,0.001,0.001,0.039,1.4,0.0
2024-01-03 19:00:00,0.001,0.001,0.077,0.0,3.3333333333333335
2024-01-03 19:15:00,0.001,0.001,0.23706666666666668,0.0,1.0
2024-01-03 19:30:00,0.001,0.001,0.24866666666666667,0.0,0.0
2024-01-03 19:45:00,0.001,0.001,0.1670942454236041,0.0,0.0
2024-01-03 20:00:00,0.001,0.001,1.2534237423726735,0.0,3.0
2024-01-03 20:15:00,0.001,0.001,1.4310904090393401,0.0,0.0
2024-01-03 20:30:00,0.001,0.001,0.5302904090393402,0.0,0.0
2024-01-03 20:45:00,0.001,0.001,0.3748237423726735,0.0,3.6666666666666665
2024-01-03 21:00:00,0.001,0.001,0.2988237423726735,0.0,0.0
2024-01-03 21:15:00,0.001,0.001,0.18482374237267354,0.0,0.0
2024-01-03 21:30:00,0.001,0.001,0.18482374237267354,0.0,0.0
2024-01-03 21:45:00,0.001,0.001,0.1796237423726735,0.0,0.6666666666666666
2024-01-03 22:00:00,0.001,0.001,0.09922374237267349,0.0,2.0
2024-01-03 22:15:00,0.001,0.001,0.34915707570600685,0.0,0.0
2024-01-03 22:30:00,0.001,0.001,0.3111570757060068,0.0,0.0
2024-01-03 22:45:00,0.001,0.001,0.1718237423726735,0.0,0.0
2024-01-03 23:00:00,0.001,0.001,0.1718237423726735,0.0,0.0
2024-01-03 23:15:00,0.001,0.001,0.1718237423726735,0.0,0.0
2024-01-03 23:30:00,0.001,0.001,0.12342374237267349,0.0,0.0
2024-01-03 23:45:00,0.001,0.001,0.2028237423726735,0.0,0.6666666666666666
2024-01-04 00:00:00,0.001,0.001,0.2123374110732939,0.0,3.0
2024-01-04 00:15:00,0.001,0.001,0.9718666666666667,0.0,0.0
2024-01-04 00:30:00,0.001,0.001,0.039,0.0,0.0
2024-01-04 00:45:00,0.001,0.001,0.039,0.0,0.0
2024-01-04 01:00:00,0.001,0.001,0.039,0.0,2.0
2024-01-04 01:15:00,0.001,0.001,0.16566666666666668,0.0,0.6666666666666666
2024-01-04 01:30:00,0.001,0.001,0.7620666666666668,0.0,0.0
2024-01-04 01:45:00,0.001,0.001,0.039,0.0,0.0
2024-01-04 02:00:00,0.001,0.001,0.039,0.0,2.0
2024-01-04 02:15:00,0.001,0.001,0.039,0.0,0.6666666666666666
2024-01-04 02:30:00,0.001,0.001,0.5720666666666666,0.0,0.0
2024-01-04 02:45:00,0.001,0.001,0.14033333333333334,0.0,0.0
2024-01-04 03:00:00,0.001,0.001,0.229,0.0,0.0
2024-01-04 03:15:00,0.001,0.001,0.06433333333333333,0.0,0.0
2024-01-04 03:30:00,0.001,0.001,0.039,0.0,0.0
2024-01-04 03:45:00,0.001,0.001,0.039,0.0,2.6666666666666665
2024-01-04 04:00:00,0.001,0.001,0.039,0.0,0.0
2024-01-04 04:15:00,0.001,0.001,0.115,2.0,0.0
2024-01-04 04:30:00,0.001,0.001,0.229,1.8,2.6666666666666665
2024-01-04 04:45:00,0.001,0.001,0.08966666666666666,0.0,0.0
2024-01-04 05:00:00,0.001,0.001,0.17226666666666665,0.0,0.0
2024-01-04 05:15:00,0.001,0.001,0.43879999999999997,0.0,2.6666666666666665
2024-01-04 05:30:00,0.001,0.001,0.039,0.0,1.0
2024-01-04 05:45:00,0.001,0.001,0.08966666666666666,0.0,0.0
2024-01-04 06:00:00,0.001,0.001,0.229,0.0,0.0
2024-01-04 06:15:00,0.001,0.001,0.115,0.0,0.0
2024-01-04 06:30:00,0.001,0.001,0.039,0.0,0.0
2024-01-04 06:45:00,0.001,0.001,0.039,0.0,0.0
2024-01-04 07:00:00,0.001,0.001,0.039,0.0,0.0
2024-01-04 07:15:00,0.001,0.001,0.14386666666666667,0.0,4.666666666666667
2024-01-04 07:30:00,0.001,0.001,0.36300000000000004,0.0,2.0
2024-01-04 07:45:00,0.001,0.001,0.2925333333333333,0.0,2.6666666666666665
2024-01-04 08:00:00,0.001,0.001,0.6638000000000001,0.0,0.0
2024-01-04 08:15:00,0.001,0.001,0.25880000000000003,0.0,3.0
2024-01-04 08:30:00,0.001,0.001,0.6630666666666667,0.0,5.0
2024-01-04 08:45:00,0.001,0.001,0.08753333333333332,0.0,0.0
2024-01-04 09:00:00,0.001,0.001,0.2342,0.0,0.0
2024-01-04 09:15:00,0.001,0.001,0.17866666666666664,0.0,0.0
2024-01-04 09:30:00,0.001,0.001,0.052,0.0,0.0
2024-01-04 09:45:00,0.001,0.001,0.052,0.0,0.0
2024-01-04 10:00:00,0.001,0.001,0.052,0.0,0.0
2024-01-04 10:15:00,0.001,0.001,0.5850666666666667,2.2,0.0
2024-01-04 10:30:00,0.001,0.001,0.21666666666666667,0.4,0.0
2024-01-04 10:45:00,0.001,0.001,0.19533333333333333,0.0,0.0
2024-01-04 11:00:00,0.001,0.001,0.039,0.0,2.3333333333333335
2024-01-04 11:15:00,0.001,0.001,1.9056666666666666,0.0,0.3333333333333333
2024-01-04 11:30:00,0.001,0.001,0.7064549161581782,0.0,0.0
2024-01-04 11:45:00,0.001,0.001,0.0508237423726735,0.0,0.0
2024-01-04 12:00:00,0.001,0.001,0.19015707570600685,0.0,0.0
2024-01-04 12:15:00,0.001,0.001,0.22815707570600682,0.0,0.0
2024-01-04 12:30:00,0.001,0.001,0.05949040903934017,0.0,0.0
2024-01-04 12:45:00,0.001,0.001,0.062247243389650375,0.0,0.0
2024-01-04 13:00:00,0.001,0.001,2.0325333333333333,0.0,0.0
2024-01-04 13:15:00,0.001,0.001,1.4721844131072475,0.0,0.6666666666666666
2024-01-04 13:30:00,0.001,0.001,0.16742374237267352,0.0,2.0
2024-01-04 13:45:00,0.001,0.001,0.2408237423726735,0.0,0.0
2024-01-04 14:00:00,0.001,0.001,0.06349040903934017,0.0,2.6666666666666665
2024-01-04 14:15:00,0.001,0.001,0.0508237423726735,0.0,0.0
2024-01-04 14:30:00,0.001,0.001,0.09764724338965038,0.0,0.0
2024-01-04 14:45:00,0.001,0.001,0.16,0.0,0.0
2024-01-04 15:00:00,0.001,0.001,0.2504,0.0,0.0
2024-01-04 15:15:00,0.001,0.001,0.36300000000000004,0.0,0.0
2024-01-04 15:30:00,0.001,0.001,0.7440666666666667,0.0,2.6666666666666665
2024-01-04 15:45:00,0.001,0.001,0.7060666666666667,0.0,0.0
2024-01-04 16:00:00,0.001,0.001,0.10846666666666666,0.0,0.0
2024-01-04 16:15:00,0.001,0.001,0.0567294969490694,1.2,2.6666666666666665
2024-01-04 16:30:00,0.001,0.001,0.11415707570600683,1.4,0.0
2024-01-04 16:45:00,0.001,0.001,1.4410904090393404,0.0,0.0
2024-01-04 17:00:00,0.001,0.001,0.2604237423726735,0.0,4.0
2024-01-04 17:15:00,0.001,0.001,1.2428904090393402,0.0,0.0
2024-01-04 17:30:00,0.001,0.001,0.18167074440662725,0.0,0.0
2024-01-04 17:45:00,0.001,0.001,0.173,0.0,0.0
2024-01-04 18:00:00,0.001,0.001,0.3390666666666667,0.0,0.0
2024-01-04 18:15:00,0.001,0.001,0.7541333333333334,0.0,0.0
2024-01-04 18:30:00,0.001,0.001,0.26797266259875924,0.0,0.0
2024-01-04 18:45:00,0.001,0.001,0.18482374237267354,0.0,1.6666666666666667
2024-01-04 19:00:00,0.001,0.001,0.18482374237267354,0.0,1.6666666666666667
2024-01-04 19:15:00,0.001,0.001,0.5828904090393402,0.0,0.0
2024-01-04 19:30:00,0.001,0.001,0.1280237423726735,0.0,0.0
2024-01-04 19:45:00,1.3312494268995703,0.001,0.3618237423726735,0.0,0.0
2024-01-04 20:00:00,1.9120072957021788,0.001,0.6856237423726735,0.0,0.0
2024-01-04 20:15:00,1.975589256962361,0.001,1.7279570757060072,0.0,0.0
2024-01-04 20:30:00,1.7335662512467718,0.001,2.2938237423726737,0.0,0.0
2024-01-04 20:45:00,0.08761334898773074,0.001,0.5962237423726736,0.0,3.0
2024-01-04 21:00:00,0.001,0.001,0.1718237423726735,0.0,0.0
