,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.11866666666666667,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.191,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.149,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.06533333333333333,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.17033333333333334,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.16433333333333333,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.146,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.04333333333333333,0.0,2.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.06699999999999999,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.191,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.13466666666666666,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.13133333333333333,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.036,0.13333333333333333,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.036,2.0,0.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.11866666666666667,1.4666666666666666,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.191,0.4,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.105,0.8,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.6424,0.0,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.036,1.7333333333333334,0.0
2024-01-01 05:45:00,0.001,0.0,0.001,0.036,2.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.17033333333333334,1.6,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.14966666666666667,0.0,3.3333333333333335
2024-01-01 06:30:00,0.001,0.0,0.001,0.11666666666666667,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.08733333333333332,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.04467074440662723,0.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.07882374237267349,0.0,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.22362374237267352,0.0,0.3333333333333333
2024-01-01 07:45:00,0.001,0.0,0.001,0.222237661666784,0.0,2.3333333333333335
2024-01-01 08:00:00,0.001,0.0,0.001,0.2860426063922545,0.0,1.6666666666666667
2024-01-01 08:15:00,0.001,0.0,0.001,0.2087680256013633,0.0,2.0
2024-01-01 08:30:00,0.001,0.0,0.001,0.16808553068624763,0.0,0.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.18661886401958097,0.0,0.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.20572435876469336,0.0,0.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.06099999999999999,0.0,0.0
2024-01-01 09:30:00,0.001,0.0,0.001,0.146,0.0,0.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.04333333333333333,0.0,0.0
2024-01-01 10:00:00,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.17033333333333334,0.0,0.0
2024-01-01 10:30:00,0.001,0.0,0.001,0.14966666666666667,0.0,0.0
2024-01-01 10:45:00,0.001,0.0,0.001,0.07266666666666666,0.0,0.0
2024-01-01 11:00:00,0.001,0.0,0.001,0.13133333333333333,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 11:30:00,0.001,0.0,0.001,0.06699999999999999,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.191,0.9333333333333333,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.098,0.0,0.0
2024-01-01 12:15:00,0.001,0.0,0.001,0.09466666666666666,0.0,2.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.10933333333333332,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 13:00:00,0.001,0.0,0.001,0.11866666666666667,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.191,0.0,0.0
2024-01-01 13:30:00,0.001,0.0,0.001,0.04633333333333333,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.11666666666666667,0.0,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.08733333333333332,0.0,0.0
2024-01-01 14:15:00,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.17033333333333334,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.14966666666666667,0.0,0.0
2024-01-01 15:00:00,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.13866666666666666,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.06533333333333333,1.4666666666666666,0.0
2024-01-01 15:45:00,0.001,0.0,0.001,0.06699999999999999,0.4,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.191,0.0,0.0
2024-01-01 16:15:00,0.001,0.0,0.001,0.098,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.050666666666666665,0.0,0.0
2024-01-01 16:45:00,0.001,0.0,0.001,0.146,0.0,0.0
2024-01-01 17:00:00,0.001,0.0,0.001,0.04333333333333333,0.0,0.0
2024-01-01 17:15:00,0.001,0.0,0.001,0.11866666666666667,0.0,0.0
2024-01-01 17:30:00,0.001,0.0,0.001,0.191,0.0,0.0
2024-01-01 17:45:00,0.001,0.0,0.001,0.04633333333333333,0.0,0.0
2024-01-01 18:00:00,0.001,0.0,0.001,0.07266666666666666,0.0,0.0
2024-01-01 18:15:00,0.001,0.0,0.001,0.13133333333333333,0.0,0.0
2024-01-01 18:30:00,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 18:45:00,0.001,0.0,0.001,0.17033333333333334,0.0,2.0
2024-01-01 19:00:00,0.001,0.0,0.001,0.14966666666666667,0.0,0.0
2024-01-01 19:15:00,0.001,0.0,0.001,0.036,0.0,0.0
2024-01-01 19:30:00,0.001,0.00013333333333333334,0.001,0.09466666666666666,0.0,0.0
2024-01-01 19:45:00,0.001,1.8002,0.001,0.23269808180786805,0.0,0.0
