,TumbleDryer,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 00:00:00,0.001,0.001,0.4690759397255878,0.0,0.0
2024-01-01 00:15:00,0.001,0.001,0.6670759397255878,0.0,0.0
2024-01-01 00:30:00,0.001,0.001,0.5356583959817058,0.0,0.0
2024-01-01 00:45:00,0.001,0.001,0.27243333333333336,0.0,0.0
2024-01-01 01:00:00,0.001,0.001,0.1837,0.0,0.0
2024-01-01 01:15:00,0.001,0.001,0.1837,0.0,0.0
2024-01-01 01:30:00,0.001,0.001,0.1837,0.0,0.0
2024-01-01 01:45:00,0.001,0.001,0.4397,0.0,0.0
2024-01-01 02:00:00,0.001,0.001,0.34569999999999995,0.0,0.0
2024-01-01 02:15:00,0.001,0.001,0.1837,0.0,2.3333333333333335
2024-01-01 02:30:00,0.001,0.001,0.1837,0.0,0.0
2024-01-01 02:45:00,0.001,0.001,0.1837,0.0,0.0
2024-01-01 03:00:00,0.001,0.001,0.23436666666666667,0.0,0.0
2024-01-01 03:15:00,0.001,0.001,0.44703333333333334,0.0,1.0
2024-01-01 03:30:00,0.001,0.001,0.2877,0.0,0.0
2024-01-01 03:45:00,0.001,0.001,0.1837,0.0,0.0
2024-01-01 04:00:00,0.001,0.001,0.1837,0.0,0.0
2024-01-01 04:15:00,0.001,0.001,0.1837,0.0,5.0
2024-01-01 04:30:00,0.001,0.001,0.28503333333333336,0.0,4.666666666666667
2024-01-01 04:45:00,0.001,0.001,0.40551333333333334,0.0,0.0
2024-01-01 05:00:00,0.001,0.001,0.10666666666666667,0.0,2.3333333333333335
2024-01-01 05:15:00,0.001,0.001,0.048,0.0,0.3333333333333333
2024-01-01 05:30:00,0.001,0.001,0.048,0.0,0.0
2024-01-01 05:45:00,0.001,0.001,0.048,0.0,0.0
2024-01-01 06:00:00,0.001,0.001,0.2,0.0,0.0
2024-01-01 06:15:00,0.001,0.001,0.26266666666666666,0.0,2.0
2024-01-01 06:30:00,0.001,0.001,0.6324000000000001,0.0,0.3333333333333333
2024-01-01 06:45:00,0.001,0.001,0.048,0.0,0.0
2024-01-01 07:00:00,0.001,0.001,0.048,0.0,0.0
2024-01-01 07:15:00,0.001,0.001,0.06066666666666667,6.533333333333333,0.0
2024-01-01 07:30:00,0.001,0.001,0.238,3.7333333333333334,0.0
2024-01-01 07:45:00,0.001,0.001,0.48673333333333335,0.0,0.0
2024-01-01 08:00:00,0.001,0.001,0.23826666666666665,0.0,0.0
2024-01-01 08:15:00,0.001,0.001,0.061000000000000006,0.0,0.0
2024-01-01 08:30:00,0.001,0.001,0.061000000000000006,0.0,2.3333333333333335
2024-01-01 08:45:00,0.001,0.001,0.12433333333333334,0.0,0.0
2024-01-01 09:00:00,0.001,0.001,0.24146666666666666,0.0,0.0
2024-01-01 09:15:00,0.001,0.001,0.17600000000000002,0.0,0.0
2024-01-01 09:30:00,0.001,0.001,0.15326666666666666,0.0,2.3333333333333335
2024-01-01 09:45:00,0.001,0.001,0.182,0.0,0.0
2024-01-01 10:00:00,0.001,0.001,0.182,0.0,0.0
2024-01-01 10:15:00,0.001,0.001,0.2951333333333333,0.0,0.0
2024-01-01 10:30:00,0.001,0.001,0.33366666666666667,0.0,0.0
2024-01-01 10:45:00,0.001,0.001,0.22253333333333333,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.19833333333333333,0.0,0.0
2024-01-01 11:15:00,0.001,0.001,0.169,0.0,0.0
2024-01-01 11:30:00,0.001,0.001,0.169,0.0,2.3333333333333335
2024-01-01 11:45:00,0.001,0.001,0.743,0.0,0.0
2024-01-01 12:00:00,0.001,0.001,0.2710666666666667,0.0,0.0
2024-01-01 12:15:00,0.001,0.001,0.292,0.0,0.0
2024-01-01 12:30:00,0.001,0.001,0.33726666666666666,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.6649200000000001,0.0,0.0
2024-01-01 13:00:00,0.001,0.001,0.7699876902340763,0.0,0.0
2024-01-01 13:15:00,0.001,0.001,0.3459092730589211,0.0,0.0
2024-01-01 13:30:00,0.001,0.001,0.1693759397255878,0.0,0.0
2024-01-01 13:45:00,0.001,0.001,0.20137593972558782,0.0,0.0
2024-01-01 14:00:00,0.001,0.001,0.0978943992876414,0.0,2.3333333333333335
2024-01-01 14:15:00,0.001,0.001,0.048,0.0,0.0
2024-01-01 14:30:00,0.001,0.001,0.12399999999999999,0.0,0.0
2024-01-01 14:45:00,0.001,0.001,0.238,0.0,0.0
2024-01-01 15:00:00,0.001,0.001,0.08266666666666667,3.7333333333333334,0.0
2024-01-01 15:15:00,0.001,0.001,0.158,4.2,0.0
2024-01-01 15:30:00,0.001,0.001,0.05533333333333334,0.0,0.0
2024-01-01 15:45:00,0.001,0.001,0.7029333333333334,0.0,0.0
2024-01-01 16:00:00,0.001,0.001,0.3275979850784152,0.0,0.0
2024-01-01 16:15:00,0.001,0.001,0.3655521973529143,0.0,0.0
2024-01-01 16:30:00,0.001,0.001,0.24288553068624763,0.0,1.6666666666666667
2024-01-01 16:45:00,0.001,0.001,0.31921886401958094,0.0,0.6666666666666666
2024-01-01 17:00:00,0.001,0.001,0.1037521973529143,0.0,0.0
2024-01-01 17:15:00,0.001,0.001,0.07744871752938669,0.0,0.0
2024-01-01 17:30:00,0.001,0.001,0.22533333333333333,0.0,0.0
2024-01-01 17:45:00,0.001,0.001,0.14933333333333332,0.0,0.0
2024-01-01 18:00:00,0.001,0.001,0.08466666666666667,0.0,0.0
2024-01-01 18:15:00,0.001,0.001,0.15066666666666667,0.0,0.0
2024-01-01 18:30:00,0.001,0.001,0.048,0.0,0.0
2024-01-01 18:45:00,0.001,0.001,0.19893333333333332,0.0,0.0
2024-01-01 19:00:00,0.001,0.001,0.359,0.0,0.0
2024-01-01 19:15:00,0.001,0.001,0.21966666666666665,0.0,2.3333333333333335
2024-01-01 19:30:00,0.001,0.001,0.21378824949151157,0.0,0.0
2024-01-01 19:45:00,0.001,0.001,0.27615707570600684,0.0,0.0
2024-01-01 20:00:00,0.001,0.001,0.1082237423726735,0.0,0.0
2024-01-01 20:15:00,0.001,0.001,0.7460904090393402,0.0,0.0
2024-01-01 20:30:00,0.001,0.001,0.48375707570600684,0.0,0.0
2024-01-01 20:45:00,0.001,0.001,0.3018237423726735,0.0,0.0
2024-01-01 21:00:00,0.001,0.001,0.3429098323163565,0.0,0.0
2024-01-01 21:15:00,0.001,0.001,0.3296,0.0,0.0
2024-01-01 21:30:00,0.001,0.001,0.07298824949151156,0.0,0.0
2024-01-01 21:45:00,0.001,0.001,0.6399849142942279,0.0,0.0
2024-01-01 22:00:00,0.001,0.001,0.44612927305892114,0.0,0.0
2024-01-01 22:15:00,0.001,0.001,0.3610759397255878,0.0,0.0
2024-01-01 22:30:00,0.001,0.001,0.5084759397255878,0.0,0.0
2024-01-01 22:45:00,0.001,0.001,0.5627426063922545,0.0,0.0
2024-01-01 23:00:00,0.001,0.001,0.4604531518300836,0.0,0.0
2024-01-01 23:15:00,0.001,0.001,0.5468570757060068,0.0,0.0
2024-01-01 23:30:00,0.001,0.001,0.3971237423726735,0.0,0.0
2024-01-01 23:45:00,0.001,0.001,0.42692374237267344,0.0,0.0
2024-01-02 00:00:00,0.001,0.001,0.3825237423726735,0.0,0.0
2024-01-02 00:15:00,0.001,0.001,0.38906882621449523,0.0,0.0
2024-01-02 00:30:00,0.001,0.001,0.35536666666666666,0.0,0.0
2024-01-02 00:45:00,0.001,0.001,0.8945000000000001,0.0,0.0
2024-01-02 01:00:00,0.001,0.001,0.2781666666666666,0.0,0.0
2024-01-02 01:15:00,0.001,0.001,0.1837,0.0,0.0
2024-01-02 01:30:00,0.001,0.001,0.6568333333333333,0.0,0.0
2024-01-02 01:45:00,0.001,0.001,0.6495,0.0,0.0
2024-01-02 02:00:00,0.001,0.001,0.28503333333333336,0.0,0.0
2024-01-02 02:15:00,0.001,0.001,0.3610333333333333,0.0,0.0
2024-01-02 02:30:00,0.001,0.001,0.1837,0.0,0.0
2024-01-02 02:45:00,0.001,0.001,0.1837,0.0,0.0
2024-01-02 03:00:00,0.001,0.001,0.26436666666666664,0.0,0.0
2024-01-02 03:15:00,0.001,0.001,0.24236666666666665,0.0,0.0
2024-01-02 03:30:00,0.001,0.001,0.22713999999999998,0.0,0.0
2024-01-02 03:45:00,0.001,0.001,0.17466666666666666,0.0,0.0
2024-01-02 04:00:00,0.001,0.001,0.048,0.0,1.0
2024-01-02 04:15:00,0.001,0.001,0.048,0.0,5.0
2024-01-02 04:30:00,0.001,0.001,0.136,0.0,0.0
2024-01-02 04:45:00,0.001,0.001,0.112,0.0,0.0
2024-01-02 05:00:00,0.001,0.001,0.238,0.0,0.0
2024-01-02 05:15:00,0.001,0.001,0.12399999999999999,0.0,0.0
2024-01-02 05:30:00,0.001,0.001,0.048,0.0,0.0
2024-01-02 05:45:00,0.001,0.001,0.048,0.0,0.0
2024-01-02 06:00:00,0.001,0.001,0.14333333333333334,0.0,0.0
2024-01-02 06:15:00,0.001,0.001,0.6884,0.0,2.3333333333333335
2024-01-02 06:30:00,0.001,0.001,0.238,0.0,0.0
2024-01-02 06:45:00,0.001,0.001,0.07333333333333333,0.0,0.0
2024-01-02 07:00:00,0.001,0.001,0.048,0.0,0.0
2024-01-02 07:15:00,0.001,0.001,0.048,0.0,0.0
2024-01-02 07:30:00,0.001,0.001,0.15066666666666664,0.0,0.0
2024-01-02 07:45:00,0.001,0.001,0.19866666666666666,0.0,0.0
2024-01-02 08:00:00,0.001,0.001,0.2248,0.0,0.0
2024-01-02 08:15:00,0.001,0.001,0.061000000000000006,0.0,2.3333333333333335
2024-01-02 08:30:00,0.001,0.001,0.061000000000000006,0.0,0.0
2024-01-02 08:45:00,0.001,0.001,0.061000000000000006,0.0,0.0
2024-01-02 09:00:00,0.001,0.001,0.16146666666666668,0.0,0.0
2024-01-02 09:15:00,0.001,0.001,0.242,0.0,0.0
2024-01-02 09:30:00,0.001,0.001,0.16199999999999998,0.0,0.0
2024-01-02 09:45:00,0.001,0.001,0.048,0.0,0.0
2024-01-02 10:00:00,0.001,0.001,0.048,0.0,0.0
2024-01-02 10:15:00,0.001,0.001,0.05533333333333334,0.0,0.0
2024-01-02 10:30:00,0.001,0.001,0.18333333333333332,0.0,2.3333333333333335
2024-01-02 10:45:00,0.001,0.001,0.26,0.0,0.0
2024-01-02 11:00:00,0.001,0.001,0.11133333333333333,5.133333333333334,0.0
2024-01-02 11:15:00,0.001,0.001,0.05824724338965037,7.0,0.0
2024-01-02 11:30:00,0.001,0.001,0.0598237423726735,7.0,0.0
2024-01-02 11:45:00,0.001,0.001,0.07449040903934016,1.8666666666666667,0.0
2024-01-02 12:00:00,0.001,0.001,0.7788904090393401,0.0,0.0
2024-01-02 12:15:00,0.001,0.001,0.2605491615817824,0.0,0.0
2024-01-02 12:30:00,0.001,0.001,0.06066666666666667,0.0,0.0
2024-01-02 12:45:00,0.001,0.001,0.048,0.0,0.0
2024-01-02 13:00:00,0.001,0.001,0.048,0.0,2.0
2024-01-02 13:15:00,0.001,0.001,0.07,0.0,0.0
2024-01-02 13:30:00,0.001,0.001,0.2846666666666666,0.0,0.0
2024-01-02 13:45:00,0.001,0.001,0.20733333333333331,0.0,0.0
2024-01-02 14:00:00,0.001,0.001,0.5810666666666667,0.0,0.0
2024-01-02 14:15:00,0.001,0.001,0.048,0.0,0.0
2024-01-02 14:30:00,0.001,0.001,0.048,0.0,0.0
2024-01-02 14:45:00,0.001,0.001,0.07733333333333332,0.0,0.0
2024-01-02 15:00:00,0.001,0.001,0.3353333333333333,0.0,0.0
2024-01-02 15:15:00,0.001,0.001,0.14933333333333332,0.0,2.3333333333333335
2024-01-02 15:30:00,0.001,0.001,0.048,0.0,0.0
2024-01-02 15:45:00,0.001,0.001,0.048,0.0,0.0
2024-01-02 16:00:00,0.001,0.001,0.048,0.0,0.0
2024-01-02 16:15:00,0.001,0.001,0.12266666666666666,0.0,0.0
2024-01-02 16:30:00,0.001,0.001,0.3406666666666666,0.0,0.0
2024-01-02 16:45:00,0.001,0.001,0.09866666666666667,0.0,0.0
2024-01-02 17:00:00,0.001,0.001,0.048,0.0,0.0
