,WashingMachine,BaseLoad,P_EV,P_HP
2024-01-01 09:00:00,0.001,0.16233333333333333,0.0,0.0
2024-01-01 09:15:00,0.001,0.061000000000000006,0.0,0.0
2024-01-01 09:30:00,0.001,0.061000000000000006,2.8,0.0
2024-01-01 09:45:00,0.001,0.061000000000000006,7.0,0.0
2024-01-01 10:00:00,0.001,0.1606,7.0,0.0
2024-01-01 10:15:00,0.001,0.38999999999999996,7.0,0.0
2024-01-01 10:30:00,0.001,0.6352,6.066666666666666,0.0
2024-01-01 10:45:00,0.001,0.061000000000000006,0.0,0.5333333333333333
2024-01-01 11:00:00,0.001,0.061000000000000006,0.0,1.3333333333333333
2024-01-01 11:15:00,0.001,0.061000000000000006,0.0,0.0
2024-01-01 11:30:00,0.001,0.24319999999999997,0.0,0.0
2024-01-01 11:45:00,0.001,0.3266666666666666,0.0,0.0
2024-01-01 12:00:00,0.001,0.4861333333333333,0.0,0.0
2024-01-01 12:15:00,0.001,0.19426666666666667,0.0,0.0
2024-01-01 12:30:00,0.001,0.19426666666666667,0.0,0.0
2024-01-01 12:45:00,0.001,0.3188666666666667,0.0,0.0
2024-01-01 13:00:00,0.001,0.4073333333333334,0.0,0.0
2024-01-01 13:15:00,0.001,0.40853333333333336,0.0,0.0
2024-01-01 13:30:00,0.001,0.29,0.0,0.0
2024-01-01 13:45:00,0.001,0.3005173991176381,0.0,0.0
2024-01-01 14:00:00,0.001,0.323916945827449,0.0,0.0
2024-01-01 14:15:00,0.001,0.2457759397255878,0.0,0.0
2024-01-01 14:30:00,0.001,0.4841092730589211,0.0,0.0
2024-01-01 14:45:00,0.001,0.25604260639225446,0.0,0.0
2024-01-01 15:00:00,0.001,0.10504202043147733,0.0,0.0
2024-01-01 15:15:00,0.001,0.13947299796604626,0.0,0.0
2024-01-01 15:30:00,0.001,0.048,0.0,0.0
2024-01-01 15:45:00,0.001,0.13666666666666666,0.0,0.0
2024-01-01 16:00:00,0.001,0.435,0.0,0.0
2024-01-01 16:15:00,0.001,0.4293333333333333,0.0,0.0
2024-01-01 16:30:00,0.001,0.29631043947058283,0.0,0.0
2024-01-01 16:45:00,0.001,0.3215521973529143,0.0,0.0
2024-01-01 17:00:00,0.001,0.3215521973529143,0.0,0.0
2024-01-01 17:15:00,0.001,0.42975219735291426,0.0,0.0
2024-01-01 17:30:00,0.001,0.820415027635317,0.0,0.0
2024-01-01 17:45:00,0.001,0.8594426063922546,0.0,0.0
2024-01-01 18:00:00,0.001,0.7180973686863955,0.0,1.8666666666666667
2024-01-01 18:15:00,0.001,1.0128237423726736,0.0,0.0
2024-01-01 18:30:00,0.001,1.502557075706007,0.0,0.0
2024-01-01 18:45:00,0.001,0.6582237423726734,0.0,0.0
2024-01-01 19:00:00,0.001,1.0248904090393403,0.0,0.0
2024-01-01 19:15:00,0.001,0.40942172745108873,0.0,0.0
2024-01-01 19:30:00,0.001,0.8664426063922545,0.0,0.0
2024-01-01 19:45:00,0.001,0.5999092730589212,0.0,0.0
2024-01-01 20:00:00,0.001,0.686211191251053,0.0,0.0
2024-01-01 20:15:00,0.001,0.986116945827449,0.0,0.0
2024-01-01 20:30:00,0.001,0.5233759397255877,0.0,0.0
2024-01-01 20:45:00,0.001,0.5071092730589211,0.0,0.0
2024-01-01 21:00:00,0.001,0.3333759397255877,0.0,0.0
2024-01-01 21:15:00,0.001,0.30110927305892116,0.0,0.0
2024-01-01 21:30:00,0.001,0.4837994407425646,0.0,0.0
2024-01-01 21:45:00,0.001,0.8471759397255878,0.0,0.0
2024-01-01 22:00:00,0.001,0.5233759397255877,0.0,0.0
2024-01-01 22:15:00,0.001,0.37137593972558774,0.0,0.0
2024-01-01 22:30:00,0.001,0.6738426063922545,0.0,0.0
2024-01-01 22:45:00,0.001,0.3063876902340762,0.0,0.0
2024-01-01 23:00:00,0.001,0.766140446844426,0.0,0.0
2024-01-01 23:15:00,0.001,0.33937593972558777,0.0,0.0
2024-01-01 23:30:00,0.001,0.4110426063922545,0.0,0.0
2024-01-01 23:45:00,0.001,0.2040078081569783,0.0,0.0
2024-01-02 00:00:00,0.001,0.10119883358833827,0.0,0.0
2024-01-02 00:15:00,0.001,0.18004260639225445,0.0,0.0
2024-01-02 00:30:00,0.001,0.1721601114771388,0.0,0.0
2024-01-02 00:45:00,0.001,0.21888553068624764,0.0,0.0
2024-01-02 01:00:00,0.001,0.259245835622292,0.0,0.0
2024-01-02 01:15:00,0.001,0.0598237423726735,0.0,0.0
2024-01-02 01:30:00,0.001,0.0598237423726735,0.0,0.0
2024-01-02 01:45:00,0.001,0.7448904090393402,0.0,0.0
2024-01-02 02:00:00,0.001,0.0942237423726735,0.0,0.0
2024-01-02 02:15:00,0.001,0.3135647484745347,0.0,0.0
2024-01-02 02:30:00,0.001,0.3436666666666667,0.0,0.0
2024-01-02 02:45:00,0.001,0.169,0.0,0.0
2024-01-02 03:00:00,0.001,0.19433333333333333,0.0,0.0
2024-01-02 03:15:00,0.001,0.32099999999999995,0.0,0.0
2024-01-02 03:30:00,0.001,0.0722,0.0,0.0
2024-01-02 03:45:00,0.001,0.238,0.0,0.0
2024-01-02 04:00:00,0.001,0.17466666666666666,0.0,0.0
2024-01-02 04:15:00,0.001,0.048,0.0,1.7333333333333334
2024-01-02 04:30:00,0.001,0.13666666666666666,0.0,0.8
2024-01-02 04:45:00,0.001,0.13666666666666666,0.0,0.0
2024-01-02 05:00:00,0.001,0.07333333333333333,0.0,0.0
2024-01-02 05:15:00,0.001,0.238,0.0,0.0
2024-01-02 05:30:00,0.001,0.14933333333333332,0.0,0.0
2024-01-02 05:45:00,0.001,0.048,0.0,0.0
2024-01-02 06:00:00,0.001,0.2,0.0,0.0
2024-01-02 06:15:00,0.001,0.07333333333333333,0.0,0.0
2024-01-02 06:30:00,0.001,0.09866666666666667,0.0,0.0
2024-01-02 06:45:00,0.001,0.238,0.0,0.0
2024-01-02 07:00:00,0.001,0.12399999999999999,0.0,0.0
2024-01-02 07:15:00,0.001,0.07333333333333333,0.0,0.0
2024-01-02 07:30:00,0.001,0.2,0.0,0.0
2024-01-02 07:45:00,0.001,0.048,0.0,0.0
2024-01-02 08:00:00,0.001,0.12399999999999999,0.0,0.0
2024-01-02 08:15:00,0.001,0.7710666666666667,0.0,0.0
2024-01-02 08:30:00,0.001,0.09866666666666667,0.0,0.0
2024-01-02 08:45:00,0.001,0.13666666666666666,0.0,0.0
2024-01-02 09:00:00,0.001,0.13666666666666666,0.0,0.0
2024-01-02 09:15:00,0.001,0.05146666666666667,0.0,0.0
2024-01-02 09:30:00,0.001,0.16233333333333333,0.0,0.0
2024-01-02 09:45:00,0.001,0.9176666666666667,0.0,0.0
2024-01-02 10:00:00,0.001,2.086333333333333,0.0,0.0
2024-01-02 10:15:00,0.001,0.7437333333333332,0.0,0.0
2024-01-02 10:30:00,0.001,0.23620000000000002,0.0,0.0
2024-01-02 10:45:00,0.001,0.182,0.0,0.0
2024-01-02 11:00:00,0.001,0.30866666666666664,0.0,0.0
2024-01-02 11:15:00,0.001,0.372,0.0,0.0
2024-01-02 11:30:00,0.001,0.18710599593209254,0.0,0.0
2024-01-02 11:45:00,0.001,0.30014374237267355,0.0,0.0
2024-01-02 12:00:00,0.001,0.0598237423726735,0.0,0.0
2024-01-02 12:15:00,0.001,0.5931570757060068,0.0,0.8
2024-01-02 12:30:00,0.001,2.2118237423726734,0.0,0.9333333333333333
2024-01-02 12:45:00,0.001,0.3072926625987592,0.0,0.0
2024-01-02 13:00:00,0.001,0.15874666666666665,0.0,0.0
2024-01-02 13:15:00,0.001,0.2012,0.0,0.0
2024-01-02 13:30:00,0.001,0.169,0.0,0.0
2024-01-02 13:45:00,0.001,0.17246666666666668,0.0,0.0
2024-01-02 14:00:00,0.001,0.98072,0.0,0.0
2024-01-02 14:15:00,0.001,0.32133333333333336,0.0,0.0
2024-01-02 14:30:00,0.001,0.26139999999999997,0.0,0.0
2024-01-02 14:45:00,0.001,0.08633333333333333,0.0,0.0
2024-01-02 15:00:00,0.001,0.12033333333333335,0.0,0.0
2024-01-02 15:15:00,0.001,0.18166666666666667,0.0,0.0
2024-01-02 15:30:00,0.001,0.36679999999999996,0.0,0.0
2024-01-02 15:45:00,0.001,0.3862139192941105,0.0,0.0
2024-01-02 16:00:00,0.001,1.0196188640195811,0.0,0.0
2024-01-02 16:15:00,0.001,0.32648553068624764,0.0,0.0
2024-01-02 16:30:00,0.001,0.6133521973529145,0.0,0.0
2024-01-02 16:45:00,0.001,0.2515521973529143,0.0,0.0
2024-01-02 17:00:00,0.001,0.40355219735291425,0.0,0.0
2024-01-02 17:15:00,0.08198752458236763,0.38135219735291426,0.9333333333333333,0.0
2024-01-02 17:30:00,0.22577821760524625,0.2909521973529143,7.0,0.0
2024-01-02 17:45:00,1.1005373010781025,0.31744644277651834,7.0,0.0
2024-01-02 18:00:00,0.1826653497677094,0.3463759397255878,7.0,0.0
2024-01-02 18:15:00,0.137110304242186,0.4097092730589211,7.0,0.0
2024-01-02 18:30:00,0.2502079141020956,0.4810655002550049,7.0,0.0
2024-01-02 18:45:00,0.6559089073405496,0.39615707570600683,7.0,0.0
2024-01-02 19:00:00,0.12951676761525008,0.2868237423726735,4.2,0.0
2024-01-02 19:15:00,0.2676745865142295,0.7016237423726736,0.0,0.0
2024-01-02 19:30:00,1.5054608076497178,0.3018237423726735,0.0,0.0
2024-01-02 19:45:00,0.5942696089072896,0.4240286870981439,0.0,0.0
2024-01-02 20:00:00,0.1653275013284842,0.513309273058921,0.0,0.0
2024-01-02 20:15:00,0.2292796978049077,0.4153759397255878,0.0,0.0
2024-01-02 20:30:00,0.5537902645413589,0.35172260639225444,0.0,0.0
2024-01-02 20:45:00,0.2256221855910077,0.3996159397255878,0.0,1.4666666666666666
2024-01-02 21:00:00,0.001,0.31689535376481065,0.0,0.4
2024-01-02 21:15:00,0.001,0.4038973686863954,0.0,0.0
2024-01-02 21:30:00,0.001,0.6120426063922544,0.0,0.0
2024-01-02 21:45:00,0.001,0.4347092730589211,0.0,0.0
2024-01-02 22:00:00,0.001,0.4216959397255877,0.0,0.0
2024-01-02 22:15:00,0.001,0.2688426063922545,0.0,0.0
2024-01-02 22:30:00,0.001,0.5711150607844221,0.0,0.0
2024-01-02 22:45:00,0.001,0.24331707570600686,0.0,0.0
2024-01-02 23:00:00,0.001,0.385215828248449,0.0,0.0
2024-01-02 23:15:00,0.001,0.07333333333333333,0.0,0.0
2024-01-02 23:30:00,0.001,0.0550942454236041,0.0,0.0
2024-01-02 23:45:00,0.001,0.0598237423726735,0.0,0.0
2024-01-03 00:00:00,0.001,0.0598237423726735,0.0,0.0
2024-01-03 00:15:00,0.001,0.24982374237267352,0.0,0.0
2024-01-03 00:30:00,0.001,0.3638237423726735,0.0,0.0
2024-01-03 00:45:00,0.001,0.04878824949151157,0.0,0.0
2024-01-03 01:00:00,0.001,0.048,0.0,0.0
2024-01-03 01:15:00,0.001,0.048,0.0,0.0
2024-01-03 01:30:00,0.001,0.44780000000000003,0.0,0.0
2024-01-03 01:45:00,0.001,0.367,0.0,0.0
2024-01-03 02:00:00,0.001,0.9174000000000001,0.0,0.0
2024-01-03 02:15:00,0.001,0.169,0.0,0.0
2024-01-03 02:30:00,0.001,0.169,0.0,0.0
2024-01-03 02:45:00,0.001,0.169,0.0,0.0
2024-01-03 03:00:00,0.001,0.16206666666666666,0.0,0.0
2024-01-03 03:15:00,0.001,0.38999999999999996,0.0,0.0
2024-01-03 03:30:00,0.001,0.17466666666666666,0.0,0.0
2024-01-03 03:45:00,0.001,0.10446666666666668,0.0,0.0
2024-01-03 04:00:00,0.001,0.169,0.0,0.0
2024-01-03 04:15:00,0.001,0.5688,0.0,0.0
2024-01-03 04:30:00,0.001,0.24500000000000002,0.0,0.0
2024-01-03 04:45:00,0.001,0.4868,0.0,0.0
2024-01-03 05:00:00,0.001,0.12399999999999999,0.0,0.0
2024-01-03 05:15:00,0.001,0.048,0.0,0.0
2024-01-03 05:30:00,0.001,0.048,0.0,0.8
2024-01-03 05:45:00,0.001,0.048,0.0,1.0666666666666667
2024-01-03 06:00:00,0.001,0.21266666666666667,0.0,0.0
2024-01-03 06:15:00,0.001,0.3266666666666666,0.0,0.0
2024-01-03 06:30:00,0.001,0.09866666666666667,0.0,0.0
2024-01-03 06:45:00,0.001,0.9869333333333333,0.0,0.0
2024-01-03 07:00:00,0.001,0.061000000000000006,0.0,0.0
2024-01-03 07:15:00,0.001,0.061000000000000006,0.0,0.0
2024-01-03 07:30:00,0.001,0.3143333333333333,0.0,0.0
2024-01-03 07:45:00,0.001,0.2763333333333333,0.0,0.0
2024-01-03 08:00:00,0.001,0.08633333333333333,0.0,0.0
2024-01-03 08:15:00,0.001,0.0506,0.0,0.0
2024-01-03 08:30:00,0.001,0.048,0.0,0.0
2024-01-03 08:45:00,0.001,0.47313333333333335,0.0,0.0
2024-01-03 09:00:00,0.001,0.3266666666666666,0.0,0.0
2024-01-03 09:15:00,0.001,0.238,0.0,0.0
2024-01-03 09:30:00,0.001,0.048,0.0,0.0
2024-01-03 09:45:00,0.001,0.048,0.0,0.0
2024-01-03 10:00:00,0.001,0.05146666666666667,0.0,0.0
2024-01-03 10:15:00,0.001,0.14966666666666667,0.0,0.0
2024-01-03 10:30:00,0.001,0.3016666666666667,0.0,0.0
2024-01-03 10:45:00,0.001,0.3224666666666666,0.0,0.0
2024-01-03 11:00:00,0.001,0.169,0.0,0.0
2024-01-03 11:15:00,0.001,0.17246666666666668,0.0,0.0
2024-01-03 11:30:00,0.001,0.182,0.0,0.0
2024-01-03 11:45:00,0.001,0.35924175788233137,0.0,0.0
2024-01-03 12:00:00,0.001,0.33791694582744897,0.0,0.0
2024-01-03 12:15:00,0.001,0.24284260639225447,0.0,0.0
2024-01-03 12:30:00,0.001,0.10437593972558781,0.0,0.0
2024-01-03 12:45:00,0.001,0.12612520727461637,0.0,0.0
2024-01-03 13:00:00,0.001,0.21915707570600684,0.0,0.0
2024-01-03 13:15:00,0.001,0.3887374110732939,0.0,0.0
2024-01-03 13:30:00,0.001,0.493,0.0,0.0
2024-01-03 13:45:00,0.001,0.417,0.0,0.0
2024-01-03 14:00:00,0.001,0.31167074440662723,0.0,0.0
2024-01-03 14:15:00,0.001,0.2821437423726735,0.0,0.0
2024-01-03 14:30:00,0.001,0.15715707570600687,0.0,0.0
2024-01-03 14:45:00,0.001,0.2752237423726735,0.0,1.4666666666666666
2024-01-03 15:00:00,0.001,0.4918237423726735,0.0,0.26666666666666666
2024-01-03 15:15:00,0.001,0.3857609120902708,0.0,0.0
2024-01-03 15:30:00,0.001,0.29,0.0,0.0
2024-01-03 15:45:00,0.001,0.29,0.0,0.0
2024-01-03 16:00:00,0.001,0.3863215828248449,0.0,0.0
2024-01-03 16:15:00,0.001,0.17269040903934016,0.0,0.0
2024-01-03 16:30:00,0.001,0.24982374237267352,0.0,0.0
2024-01-03 16:45:00,0.001,0.12315707570600684,0.0,0.0
2024-01-03 17:00:00,0.001,0.0598237423726735,6.533333333333333,0.0
2024-01-03 17:15:00,0.001,0.18844724338965038,7.0,0.0
2024-01-03 17:30:00,0.001,0.33282374237267354,7.0,0.0
2024-01-03 17:45:00,0.001,0.2694904090393402,7.0,0.0
2024-01-03 18:00:00,0.001,0.3855481011373668,7.0,0.0
2024-01-03 18:15:00,0.001,0.2503759397255878,7.0,0.0
2024-01-03 18:30:00,0.001,0.10750927305892113,7.0,0.0
2024-01-03 18:45:00,0.001,0.2907953630026041,7.0,0.0
2024-01-03 19:00:00,0.001,0.28921886401958097,1.8666666666666667,0.0
2024-01-03 19:15:00,0.001,0.39521886401958095,0.0,0.0
2024-01-03 19:30:00,0.001,0.4905129555791478,0.0,0.0
2024-01-03 19:45:00,0.001,0.31449040903934017,0.0,0.0
2024-01-03 20:00:00,0.001,0.21309040903934015,0.0,0.0
2024-01-03 20:15:00,0.001,0.33282374237267354,0.0,0.0
2024-01-03 20:30:00,0.001,0.22298491429422782,0.0,0.0
2024-01-03 20:45:00,0.001,0.3534699437934953,0.0,0.0
2024-01-03 21:00:00,0.001,0.4988855306862476,0.0,0.0
2024-01-03 21:15:00,0.001,0.3215521973529143,0.0,0.0
2024-01-03 21:30:00,0.001,0.33346751517658973,0.0,0.0
2024-01-03 21:45:00,0.001,0.45382374237267353,0.0,0.0
2024-01-03 22:00:00,0.001,0.3018237423726735,0.0,0.0
2024-01-03 22:15:00,0.001,0.43432722219620107,0.0,0.0
2024-01-03 22:30:00,0.001,0.43163469226803,0.0,0.0
2024-01-03 22:45:00,0.001,0.3685521973529143,0.0,0.0
2024-01-03 23:00:00,0.001,0.4368188640195809,0.0,0.0
2024-01-03 23:15:00,0.001,0.36241886401958096,0.0,0.0
2024-01-03 23:30:00,0.001,0.6003521973529142,0.0,0.0
2024-01-03 23:45:00,0.001,0.3185684788915524,0.0,0.0
2024-01-04 00:00:00,0.001,0.1864904090393402,0.0,0.0
2024-01-04 00:15:00,0.001,0.06613418184325635,0.0,0.0
2024-01-04 00:30:00,0.001,0.2433759397255878,0.0,0.0
2024-01-04 00:45:00,0.001,0.11670927305892113,0.0,0.0
2024-01-04 01:00:00,0.001,0.11434452458438643,0.0,0.0
2024-01-04 01:15:00,0.001,0.2695521973529143,0.0,0.0
2024-01-04 01:30:00,0.001,0.18088553068624763,0.0,0.0
2024-01-04 01:45:00,0.001,0.6211243587646933,0.0,0.0
2024-01-04 02:00:00,0.001,0.20630599593209256,0.0,0.0
2024-01-04 02:15:00,0.001,0.0598237423726735,0.0,0.0
2024-01-04 02:30:00,0.001,0.11049040903934017,0.0,0.0
2024-01-04 02:45:00,0.001,0.24982374237267352,0.0,0.0
2024-01-04 03:00:00,0.001,0.1358237423726735,0.0,0.0
2024-01-04 03:15:00,0.001,0.13745491615817823,0.0,0.0
2024-01-04 03:30:00,0.001,0.13666666666666666,0.0,0.0
2024-01-04 03:45:00,0.001,0.048,0.0,0.0
2024-01-04 04:00:00,0.001,0.12399999999999999,0.0,0.0
2024-01-04 04:15:00,0.001,0.238,0.0,0.8
2024-01-04 04:30:00,0.001,0.09866666666666667,0.0,0.6666666666666666
2024-01-04 04:45:00,0.001,0.2,0.0,0.0
2024-01-04 05:00:00,0.001,0.07333333333333333,0.0,0.0
2024-01-04 05:15:00,0.001,0.048,0.0,0.0
2024-01-04 05:30:00,0.001,0.14933333333333332,0.0,0.0
2024-01-04 05:45:00,0.001,0.238,0.0,0.0
2024-01-04 06:00:00,0.001,0.09866666666666667,0.0,0.0
2024-01-04 06:15:00,0.001,0.2,0.0,0.0
2024-01-04 06:30:00,0.001,0.048,0.0,0.0
2024-01-04 06:45:00,0.001,0.048,0.0,1.0666666666666667
2024-01-04 07:00:00,0.001,0.17466666666666666,0.0,0.8
2024-01-04 07:15:00,0.001,0.238,0.0,0.0
2024-01-04 07:30:00,0.001,0.13926666666666668,0.0,0.0
2024-01-04 07:45:00,0.001,0.14966666666666667,0.0,0.0
2024-01-04 08:00:00,0.001,0.061000000000000006,0.0,0.0
2024-01-04 08:15:00,0.001,0.5940666666666667,0.0,0.0
2024-01-04 08:30:00,0.001,0.7619333333333334,0.0,0.0
2024-01-04 08:45:00,0.001,0.25966666666666666,0.0,0.0
2024-01-04 09:00:00,0.001,0.23793333333333333,0.0,0.0
2024-01-04 09:15:00,0.001,0.08633333333333333,0.0,0.0
2024-01-04 09:30:00,0.001,0.061000000000000006,0.0,0.0
2024-01-04 09:45:00,0.001,0.061000000000000006,0.0,0.0
2024-01-04 10:00:00,0.001,0.2314,0.0,0.0
2024-01-04 10:15:00,0.001,0.21266666666666667,0.0,0.0
2024-01-04 10:30:00,0.001,0.2,0.0,0.0
2024-01-04 10:45:00,0.001,0.048,0.0,0.0
2024-01-04 11:00:00,0.001,0.048,0.0,0.0
2024-01-04 11:15:00,0.1613153268107452,0.06066666666666667,0.0,0.0
2024-01-04 11:30:00,0.4742561237541715,0.238,0.0,0.0
2024-01-04 11:45:00,0.614273171681349,0.2587333333333333,0.0,0.0
2024-01-04 12:00:00,0.15269830158935585,0.25766666666666665,0.0,0.0
2024-01-04 12:15:00,0.3591484120935252,0.1894,0.0,0.0
2024-01-04 12:30:00,1.3103478708408682,0.203,0.0,0.0
2024-01-04 12:45:00,0.24717629226994017,0.22917710613724954,0.0,0.0
2024-01-04 13:00:00,0.10649224540073976,0.38248553068624763,0.0,0.0
2024-01-04 13:15:00,0.3213968434492331,0.36115627509287485,0.0,0.0
2024-01-04 13:30:00,0.8709994292464647,0.24637593972558783,0.0,0.0
2024-01-04 13:45:00,0.001,0.2253759397255878,0.0,0.0
2024-01-04 14:00:00,0.001,0.2043411414903116,0.0,0.0
2024-01-04 14:15:00,0.001,0.2571570757060068,0.0,0.0
2024-01-04 14:30:00,0.001,0.3566904090393402,0.0,0.0
2024-01-04 14:45:00,0.001,0.2851563810601211,0.0,0.0
2024-01-04 15:00:00,0.001,0.0795521973529143,0.0,1.8666666666666667
2024-01-04 15:15:00,0.001,0.1279521973529143,0.0,0.0
2024-01-04 15:30:00,0.001,0.20055219735291427,0.0,0.0
2024-01-04 15:45:00,0.001,0.28921886401958097,0.0,0.0
2024-01-04 16:00:00,0.001,0.4644945052548876,0.0,0.0
2024-01-04 16:15:00,0.001,0.7270188640195809,0.0,0.0
2024-01-04 16:30:00,0.001,0.18441886401958094,0.0,0.0
2024-01-04 16:45:00,0.001,0.0795521973529143,0.0,0.0
2024-01-04 17:00:00,0.001,0.1468373991176381,0.0,0.0
2024-01-04 17:15:00,0.001,0.2486133333333333,0.0,0.0
2024-01-04 17:30:00,0.001,0.511,0.0,0.0
2024-01-04 17:45:00,0.001,0.23434523770585908,0.0,0.0
2024-01-04 18:00:00,0.001,0.24895219735291427,0.0,0.0
2024-01-04 18:15:00,0.001,0.6729521973529143,0.0,0.0
2024-01-04 18:30:00,0.001,0.3418855306862476,0.0,0.0
2024-01-04 18:45:00,0.001,0.4905521973529143,0.0,0.0
2024-01-04 19:00:00,0.001,0.6407472526274438,0.0,0.0
2024-01-04 19:15:00,0.001,0.33782215954782857,0.0,0.0
2024-01-04 19:30:00,0.001,0.20995707570600686,0.0,0.0
2024-01-04 19:45:00,0.001,0.23069040903934018,0.0,0.0
2024-01-04 20:00:00,0.001,0.18082374237267348,0.0,0.0
2024-01-04 20:15:00,0.001,0.4262745807908912,0.0,0.0
2024-01-04 20:30:00,0.001,0.4096666666666667,0.0,0.0
2024-01-04 20:45:00,0.001,0.169,0.0,0.0
2024-01-04 21:00:00,0.001,0.08833333333333335,0.0,0.0
2024-01-04 21:15:00,0.001,0.048,0.0,0.0
2024-01-04 21:30:00,0.001,0.048,0.0,0.0
2024-01-04 21:45:00,0.001,0.38999999999999996,0.0,0.0
2024-01-04 22:00:00,0.001,0.6993979850784152,0.0,0.0
2024-01-04 22:15:00,0.001,0.23754836096865037,0.0,0.0
2024-01-04 22:30:00,0.001,0.3333759397255877,0.0,0.0
2024-01-04 22:45:00,0.001,0.3333759397255877,0.0,0.0
2024-01-04 23:00:00,0.001,0.3819391265687268,0.0,0.0
2024-01-04 23:15:00,0.001,0.6389023134118658,0.0,0.0
2024-01-04 23:30:00,0.001,0.3615051953189605,0.0,0.0
2024-01-04 23:45:00,0.001,0.20055219735291427,0.0,0.0
2024-01-05 00:00:00,0.001,0.20055219735291427,0.0,0.0
2024-01-05 00:15:00,0.001,0.24895219735291427,0.0,0.0
2024-01-05 00:30:00,0.001,0.3591840657843048,0.0,0.0
2024-01-05 00:45:00,0.001,0.44766666666666666,0.0,0.0
2024-01-05 01:00:00,0.001,0.36599999999999994,0.0,0.0
2024-01-05 01:15:00,0.001,0.29,0.0,0.0
2024-01-05 01:30:00,0.001,0.29,0.0,0.0
2024-01-05 01:45:00,0.001,0.29,0.0,0.0
2024-01-05 02:00:00,0.001,0.518,0.0,0.0
2024-01-05 02:15:00,0.001,0.3762666666666667,0.0,0.0
2024-01-05 02:30:00,0.001,0.09866666666666667,0.0,0.0
2024-01-05 02:45:00,0.001,0.048,0.0,0.0
2024-01-05 03:00:00,0.001,0.1812666666666667,0.0,0.0
2024-01-05 03:15:00,0.001,0.3398666666666667,0.0,0.0
2024-01-05 03:30:00,0.001,0.3013333333333333,0.0,0.0
2024-01-05 03:45:00,0.001,0.238,0.0,0.0
2024-01-05 04:00:00,0.001,0.07333333333333333,0.0,0.0
2024-01-05 04:15:00,0.001,0.048,0.0,1.6
2024-01-05 04:30:00,0.001,0.048,0.0,1.6
2024-01-05 04:45:00,0.001,0.13666666666666666,0.0,0.0
2024-01-05 05:00:00,0.001,0.2633333333333333,0.0,0.0
2024-01-05 05:15:00,0.001,0.238,3.7333333333333334,0.0
2024-01-05 05:30:00,0.001,0.048,7.0,0.0
2024-01-05 05:45:00,0.001,0.048,7.0,0.0
2024-01-05 06:00:00,0.001,0.048,7.0,0.0
2024-01-05 06:15:00,0.001,0.2,2.8,0.0
2024-01-05 06:30:00,0.001,0.22533333333333333,0.0,0.0
2024-01-05 06:45:00,0.001,0.21266666666666667,0.0,0.0
2024-01-05 07:00:00,0.001,0.052333333333333336,0.0,0.0
2024-01-05 07:15:00,0.001,0.061000000000000006,0.0,0.0
2024-01-05 07:30:00,0.001,0.08633333333333333,0.0,0.0
2024-01-05 07:45:00,0.001,0.213,0.0,0.0
2024-01-05 08:00:00,0.001,0.6286,0.0,0.0
2024-01-05 08:15:00,0.001,2.1994666666666665,0.0,0.0
