,Occupancy,EV,Tset,Tref,Twall,Tout,Ploss,Power,Power_limited
2024-01-01 00:00:00,2.0,0.0,11.0,11.0,11.0,12.0,0.0,0.0,0.0
2024-01-01 00:01:00,2.0,0.0,11.0,11.00005191344449,11.000250693323723,12.0,-40.0,0.0,0.0
2024-01-01 00:02:00,2.0,0.0,11.0,11.000103925836695,11.000501218889825,12.0,-39.97323301342091,0.0,0.0
2024-01-01 00:03:00,2.0,0.0,11.0,11.000156037035103,11.000751576881122,12.0,-39.946495196402935,0.0,0.0
2024-01-01 00:04:00,2.0,0.0,11.0,11.000208246898373,11.001001767480211,12.0,-39.91978651432186,0.0,0.0
2024-01-01 00:05:00,2.0,0.0,11.0,11.00026055528534,11.001251790869476,12.0,-39.8931069325949,0.0,0.0
2024-01-01 00:06:00,2.0,0.0,11.0,11.000312962055013,11.00150164723108,12.0,-39.86645641668083,0.0,0.0
2024-01-01 00:07:00,2.0,0.0,11.0,11.000365467066569,11.001751336746974,12.0,-39.83983493208011,0.0,0.0
2024-01-01 00:08:00,2.0,0.0,11.0,11.00041807017936,11.002000859598889,12.0,-39.813242444334136,0.0,0.0
2024-01-01 00:09:00,2.0,0.0,11.0,11.000470771252912,11.002250215968342,12.0,-39.786678919026,0.0,0.0
2024-01-01 00:10:00,2.0,0.0,11.0,11.00052357014692,11.002499406036636,12.0,-39.760144321779975,0.0,0.0
2024-01-01 00:11:00,2.0,0.0,11.0,11.00057646672125,11.002748429984857,12.0,-39.73363861826156,0.0,0.0
2024-01-01 00:12:00,2.0,0.0,11.0,11.000629460835944,11.002997287993876,12.0,-39.70716177417743,0.0,0.0
2024-01-01 00:13:00,2.0,0.0,11.0,11.00068255235121,11.003245980244353,12.0,-39.68071375527542,0.0,0.0
2024-01-01 00:14:00,2.0,0.0,11.0,11.00073574112743,11.003494506916727,12.0,-39.65429452734427,0.0,0.0
2024-01-01 00:15:00,2.0,0.0,11.0,11.000789027025158,11.003742868191228,12.0,-39.62790405621422,0.0,0.0
2024-01-01 00:16:00,2.0,0.0,11.0,11.000842409905118,11.00399106424787,12.0,-39.60154230775613,0.0,0.0
2024-01-01 00:17:00,2.0,0.0,11.0,11.000895889628202,11.004239095266454,12.0,-39.57520924788205,0.0,0.0
2024-01-01 00:18:00,2.0,0.0,11.0,11.000949466055474,11.004486961426569,12.0,-39.5489048425446,0.0,0.0
2024-01-01 00:19:00,2.0,0.0,11.0,11.001003139048168,11.004734662907588,12.0,-39.522629057737355,0.0,0.0
2024-01-01 00:20:00,2.0,0.0,11.0,11.001056908467689,11.004982199888673,12.0,-39.49638185949474,0.0,0.0
2024-01-01 00:21:00,2.0,0.0,11.0,11.00111077417561,11.005229572548773,12.0,-39.47016321389203,0.0,0.0
2024-01-01 00:22:00,2.0,0.0,11.0,11.001164736033674,11.005476781066625,12.0,-39.443973087045016,0.0,0.0
2024-01-01 00:23:00,2.0,0.0,11.0,11.001218793903796,11.005723825620752,12.0,-39.41781144511027,0.0,0.0
2024-01-01 00:24:00,2.0,0.0,11.0,11.001272947648054,11.005970706389467,12.0,-39.39167825428505,0.0,0.0
2024-01-01 00:25:00,2.0,0.0,11.0,11.0013271971287,11.006217423550872,12.0,-39.365573480806916,0.0,0.0
2024-01-01 00:26:00,2.0,0.0,11.0,11.001381542208152,11.006463977282856,12.0,-39.33949709095407,0.0,0.0
2024-01-01 00:27:00,2.0,0.0,11.0,11.001435982749,11.006710367763096,12.0,-39.31344905104502,0.0,0.0
2024-01-01 00:28:00,2.0,0.0,11.0,11.001490518613995,11.006956595169063,12.0,-39.28742932743903,0.0,0.0
2024-01-01 00:29:00,2.0,0.0,11.0,11.001545149666065,11.007202659678011,12.0,-39.26143788653518,0.0,0.0
2024-01-01 00:30:00,2.0,0.0,11.0,11.0015998757683,11.007448561466989,12.0,-39.235474694773515,0.0,0.0
2024-01-01 00:31:00,2.0,0.0,11.0,11.001654696783959,11.007694300712831,12.0,-39.209539718633835,0.0,0.0
2024-01-01 00:32:00,2.0,0.0,11.0,11.00170961257647,11.007939877592166,12.0,-39.183632924636385,0.0,0.0
2024-01-01 00:33:00,2.0,0.0,11.0,11.001764623009425,11.008185292281413,12.0,-39.15775427934151,0.0,0.0
