,Occupancy,EV,Tset,Tref,Twall,Tout,Ploss,Power,Power_limited
2024-01-01 00:00:00,2.0,0.0,15.0,15.0,15.0,12.0,0.0,0.0,0.0
2024-01-01 00:01:00,2.0,0.0,15.0,14.999844259666526,14.99924792002883,12.0,120.0,0.0,0.0
2024-01-01 00:02:00,2.0,0.0,15.0,14.999751998881967,14.998496323559364,12.0,119.92285367694629,0.0,0.0
2024-01-01 00:03:00,2.0,0.0,15.0,14.999659426925717,14.997745241629364,12.0,119.84075504591466,0.0,0.0
2024-01-01 00:04:00,2.0,0.0,15.0,14.999566544209621,14.996994673701428,12.0,119.75874216158633,0.0,0.0
2024-01-01 00:05:00,2.0,0.0,15.0,14.999473351145047,14.996244619238757,12.0,119.67681492755051,0.0,0.0
2024-01-01 00:06:00,2.0,0.0,15.0,14.999379848142887,14.995495077705156,12.0,119.59497324750586,0.0,0.0
2024-01-01 00:07:00,2.0,0.0,15.0,14.999286035613558,14.994746048565032,12.0,119.51321702526053,3565.851851851852,3565.851851851852
2024-01-01 00:08:00,2.0,0.0,15.0,14.999191913967001,14.993997531283396,12.0,119.43154616473163,3565.851851851852,3565.851851851852
2024-01-01 00:09:00,2.0,0.0,15.0,14.999097483612687,14.993249525325858,12.0,119.34996056994572,0.0,0.0
2024-01-01 00:10:00,2.0,0.0,15.0,14.99900274495961,14.99250203015863,12.0,119.26846014503779,0.0,0.0
2024-01-01 00:11:00,2.0,0.0,15.0,14.99890769841629,14.991755045248523,12.0,119.18704479425182,0.0,0.0
2024-01-01 00:12:00,2.0,0.0,15.0,14.998812344390778,14.99100857006295,12.0,119.10571442194076,0.0,0.0
2024-01-01 00:13:00,2.0,0.0,15.0,14.99871668329065,14.990262604069923,12.0,119.02446893256587,0.0,0.0
2024-01-01 00:14:00,2.0,0.0,15.0,14.998620715523014,14.989517146738047,12.0,118.94330823069703,0.0,0.0
2024-01-01 00:15:00,2.0,0.0,15.0,14.998524441494505,14.98877219753653,12.0,118.86223222101226,0.0,0.0
2024-01-01 00:16:00,2.0,0.0,15.0,14.998427861611285,14.988027755935175,12.0,118.78124080829787,0.0,0.0
2024-01-01 00:17:00,2.0,0.0,15.0,14.998330976279052,14.987283821404379,12.0,118.70033389744836,0.0,0.0
2024-01-01 00:18:00,2.0,0.0,15.0,14.998233785903029,14.986540393415137,12.0,118.61951139346598,0.0,0.0
2024-01-01 00:19:00,2.0,0.0,15.0,14.998136290887976,14.985797471439037,12.0,118.53877320146101,0.0,0.0
2024-01-01 00:20:00,2.0,0.0,15.0,14.998038491638178,14.985055054948264,12.0,118.45811922665123,0.0,0.0
2024-01-01 00:21:00,2.0,0.0,15.0,14.99794038855746,14.98431314341559,12.0,118.37754937436249,0.0,0.0
2024-01-01 00:22:00,2.0,0.0,15.0,14.997841982049172,14.983571736314389,12.0,118.29706355002732,0.0,0.0
2024-01-01 00:23:00,2.0,0.0,15.0,14.997743272516205,14.982830833118618,12.0,118.21666165918643,0.0,0.0
