,Occupancy,EV,Tset,Tref,Twall,Tout,Ploss,Power,Power_limited
2024-01-01 00:00:00,2.0,0.0,14.5,14.5,14.5,12.0,0.0,0.0,0.0
2024-01-01 00:01:00,2.0,0.0,14.5,14.499870216388773,14.499373266690691,12.0,100.0,0.0,0.0
2024-01-01 00:02:00,2.0,0.0,14.5,14.49980388724301,14.49874700995856,12.0,99.92395853709537,0.0,0.0
2024-01-01 00:03:00,2.0,0.0,14.5,14.499737212808133,14.498121270168859,12.0,99.8414764952764,5000.0,5000.0
2024-01-01 00:04:00,2.0,0.0,14.5,14.499670193639083,14.497496046637718,12.0,99.759103570244,5000.0,5000.0
2024-01-01 00:05:00,2.0,0.0,14.5,14.499602830289994,14.496871338682231,12.0,99.67683960757861,5000.0,5000.0
2024-01-01 00:06:00,2.0,0.0,14.5,14.499535123314207,14.496247145620464,12.0,99.59468445308097,5000.0,5000.0
2024-01-01 00:07:00,2.0,0.0,14.5,14.499467073264258,14.495623466771441,12.0,99.51263795277131,1395.1111111111131,1395.1111111111131
2024-01-01 00:08:00,2.0,0.0,14.5,14.499398680691893,14.495000301455157,12.0,99.43069995288944,0.0,0.0
2024-01-01 00:09:00,2.0,0.0,14.5,14.499329946148059,14.494377648992566,12.0,99.34887029989423,0.0,0.0
2024-01-01 00:10:00,2.0,0.0,14.5,14.499260870182908,14.493755508705583,12.0,99.26714884046379,0.0,0.0
2024-01-01 00:11:00,2.0,0.0,14.5,14.499191453345802,14.49313387991708,12.0,99.18553542149401,0.0,0.0
2024-01-01 00:12:00,2.0,0.0,14.5,14.499121696185304,14.492512761950891,12.0,99.10402989009923,0.0,0.0
2024-01-01 00:13:00,2.0,0.0,14.5,14.49905159924919,14.491892154131806,12.0,99.02263209361197,3565.851851851852,3565.851851851852
2024-01-01 00:14:00,2.0,0.0,14.5,14.498981163084446,14.49127205578557,12.0,98.94134187958213,0.0,0.0
2024-01-01 00:15:00,2.0,0.0,14.5,14.498910388237269,14.490652466238881,12.0,98.86015909577712,0.0,0.0
2024-01-01 00:16:00,2.0,0.0,14.5,14.498839275253067,14.490033384819391,12.0,98.77908359018065,0.0,0.0
2024-01-01 00:17:00,2.0,0.0,14.5,14.498767824676461,14.489414810855704,12.0,98.6981152109935,0.0,0.0
2024-01-01 00:18:00,2.0,0.0,14.5,14.498696037051289,14.488796743677373,12.0,98.61725380663313,0.0,0.0
2024-01-01 00:19:00,2.0,0.0,14.5,14.4986239129206,14.488179182614898,12.0,98.53649922573233,0.0,0.0
2024-01-01 00:20:00,2.0,0.0,14.5,14.498551452826664,14.48756212699973,12.0,98.45585131714009,0.0,0.0
2024-01-01 00:21:00,2.0,0.0,14.5,14.498478657310967,14.486945576164263,12.0,98.37530992992062,0.0,0.0
2024-01-01 00:22:00,2.0,0.0,14.5,14.498405526914212,14.486329529441837,12.0,98.29487491335314,0.0,0.0
2024-01-01 00:23:00,2.0,0.0,14.5,14.498332062176326,14.485713986166736,12.0,98.21454611693207,0.0,0.0
2024-01-01 00:24:00,2.0,0.0,14.5,14.498258263636453,14.485098945674185,12.0,98.13432339036585,0.0,0.0
2024-01-01 00:25:00,2.0,0.0,14.5,14.49818413183296,14.484484407300348,12.0,98.05420658357757,0.0,0.0
