,Occupancy,EV,Tset,Tref,Twall,Tout,Ploss,Power,Power_limited
2024-01-01 00:00:00,2.0,0.0,15.0,15.0,15.0,12.0,0.0,0.0,0.0
2024-01-01 00:01:00,2.0,0.0,15.0,14.999844259666526,14.99924792002883,12.0,120.0,0.0,0.0
2024-01-01 00:02:00,2.0,0.0,15.0,14.99975189665988,14.998496429067835,12.0,119.90601900897414,0.0,0.0
2024-01-01 00:03:00,2.0,0.0,15.0,14.999659109601396,14.997745569134517,12.0,119.80533381022572,0.0,0.0
2024-01-01 00:04:00,2.0,0.0,15.0,14.99956589919955,14.996995339362151,12.0,119.70478690435468,0.0,0.0
2024-01-01 00:05:00,2.0,0.0,15.0,14.99947226616176,14.996245738885282,12.0,119.60437808790863,0.0,0.0
2024-01-01 00:06:00,2.0,0.0,15.0,14.99937821119438,14.995496766839732,12.0,119.50410715773664,0.0,0.0
2024-01-01 00:07:00,2.0,0.0,15.0,14.999283735002708,14.994748422362594,12.0,119.40397391098885,0.0,0.0
2024-01-01 00:08:00,2.0,0.0,15.0,14.999188838290985,14.994000704592228,12.0,119.30397814511561,0.0,0.0
2024-01-01 00:09:00,2.0,0.0,15.0,14.999093521762395,14.993253612668264,12.0,119.20411965786727,0.0,0.0
2024-01-01 00:10:00,2.0,0.0,15.0,14.998997786119071,14.992507145731597,12.0,119.10439824729437,0.0,0.0
2024-01-01 00:11:00,2.0,0.0,15.0,14.998901632062092,14.991761302924385,12.0,119.00481371174605,0.0,0.0
2024-01-01 00:12:00,2.0,0.0,15.0,14.998805060291483,14.991016083390049,12.0,118.90536584987008,0.0,0.0
2024-01-01 00:13:00,2.0,0.0,15.0,14.998708071506227,14.990271486273269,12.0,118.80605446061328,0.0,0.0
2024-01-01 00:14:00,2.0,0.0,15.0,14.998610666404256,14.989527510719984,12.0,118.70687934321923,3565.851851851852,3565.851851851852
2024-01-01 00:15:00,2.0,0.0,15.0,14.998512845682452,14.98878415587739,12.0,118.60784029722971,3565.851851851852,3565.851851851852
2024-01-01 00:16:00,2.0,0.0,15.0,14.99841461003666,14.988041420893936,12.0,118.50893712248322,0.0,0.0
2024-01-01 00:17:00,2.0,0.0,15.0,14.998315960161676,14.987299304919324,12.0,118.41016961911454,0.0,0.0
2024-01-01 00:18:00,2.0,0.0,15.0,14.99821689675126,14.986557807104507,12.0,118.31153758755488,3565.851851851852,3565.851851851852
2024-01-01 00:19:00,2.0,0.0,15.0,14.998117420498126,14.985816926601688,12.0,118.2130408285308,0.0,0.0
2024-01-01 00:20:00,2.0,0.0,15.0,14.998017532093955,14.985076662564316,12.0,118.11467914306415,0.0,0.0
2024-01-01 00:21:00,2.0,0.0,15.0,14.997917232229389,14.984337014147084,12.0,118.01645233247173,0.0,0.0
2024-01-01 00:22:00,2.0,0.0,15.0,14.997816521594034,14.98359798050593,12.0,117.91836019836434,0.0,0.0
2024-01-01 00:23:00,2.0,0.0,15.0,14.997715400876466,14.982859560798033,12.0,117.8204025426469,0.0,0.0
