,Occupancy,EV,Tset,Tref,Twall,Tout,Ploss,Power,Power_limited
2024-01-01 00:00:00,2.0,0.0,15.0,15.0,15.0,12.0,0.0,0.0,0.0
2024-01-01 00:01:00,2.0,0.0,15.0,14.999844259666526,14.99924792002883,12.0,120.0,0.0,0.0
2024-01-01 00:02:00,2.0,0.0,15.0,14.999751973534655,14.998496349721577,12.0,119.91867929948242,0.0,0.0
2024-01-01 00:03:00,2.0,0.0,15.0,14.999659348234337,14.99774532284543,12.0,119.83197079084343,0.0,0.0
2024-01-01 00:04:00,2.0,0.0,15.0,14.999566384243643,14.996994838788885,12.0,119.74535985240239,0.0,0.0
2024-01-01 00:05:00,2.0,0.0,15.0,14.999473082040055,14.996244896941175,12.0,119.65884636608254,0.0,0.0
2024-01-01 00:06:00,2.0,0.0,15.0,14.99937944210046,14.995495496692275,12.0,119.5724302139512,0.0,0.0
2024-01-01 00:07:00,2.0,0.0,15.0,14.999285464901156,14.994746637432897,12.0,119.4861112782197,0.0,0.0
2024-01-01 00:08:00,2.0,0.0,15.0,14.999191150917847,14.99399831855449,12.0,119.39988944124302,0.0,0.0
2024-01-01 00:09:00,2.0,0.0,15.0,14.999096500625647,14.993250539449244,12.0,119.31376458552008,0.0,0.0
2024-01-01 00:10:00,2.0,0.0,15.0,14.999001514499085,14.992503299510076,12.0,119.2277365936932,0.0,0.0
2024-01-01 00:11:00,2.0,0.0,15.0,14.998906193012093,14.991756598130646,12.0,119.14180534854745,0.0,0.0
2024-01-01 00:12:00,2.0,0.0,15.0,14.998810536638022,14.991010434705341,12.0,119.05597073301189,0.0,0.0
2024-01-01 00:13:00,2.0,0.0,15.0,14.998714545849632,14.990264808629286,12.0,118.97023263015774,0.0,0.0
2024-01-01 00:14:00,2.0,0.0,15.0,14.998618221119097,14.989519719298334,12.0,118.88459092319933,0.0,0.0
2024-01-01 00:15:00,2.0,0.0,15.0,14.998521562918004,14.988775166109074,12.0,118.79904549549346,0.0,0.0
2024-01-01 00:16:00,2.0,0.0,15.0,14.998424571717358,14.988031148458818,12.0,118.71359623053964,0.0,0.0
2024-01-01 00:17:00,2.0,0.0,15.0,14.998327247987573,14.987287665745614,12.0,118.62824301197898,0.0,0.0
2024-01-01 00:18:00,2.0,0.0,15.0,14.998229592198486,14.986544717368234,12.0,118.54298572359536,0.0,0.0
2024-01-01 00:19:00,2.0,0.0,15.0,14.998131604819347,14.985802302726182,12.0,118.45782424931416,0.0,0.0
2024-01-01 00:20:00,2.0,0.0,15.0,14.998033286318826,14.985060421219682,12.0,118.37275847320245,0.0,0.0
2024-01-01 00:21:00,2.0,0.0,15.0,14.997934637165008,14.98431907224969,12.0,118.28778827946884,0.0,0.0
2024-01-01 00:22:00,2.0,0.0,15.0,14.997835657825398,14.983578255217884,12.0,118.2029135524635,0.0,0.0
2024-01-01 00:23:00,2.0,0.0,15.0,14.997736348766923,14.982837969526665,12.0,118.11813417667773,0.0,0.0
