,Occupancy,EV,Tset,Tref,Twall,Tout,Ploss,Power,Power_limited
2024-01-01 00:00:00,2.0,0.0,15.0,15.0,15.0,12.0,0.0,0.0,0.0
2024-01-01 00:01:00,2.0,0.0,15.0,14.999844259666526,14.99924792002883,12.0,120.0,0.0,0.0
2024-01-01 00:02:00,2.0,0.0,15.0,14.999751937975999,14.998496386423426,12.0,119.91282324424024,0.0,0.0
2024-01-01 00:03:00,2.0,0.0,15.0,14.99965923784895,14.997745436772352,12.0,119.8196489512937,0.0,0.0
2024-01-01 00:04:00,2.0,0.0,15.0,14.999566159864507,14.996995070351746,12.0,119.72659015582049,0.0,0.0
2024-01-01 00:05:00,2.0,0.0,15.0,14.999472704601008,14.996245286438711,12.0,119.63364670411806,0.0,0.0
2024-01-01 00:06:00,2.0,0.0,15.0,14.999378872636006,14.995496084311311,12.0,119.54081844269015,0.0,0.0
2024-01-01 00:07:00,2.0,0.0,15.0,14.999284664546268,14.99474746324857,12.0,119.44810521824611,0.0,0.0
2024-01-01 00:08:00,2.0,0.0,15.0,14.999190080907777,14.993999422530473,12.0,119.35550687770125,0.0,0.0
2024-01-01 00:09:00,2.0,0.0,15.0,14.999095122295731,14.993251961437963,12.0,119.26302326817589,0.0,0.0
2024-01-01 00:10:00,2.0,0.0,15.0,14.99899978928455,14.992505079252938,12.0,119.17065423699576,0.0,0.0
2024-01-01 00:11:00,2.0,0.0,15.0,14.998904082447869,14.991758775258255,12.0,119.07839963169097,0.0,0.0
2024-01-01 00:12:00,2.0,0.0,15.0,14.998808002358542,14.991013048737722,12.0,118.98625929999658,0.0,0.0
2024-01-01 00:13:00,2.0,0.0,15.0,14.998711549588647,14.990267898976102,12.0,118.89423308985155,0.0,0.0
2024-01-01 00:14:00,2.0,0.0,15.0,14.998614724709482,14.989523325259107,12.0,118.80232084939902,0.0,0.0
2024-01-01 00:15:00,2.0,0.0,15.0,14.998517528291568,14.988779326873402,12.0,118.71052242698539,0.0,0.0
2024-01-01 00:16:00,2.0,0.0,15.0,14.998419960904654,14.988035903106603,12.0,118.61883767116086,0.0,0.0
2024-01-01 00:17:00,2.0,0.0,15.0,14.998322023117707,14.987293053247269,12.0,118.52726643067871,0.0,0.0
2024-01-01 00:18:00,2.0,0.0,15.0,14.998223715498925,14.98655077658491,12.0,118.43580855449505,0.0,0.0
2024-01-01 00:19:00,2.0,0.0,15.0,14.998125038615733,14.985809072409976,12.0,118.34446389176851,0.0,0.0
2024-01-01 00:20:00,2.0,0.0,15.0,14.998025993034782,14.985067940013868,12.0,118.25323229185994,0.0,0.0
2024-01-01 00:21:00,2.0,0.0,15.0,14.997926579321952,14.984327378688928,12.0,118.1621136043325,0.0,0.0
2024-01-01 00:22:00,2.0,0.0,15.0,14.997826798042356,14.983587387728434,12.0,118.07110767895138,0.0,0.0
2024-01-01 00:23:00,2.0,0.0,15.0,14.997726649760336,14.982847966426611,12.0,117.98021436568254,0.0,0.0
