,Occupancy,EV,Tset,Tref,Twall,Tout,Ploss,Power,Power_limited
2024-01-01 00:00:00,2.0,0.0,15.0,15.0,15.0,12.0,0.0,0.0,0.0
2024-01-01 00:01:00,2.0,0.0,15.0,14.999844259666526,14.99924792002883,12.0,120.0,0.0,0.0
2024-01-01 00:02:00,2.0,0.0,15.0,14.99975197226729,14.998496351029688,12.0,119.91847058060922,0.0,0.0
2024-01-01 00:03:00,2.0,0.0,15.0,14.999659344299882,14.997745326906115,12.0,119.83153159701958,0.0,0.0
2024-01-01 00:04:00,2.0,0.0,15.0,14.999566376245815,14.99699484704277,12.0,119.74469079568426,0.0,0.0
2024-01-01 00:05:00,2.0,0.0,15.0,14.999473068586,14.996244910825059,12.0,119.65794805736404,0.0,0.0
2024-01-01 00:06:00,2.0,0.0,15.0,14.999379421800752,14.995495517639135,12.0,119.57130326296603,0.0,0.0
2024-01-01 00:07:00,2.0,0.0,15.0,14.999285436369787,14.994746666871897,12.0,119.48475629354273,0.0,0.0
2024-01-01 00:08:00,2.0,0.0,15.0,14.999191112772223,14.993998357910987,12.0,119.39830703029297,0.0,0.0
2024-01-01 00:09:00,2.0,0.0,15.0,14.999096451486583,14.993250590144793,12.0,119.31195535456068,0.0,0.0
2024-01-01 00:10:00,2.0,0.0,15.0,14.999001452990791,14.992503362962443,12.0,119.22570114783552,0.0,0.0
2024-01-01 00:11:00,2.0,0.0,15.0,14.998906117762179,14.991756675753809,12.0,119.13954429175214,0.0,0.0
2024-01-01 00:12:00,2.0,0.0,15.0,14.998810446277481,14.991010527909502,12.0,119.05348466809032,0.0,0.0
2024-01-01 00:13:00,2.0,0.0,15.0,14.998714439012844,14.990264918820873,12.0,118.9675221587745,0.0,0.0
2024-01-01 00:14:00,2.0,0.0,15.0,14.998618096443813,14.989519847880016,12.0,118.88165664587368,0.0,0.0
2024-01-01 00:15:00,2.0,0.0,15.0,14.99852141904535,14.988775314479758,12.0,118.7958880116019,0.0,0.0
2024-01-01 00:16:00,2.0,0.0,15.0,14.998424407291816,14.988031318013666,12.0,118.71021613831674,0.0,0.0
2024-01-01 00:17:00,2.0,0.0,15.0,14.99832706165699,14.987287857876044,12.0,118.62464090852066,0.0,0.0
2024-01-01 00:18:00,2.0,0.0,15.0,14.998229382614054,14.98654493346193,12.0,118.53916220485955,0.0,0.0
2024-01-01 00:19:00,2.0,0.0,15.0,14.998131370635607,14.985802544167099,12.0,118.45377991012346,3000.0,3000.0
2024-01-01 00:20:00,2.0,0.0,15.0,14.998033026193653,14.985060689388055,12.0,118.36849390724576,3000.0,3000.0
2024-01-01 00:21:00,2.0,0.0,15.0,14.997934349759612,14.984319368522039,12.0,118.28330407930325,1131.7037037037044,1131.7037037037044
2024-01-01 00:22:00,2.0,0.0,15.0,14.997835341804317,14.983578580967022,12.0,118.1982103095161,0.0,0.0
2024-01-01 00:23:00,2.0,0.0,15.0,14.997736002798012,14.982838326121707,12.0,118.11321248124743,3000.0,3000.0
