,Occupancy,EV,Tset,Tref,Twall,Tout,Ploss,Power,Power_limited
2024-01-01 00:00:00,2.0,0.0,14.5,14.5,14.5,12.0,0.0,0.0,0.0
2024-01-01 00:01:00,2.0,0.0,14.5,14.499870216388773,14.499373266690691,12.0,100.0,0.0,0.0
2024-01-01 00:02:00,2.0,0.0,14.5,14.499803885251437,14.498747012014162,12.0,99.92363055029465,0.0,0.0
2024-01-01 00:03:00,2.0,0.0,14.5,14.499737206583662,14.498121276593036,12.0,99.84077945628262,0.0,0.0
2024-01-01 00:04:00,2.0,0.0,14.5,14.499670180946815,14.49749605973635,12.0,99.75803861078911,0.0,0.0
2024-01-01 00:05:00,2.0,0.0,14.5,14.499602808901445,14.49687136075412,12.0,99.67540785689758,0.0,0.0
2024-01-01 00:06:00,2.0,0.0,14.5,14.499535091007289,14.496247178957352,12.0,99.59288703791651,0.0,0.0
2024-01-01 00:07:00,2.0,0.0,14.5,14.499467027823274,14.495623513658025,12.0,99.51047599737917,0.0,0.0
2024-01-01 00:08:00,2.0,0.0,14.5,14.499398619907513,14.495000364169101,12.0,99.42817457904235,0.0,0.0
2024-01-01 00:09:00,2.0,0.0,14.5,14.499329867817313,14.494377729804519,12.0,99.34598262688779,0.0,0.0
2024-01-01 00:10:00,2.0,0.0,14.5,14.499260772109169,14.493755609879194,12.0,99.26389998512009,0.0,0.0
2024-01-01 00:11:00,2.0,0.0,14.5,14.499191333338771,14.493134003709017,12.0,99.1819264981675,0.0,0.0
2024-01-01 00:12:00,2.0,0.0,14.5,14.499121552061004,14.49251291061085,12.0,99.10006201068107,0.0,0.0
2024-01-01 00:13:00,2.0,0.0,14.5,14.499051428829947,14.491892329902532,12.0,99.01830636753468,0.0,0.0
2024-01-01 00:14:00,2.0,0.0,14.5,14.498980964198875,14.491272260902868,12.0,98.9366594138242,0.0,0.0
2024-01-01 00:15:00,2.0,0.0,14.5,14.49891015872026,14.490652702931635,12.0,98.85512099486787,0.0,0.0
2024-01-01 00:16:00,2.0,0.0,14.5,14.498839012945776,14.49003365530958,12.0,98.77369095620566,0.0,0.0
2024-01-01 00:17:00,2.0,0.0,14.5,14.498767527426292,14.48941511735841,12.0,98.69236914359858,0.0,0.0
2024-01-01 00:18:00,2.0,0.0,14.5,14.498695702711881,14.488797088400805,12.0,98.61115540302899,0.0,0.0
2024-01-01 00:19:00,2.0,0.0,14.5,14.498623539351817,14.488179567760405,12.0,98.53004958069978,0.0,0.0
2024-01-01 00:20:00,2.0,0.0,14.5,14.498551037894577,14.487562554761812,12.0,98.4490515230347,0.0,0.0
2024-01-01 00:21:00,2.0,0.0,14.5,14.498478198887844,14.48694604873059,12.0,98.36816107667714,0.0,0.0
2024-01-01 00:22:00,2.0,0.0,14.5,14.498405022878504,14.486330048993263,12.0,98.28737808849043,0.0,0.0
2024-01-01 00:23:00,2.0,0.0,14.5,14.498331510412653,14.485714554877314,12.0,98.20670240555711,0.0,0.0
2024-01-01 00:24:00,2.0,0.0,14.5,14.498257662035591,14.485099565711181,12.0,98.12613387517948,0.0,0.0
2024-01-01 00:25:00,2.0,0.0,14.5,14.498183478291832,14.48448508082426,12.0,98.04567234487834,0.0,0.0
