,Occupancy,EV,Tset,Tref,Twall,Tout,Ploss,Power,Power_limited
2024-01-01 00:00:00,2.0,0.0,15.0,15.0,15.0,12.0,0.0,0.0,0.0
2024-01-01 00:01:00,2.0,0.0,15.0,14.999844259666526,14.99924792002883,12.0,120.0,0.0,0.0
2024-01-01 00:02:00,2.0,0.0,15.0,14.999751927076655,14.998496397673179,12.0,119.91102826193078,0.0,0.0
2024-01-01 00:03:00,2.0,0.0,15.0,14.999659204015645,14.997745471691145,12.0,119.81587237833389,0.0,0.0
2024-01-01 00:04:00,2.0,0.0,15.0,14.999566091095497,14.996995141322465,12.0,119.72083780060144,0.0,0.0
2024-01-01 00:05:00,2.0,0.0,15.0,14.999472588927365,14.996245405807915,12.0,119.62592436281167,0.0,0.0
2024-01-01 00:06:00,2.0,0.0,15.0,14.999378698121541,14.99549626438931,12.0,119.531131899271,0.0,0.0
2024-01-01 00:07:00,2.0,0.0,15.0,14.999284419287472,14.994747716309499,12.0,119.43646024451454,0.0,0.0
2024-01-01 00:08:00,2.0,0.0,15.0,14.999189753033749,14.99399976081237,12.0,119.34190923330517,0.0,0.0
2024-01-01 00:09:00,2.0,0.0,15.0,14.999094699968117,14.993252397142843,12.0,119.24747870063368,0.0,0.0
2024-01-01 00:10:00,2.0,0.0,15.0,14.998999260697468,14.992505624546872,12.0,119.15316848171796,0.0,0.0
2024-01-01 00:11:00,2.0,0.0,15.0,14.99890343582785,14.991759442271443,12.0,119.05897841200354,0.0,0.0
2024-01-01 00:12:00,2.0,0.0,15.0,14.998807225964462,14.991013849564569,12.0,118.96490832716242,0.0,0.0
2024-01-01 00:13:00,2.0,0.0,15.0,14.99871063171166,14.990268845675294,12.0,118.87095806309323,0.0,0.0
2024-01-01 00:14:00,2.0,0.0,15.0,14.998613653672955,14.989524429853688,12.0,118.77712745592059,0.0,0.0
2024-01-01 00:15:00,2.0,0.0,15.0,14.998516292451013,14.988780601350847,12.0,118.68341634199494,0.0,0.0
2024-01-01 00:16:00,2.0,0.0,15.0,14.998418548647663,14.988037359418891,12.0,118.58982455789243,0.0,0.0
2024-01-01 00:17:00,2.0,0.0,15.0,14.99832042286389,14.987294703310965,12.0,118.49635194041443,0.0,0.0
2024-01-01 00:18:00,2.0,0.0,15.0,14.998221915699839,14.986552632281233,12.0,118.40299832658737,0.0,0.0
2024-01-01 00:19:00,2.0,0.0,15.0,14.998123027754819,14.985811145584877,12.0,118.30976355366205,0.0,0.0
2024-01-01 00:20:00,2.0,0.0,15.0,14.998023759627301,14.985070242478104,12.0,118.21664745911342,0.0,0.0
2024-01-01 00:21:00,2.0,0.0,15.0,14.997924111914921,14.98432992221813,12.0,118.12364988064088,0.0,0.0
2024-01-01 00:22:00,2.0,0.0,15.0,14.99782408521448,14.983590184063194,12.0,118.03077065616709,0.0,0.0
2024-01-01 00:23:00,2.0,0.0,15.0,14.997723680121943,14.982851027272547,12.0,117.93800962383828,0.0,0.0
