,Occupancy,EV,Tset,Tref,Twall,Tout,Ploss,Power,Power_limited
2024-01-01 00:00:00,2.0,0.0,15.0,15.0,15.0,12.0,0.0,0.0,0.0
2024-01-01 00:01:00,2.0,0.0,15.0,14.999844259666526,14.99924792002883,12.0,120.0,0.0,0.0
2024-01-01 00:02:00,2.0,0.0,15.0,14.999751856176603,14.99849647085263,12.0,119.8993519318247,0.0,0.0
2024-01-01 00:03:00,2.0,0.0,15.0,14.999658983950312,14.997745698816914,12.0,119.79130908871932,0.0,0.0
2024-01-01 00:04:00,2.0,0.0,15.0,14.999565643835313,14.996995602902132,12.0,119.68342892284159,0.0,0.0
2024-01-01 00:05:00,2.0,0.0,15.0,14.999471836677882,14.996246182090372,12.0,119.575711172462,0.0,0.0
2024-01-01 00:06:00,2.0,0.0,15.0,14.999377563322913,14.99549743536536,12.0,119.46815557627484,0.0,0.0
2024-01-01 00:07:00,2.0,0.0,15.0,14.999282824613918,14.994749361712454,12.0,119.3607618733972,0.0,0.0
2024-01-01 00:08:00,2.0,0.0,15.0,14.999187621393029,14.99400196011865,12.0,119.25352980336802,0.0,0.0
2024-01-01 00:09:00,2.0,0.0,15.0,14.999091954501003,14.99325522957257,12.0,119.14645910614882,0.0,0.0
2024-01-01 00:10:00,2.0,0.0,15.0,14.998995824777221,14.992509169064464,12.0,119.0395495221214,0.0,0.0
2024-01-01 00:11:00,2.0,0.0,15.0,14.998899233059694,14.991763777586206,12.0,118.93280079208795,0.0,0.0
2024-01-01 00:12:00,2.0,0.0,15.0,14.998802180185061,14.991019054131293,12.0,118.82621265727037,0.0,0.0
2024-01-01 00:13:00,2.0,0.0,15.0,14.998704666988594,14.99027499769484,12.0,118.71978485930933,0.0,0.0
2024-01-01 00:14:00,2.0,0.0,15.0,14.998606694304199,14.98953160727358,12.0,118.61351714026367,0.0,0.0
2024-01-01 00:15:00,2.0,0.0,15.0,14.998508262964418,14.988788881865858,12.0,118.50740924261014,0.0,0.0
2024-01-01 00:16:00,2.0,0.0,15.0,14.998409373800435,14.988046820471633,12.0,118.40146090924179,0.0,0.0
2024-01-01 00:17:00,2.0,0.0,15.0,14.998310027642072,14.987305422092469,12.0,118.29567188346816,0.0,0.0
2024-01-01 00:18:00,2.0,0.0,15.0,14.998210225317795,14.986564685731539,12.0,118.19004190901421,0.0,0.0
2024-01-01 00:19:00,2.0,0.0,15.0,14.998109967654715,14.98582461039362,12.0,118.08457073001985,0.0,0.0
2024-01-01 00:20:00,2.0,0.0,15.0,14.998009255478593,14.985085195085087,12.0,117.97925809103931,0.0,0.0
2024-01-01 00:21:00,2.0,0.0,15.0,14.997908089613837,14.984346438813919,12.0,117.87410373704002,0.0,0.0
2024-01-01 00:22:00,2.0,0.0,15.0,14.99780647088351,14.983608340589683,12.0,117.76910741340245,0.0,0.0
2024-01-01 00:23:00,2.0,0.0,15.0,14.997704400109328,14.982870899423546,12.0,117.66426886591869,0.0,0.0
