,Occupancy,EV,Tset,Tref,Twall,Tout,Ploss,Power,Power_limited
2024-01-01 00:00:00,2.0,0.0,15.0,15.0,15.0,12.0,0.0,0.0,0.0
2024-01-01 00:01:00,2.0,0.0,15.0,14.999844259666526,14.99924792002883,12.0,120.0,0.0,0.0
2024-01-01 00:02:00,2.0,0.0,15.0,14.999751933449692,14.99849639109525,12.0,119.91207781969312,0.0,0.0
2024-01-01 00:03:00,2.0,0.0,15.0,14.999659223798474,14.997745451273612,12.0,119.81808059085259,0.0,0.0
2024-01-01 00:04:00,2.0,0.0,15.0,14.999566131305544,14.996995099825051,12.0,119.72420125375814,0.0,0.0
2024-01-01 00:05:00,2.0,0.0,15.0,14.999472656562757,14.996245336011695,12.0,119.63043964970909,0.0,0.0
2024-01-01 00:06:00,2.0,0.0,15.0,14.999378800161157,14.995496159096662,12.0,119.53679562022029,0.0,0.0
2024-01-01 00:07:00,2.0,0.0,15.0,14.999284562690972,14.994747568344069,12.0,119.44326900702114,0.0,0.0
2024-01-01 00:08:00,2.0,0.0,15.0,14.999189944741623,14.993999563019017,12.0,119.34985965205661,0.0,0.0
2024-01-01 00:09:00,2.0,0.0,15.0,14.999094946901717,14.993252142387599,12.0,119.2565673974851,0.0,0.0
2024-01-01 00:10:00,2.0,0.0,15.0,14.998999569759054,14.992505305716895,12.0,119.16339208567956,0.0,0.0
2024-01-01 00:11:00,2.0,0.0,15.0,14.99890381390062,14.991759052274974,12.0,119.07033355922681,0.0,0.0
2024-01-01 00:12:00,2.0,0.0,15.0,14.998807679912602,14.991013381330887,12.0,118.97739166092751,0.0,0.0
2024-01-01 00:13:00,2.0,0.0,15.0,14.998711168380375,14.990268292154674,12.0,118.884566233795,0.0,0.0
2024-01-01 00:14:00,2.0,0.0,15.0,14.998614279888512,14.98952378401735,12.0,118.79185712105627,0.0,0.0
2024-01-01 00:15:00,2.0,0.0,15.0,14.99851701502078,14.988779856190916,12.0,118.69926416615007,0.0,0.0
2024-01-01 00:16:00,2.0,0.0,15.0,14.998419374360145,14.988036507948353,12.0,118.60678721272812,0.0,0.0
2024-01-01 00:17:00,2.0,0.0,15.0,14.998321358488768,14.987293738563618,12.0,118.5144261046544,0.0,0.0
2024-01-01 00:18:00,2.0,0.0,15.0,14.998222967988013,14.986551547311649,12.0,118.42218068600447,0.0,0.0
2024-01-01 00:19:00,2.0,0.0,15.0,14.998124203438444,14.985809933468357,12.0,118.33005080106535,0.0,0.0
2024-01-01 00:20:00,2.0,0.0,15.0,14.998025065419824,14.985068896310628,12.0,118.23803629433552,0.0,0.0
2024-01-01 00:21:00,2.0,0.0,15.0,14.997925554511122,14.984328435116321,12.0,118.1461370105241,0.0,0.0
2024-01-01 00:22:00,2.0,0.0,15.0,14.997825671290506,14.983588549164269,12.0,118.05435279455115,0.0,0.0
2024-01-01 00:23:00,2.0,0.0,15.0,14.997725416335355,14.982849237734273,12.0,117.96268349154697,0.0,0.0
