,Occupancy,EV,Tset,Tref,Twall,Tout,Ploss,Power,Power_limited
2024-01-01 00:00:00,2.0,0.0,11.0,11.0,11.0,12.0,0.0,3565.851851851852,3565.851851851852
2024-01-01 00:01:00,2.0,0.0,11.0,11.00005191344449,11.000250693323723,12.0,-40.0,0.0,0.0
2024-01-01 00:02:00,2.0,0.0,11.0,11.000103954008422,11.000501189812393,12.0,-39.96859349103962,0.0,0.0
2024-01-01 00:03:00,2.0,0.0,11.0,11.000156121473633,11.000751489733718,12.0,-39.93722969678714,0.0,0.0
2024-01-01 00:04:00,2.0,0.0,11.0,11.000208415622295,11.00100159335501,12.0,-39.90590855427922,0.0,0.0
2024-01-01 00:05:00,2.0,0.0,11.0,11.000260836236903,11.001251500943187,12.0,-39.87463000064605,0.0,0.0
2024-01-01 00:06:00,2.0,0.0,11.0,11.000313383100282,11.001501212764776,12.0,-39.84339397311161,0.0,0.0
2024-01-01 00:07:00,2.0,0.0,11.0,11.000366055995585,11.001750729085908,12.0,-39.81220040899271,0.0,0.0
2024-01-01 00:08:00,2.0,0.0,11.0,11.000418854706288,11.002000050172322,12.0,-39.78104924569947,0.0,0.0
2024-01-01 00:09:00,2.0,0.0,11.0,11.000471779016198,11.00224917628937,12.0,-39.74994042073513,0.0,0.0
2024-01-01 00:10:00,2.0,0.0,11.0,11.000524828709445,11.002498107702007,12.0,-39.71887387169563,0.0,0.0
2024-01-01 00:11:00,2.0,0.0,11.0,11.000578003570483,11.002746844674798,12.0,-39.6878495362697,0.0,0.0
2024-01-01 00:12:00,2.0,0.0,11.0,11.000631303384095,11.002995387471923,12.0,-39.656867352239075,3565.851851851852,3565.851851851852
2024-01-01 00:13:00,2.0,0.0,11.0,11.000684727935385,11.003243736357168,12.0,-39.62592725747714,3565.851851851852,3565.851851851852
2024-01-01 00:14:00,2.0,0.0,11.0,11.000738277009779,11.003491891593931,12.0,-39.5950291899504,5000.0,5000.0
2024-01-01 00:15:00,2.0,0.0,11.0,11.00079195039303,11.003739853445225,12.0,-39.56417308771712,5000.0,5000.0
2024-01-01 00:16:00,2.0,0.0,11.0,11.000845747871212,11.003987622173671,12.0,-39.53335888892737,5000.0,5000.0
2024-01-01 00:17:00,2.0,0.0,11.0,11.000899669230723,11.004235198041505,12.0,-39.50258653182367,5000.0,5000.0
2024-01-01 00:18:00,2.0,0.0,11.0,11.000953714258282,11.004482581310576,12.0,-39.47185595474025,5000.0,5000.0
2024-01-01 00:19:00,2.0,0.0,11.0,11.001007882740927,11.004729772242348,12.0,-39.441167096102724,5000.0,5000.0
2024-01-01 00:20:00,2.0,0.0,11.0,11.00106217446602,11.004976771097898,12.0,-39.41051989442831,5000.0,5000.0
2024-01-01 00:21:00,2.0,0.0,11.0,11.00111658922124,11.005223578137919,12.0,-39.37991428832561,5000.0,5000.0
2024-01-01 00:22:00,2.0,0.0,11.0,11.001171126794592,11.005470193622722,12.0,-39.34935021649447,5000.0,5000.0
2024-01-01 00:23:00,2.0,0.0,11.0,11.001225786974395,11.005716617812231,12.0,-39.31882761772571,4921.925925925927,4921.925925925927
2024-01-01 00:24:00,2.0,0.0,11.0,11.001280569549287,11.00596285096599,12.0,-39.28834643090145,0.0,0.0
2024-01-01 00:25:00,2.0,0.0,11.0,11.001335474308227,11.006208893343157,12.0,-39.2579065949941,0.0,0.0
2024-01-01 00:26:00,2.0,0.0,11.0,11.001390501040493,11.006454745202513,12.0,-39.22750804906708,0.0,0.0
2024-01-01 00:27:00,2.0,0.0,11.0,11.001445649535677,11.006700406802452,12.0,-39.197150732274295,0.0,0.0
2024-01-01 00:28:00,2.0,0.0,11.0,11.00150091958369,11.006945878400991,12.0,-39.166834583860336,0.0,0.0
2024-01-01 00:29:00,2.0,0.0,11.0,11.001556310974758,11.007191160255765,12.0,-39.13655954315955,0.0,0.0
2024-01-01 00:30:00,2.0,0.0,11.0,11.001611823499426,11.00743625262403,12.0,-39.1063255495971,0.0,0.0
2024-01-01 00:31:00,2.0,0.0,11.0,11.001667456948553,11.007681155762665,12.0,-39.07613254268754,0.0,0.0
2024-01-01 00:32:00,2.0,0.0,11.0,11.001723211113312,11.007925869928167,12.0,-39.04598046203569,0.0,0.0
2024-01-01 00:33:00,2.0,0.0,11.0,11.001779085785193,11.008170395376656,12.0,-39.015869247335644,0.0,0.0
2024-01-01 00:34:00,2.0,0.0,11.0,11.001835080756,11.008414732363876,12.0,-38.985798838371984,0.0,0.0
2024-01-01 00:35:00,2.0,0.0,11.0,11.00189119581785,11.008658881145193,12.0,-38.95576917501793,0.0,0.0
2024-01-01 00:36:00,2.0,0.0,11.0,11.001947430763172,11.008902841975598,12.0,-38.92578019723651,0.0,0.0
2024-01-01 00:37:00,2.0,0.0,11.0,11.00200378538471,11.009146615109703,12.0,-38.895831845079734,0.0,0.0
2024-01-01 00:38:00,2.0,0.0,11.0,11.00206025947552,11.00939020080175,12.0,-38.86592405868891,0.0,0.0
2024-01-01 00:39:00,2.0,0.0,11.0,11.002116852828971,11.009633599305602,12.0,-38.83605677829398,0.0,0.0
2024-01-01 00:40:00,2.0,0.0,11.0,11.002173565238738,11.009876810874749,12.0,-38.806229944214316,0.0,0.0
2024-01-01 00:41:00,2.0,0.0,11.0,11.002230396498815,11.010119835762309,12.0,-38.77644349685712,0.0,0.0
2024-01-01 00:42:00,2.0,0.0,11.0,11.0022873464035,11.010362674221026,12.0,-38.74669737671891,0.0,0.0
2024-01-01 00:43:00,2.0,0.0,11.0,11.002344414747405,11.010605326503272,12.0,-38.71699152438404,0.0,0.0
2024-01-01 00:44:00,2.0,0.0,11.0,11.00240160132545,11.010847792861046,12.0,-38.68732588052559,0.0,0.0
2024-01-01 00:45:00,2.0,0.0,11.0,11.002458905932865,11.011090073545978,12.0,-38.657700385904846,0.0,0.0
2024-01-01 00:46:00,2.0,0.0,11.0,11.002516328365187,11.011332168809323,12.0,-38.628114981370686,0.0,0.0
2024-01-01 00:47:00,2.0,0.0,11.0,11.002573868418262,11.011574078901972,12.0,-38.598569607860256,0.0,0.0
2024-01-01 00:48:00,2.0,0.0,11.0,11.002631525888244,11.011815804074443,12.0,-38.569064206398004,0.0,0.0
2024-01-01 00:49:00,2.0,0.0,11.0,11.002689300571596,11.012057344576883,12.0,-38.5395987180966,0.0,0.0
2024-01-01 00:50:00,2.0,0.0,11.0,11.002747192265085,11.012298700659073,12.0,-38.51017308415609,0.0,0.0
2024-01-01 00:51:00,2.0,0.0,11.0,11.002805200765785,11.012539872570427,12.0,-38.480787245863624,0.0,0.0
2024-01-01 00:52:00,2.0,0.0,11.0,11.002863325871077,11.012780860559989,12.0,-38.45144114459367,0.0,0.0
2024-01-01 00:53:00,2.0,0.0,11.0,11.002921567378648,11.013021664876439,12.0,-38.42213472180801,0.0,0.0
2024-01-01 00:54:00,2.0,0.0,11.0,11.002979925086487,11.013262285768086,12.0,-38.392867919055064,0.0,0.0
2024-01-01 00:55:00,2.0,0.0,11.0,11.003038398792892,11.013502723482878,12.0,-38.36364067797065,0.0,0.0
2024-01-01 00:56:00,2.0,0.0,11.0,11.00309698829646,11.013742978268397,12.0,-38.334452940276904,0.0,0.0
2024-01-01 00:57:00,2.0,0.0,11.0,11.0031556933961,11.013983050371856,12.0,-38.30530464778244,0.0,0.0
2024-01-01 00:58:00,2.0,0.0,11.0,11.003214513891011,11.01422294004011,12.0,-38.27619574238317,0.0,0.0
2024-01-01 00:59:00,2.0,0.0,11.0,11.003273449580707,11.014462647519647,12.0,-38.24712616606005,0.0,0.0
2024-01-01 01:00:00,2.0,0.0,11.0,11.003332500265,11.014702173056591,12.0,-38.21809586088116,0.0,0.0
2024-01-01 01:01:00,2.0,0.0,11.0,11.003391665744001,11.014941516896705,12.0,-38.18910476900069,0.0,0.0
2024-01-01 01:02:00,2.0,0.0,11.0,11.003450945818127,11.015180679285391,12.0,-38.16015283265843,0.0,0.0
2024-01-01 01:03:00,2.0,0.0,11.0,11.003510340288093,11.015419660467687,12.0,-38.131239994180035,0.0,0.0
2024-01-01 01:04:00,2.0,0.0,11.0,11.003569848954916,11.015658460688272,12.0,-38.10236619597716,0.0,0.0
2024-01-01 01:05:00,2.0,0.0,11.0,11.003629471619911,11.015897080191463,12.0,-38.07353138054671,0.0,0.0
