,Occupancy,EV_plugged,EV_arrival,EV_departure,SoC_ref,SoC_arr,Tset,Tref,Twall,Tout,Ploss,Power,Power_limited
2024-01-01 00:00:00,2.0,,,,,,15.0,14.99777313377349,14.978159490045819,12.0,115.25355665251621,713.1703703703704,713.1703703703704
2024-01-01 01:00:00,2.0,,,,,,15.0,14.992501857443381,14.93513406516363,12.0,111.74198621200705,800.0,800.0
2024-01-01 02:00:00,2.0,,,,,,15.0,14.98433404580585,14.886812097941023,11.0,145.13842388375664,566.90987654321,566.90987654321
2024-01-01 03:00:00,2.0,,,,,,15.0,14.973071057079096,14.83322123438344,11.0,139.41001205637448,772.6012345679013,772.6012345679013
2024-01-01 04:00:00,1.0,,,,,,20.0,14.960367659356018,14.781944370980977,11.0,133.48406052337023,178.2925925925926,178.2925925925926
2024-01-01 05:00:00,2.0,1,1,,0.8427777777777786,0.7725000000000001,15.0,14.94476231901865,14.725521874509809,10.0,166.48965911326815,772.6012345679013,772.6012345679013
2024-01-01 06:00:00,1.0,1,,1,0.9130555555555572,,20.0,14.926063330574094,14.663973590953734,10.0,160.3903535918934,847.1543209876544,847.1543209876544
2024-01-01 07:00:00,1.0,,,,,,20.0,14.905976316277643,14.60487576146458,10.0,154.1075681888133,2659.2666666666673,2659.2666666666673
2024-01-01 08:00:00,1.0,,,,,,20.0,14.889096965080846,14.54810823731797,10.0,147.84491730454292,178.2925925925926,178.2925925925926
2024-01-01 09:00:00,1.0,1,1,,0.7786111111111114,0.7633333333333334,20.0,14.881159145113015,14.49379406417977,10.0,141.0335389539101,475.446913580247,475.446913580247
2024-01-01 10:00:00,1.0,1,,1,0.8947222222222238,,20.0,14.896650963510824,14.449595715622468,11.0,93.96759572806585,832.0320987654321,832.0320987654321
2024-01-01 11:00:00,1.0,1,1,,0.8519444444444452,0.7908333333333334,20.0,14.946723345027776,14.423542134922307,12.0,45.303932634520805,0.0,0.0
2024-01-01 12:00:00,3.0,1,,,1.0352777777777804,,19.5,15.005780404611299,14.408360695801678,12.0,36.55602653041588,1129.1864197530865,1129.1864197530865
2024-01-01 13:00:00,1.0,1,,,1.2186111111111158,,20.0,15.057088713891174,14.395945797069682,12.0,29.66244641110885,237.7234567901235,237.7234567901235
2024-01-01 14:00:00,1.0,1,,,1.401944444444451,,20.0,15.087868293843462,14.385800554958385,12.0,25.083765393244352,534.8777777777779,534.8777777777779
2024-01-01 15:00:00,1.0,1,,,1.5852777777777864,,20.0,15.079392509011575,14.376587875038073,12.0,24.57610327393413,884.8777777777779,884.8777777777779
2024-01-01 16:00:00,1.0,1,,,1.7686111111111218,,20.0,15.049265790266212,14.35976572236599,11.0,64.59756549438679,6.585185185185219,6.585185185185219
2024-01-01 17:00:00,1.0,1,,,1.9519444444444571,,20.0,15.017119864096033,14.335263521007882,11.0,65.05140200369355,59.43086419753087,59.43086419753087
2024-01-01 18:00:00,1.0,1,,,2.1352777777777923,,20.0,14.98534745344942,14.310846484171469,11.0,64.81257500365558,475.446913580247,475.446913580247
2024-01-01 19:00:00,1.0,1,,,2.3186111111111276,,20.0,14.953937251995239,14.286523749205148,11.0,64.55062110193649,416.01604938271606,416.01604938271606
2024-01-01 20:00:00,1.0,1,,,2.501944444444463,,20.0,14.922878704656705,14.262303582291244,11.0,64.26776112288009,0.0,0.0
2024-01-01 21:00:00,1.0,1,,,2.6852777777777983,,20.0,14.89056455963314,14.230903162662594,10.0,102.46538288601532,1668.8617283950618,1668.8617283950618
2024-01-01 22:00:00,2.0,1,,,2.8686111111111336,,15.0,14.8566691370998,14.192504924150247,10.0,101.14331971893772,3000.0,3000.0
2024-01-01 23:00:00,2.0,1,,,3.051944444444469,,15.0,14.822728966943663,14.154834063570432,10.0,99.26073956763648,3000.0,3000.0
