,DishWasher,WashingMachine,BaseLoad,P_EV,P_HP,P_WB
2024-01-01 00:00:00,0.0,0.001,0.08616666666666667,0.0,0.0029000000000000002,0.0
2024-01-01 01:00:00,0.0,0.001,0.08166666666666668,0.0,0.003,0.0
2024-01-01 02:00:00,0.0,0.001,0.121,0.0,0.003,0.0
2024-01-01 03:00:00,0.0,0.001,0.088,0.0,0.003,0.0
2024-01-01 04:00:00,0.0,0.001,0.08166666666666668,3.4833333333333334,0.003,0.0
2024-01-01 05:00:00,0.0,0.001,0.09899999999999999,3.6666666666666665,0.003,0.0
2024-01-01 06:00:00,0.0,0.001,0.11,0.0,0.003,0.11886172839506173
2024-01-01 07:00:00,0.0,0.001,0.11236666666666667,0.0,0.003,0.11886172839506173
2024-01-01 08:00:00,0.0,0.001,0.0689,0.0,0.003,0.47544691358024693
2024-01-01 09:00:00,0.0,0.001,0.12283333333333334,0.0,0.003,0.0
2024-01-01 10:00:00,0.0,0.001,0.121,0.0,0.003,0.0
2024-01-01 11:00:00,0.0,0.001,0.04683333333333333,0.0,0.003,0.0
2024-01-01 12:00:00,0.0,0.001,0.12283333333333332,0.0,0.003,0.0
2024-01-01 13:00:00,0.0,0.001,0.09899999999999999,0.0,0.003,0.0
2024-01-01 14:00:00,0.0,0.001,0.06883333333333333,0.0,0.003,0.0
2024-01-01 15:00:00,0.0,0.001,0.12283333333333334,1.65,0.003,0.0
2024-01-01 16:00:00,0.0,0.001,0.08616666666666667,0.0,0.003,0.0
2024-01-01 17:00:00,0.0,0.001,0.09433333333333334,0.0,0.003,0.0
2024-01-01 18:00:00,0.0,0.001,0.10833333333333334,0.0,0.003,0.41601604938271614
2024-01-01 19:00:00,0.0,0.001,0.11915140729942303,0.0,0.003,0.05943086419753087
2024-01-01 20:00:00,0.0,0.001,0.31213424313269766,0.0,0.003,1.782925925925926
2024-01-01 21:00:00,0.0,0.001,0.2610524677438385,0.0,0.003,0.23772345679012347
2024-01-01 22:00:00,0.0,0.001,0.6073378903873593,0.0,0.003,0.11886172839506173
2024-01-01 23:00:00,0.0,0.001,0.42361182214214477,0.0,0.003,0.11886172839506173
