,TumbleDryer,WashingMachine,BaseLoad,P_EV
2024-01-02 02:45:00,0.001,0.001,0.27399999999999997,0.0
2024-01-02 03:00:00,0.001,0.001,0.147,0.0
2024-01-02 03:15:00,0.001,0.001,0.13666666666666666,0.0
2024-01-02 03:30:00,0.001,0.001,0.4538,3.0
2024-01-02 03:45:00,0.001,0.001,0.07933333333333333,11.0
2024-01-02 04:00:00,0.001,0.001,0.3466666666666666,0.0
2024-01-02 04:15:00,0.001,0.001,0.7213999999999999,0.0
2024-01-02 04:30:00,0.001,0.001,0.15733333333333333,0.0
2024-01-02 04:45:00,0.001,0.001,0.054,0.0
2024-01-02 05:00:00,0.001,0.001,0.054,0.0
2024-01-02 05:15:00,0.001,0.001,0.22999999999999998,0.0
2024-01-02 05:30:00,0.001,0.001,0.30966666666666665,0.0
2024-01-02 05:45:00,0.001,0.001,0.178,0.0
2024-01-02 06:00:00,0.001,0.001,0.054,0.0
2024-01-02 06:15:00,0.001,0.001,0.054,0.0
2024-01-02 06:30:00,0.001,0.001,0.11733333333333333,0.0
2024-01-02 06:45:00,0.001,0.001,0.34299999999999997,0.0
2024-01-02 07:00:00,0.001,0.001,0.2573333333333333,0.0
2024-01-02 07:15:00,1.349903287396694,0.001,0.054,0.0
2024-01-02 07:30:00,1.9543692345505406,0.001,0.054,0.0
2024-01-02 07:45:00,1.6781960525128936,0.001,0.054,0.0
2024-01-02 08:00:00,0.29146574527918295,0.001,0.2563333333333333,0.0
2024-01-02 08:15:00,1.126037347586818,0.001,0.7821333333333332,0.0
2024-01-02 08:30:00,0.9460586926351623,0.001,0.2122666666666667,0.0
2024-01-02 08:45:00,1.1589785383217532,0.001,0.06526666666666667,0.0
2024-01-02 09:00:00,1.106781166057763,0.001,0.33353333333333335,0.0
2024-01-02 09:15:00,0.001,0.001,0.4348666666666666,0.0
2024-01-02 09:30:00,0.001,0.001,0.4044666666666667,0.0
2024-01-02 09:45:00,0.001,0.001,0.16566666666666666,0.0
2024-01-02 10:00:00,0.001,0.001,0.054,0.0
2024-01-02 10:15:00,0.001,0.001,0.054,0.0
2024-01-02 10:30:00,0.001,0.001,0.07933333333333333,0.0
2024-01-02 10:45:00,0.001,0.001,0.36800000000000005,0.0
2024-01-02 11:00:00,0.001,0.001,0.6334666666666666,0.0
2024-01-02 11:15:00,0.001,0.001,0.09066666666666667,0.0
2024-01-02 11:30:00,0.001,0.001,0.06662087894116572,0.0
2024-01-02 11:45:00,0.001,0.001,0.09500711351109255,0.0
2024-01-02 12:00:00,0.001,0.001,0.35304260639225443,0.0
2024-01-02 12:15:00,0.001,0.001,0.3207092730589211,0.0
2024-01-02 12:30:00,0.001,0.001,0.21304260639225447,0.0
2024-01-02 12:45:00,0.001,0.001,0.11844260639225448,0.0
2024-01-02 13:00:00,0.001,0.001,2.5169338345203136,0.0
2024-01-02 13:15:00,0.001,0.001,0.9071647484745348,0.0
2024-01-02 13:30:00,0.001,0.001,0.6551391265687267,0.0
2024-01-02 13:45:00,0.001,0.001,0.5240426063922544,0.0
2024-01-02 14:00:00,0.001,0.001,0.44150927305892107,0.0
2024-01-02 14:15:00,0.001,0.001,0.25716260639225447,0.0
2024-01-02 14:30:00,0.001,0.001,0.392937661666784,0.0
2024-01-02 14:45:00,0.001,0.001,0.7446972719569426,0.0
2024-01-02 15:00:00,0.001,0.001,0.9096092730589211,0.0
2024-01-02 15:15:00,0.001,0.001,2.5980759397255877,0.0
2024-01-02 15:30:00,0.001,0.001,1.3027426063922545,0.0
2024-01-02 15:45:00,0.001,0.09392164779051025,0.5294092730589212,0.0
2024-01-02 16:00:00,0.001,0.2165984273480836,0.7156759397255877,0.0
2024-01-02 16:15:00,0.001,1.1430523432723534,0.3724411414903116,0.0
2024-01-02 16:30:00,0.001,0.1447400146355617,0.46321187394128305,0.0
2024-01-02 16:45:00,0.001,0.1411019904780345,0.8451778579177198,0.0
2024-01-02 17:00:00,0.001,0.2720530160899676,0.3877426063922545,0.0
2024-01-02 17:15:00,0.001,0.6309848638715755,0.5474092730589211,6.0
2024-01-02 17:30:00,0.001,0.12937987831482983,0.5222092730589211,0.0
2024-01-02 17:45:00,0.001,0.27823892558351815,0.4221307020197287,0.0
2024-01-02 18:00:00,0.001,1.6536739716103108,0.43097831120790886,0.0
2024-01-02 18:15:00,0.001,0.4373188138364432,0.3832521973529143,0.0
2024-01-02 18:30:00,0.001,0.16762203730679656,0.6301111912510531,0.0
2024-01-02 18:45:00,0.001,0.18671009997005636,0.5270759397255877,0.0
2024-01-02 19:00:00,0.001,0.001,1.2396092730589212,0.0
2024-01-02 19:15:00,0.001,0.001,0.7098341818432563,0.0
2024-01-02 19:30:00,0.001,0.001,0.5591904090393401,0.0
2024-01-02 19:45:00,0.001,0.001,1.1199824949151158,0.0
2024-01-02 20:00:00,0.001,0.001,1.0908472526274438,0.0
2024-01-02 20:15:00,0.001,0.001,0.871718864019581,0.0
2024-01-02 20:30:00,0.001,0.001,0.3552521973529143,0.0
2024-01-02 20:45:00,0.001,0.001,0.5488521973529144,0.0
2024-01-02 21:00:00,0.001,0.001,0.7818521973529143,0.0
2024-01-02 21:15:00,0.001,0.001,1.3265855306862477,0.0
2024-01-02 21:30:00,0.001,0.001,0.7509855306862475,0.0
2024-01-02 21:45:00,0.001,0.001,0.5265855306862476,0.0
2024-01-02 22:00:00,0.001,0.001,0.4897426063922545,0.0
2024-01-02 22:15:00,0.001,0.001,0.6700092730589212,0.0
2024-01-02 22:30:00,0.001,0.001,0.5482092730589211,0.0
2024-01-02 22:45:00,0.001,0.001,1.0288092730589211,0.0
2024-01-02 23:00:00,0.001,0.001,0.5933744748236449,0.0
2024-01-02 23:15:00,0.001,0.001,0.4435237423726735,0.0
2024-01-02 23:30:00,0.001,0.001,0.5745237423726735,0.0
2024-01-02 23:45:00,0.001,0.001,0.6275237423726735,0.0
2024-01-03 00:00:00,0.001,0.001,0.3207231656496898,0.0
2024-01-03 00:15:00,0.001,0.001,0.24400000000000002,0.0
2024-01-03 00:30:00,0.001,0.001,0.20033333333333334,0.0
2024-01-03 00:45:00,0.001,0.001,0.22666666666666666,0.0
2024-01-03 01:00:00,0.001,0.001,0.40166666666666667,0.0
2024-01-03 01:15:00,0.001,0.001,0.21166666666666664,0.0
2024-01-03 01:30:00,0.001,0.001,0.40726666666666667,0.0
2024-01-03 01:45:00,0.001,0.001,0.4218666666666666,0.0
2024-01-03 02:00:00,0.001,0.001,0.08499999999999999,0.0
2024-01-03 02:15:00,0.001,0.001,0.2353333333333333,0.0
2024-01-03 02:30:00,0.001,0.001,0.15666666666666668,0.0
2024-01-03 02:45:00,0.001,0.001,0.11733333333333333,0.0
2024-01-03 03:00:00,0.001,0.001,0.2313333333333333,0.0
2024-01-03 03:15:00,0.001,0.001,0.06433333333333333,0.0
2024-01-03 03:30:00,0.001,0.001,0.209,0.0
2024-01-03 03:45:00,0.001,0.001,0.5448,0.0
2024-01-03 04:00:00,0.001,0.001,0.11266666666666666,0.0
2024-01-03 04:15:00,0.001,0.001,0.2313333333333333,0.0
2024-01-03 04:30:00,0.001,0.001,0.11733333333333333,0.0
2024-01-03 04:45:00,0.001,0.001,0.19866666666666666,0.0
2024-01-03 05:00:00,0.001,0.001,0.09966666666666665,0.0
2024-01-03 05:15:00,0.001,0.001,0.164,0.0
2024-01-03 05:30:00,0.001,0.001,0.16999999999999998,0.0
2024-01-03 05:45:00,0.001,0.001,0.9929333333333333,0.0
2024-01-03 06:00:00,0.001,0.001,0.178,0.0
2024-01-03 06:15:00,0.001,0.001,0.10566666666666666,0.0
2024-01-03 06:30:00,0.001,0.001,0.5124666666666666,0.0
2024-01-03 06:45:00,0.001,0.001,0.16,0.0
2024-01-03 07:00:00,0.001,0.001,0.24400000000000002,0.0
2024-01-03 07:15:00,0.001,0.001,0.18786666666666668,0.0
2024-01-03 07:30:00,0.001,0.001,0.5391333333333334,0.0
2024-01-03 07:45:00,0.001,0.001,0.067,0.0
2024-01-03 08:00:00,0.001,0.001,0.7027333333333333,0.0
2024-01-03 08:15:00,0.001,0.001,0.243,0.0
2024-01-03 08:30:00,0.001,0.001,0.6447333333333334,0.0
2024-01-03 08:45:00,0.001,0.001,0.6930666666666667,0.0
2024-01-03 09:00:00,0.001,0.001,0.067,0.0
2024-01-03 09:15:00,0.001,0.001,0.10366666666666666,0.0
2024-01-03 09:30:00,0.001,0.001,0.2295333333333333,0.0
2024-01-03 09:45:00,0.001,0.001,0.29333333333333333,0.0
2024-01-03 10:00:00,0.001,0.001,0.16766666666666666,0.0
2024-01-03 10:15:00,0.001,0.001,0.054,0.0
2024-01-03 10:30:00,0.001,0.001,0.4538,0.0
2024-01-03 10:45:00,0.001,0.001,0.13466666666666666,0.0
2024-01-03 11:00:00,0.001,0.001,0.3313333333333333,0.0
2024-01-03 11:15:00,0.001,0.001,0.25166666666666665,8.0
2024-01-03 11:30:00,0.001,0.001,0.13541999999999998,15.0
2024-01-03 11:45:00,0.001,0.001,0.3229666666666667,15.0
2024-01-03 12:00:00,0.001,0.001,2.6833,5.0
2024-01-03 12:15:00,0.001,0.001,1.7270333333333334,0.0
2024-01-03 12:30:00,0.001,0.001,1.7467,0.0
2024-01-03 12:45:00,0.001,0.001,0.5225,0.0
2024-01-03 13:00:00,0.001,0.001,0.7227666666666667,0.0
2024-01-03 13:15:00,0.001,0.001,1.3106059959320924,0.0
2024-01-03 13:30:00,0.001,0.001,2.112457075706007,0.0
2024-01-03 13:45:00,0.001,0.001,0.7481904090393402,0.0
2024-01-03 14:00:00,0.001,0.001,0.9015904090393402,0.0
2024-01-03 14:15:00,0.001,0.001,0.3314256605648055,0.0
2024-01-03 14:30:00,0.001,0.001,0.3237,0.0
2024-01-03 14:45:00,0.001,0.001,0.2269,0.0
2024-01-03 15:00:00,0.001,0.001,0.9788333333333334,0.0
2024-01-03 15:15:00,0.001,0.001,0.3733666666666667,0.0
2024-01-03 15:30:00,0.001,0.001,0.6298333333333334,0.0
2024-01-03 15:45:00,0.001,0.001,0.3107,0.0
2024-01-03 16:00:00,0.001,0.1613153268107452,0.3170059959320925,8.0
2024-01-03 16:15:00,0.001,0.4742561237541715,0.6210037423726735,0.0
2024-01-03 16:30:00,0.001,0.614273171681349,0.6498237423726735,0.0
2024-01-03 16:45:00,0.001,0.15269830158935585,0.21102374237267352,0.0
2024-01-03 17:00:00,0.001,0.3591484120935252,0.18682374237267352,0.0
2024-01-03 17:15:00,0.001,1.3103478708408682,0.15455707570600685,0.0
2024-01-03 17:30:00,0.001,0.24717629226994017,0.4008237423726735,0.0
2024-01-03 17:45:00,0.001,0.10649224540073976,0.6484904090393401,0.0
2024-01-03 18:00:00,0.001,0.3213968434492331,0.42982374237267346,0.0
2024-01-03 18:15:00,0.001,0.8709994292464647,0.2991529979660463,0.0
2024-01-03 18:30:00,0.001,0.001,0.27039102543136,0.0
2024-01-03 18:45:00,0.001,0.001,0.3011521973529143,0.0
2024-01-03 19:00:00,0.001,0.001,0.3958855306862476,0.0
2024-01-03 19:15:00,0.001,0.001,0.43395219735291424,0.0
2024-01-03 19:30:00,0.001,0.001,0.37675219735291426,0.0
2024-01-03 19:45:00,0.001,0.001,0.4000426063922545,0.0
2024-01-03 20:00:00,0.001,0.001,0.37211128798050586,0.0
2024-01-03 20:15:00,0.001,0.001,0.4571570757060068,0.0
2024-01-03 20:30:00,0.001,0.001,1.089557075706007,0.0
2024-01-03 20:45:00,0.001,0.001,0.365222766702055,0.0
2024-01-03 21:00:00,0.001,0.001,0.8298131094431851,0.0
2024-01-03 21:15:00,0.001,0.001,0.5060759397255877,0.0
2024-01-03 21:30:00,0.001,0.001,0.6197426063922544,0.0
2024-01-03 21:45:00,0.001,0.001,0.6144092730589211,0.0
2024-01-03 22:00:00,0.001,0.001,0.5572876902340762,0.0
2024-01-03 22:15:00,0.001,0.001,0.7067229417595414,0.0
2024-01-03 22:30:00,0.001,0.001,0.4349057932353935,0.0
2024-01-03 22:45:00,0.001,0.001,0.6071904090393402,0.0
2024-01-03 23:00:00,0.001,0.001,0.5301904090393401,0.0
2024-01-03 23:15:00,0.001,0.001,1.0703237423726735,0.0
2024-01-03 23:30:00,0.001,0.001,0.5481549161581784,0.0
2024-01-03 23:45:00,0.001,0.001,0.43516666666666665,0.0
2024-01-04 00:00:00,0.001,0.001,0.5763666666666667,0.0
2024-01-04 00:15:00,0.001,0.001,0.43043333333333333,0.0
2024-01-04 00:30:00,0.001,0.001,0.4880333333333334,0.0
2024-01-04 00:45:00,0.001,0.001,0.4547,0.0
2024-01-04 01:00:00,0.001,0.001,0.3693666666666667,0.0
2024-01-04 01:15:00,0.001,0.001,0.43470000000000003,0.0
2024-01-04 01:30:00,0.001,0.001,0.32203333333333334,0.0
2024-01-04 01:45:00,0.001,0.001,0.76982,0.0
2024-01-04 02:00:00,0.001,0.001,0.20800000000000002,0.0
2024-01-04 02:15:00,0.001,0.001,0.164,0.0
2024-01-04 02:30:00,0.001,0.001,0.5718,0.0
2024-01-04 02:45:00,0.001,0.001,0.6594,0.0
2024-01-04 03:00:00,0.001,0.001,0.6123999999999999,0.0
2024-01-04 03:15:00,0.001,0.001,0.24400000000000002,0.0
2024-01-04 03:30:00,0.001,0.001,0.13799999999999998,0.0
2024-01-04 03:45:00,0.001,0.001,0.21733333333333335,0.0
2024-01-04 04:00:00,0.001,0.001,0.147,0.0
2024-01-04 04:15:00,0.001,0.001,0.054,0.0
2024-01-04 04:30:00,0.001,0.001,0.19333333333333333,0.0
2024-01-04 04:45:00,0.001,0.001,0.15533333333333335,0.0
2024-01-04 05:00:00,0.001,0.001,0.6184666666666666,9.0
2024-01-04 05:15:00,0.001,0.001,0.20433333333333334,0.0
2024-01-04 05:30:00,0.001,0.001,0.054,0.0
2024-01-04 05:45:00,0.001,0.001,0.11733333333333333,0.0
2024-01-04 06:00:00,0.001,0.001,0.2313333333333333,0.0
2024-01-04 06:15:00,0.001,0.001,0.132,0.0
2024-01-04 06:30:00,0.001,0.001,0.6908,0.0
2024-01-04 06:45:00,0.001,0.001,0.45986666666666665,0.0
2024-01-04 07:00:00,0.001,0.001,0.4668,0.0
2024-01-04 07:15:00,0.001,0.001,2.1635333333333335,0.0
2024-01-04 07:30:00,0.001,0.001,0.7907333333333334,0.0
2024-01-04 07:45:00,0.001,0.001,0.3026666666666667,0.0
2024-01-04 08:00:00,0.001,0.001,0.12566666666666668,0.0
2024-01-04 08:15:00,0.001,0.001,0.13032666666666665,0.0
2024-01-04 08:30:00,0.001,0.001,0.32097857103919236,0.0
2024-01-04 08:45:00,0.001,0.001,1.6229188640195809,0.0
2024-01-04 09:00:00,0.001,0.001,2.109852197352914,0.0
2024-01-04 09:15:00,0.001,0.001,0.36491886401958096,0.0
2024-01-04 09:30:00,0.001,0.001,1.1775785710391924,0.0
2024-01-04 09:45:00,0.001,0.001,0.22456666666666666,0.0
2024-01-04 10:00:00,0.001,0.001,0.3797,0.0
2024-01-04 10:15:00,0.001,0.001,0.34936666666666666,0.0
2024-01-04 10:30:00,0.001,0.001,0.2923,0.0
2024-01-04 10:45:00,0.001,0.001,0.30019450525488767,0.0
2024-01-04 11:00:00,0.001,0.001,1.0338521973529142,0.0
2024-01-04 11:15:00,0.001,0.001,1.493118864019581,0.0
2024-01-04 11:30:00,0.001,0.001,2.2858521973529142,0.0
2024-01-04 11:45:00,0.001,0.001,0.2832521973529143,0.0
2024-01-04 12:00:00,0.001,0.001,0.2986771061372495,0.0
2024-01-04 12:15:00,0.001,0.001,1.1859666666666664,0.0
2024-01-04 12:30:00,0.001,0.001,2.1730215828248447,0.0
2024-01-04 12:45:00,0.001,0.001,1.0049237423726736,8.0
2024-01-04 13:00:00,0.001,0.001,0.2841904090393401,14.0
2024-01-04 13:15:00,0.001,0.001,0.34305707570600685,0.0
2024-01-04 13:30:00,0.001,0.001,1.0649237423726734,0.0
2024-01-04 13:45:00,0.001,0.001,3.232963742372674,0.0
2024-01-04 14:00:00,0.001,0.001,2.691623742372673,0.0
2024-01-04 14:15:00,0.001,0.001,1.6472237423726734,0.0
2024-01-04 14:30:00,0.001,0.001,0.5925294969490693,0.0
2024-01-04 14:45:00,0.001,0.001,0.6866008485099232,0.0
2024-01-04 15:00:00,0.001,0.001,0.17710927305892113,0.0
2024-01-04 15:15:00,0.001,0.001,0.46924260639225446,0.0
2024-01-04 15:30:00,0.001,0.001,0.8945092730589211,0.0
2024-01-04 15:45:00,1.349903287396694,0.001,0.3281759397255878,0.0
2024-01-04 16:00:00,1.9543692345505406,0.001,0.4261883609686503,2.0
2024-01-04 16:15:00,1.6781960525128936,0.001,1.2711739192941105,3.0
2024-01-04 16:30:00,0.29146574527918295,0.001,0.39893131841174856,0.0
2024-01-04 16:45:00,1.126037347586818,0.001,0.6752188640195809,0.0
2024-01-04 17:00:00,0.9460586926351623,0.001,0.26101886401958097,0.0
2024-01-04 17:15:00,1.1589785383217532,0.001,0.10661886401958097,0.0
2024-01-04 17:30:00,1.106781166057763,0.001,0.157218864019581,0.0
2024-01-04 17:45:00,0.001,0.001,0.6538855306862477,0.0
2024-01-04 18:00:00,0.001,0.001,0.49285073245097144,0.0
2024-01-04 18:15:00,0.001,0.001,0.29186666666666666,0.0
2024-01-04 18:30:00,0.001,0.001,0.175,0.0
2024-01-04 18:45:00,0.001,0.001,0.1960347982352762,0.0
2024-01-04 19:00:00,0.001,0.001,0.30921886401958093,0.0
2024-01-04 19:15:00,0.001,0.001,1.1011601114771388,0.0
2024-01-04 19:30:00,0.001,0.001,1.5379759397255877,0.0
2024-01-04 19:45:00,0.001,0.001,2.241769273058921,0.0
2024-01-04 20:00:00,0.001,0.001,0.5418092730589211,0.0
2024-01-04 20:15:00,0.001,0.10233478986486258,1.0025426063922545,0.0
2024-01-04 20:30:00,0.001,0.36330937265511193,0.7895896084262082,0.0
2024-01-04 20:45:00,0.001,0.7448434248549539,0.7832521973529142,0.0
2024-01-04 21:00:00,0.001,0.12795766130169658,1.1177278385882208,0.0
2024-01-04 21:15:00,0.001,0.18132711716955444,0.39197074440662727,0.0
2024-01-04 21:30:00,0.001,1.1661397118533803,0.3498689800785326,0.0
2024-01-04 21:45:00,0.001,0.596649559355055,0.5784092730589212,0.0
2024-01-04 22:00:00,0.001,0.12117046888454211,1.0991426063922545,0.0
2024-01-04 22:15:00,0.001,0.2824425081346481,0.6239426063922545,0.0
2024-01-04 22:30:00,0.001,0.9319294030625876,0.48807593972558777,0.0
2024-01-04 22:45:00,0.001,0.001,0.48807593972558777,0.0
2024-01-04 23:00:00,0.001,0.001,0.5854092730589211,0.0
2024-01-04 23:15:00,0.001,0.001,0.603464035353062,0.0
2024-01-04 23:30:00,0.001,0.001,0.550328687098144,0.0
2024-01-04 23:45:00,0.001,0.001,0.49234260639225447,0.0
2024-01-05 00:00:00,0.001,0.001,0.46955819328500686,0.0
2024-01-05 00:15:00,0.001,0.001,0.5299816943019837,0.0
2024-01-05 00:30:00,0.001,0.001,0.647409273058921,0.0
2024-01-05 00:45:00,0.001,0.001,1.1471286870981439,0.0
2024-01-05 01:00:00,0.001,0.001,0.30285707570600684,0.0
2024-01-05 01:15:00,0.001,0.001,0.6013237423726736,0.0
2024-01-05 01:30:00,0.001,0.001,0.23970407773996055,0.0
2024-01-05 01:45:00,0.001,0.001,0.32403333333333334,0.0
2024-01-05 02:00:00,0.001,0.001,0.35569999999999996,0.0
2024-01-05 02:15:00,0.001,0.001,0.40369999999999995,0.0
2024-01-05 02:30:00,0.001,0.001,0.18969999999999995,0.0
2024-01-05 02:45:00,0.001,0.001,0.6101666666666666,0.0
2024-01-05 03:00:00,0.001,0.001,0.34470000000000006,0.0
2024-01-05 03:15:00,0.001,0.001,0.09971333333333333,0.0
2024-01-05 03:30:00,0.001,0.001,0.33399999999999996,0.0
2024-01-05 03:45:00,0.001,0.001,0.11733333333333333,0.0
2024-01-05 04:00:00,0.001,0.001,0.054,0.0
2024-01-05 04:15:00,0.001,0.001,0.209,0.0
2024-01-05 04:30:00,0.001,0.001,0.07466666666666666,0.0
2024-01-05 04:45:00,0.001,0.001,0.23600000000000002,0.0
2024-01-05 05:00:00,0.001,0.001,0.7850666666666667,0.0
2024-01-05 05:15:00,0.001,0.001,0.054,0.0
2024-01-05 05:30:00,0.001,0.001,0.5881333333333334,0.0
2024-01-05 05:45:00,0.001,0.001,0.10226666666666667,0.0
2024-01-05 06:00:00,0.001,0.001,0.107,0.0
2024-01-05 06:15:00,0.001,0.001,0.367,0.0
2024-01-05 06:30:00,0.001,0.001,0.107,0.0
2024-01-05 06:45:00,0.001,0.001,0.1694,0.0
2024-01-05 07:00:00,0.001,0.001,0.5158,0.0
