,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.3034266666666667,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.032,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.032,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.032,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.032,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.13333333333333333,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.336,0.0,0.0
2024-01-01 01:45:00,0.001,0.0,0.001,0.10800000000000001,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.032,0.0,0.0
2024-01-01 02:15:00,0.001,0.0,0.001,0.032,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.032,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.09533333333333333,0.0,0.0
2024-01-01 03:00:00,0.001,0.0,0.001,0.27266666666666667,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.20933333333333334,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.032,0.0,0.0
2024-01-01 03:45:00,0.001,0.0,0.001,0.032,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.032,2.0,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.07,2.3333333333333335,2.0
2024-01-01 04:30:00,0.001,0.0,0.001,0.19666666666666668,2.6666666666666665,1.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.222,0.0,0.0
2024-01-01 05:00:00,0.001,0.0,0.001,0.12066666666666667,0.3333333333333333,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.032,0.6666666666666666,0.8
2024-01-01 05:30:00,0.001,0.0,0.001,0.032,0.0,1.6
2024-01-01 05:45:00,0.001,0.0,0.001,0.04466666666666667,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.222,0.0,0.8
2024-01-01 06:15:00,0.001,0.0,0.001,0.12066666666666667,0.0,3.0
2024-01-01 06:30:00,0.001,0.0,0.001,0.222,0.0,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.032,0.0,0.0
2024-01-01 07:00:00,0.001,0.0,0.001,0.5650666666666667,3.0,2.4
2024-01-01 07:15:00,0.001,0.0,0.001,0.032,0.0,3.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.7424000000000001,0.0,2.0
2024-01-01 07:45:00,0.001,0.0,0.001,0.05733333333333333,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.20933333333333334,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.13333333333333333,0.0,2.2
2024-01-01 08:30:00,0.001,0.0,0.001,0.04153333333333333,0.0,3.0
2024-01-01 08:45:00,0.001,0.0,0.001,0.045,0.0,2.0
2024-01-01 09:00:00,0.001,0.0,0.001,0.197,0.0,3.0
2024-01-01 09:15:00,0.001,0.0,0.001,0.09306666666666666,0.0,0.4
2024-01-01 09:30:00,0.001,0.0,0.001,0.10800000000000001,0.0,2.0
2024-01-01 09:45:00,0.001,0.0,0.001,0.2237333333333333,0.0,1.6
2024-01-01 10:00:00,0.001,0.0,0.030528685607001272,0.057666666666666665,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.14989578781234514,0.5780666666666666,0.0,2.2
2024-01-01 10:30:00,0.001,0.0,0.5244482883318516,0.17166666666666666,2.3333333333333335,3.0
2024-01-01 10:45:00,0.001,0.0,0.8344073934396177,0.11839999999999999,0.0,3.0
2024-01-01 11:00:00,0.001,0.0,0.13497999927447052,0.032,0.0,3.0
2024-01-01 11:15:00,0.001,0.0,0.2774706408661197,0.19926666666666665,0.0,3.0
2024-01-01 11:30:00,0.001,0.0,0.6517822434126704,0.15899999999999997,0.0,3.0
2024-01-01 11:45:00,0.001,0.0,0.11003856463190093,0.44480000000000003,0.0,3.0
2024-01-01 12:00:00,0.001,0.0,0.13970506768754115,0.21257333333333334,0.0,3.0
2024-01-01 12:15:00,0.001,0.0,0.5599897908457803,0.15974666666666665,0.0,3.0
