,DishWasher,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.0,0.27136666666666664,0.0,0.0
2024-01-01 00:15:00,0.0,0.3328933333333333,0.0,0.0
2024-01-01 00:30:00,0.0,0.047,0.0,0.0
2024-01-01 00:45:00,0.0,0.047,0.0,2.0
2024-01-01 01:00:00,0.0,0.047,0.0,0.0
2024-01-01 01:15:00,0.0,0.047,0.0,4.666666666666667
2024-01-01 01:30:00,0.0,0.21166666666666664,0.0,4.333333333333333
2024-01-01 01:45:00,0.0,0.14833333333333334,0.0,0.0
2024-01-01 02:00:00,0.0,0.047,0.0,4.0
2024-01-01 02:15:00,0.0,0.047,0.6666666666666666,3.3333333333333335
2024-01-01 02:30:00,0.0,0.047,1.2,0.0
2024-01-01 02:45:00,0.0,0.09766666666666665,0.0,0.0
2024-01-01 03:00:00,0.0,0.237,0.0,2.0
2024-01-01 03:15:00,0.0,0.6053999999999999,0.0,2.0
2024-01-01 03:30:00,0.0,0.047,0.0,3.0
2024-01-01 03:45:00,0.0,0.047,0.0,3.3333333333333335
2024-01-01 04:00:00,0.0,0.047,0.0,0.0
2024-01-01 04:15:00,0.0,0.17366666666666666,1.7333333333333334,0.0
2024-01-01 04:30:00,0.0,0.18633333333333332,2.0,0.0
2024-01-01 04:45:00,0.0,0.047,0.6666666666666666,4.333333333333333
2024-01-01 05:00:00,0.0,0.047,0.0,0.0
2024-01-01 05:15:00,0.0,0.047,0.5333333333333333,0.0
2024-01-01 05:30:00,0.0,0.45946666666666663,2.0,0.6666666666666666
2024-01-01 05:45:00,0.0,0.237,0.26666666666666666,2.0
2024-01-01 06:00:00,0.0,0.11033333333333334,0.0,0.0
2024-01-01 06:15:00,0.0,0.5800666666666666,1.6,0.0
2024-01-01 06:30:00,0.0,0.047,0.5333333333333333,0.0
2024-01-01 06:45:00,0.0,0.5800666666666666,0.0,4.666666666666667
2024-01-01 07:00:00,0.0,0.13566666666666669,0.0,2.0
2024-01-01 07:15:00,0.0,0.3453333333333333,0.0,0.0
2024-01-01 07:30:00,0.0,0.168,0.0,0.0
2024-01-01 07:45:00,0.0,0.168,0.0,0.0
2024-01-01 08:00:00,0.0,0.168,1.2,0.0
