,Occupancy,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-09 14:45:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 15:00:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 15:15:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 15:30:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 15:45:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 16:00:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 16:15:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 16:30:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 16:45:00,3.0,0.7999999999999997,0,0,1,0.0
2024-01-09 17:00:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 17:15:00,3.0,0.7999999999999997,0,0,1,0.0
2024-01-09 17:30:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 17:45:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 18:00:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 18:15:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 18:30:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 18:45:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 19:00:00,1.0,0.7999999999999997,0,0,1,0.0
2024-01-09 19:15:00,3.0,0.7999999999999997,0,0,1,0.0
2024-01-09 19:30:00,3.0,0.7999999999999997,0,0,1,0.0
2024-01-09 19:45:00,3.0,0.7999999999999997,0,0,1,0.0
2024-01-09 20:00:00,3.0,0.7999999999999997,0,0,1,0.0
2024-01-09 20:15:00,3.0,0.7999999999999997,0,0,1,0.0
2024-01-09 20:30:00,3.0,0.7999999999999997,0,0,1,0.0
2024-01-09 20:45:00,3.0,0.7999999999999997,0,0,1,0.0
2024-01-09 21:00:00,3.0,0.7999999999999997,0,0,1,0.0
2024-01-09 21:15:00,3.0,0.7999999999999997,0,0,1,0.0
2024-01-09 21:30:00,3.0,0.7999999999999997,0,0,1,0.0
2024-01-09 21:45:00,3.0,0.7999999999999997,0,0,1,0.0
2024-01-09 22:00:00,2.0,0.7999999999999997,0,0,1,0.0
2024-01-09 22:15:00,2.0,0.7999999999999997,0,0,1,0.0
2024-01-09 22:30:00,2.0,0.7999999999999997,0,0,1,0.0
2024-01-09 22:45:00,2.0,0.7999999999999997,0,0,1,0.0
2024-01-09 23:00:00,2.0,0.7999999999999997,0,0,1,0.0
2024-01-09 23:15:00,2.0,0.7999999999999997,0,0,1,0.0
2024-01-09 23:30:00,2.0,0.7999999999999997,0,0,1,0.0
2024-01-09 23:45:00,2.0,0.7999999999999997,0,0,1,0.0
2024-01-10 00:00:00,2.0,0.0,0,1,0,0.0
2024-01-10 00:15:00,2.0,0.0,0,0,0,0.0
2024-01-10 00:30:00,2.0,0.0,0,0,0,0.0
2024-01-10 00:45:00,2.0,0.0,0,0,0,0.0
2024-01-10 01:00:00,2.0,0.0,0,0,0,0.0
2024-01-10 01:15:00,2.0,0.0,0,0,0,0.0
2024-01-10 01:30:00,2.0,0.0,0,0,0,0.0
2024-01-10 01:45:00,2.0,0.0,0,0,0,0.0
2024-01-10 02:00:00,2.0,0.0,0,0,0,0.0
2024-01-10 02:15:00,2.0,0.0,0,0,0,0.0
2024-01-10 02:30:00,2.0,0.0,0,0,0,0.0
2024-01-10 02:45:00,2.0,0.0,0,0,0,0.0
2024-01-10 03:00:00,2.0,0.0,0,0,0,0.0
2024-01-10 03:15:00,2.0,0.0,0,0,0,0.0
2024-01-10 03:30:00,2.0,0.0,0,0,0,0.0
2024-01-10 03:45:00,2.0,0.0,0,0,0,0.0
2024-01-10 04:00:00,1.0,0.0,0,0,0,0.0
2024-01-10 04:15:00,3.0,0.0,0,0,0,0.0
2024-01-10 04:30:00,3.0,0.0,0,0,0,0.0
2024-01-10 04:45:00,3.0,0.0,0,0,0,0.0
2024-01-10 05:00:00,3.0,0.0,0,0,0,0.0
2024-01-10 05:15:00,3.0,0.0,0,0,0,0.0
2024-01-10 05:30:00,3.0,0.0,0,0,0,0.0
2024-01-10 05:45:00,3.0,0.0,0,0,0,0.0
2024-01-10 06:00:00,3.0,0.0,0,0,0,0.0
2024-01-10 06:15:00,3.0,0.0,0,0,0,0.0
2024-01-10 06:30:00,3.0,0.0,0,0,0,0.0
2024-01-10 06:45:00,3.0,0.0,0,0,0,0.0
2024-01-10 07:00:00,3.0,0.0,0,0,0,0.0
2024-01-10 07:15:00,3.0,0.0,0,0,0,0.0
2024-01-10 07:30:00,3.0,0.0,0,0,0,0.0
2024-01-10 07:45:00,3.0,0.0,0,0,0,0.0
2024-01-10 08:00:00,3.0,0.0,0,0,0,0.0
2024-01-10 08:15:00,3.0,0.0,0,0,0,0.0
2024-01-10 08:30:00,3.0,0.0,0,0,0,0.0
2024-01-10 08:45:00,3.0,0.0,0,0,0,0.0
2024-01-10 09:00:00,3.0,0.0,0,0,0,0.0
2024-01-10 09:15:00,3.0,0.0,0,0,0,0.0
2024-01-10 09:30:00,3.0,0.0,0,0,0,0.0
2024-01-10 09:45:00,3.0,0.0,0,0,0,0.0
2024-01-10 10:00:00,3.0,0.0,0,0,0,0.0
2024-01-10 10:15:00,3.0,0.0,0,0,0,0.0
2024-01-10 10:30:00,3.0,0.0,0,0,0,0.0
2024-01-10 10:45:00,3.0,0.0,0,0,0,0.0
2024-01-10 11:00:00,3.0,0.0,0,0,0,0.0
2024-01-10 11:15:00,1.0,0.0,0,0,0,0.0
2024-01-10 11:30:00,1.0,0.0,0,0,0,0.0
2024-01-10 11:45:00,1.0,0.0,0,0,0,0.0
2024-01-10 12:00:00,1.0,0.0,0,0,0,0.0
2024-01-10 12:15:00,1.0,0.0,0,0,0,0.0
2024-01-10 12:30:00,1.0,0.0,0,0,0,0.0
2024-01-10 12:45:00,1.0,0.0,0,0,0,0.0
2024-01-10 13:00:00,1.0,0.0,0,0,0,0.0
2024-01-10 13:15:00,1.0,0.0,0,0,0,0.0
2024-01-10 13:30:00,1.0,0.0,0,0,0,0.0
2024-01-10 13:45:00,1.0,0.0,0,0,0,0.0
2024-01-10 14:00:00,2.0,0.0,0,0,0,0.0
2024-01-10 14:15:00,2.0,0.0,0,0,0,0.0
2024-01-10 14:30:00,2.0,0.0,0,0,0,0.0
2024-01-10 14:45:00,3.0,0.0,0,0,0,0.0
2024-01-10 15:00:00,3.0,0.0,0,0,0,0.0
2024-01-10 15:15:00,3.0,0.0,0,0,0,0.0
2024-01-10 15:30:00,1.0,0.0,0,0,0,0.0
2024-01-10 15:45:00,1.0,0.0,0,0,0,0.0
2024-01-10 16:00:00,1.0,0.0,0,0,0,0.0
2024-01-10 16:15:00,1.0,0.6133333333333331,1,0,1,0.7766666666666667
2024-01-10 16:30:00,1.0,0.6424999999999993,0,0,1,0.0
2024-01-10 16:45:00,1.0,0.6716666666666655,0,0,1,0.0
2024-01-10 17:00:00,1.0,0.7008333333333318,0,0,1,0.0
2024-01-10 17:15:00,1.0,0.729999999999998,0,0,1,0.0
2024-01-10 17:30:00,1.0,0.7591666666666642,0,0,1,0.0
2024-01-10 17:45:00,1.0,0.7883333333333304,0,0,1,0.0
2024-01-10 18:00:00,1.0,0.7999999999999969,0,0,1,0.0
2024-01-10 18:15:00,3.0,0.7999999999999969,0,0,1,0.0
2024-01-10 18:30:00,3.0,0.7999999999999969,0,0,1,0.0
2024-01-10 18:45:00,3.0,0.7999999999999969,0,0,1,0.0
2024-01-10 19:00:00,3.0,0.7999999999999969,0,0,1,0.0
2024-01-10 19:15:00,3.0,0.7999999999999969,0,0,1,0.0
2024-01-10 19:30:00,3.0,0.7999999999999969,0,0,1,0.0
2024-01-10 19:45:00,3.0,0.7999999999999969,0,0,1,0.0
2024-01-10 20:00:00,3.0,0.7999999999999969,0,0,1,0.0
2024-01-10 20:15:00,1.0,0.7999999999999969,0,0,1,0.0
2024-01-10 20:30:00,3.0,0.7999999999999969,0,0,1,0.0
2024-01-10 20:45:00,1.0,0.7999999999999969,0,0,1,0.0
2024-01-10 21:00:00,1.0,0.7999999999999969,0,0,1,0.0
2024-01-10 21:15:00,1.0,0.7999999999999969,0,0,1,0.0
2024-01-10 21:30:00,2.0,0.7999999999999969,0,0,1,0.0
2024-01-10 21:45:00,2.0,0.7999999999999969,0,0,1,0.0
2024-01-10 22:00:00,2.0,0.7999999999999969,0,0,1,0.0
2024-01-10 22:15:00,2.0,0.7999999999999969,0,0,1,0.0
2024-01-10 22:30:00,2.0,0.7999999999999969,0,0,1,0.0
2024-01-10 22:45:00,2.0,0.7999999999999969,0,0,1,0.0
2024-01-10 23:00:00,2.0,0.7999999999999969,0,0,1,0.0
2024-01-10 23:15:00,2.0,0.7999999999999969,0,0,1,0.0
2024-01-10 23:30:00,2.0,0.7999999999999969,0,0,1,0.0
2024-01-10 23:45:00,2.0,0.7999999999999969,0,0,1,0.0
2024-01-11 00:00:00,2.0,0.7999999999999969,0,0,1,0.0
2024-01-11 00:15:00,2.0,0.7999999999999969,0,0,1,0.0
2024-01-11 00:30:00,2.0,0.0,0,1,0,0.0
2024-01-11 00:45:00,2.0,0.0,0,0,0,0.0
2024-01-11 01:00:00,2.0,0.0,0,0,0,0.0
2024-01-11 01:15:00,2.0,0.0,0,0,0,0.0
2024-01-11 01:30:00,1.0,0.0,0,0,0,0.0
2024-01-11 01:45:00,2.0,0.0,0,0,0,0.0
2024-01-11 02:00:00,2.0,0.0,0,0,0,0.0
2024-01-11 02:15:00,2.0,0.0,0,0,0,0.0
2024-01-11 02:30:00,2.0,0.0,0,0,0,0.0
2024-01-11 02:45:00,2.0,0.0,0,0,0,0.0
2024-01-11 03:00:00,2.0,0.0,0,0,0,0.0
2024-01-11 03:15:00,2.0,0.0,0,0,0,0.0
2024-01-11 03:30:00,2.0,0.0,0,0,0,0.0
2024-01-11 03:45:00,2.0,0.0,0,0,0,0.0
2024-01-11 04:00:00,1.0,0.0,0,0,0,0.0
2024-01-11 04:15:00,3.0,0.0,0,0,0,0.0
2024-01-11 04:30:00,3.0,0.0,0,0,0,0.0
2024-01-11 04:45:00,3.0,0.0,0,0,0,0.0
2024-01-11 05:00:00,3.0,0.0,0,0,0,0.0
2024-01-11 05:15:00,3.0,0.0,0,0,0,0.0
2024-01-11 05:30:00,3.0,0.0,0,0,0,0.0
2024-01-11 05:45:00,3.0,0.0,0,0,0,0.0
2024-01-11 06:00:00,3.0,0.0,0,0,0,0.0
2024-01-11 06:15:00,3.0,0.0,0,0,0,0.0
2024-01-11 06:30:00,3.0,0.0,0,0,0,0.0
2024-01-11 06:45:00,3.0,0.0,0,0,0,0.0
2024-01-11 07:00:00,3.0,0.0,0,0,0,0.0
2024-01-11 07:15:00,3.0,0.0,0,0,0,0.0
2024-01-11 07:30:00,3.0,0.0,0,0,0,0.0
2024-01-11 07:45:00,3.0,0.0,0,0,0,0.0
2024-01-11 08:00:00,3.0,0.0,0,0,0,0.0
2024-01-11 08:15:00,3.0,0.7105555555555553,1,0,1,0.5919444444444445
2024-01-11 08:30:00,3.0,0.7397222222222215,0,0,1,0.0
2024-01-11 08:45:00,3.0,0.7688888888888877,0,0,1,0.0
2024-01-11 09:00:00,3.0,0.798055555555554,0,0,1,0.0
2024-01-11 09:15:00,3.0,0.7999999999999984,0,0,1,0.0
2024-01-11 09:30:00,1.0,0.0,0,1,0,0.0
2024-01-11 09:45:00,3.0,0.0,0,0,0,0.0
2024-01-11 10:00:00,3.0,0.0,0,0,0,0.0
2024-01-11 10:15:00,3.0,0.0,0,0,0,0.0
2024-01-11 10:30:00,3.0,0.0,0,0,0,0.0
2024-01-11 10:45:00,3.0,0.0,0,0,0,0.0
2024-01-11 11:00:00,3.0,0.0,0,0,0,0.0
2024-01-11 11:15:00,3.0,0.0,0,0,0,0.0
2024-01-11 11:30:00,3.0,0.0,0,0,0,0.0
2024-01-11 11:45:00,3.0,0.0,0,0,0,0.0
2024-01-11 12:00:00,1.0,0.0,0,0,0,0.0
2024-01-11 12:15:00,1.0,0.7786111111111109,1,0,1,0.6852777777777779
2024-01-11 12:30:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 12:45:00,2.0,0.7999999999999995,0,0,1,0.0
2024-01-11 13:00:00,2.0,0.7999999999999995,0,0,1,0.0
2024-01-11 13:15:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 13:30:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 13:45:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 14:00:00,3.0,0.7999999999999995,0,0,1,0.0
2024-01-11 14:15:00,3.0,0.7999999999999995,0,0,1,0.0
2024-01-11 14:30:00,3.0,0.7999999999999995,0,0,1,0.0
2024-01-11 14:45:00,3.0,0.7999999999999995,0,0,1,0.0
2024-01-11 15:00:00,3.0,0.7999999999999995,0,0,1,0.0
2024-01-11 15:15:00,3.0,0.7999999999999995,0,0,1,0.0
2024-01-11 15:30:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 15:45:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 16:00:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 16:15:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 16:30:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 16:45:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 17:00:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 17:15:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 17:30:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 17:45:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 18:00:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 18:15:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 18:30:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 18:45:00,1.0,0.7999999999999995,0,0,1,0.0
2024-01-11 19:00:00,1.0,0.0,0,1,0,0.0
2024-01-11 19:15:00,3.0,0.0,0,0,0,0.0
2024-01-11 19:30:00,3.0,0.0,0,0,0,0.0
2024-01-11 19:45:00,1.0,0.0,0,0,0,0.0
2024-01-11 20:00:00,1.0,0.0,0,0,0,0.0
2024-01-11 20:15:00,1.0,0.0,0,0,0,0.0
2024-01-11 20:30:00,1.0,0.0,0,0,0,0.0
2024-01-11 20:45:00,1.0,0.0,0,0,0,0.0
2024-01-11 21:00:00,1.0,0.0,0,0,0,0.0
2024-01-11 21:15:00,2.0,0.0,0,0,0,0.0
2024-01-11 21:30:00,2.0,0.0,0,0,0,0.0
2024-01-11 21:45:00,2.0,0.0,0,0,0,0.0
2024-01-11 22:00:00,2.0,0.0,0,0,0,0.0
2024-01-11 22:15:00,2.0,0.0,0,0,0,0.0
2024-01-11 22:30:00,2.0,0.0,0,0,0,0.0
2024-01-11 22:45:00,1.0,0.0,0,0,0,0.0
2024-01-11 23:00:00,3.0,0.0,0,0,0,0.0
2024-01-11 23:15:00,3.0,0.0,0,0,0,0.0
2024-01-11 23:30:00,3.0,0.0,0,0,0,0.0
2024-01-11 23:45:00,3.0,0.0,0,0,0,0.0
2024-01-12 00:00:00,3.0,0.0,0,0,0,0.0
2024-01-12 00:15:00,3.0,0.0,0,0,0,0.0
2024-01-12 00:30:00,3.0,0.0,0,0,0,0.0
2024-01-12 00:45:00,3.0,0.7513888888888889,1,0,1,0.7591666666666668
2024-01-12 01:00:00,3.0,0.7805555555555551,0,0,1,0.0
2024-01-12 01:15:00,3.0,0.7999999999999993,0,0,1,0.0
2024-01-12 01:30:00,3.0,0.7999999999999993,0,0,1,0.0
2024-01-12 01:45:00,3.0,0.7999999999999993,0,0,1,0.0
2024-01-12 02:00:00,3.0,0.7999999999999993,0,0,1,0.0
2024-01-12 02:15:00,3.0,0.0,0,1,0,0.0
2024-01-12 02:30:00,3.0,0.0,0,0,0,0.0
2024-01-12 02:45:00,3.0,0.0,0,0,0,0.0
2024-01-12 03:00:00,3.0,0.0,0,0,0,0.0
2024-01-12 03:15:00,3.0,0.0,0,0,0,0.0
2024-01-12 03:30:00,3.0,0.0,0,0,0,0.0
2024-01-12 03:45:00,3.0,0.0,0,0,0,0.0
2024-01-12 04:00:00,3.0,0.0,0,0,0,0.0
2024-01-12 04:15:00,3.0,0.0,0,0,0,0.0
2024-01-12 04:30:00,3.0,0.0,0,0,0,0.0
2024-01-12 04:45:00,2.0,0.0,0,0,0,0.0
2024-01-12 05:00:00,2.0,0.0,0,0,0,0.0
2024-01-12 05:15:00,2.0,0.0,0,0,0,0.0
2024-01-12 05:30:00,1.0,0.0,0,0,0,0.0
2024-01-12 05:45:00,2.0,0.0,0,0,0,0.0
2024-01-12 06:00:00,1.0,0.0,0,0,0,0.0
2024-01-12 06:15:00,1.0,0.0,0,0,0,0.0
2024-01-12 06:30:00,3.0,0.0,0,0,0,0.0
2024-01-12 06:45:00,3.0,0.0,0,0,0,0.0
2024-01-12 07:00:00,3.0,0.0,0,0,0,0.0
2024-01-12 07:15:00,3.0,0.0,0,0,0,0.0
2024-01-12 07:30:00,3.0,0.0,0,0,0,0.0
2024-01-12 07:45:00,3.0,0.0,0,0,0,0.0
2024-01-12 08:00:00,3.0,0.0,0,0,0,0.0
2024-01-12 08:15:00,3.0,0.0,0,0,0,0.0
2024-01-12 08:30:00,3.0,0.0,0,0,0,0.0
2024-01-12 08:45:00,3.0,0.0,0,0,0,0.0
2024-01-12 09:00:00,3.0,0.0,0,0,0,0.0
2024-01-12 09:15:00,1.0,0.0,0,0,0,0.0
2024-01-12 09:30:00,1.0,0.0,0,0,0,0.0
2024-01-12 09:45:00,3.0,0.0,0,0,0,0.0
2024-01-12 10:00:00,3.0,0.0,0,0,0,0.0
2024-01-12 10:15:00,3.0,0.0,0,0,0,0.0
2024-01-12 10:30:00,3.0,0.0,0,0,0,0.0
2024-01-12 10:45:00,3.0,0.0,0,0,0,0.0
2024-01-12 11:00:00,3.0,0.0,0,0,0,0.0
2024-01-12 11:15:00,3.0,0.0,0,0,0,0.0
2024-01-12 11:30:00,3.0,0.0,0,0,0,0.0
2024-01-12 11:45:00,3.0,0.0,0,0,0,0.0
2024-01-12 12:00:00,3.0,0.0,0,0,0,0.0
2024-01-12 12:15:00,3.0,0.0,0,0,0,0.0
2024-01-12 12:30:00,3.0,0.0,0,0,0,0.0
2024-01-12 12:45:00,3.0,0.0,0,0,0,0.0
2024-01-12 13:00:00,3.0,0.0,0,0,0,0.0
2024-01-12 13:15:00,3.0,0.0,0,0,0,0.0
2024-01-12 13:30:00,3.0,0.0,0,0,0,0.0
2024-01-12 13:45:00,3.0,0.0,0,0,0,0.0
2024-01-12 14:00:00,3.0,0.7144444444444441,1,0,1,0.7455555555555556
2024-01-12 14:15:00,1.0,0.7436111111111103,0,0,1,0.0
2024-01-12 14:30:00,1.0,0.7727777777777766,0,0,1,0.0
2024-01-12 14:45:00,3.0,0.7999999999999984,0,0,1,0.0
2024-01-12 15:00:00,3.0,0.7999999999999984,0,0,1,0.0
2024-01-12 15:15:00,3.0,0.0,0,1,0,0.0
2024-01-12 15:30:00,3.0,0.0,0,0,0,0.0
2024-01-12 15:45:00,1.0,0.7999999999999999,1,0,1,0.6911111111111111
2024-01-12 16:00:00,1.0,0.7999999999999999,0,0,1,0.0
2024-01-12 16:15:00,1.0,0.7999999999999999,0,0,1,0.0
2024-01-12 16:30:00,1.0,0.0,0,1,0,0.0
2024-01-12 16:45:00,1.0,0.0,0,0,0,0.0
2024-01-12 17:00:00,1.0,0.0,0,0,0,0.0
2024-01-12 17:15:00,1.0,0.0,0,0,0,0.0
2024-01-12 17:30:00,1.0,0.0,0,0,0,0.0
2024-01-12 17:45:00,1.0,0.7999999999999999,1,0,1,0.7961111111111111
2024-01-12 18:00:00,1.0,0.7999999999999999,0,0,1,0.0
2024-01-12 18:15:00,1.0,0.7999999999999999,0,0,1,0.0
2024-01-12 18:30:00,1.0,0.7999999999999999,0,0,1,0.0
2024-01-12 18:45:00,1.0,0.7999999999999999,0,0,1,0.0
2024-01-12 19:00:00,1.0,0.7999999999999999,0,0,1,0.0
2024-01-12 19:15:00,3.0,0.7999999999999999,0,0,1,0.0
2024-01-12 19:30:00,3.0,0.7999999999999999,0,0,1,0.0
2024-01-12 19:45:00,1.0,0.7999999999999999,0,0,1,0.0
2024-01-12 20:00:00,1.0,0.7999999999999999,0,0,1,0.0
2024-01-12 20:15:00,1.0,0.7999999999999999,0,0,1,0.0
2024-01-12 20:30:00,1.0,0.7999999999999999,0,0,1,0.0
2024-01-12 20:45:00,1.0,0.7999999999999999,0,0,1,0.0
2024-01-12 21:00:00,2.0,0.7999999999999999,0,0,1,0.0
2024-01-12 21:15:00,2.0,0.7999999999999999,0,0,1,0.0
2024-01-12 21:30:00,2.0,0.7999999999999999,0,0,1,0.0
2024-01-12 21:45:00,1.0,0.7999999999999999,0,0,1,0.0
2024-01-12 22:00:00,2.0,0.7999999999999999,0,0,1,0.0
2024-01-12 22:15:00,2.0,0.7999999999999999,0,0,1,0.0
2024-01-12 22:30:00,2.0,0.7999999999999999,0,0,1,0.0
2024-01-12 22:45:00,2.0,0.7999999999999999,0,0,1,0.0
2024-01-12 23:00:00,2.0,0.7999999999999999,0,0,1,0.0
2024-01-12 23:15:00,2.0,0.7999999999999999,0,0,1,0.0
2024-01-12 23:30:00,2.0,0.7999999999999999,0,0,1,0.0
2024-01-12 23:45:00,2.0,0.7999999999999999,0,0,1,0.0
2024-01-13 00:00:00,2.0,0.0,0,1,0,0.0
2024-01-13 00:15:00,2.0,0.0,0,0,0,0.0
2024-01-13 00:30:00,2.0,0.0,0,0,0,0.0
2024-01-13 00:45:00,2.0,0.0,0,0,0,0.0
2024-01-13 01:00:00,2.0,0.0,0,0,0,0.0
2024-01-13 01:15:00,2.0,0.0,0,0,0,0.0
2024-01-13 01:30:00,2.0,0.0,0,0,0,0.0
2024-01-13 01:45:00,2.0,0.0,0,0,0,0.0
2024-01-13 02:00:00,2.0,0.0,0,0,0,0.0
2024-01-13 02:15:00,2.0,0.0,0,0,0,0.0
2024-01-13 02:30:00,2.0,0.0,0,0,0,0.0
2024-01-13 02:45:00,2.0,0.0,0,0,0,0.0
2024-01-13 03:00:00,2.0,0.0,0,0,0,0.0
2024-01-13 03:15:00,2.0,0.0,0,0,0,0.0
2024-01-13 03:30:00,2.0,0.0,0,0,0,0.0
2024-01-13 03:45:00,2.0,0.0,0,0,0,0.0
2024-01-13 04:00:00,2.0,0.0,0,0,0,0.0
2024-01-13 04:15:00,3.0,0.0,0,0,0,0.0
2024-01-13 04:30:00,3.0,0.0,0,0,0,0.0
2024-01-13 04:45:00,3.0,0.0,0,0,0,0.0
2024-01-13 05:00:00,3.0,0.0,0,0,0,0.0
2024-01-13 05:15:00,3.0,0.0,0,0,0,0.0
2024-01-13 05:30:00,3.0,0.0,0,0,0,0.0
2024-01-13 05:45:00,3.0,0.0,0,0,0,0.0
2024-01-13 06:00:00,1.0,0.0,0,0,0,0.0
2024-01-13 06:15:00,3.0,0.0,0,0,0,0.0
2024-01-13 06:30:00,3.0,0.0,0,0,0,0.0
2024-01-13 06:45:00,3.0,0.0,0,0,0,0.0
2024-01-13 07:00:00,3.0,0.0,0,0,0,0.0
2024-01-13 07:15:00,3.0,0.0,0,0,0,0.0
2024-01-13 07:30:00,3.0,0.0,0,0,0,0.0
2024-01-13 07:45:00,3.0,0.0,0,0,0,0.0
2024-01-13 08:00:00,3.0,0.0,0,0,0,0.0
2024-01-13 08:15:00,1.0,0.0,0,0,0,0.0
2024-01-13 08:30:00,3.0,0.0,0,0,0,0.0
2024-01-13 08:45:00,3.0,0.0,0,0,0,0.0
2024-01-13 09:00:00,3.0,0.0,0,0,0,0.0
2024-01-13 09:15:00,3.0,0.0,0,0,0,0.0
2024-01-13 09:30:00,3.0,0.0,0,0,0,0.0
2024-01-13 09:45:00,3.0,0.0,0,0,0,0.0
2024-01-13 10:00:00,1.0,0.0,0,0,0,0.0
2024-01-13 10:15:00,3.0,0.0,0,0,0,0.0
2024-01-13 10:30:00,3.0,0.0,0,0,0,0.0
2024-01-13 10:45:00,3.0,0.0,0,0,0,0.0
2024-01-13 11:00:00,3.0,0.0,0,0,0,0.0
2024-01-13 11:15:00,3.0,0.0,0,0,0,0.0
2024-01-13 11:30:00,3.0,0.0,0,0,0,0.0
2024-01-13 11:45:00,3.0,0.0,0,0,0,0.0
2024-01-13 12:00:00,3.0,0.0,0,0,0,0.0
2024-01-13 12:15:00,3.0,0.0,0,0,0,0.0
2024-01-13 12:30:00,3.0,0.0,0,0,0,0.0
2024-01-13 12:45:00,3.0,0.0,0,0,0,0.0
2024-01-13 13:00:00,1.0,0.0,0,0,0,0.0
2024-01-13 13:15:00,3.0,0.0,0,0,0,0.0
2024-01-13 13:30:00,3.0,0.5491666666666665,1,0,1,0.7902777777777779
2024-01-13 13:45:00,3.0,0.5783333333333327,0,0,1,0.0
2024-01-13 14:00:00,3.0,0.6074999999999989,0,0,1,0.0
2024-01-13 14:15:00,3.0,0.6366666666666652,0,0,1,0.0
2024-01-13 14:30:00,3.0,0.6658333333333314,0,0,1,0.0
2024-01-13 14:45:00,3.0,0.0,0,1,0,0.0
2024-01-13 15:00:00,3.0,0.0,0,0,0,0.0
2024-01-13 15:15:00,3.0,0.0,0,0,0,0.0
2024-01-13 15:30:00,1.0,0.0,0,0,0,0.0
2024-01-13 15:45:00,1.0,0.0,0,0,0,0.0
2024-01-13 16:00:00,1.0,0.6638888888888889,1,0,1,0.5316666666666667
2024-01-13 16:15:00,3.0,0.6930555555555551,0,0,1,0.0
2024-01-13 16:30:00,3.0,0.7222222222222213,0,0,1,0.0
2024-01-13 16:45:00,3.0,0.7513888888888876,0,0,1,0.0
2024-01-13 17:00:00,3.0,0.7805555555555538,0,0,1,0.0
2024-01-13 17:15:00,3.0,0.7999999999999979,0,0,1,0.0
2024-01-13 17:30:00,1.0,0.7999999999999979,0,0,1,0.0
2024-01-13 17:45:00,1.0,0.7999999999999979,0,0,1,0.0
2024-01-13 18:00:00,1.0,0.7999999999999979,0,0,1,0.0
2024-01-13 18:15:00,1.0,0.7999999999999979,0,0,1,0.0
2024-01-13 18:30:00,1.0,0.7999999999999979,0,0,1,0.0
2024-01-13 18:45:00,3.0,0.7999999999999979,0,0,1,0.0
2024-01-13 19:00:00,3.0,0.7999999999999979,0,0,1,0.0
2024-01-13 19:15:00,3.0,0.7999999999999979,0,0,1,0.0
2024-01-13 19:30:00,3.0,0.7999999999999979,0,0,1,0.0
2024-01-13 19:45:00,3.0,0.7999999999999979,0,0,1,0.0
2024-01-13 20:00:00,1.0,0.7999999999999979,0,0,1,0.0
2024-01-13 20:15:00,1.0,0.7999999999999979,0,0,1,0.0
2024-01-13 20:30:00,1.0,0.7999999999999979,0,0,1,0.0
2024-01-13 20:45:00,1.0,0.7999999999999979,0,0,1,0.0
2024-01-13 21:00:00,1.0,0.7999999999999979,0,0,1,0.0
2024-01-13 21:15:00,1.0,0.7999999999999979,0,0,1,0.0
2024-01-13 21:30:00,1.0,0.7999999999999979,0,0,1,0.0
2024-01-13 21:45:00,1.0,0.7999999999999979,0,0,1,0.0
2024-01-13 22:00:00,2.0,0.7999999999999979,0,0,1,0.0
2024-01-13 22:15:00,2.0,0.7999999999999979,0,0,1,0.0
2024-01-13 22:30:00,2.0,0.7999999999999979,0,0,1,0.0
2024-01-13 22:45:00,2.0,0.7999999999999979,0,0,1,0.0
2024-01-13 23:00:00,2.0,0.7999999999999979,0,0,1,0.0
2024-01-13 23:15:00,2.0,0.7999999999999979,0,0,1,0.0
2024-01-13 23:30:00,1.0,0.7999999999999979,0,0,1,0.0
