,WasherDryer,DishWasher,BaseLoad,P_HP,P_WB
2024-01-03 00:30:00,0.001,0.0,0.2920333333333333,0.0,1.5
2024-01-03 00:45:00,0.001,0.0,0.19069999999999998,0.0,1.5
2024-01-03 01:00:00,0.001,0.0,0.19069999999999998,0.0,1.5
2024-01-03 01:15:00,0.001,0.0,0.22736666666666666,0.0,1.5
2024-01-03 01:30:00,0.001,0.0,0.8117666666666666,0.0,1.5
2024-01-03 01:45:00,0.001,0.0,0.35536666666666666,0.0,1.5
2024-01-03 02:00:00,0.001,0.0,0.06766666666666667,0.0,1.5
2024-01-03 02:15:00,0.001,0.0,0.14373333333333332,0.0,1.5
2024-01-03 02:30:00,0.001,0.0,0.176,0.0,1.5
2024-01-03 02:45:00,0.001,0.0,0.26399999999999996,0.0,1.5
2024-01-03 03:00:00,0.001,0.0,0.27599999999999997,0.0,1.5
2024-01-03 03:15:00,0.001,0.0,0.29,0.0,1.5
2024-01-03 03:30:00,0.001,0.0,0.08726666666666666,0.0,1.5
2024-01-03 03:45:00,0.001,0.0,0.055,0.0,1.5
2024-01-03 04:00:00,0.001,0.0,0.08433333333333334,0.0,1.5
2024-01-03 04:15:00,0.001,0.0,0.15033333333333332,1.7333333333333334,1.5
2024-01-03 04:30:00,0.001,0.0,0.6068,2.0,1.5
2024-01-03 04:45:00,0.001,0.0,0.48013333333333336,2.0,1.5
2024-01-03 05:00:00,0.001,0.0,0.055,1.8666666666666667,1.5
2024-01-03 05:15:00,0.001,0.0,0.055,0.0,1.5
2024-01-03 05:30:00,0.001,0.0,0.13566666666666669,0.0,1.5
2024-01-03 05:45:00,0.001,0.0,0.14966666666666667,0.0,1.5
2024-01-03 06:00:00,0.001,0.0,0.18166666666666667,0.0,1.5
2024-01-03 06:15:00,0.001,0.0,0.055,0.0,1.5
2024-01-03 06:30:00,0.001,0.0,0.055,0.0,1.5
2024-01-03 06:45:00,0.001,0.0,0.077,0.0,1.5
2024-01-03 07:00:00,0.001,0.0,0.15940000000000001,0.0,1.5
2024-01-03 07:15:00,0.001,0.0,0.20733333333333334,2.0,1.5
2024-01-03 07:30:00,0.001,0.0,0.10600000000000001,1.6,1.5
2024-01-03 07:45:00,0.001,0.0,0.068,0.0,1.5
2024-01-03 08:00:00,0.001,0.0,0.0654,0.0,1.5
2024-01-03 08:15:00,0.001,0.0,0.13526666666666667,0.0,1.5
2024-01-03 08:30:00,0.001,0.0,0.15733333333333333,0.0,1.5
2024-01-03 08:45:00,0.001,0.0,0.8614,0.0,1.5
2024-01-03 09:00:00,0.001,0.0,0.7301333333333333,0.0,1.5
2024-01-03 09:15:00,0.001,0.0,0.30393333333333333,0.8,1.5
2024-01-03 09:30:00,0.001,0.0,0.3168666666666667,2.0,1.5
2024-01-03 09:45:00,0.001,0.0008,0.42,0.13333333333333333,1.5
2024-01-03 10:00:00,0.001,1.2004666666666668,0.35214029298038857,0.0,1.5
2024-01-03 10:15:00,0.7392991336538189,0.001,0.2550855306862476,0.0,1.5
2024-01-03 10:30:00,0.7920347860576631,0.001,0.181018864019581,0.0,1.5
2024-01-03 10:45:00,0.7920347860576631,0.001,1.3829521973529144,0.0,1.5
2024-01-03 11:00:00,0.7920347860576631,0.001,1.2797521973529142,0.0,0.0
2024-01-03 11:15:00,0.7920347860576631,0.001,0.30455219735291433,0.0,1.0
2024-01-03 11:30:00,0.7920347860576631,0.001,0.3557243587646933,1.6,1.3
2024-01-03 11:45:00,0.7920347860576631,0.30086666666666667,0.189,1.3333333333333333,0.6
2024-01-03 12:00:00,0.7920347860576631,2.1000666666666667,0.16793333333333332,0.0,1.5
2024-01-03 12:15:00,0.7920347860576631,0.001,0.09851999999999998,0.0,1.5
2024-01-03 12:30:00,0.7920347860576631,0.001,0.3024333333333333,0.0,0.2
2024-01-03 12:45:00,0.7920347860576631,0.0002,0.32503333333333334,0.0,0.0
2024-01-03 13:00:00,0.7920347860576631,0.0,0.6971666666666666,0.0,0.0
2024-01-03 13:15:00,0.7920347860576631,0.0,0.29469999999999996,0.0,0.8
2024-01-03 13:30:00,0.7920347860576631,0.0,0.36469999999999997,0.0,0.5
2024-01-03 13:45:00,0.4756208716345978,0.0,0.4735000000000001,1.7333333333333334,0.0
2024-01-03 14:00:00,0.001,0.0,0.42763333333333337,1.0666666666666667,0.0
2024-01-03 14:15:00,0.001,0.0,0.48936666666666667,0.0,0.2
2024-01-03 14:30:00,0.001,0.0,0.3247,0.0,1.5
2024-01-03 14:45:00,0.001,0.0,0.2521,0.0,1.5
2024-01-03 15:00:00,0.001,0.0,0.4313079141242245,0.0,1.5
2024-01-03 15:15:00,0.001,0.0,0.5581237423726736,0.0,1.5
2024-01-03 15:30:00,0.001,0.0,0.5615237423726734,0.0,1.5
2024-01-03 15:45:00,0.001,0.0,0.9444620204314773,0.6666666666666666,1.5
2024-01-03 16:00:00,0.001,0.0,0.4770759397255878,2.0,1.5
2024-01-03 16:15:00,0.001,0.0,0.3883426063922545,0.26666666666666666,1.5
2024-01-03 16:30:00,0.001,0.0,0.5367737801777591,0.0,1.5
2024-01-03 16:45:00,0.001,0.0,0.7317455306862476,0.0,1.5
2024-01-03 17:00:00,0.001,0.0,0.47433333333333333,0.0,0.5
2024-01-03 17:15:00,0.001,0.0,0.2991034798235276,0.0,0.0
2024-01-03 17:30:00,0.001,0.0,0.3311521973529143,0.0,0.0
2024-01-03 17:45:00,0.001,0.0,0.277018864019581,0.0,1.2
2024-01-03 18:00:00,0.001,0.0,0.32321886401958094,0.8,0.3
2024-01-03 18:15:00,0.001,0.0,0.41119102543136,2.0,0.0
2024-01-03 18:30:00,0.001,0.0,0.47501966463271295,0.13333333333333333,0.0
2024-01-03 18:45:00,0.001,0.0,0.45297795464717255,0.0,0.0
2024-01-03 19:00:00,0.001,0.0,0.46237593972558777,0.0,0.0
2024-01-03 19:15:00,0.001,0.0,0.5063759397255878,0.0,0.0
2024-01-03 19:30:00,0.001,0.0,0.5430426063922543,0.0,0.3
2024-01-03 19:45:00,0.001,0.0,1.3598226063922545,0.0,0.7
2024-01-03 20:00:00,0.001,0.0,2.5788092730589214,0.0,0.5
2024-01-03 20:15:00,0.001,0.0,0.9705426063922544,1.2,1.3
2024-01-03 20:30:00,0.001,0.0,0.5128836124941157,1.7333333333333334,0.0
2024-01-03 20:45:00,0.31741391442306527,0.0006666666666666666,0.6945855306862476,0.0,0.1
2024-01-03 21:00:00,0.7920347860576631,1.2004666666666668,0.7069502791607823,0.0,1.5
2024-01-03 21:15:00,0.7920347860576631,0.001,0.6882092730589212,0.0,1.5
2024-01-03 21:30:00,0.7920347860576631,0.001,0.6110759397255878,0.0,1.5
2024-01-03 21:45:00,0.7920347860576631,0.001,0.6006759397255877,0.0,1.3
2024-01-03 22:00:00,0.7920347860576631,0.001,0.6347426063922545,0.0,1.5
2024-01-03 22:15:00,0.7920347860576631,0.001,0.7743959397255878,0.0,1.5
2024-01-03 22:30:00,0.7920347860576631,0.001,0.7627426063922544,0.0,0.9
2024-01-03 22:45:00,0.7920347860576631,0.001,0.6107426063922544,0.0,0.2
2024-01-03 23:00:00,0.7920347860576631,2.25,0.5665237423726734,0.0,1.5
2024-01-03 23:15:00,0.7920347860576631,0.15006666666666665,0.5095904090393402,0.0,0.3
2024-01-03 23:30:00,0.7920347860576631,0.0,0.4366961636157361,0.0,0.0
2024-01-03 23:45:00,0.7920347860576631,0.0,0.43904523770585907,0.0,0.4
2024-01-04 00:00:00,0.1592069572115326,0.0,0.4007855306862476,0.0,1.0
2024-01-04 00:15:00,0.001,0.0,0.2222521973529143,0.0,1.5
2024-01-04 00:30:00,0.001,0.0,0.22855819328500682,0.0,1.5
2024-01-04 00:45:00,0.001,0.0,0.26340927305892115,0.0,1.5
2024-01-04 01:00:00,0.001,0.0,0.40597447482364496,0.0,1.5
2024-01-04 01:15:00,0.001,0.0,0.47652374237267353,0.0,1.5
2024-01-04 01:30:00,0.001,0.0,0.3813354928811619,0.0,0.6
2024-01-04 01:45:00,0.001,0.0,0.4337,0.0,0.0
2024-01-04 02:00:00,0.001,0.0,0.33302249491511565,0.0,0.0
2024-01-04 02:15:00,0.001,0.0,0.2684904090393402,0.0,0.6
2024-01-04 02:30:00,0.001,0.0,0.2824904090393402,0.0,1.5
2024-01-04 02:45:00,0.001,0.0,0.23382374237267353,0.0,1.5
2024-01-04 03:00:00,0.001,0.0,0.06682374237267351,0.0,0.8
2024-01-04 03:15:00,0.001,0.0,0.057364748474534696,0.0,0.2
2024-01-04 03:30:00,0.001,0.0,0.077,0.13333333333333333,1.5
2024-01-04 03:45:00,0.001,0.0,0.15977014649019428,0.26666666666666666,1.5
2024-01-04 04:00:00,0.001,0.0,0.22588553068624762,0.0,1.5
2024-01-04 04:15:00,0.001,0.0,0.1245521973529143,1.4666666666666666,1.5
2024-01-04 04:30:00,0.001,0.0,0.08655219735291432,2.0,1.5
2024-01-04 04:45:00,0.001,0.0,0.08655219735291432,1.6,0.5
2024-01-04 05:00:00,0.001,0.0,0.13674725262744383,0.4,0.0
2024-01-04 05:15:00,0.001,0.0,0.14433333333333334,0.4,0.0
2024-01-04 05:30:00,0.001,0.0,0.19433333333333333,0.8,0.0
2024-01-04 05:45:00,0.001,0.0,0.055,2.0,0.7
2024-01-04 06:00:00,0.001,0.0,0.055,1.7333333333333334,1.5
2024-01-04 06:15:00,0.001,0.0,0.06966666666666667,0.0,1.5
2024-01-04 06:30:00,0.001,0.0,0.165,0.0,1.5
2024-01-04 06:45:00,0.001,0.0,0.18166666666666667,0.0,1.5
2024-01-04 07:00:00,0.001,0.0,0.10566666666666666,0.0,1.5
2024-01-04 07:15:00,0.001,0.0,0.055,0.13333333333333333,1.5
2024-01-04 07:30:00,0.001,0.0,0.055,2.0,1.5
2024-01-04 07:45:00,0.001,0.0,0.121,0.9333333333333333,1.5
2024-01-04 08:00:00,0.001,0.0,0.6781333333333334,0.0,1.5
2024-01-04 08:15:00,0.001,0.0,0.22000000000000003,0.0,1.5
2024-01-04 08:30:00,0.001,0.0,0.068,0.0,1.5
2024-01-04 08:45:00,0.001,0.0,0.068,0.0,0.3
2024-01-04 09:00:00,0.001,0.0,0.1814,0.4,0.0
2024-01-04 09:15:00,0.001,0.0,0.165,2.0,0.0
2024-01-04 09:30:00,0.001,0.0,0.17633333333333334,0.6666666666666666,0.0
2024-01-04 09:45:00,0.001,0.0,0.11833333333333333,0.0,1.3
2024-01-04 10:00:00,0.001,0.0,0.055,0.0,0.0
2024-01-04 10:15:00,0.001,0.0,0.3215333333333333,0.0,0.1
2024-01-04 10:30:00,0.001,0.0,0.3802,0.0,1.5
2024-01-04 10:45:00,0.001,0.0,0.26032,0.13333333333333333,1.5
2024-01-04 11:00:00,0.001,0.0,0.35536666666666666,2.0,1.2
2024-01-04 11:15:00,0.001,0.0,0.2801666666666666,0.9333333333333333,0.2
2024-01-04 11:30:00,0.001,0.0,1.4444333333333332,0.0,1.4
2024-01-04 11:45:00,0.001,0.0,2.5234333333333336,0.0,0.0
2024-01-04 12:00:00,0.001,0.0,0.6851666666666667,0.0,0.0
2024-01-04 12:15:00,0.001,0.0,0.9495,0.0,0.0
2024-01-04 12:30:00,0.001,0.0,0.4690333333333333,0.0,0.0
2024-01-04 12:45:00,0.001,0.0,0.38388666666666665,1.4666666666666666,0.0
2024-01-04 13:00:00,0.001,0.0,0.21804523770585904,1.6,0.0
2024-01-04 13:15:00,0.001,0.0,0.27358553068624764,0.0,1.2
2024-01-04 13:30:00,0.001,0.0,0.5508521973529142,0.0,0.1
2024-01-04 13:45:00,0.001,0.0,0.7881188640195809,0.0,0.0
2024-01-04 14:00:00,0.001,0.0,0.34277161139213713,0.0,0.8
2024-01-04 14:15:00,0.001,0.0,0.3362173991176381,0.0,1.5
2024-01-04 14:30:00,0.001,0.0,0.6237855306862475,0.5333333333333333,1.5
2024-01-04 14:45:00,0.001,0.0,1.0367855306862477,2.0,1.5
2024-01-04 15:00:00,0.001,0.0,0.33811886401958097,0.5333333333333333,1.5
2024-01-04 15:15:00,0.001,0.0,0.48918553068624765,0.0,1.5
2024-01-04 15:30:00,0.001,0.0,1.1168611719215542,0.0,1.5
2024-01-04 15:45:00,0.001,0.0,0.6682536263137219,0.0,1.5
2024-01-04 16:00:00,0.001,0.0,0.5092521973529143,0.0,1.5
2024-01-04 16:15:00,0.001,0.0,0.545918864019581,0.0,1.5
2024-01-04 16:30:00,0.001,0.0,0.41571886401958097,1.7333333333333334,0.6
2024-01-04 16:45:00,0.001,0.0,0.23178553068624763,1.3333333333333333,1.5
2024-01-04 17:00:00,0.001,0.0,0.22052783858822095,0.0,1.5
2024-01-04 17:15:00,0.001,0.0,0.26016666666666666,0.0,0.3
2024-01-04 17:30:00,0.001,0.0,0.9531,0.0,0.0
2024-01-04 17:45:00,0.001,0.0,0.44099040903934017,0.0,0.9
2024-01-04 18:00:00,0.001,0.0,0.5188709950001174,0.0,1.5
2024-01-04 18:15:00,0.001,0.0,0.4890759397255878,0.9333333333333333,1.5
2024-01-04 18:30:00,0.001,0.0,0.4363426063922545,2.0,0.2
2024-01-04 18:45:00,0.001,0.0,0.3917426063922545,0.13333333333333333,0.9
2024-01-04 19:00:00,0.001,0.0,0.43361694582744903,0.0,1.5
2024-01-04 19:15:00,0.001,0.0,0.4617417578823314,0.0,1.5
2024-01-04 19:30:00,0.001,0.0,0.4141,0.0,1.5
2024-01-04 19:45:00,0.001,0.0,0.5466333333333334,0.0,1.5
2024-01-04 20:00:00,0.001,0.0,0.5547000000000001,0.0,1.5
2024-01-04 20:15:00,0.21194260961537684,0.7503333333333333,0.6424491615817823,2.0,1.5
2024-01-04 20:30:00,0.7920347860576631,2.25,0.5104405555295345,1.0666666666666667,1.5
2024-01-04 20:45:00,0.7920347860576631,0.9006000000000001,0.7562359397255878,0.0,1.5
2024-01-04 21:00:00,0.7920347860576631,0.7506666666666667,0.5131692730589211,0.0,1.5
2024-01-04 21:15:00,0.7920347860576631,0.0003333333333333333,0.4770759397255878,0.0,1.5
2024-01-04 21:30:00,0.7920347860576631,0.0,0.5709426063922545,0.0,1.5
2024-01-04 21:45:00,0.7920347860576631,0.0,0.6813198184967502,0.0,1.5
2024-01-04 22:00:00,0.7920347860576631,0.0,0.7274256605648055,0.0,1.5
2024-01-04 22:15:00,0.7920347860576631,0.0,0.7093237423726735,0.0,1.5
2024-01-04 22:30:00,0.7920347860576631,0.0,1.1576849142942278,0.0,1.5
2024-01-04 22:45:00,0.7920347860576631,0.0,0.49007593972558783,0.0,1.5
2024-01-04 23:00:00,0.7920347860576631,0.0,0.6231426063922545,0.0,1.5
2024-01-04 23:15:00,0.7920347860576631,0.0,1.2195032771268286,0.0,1.5
2024-01-04 23:30:00,0.7920347860576631,0.0,1.1245426063922543,0.0,1.5
2024-01-04 23:45:00,0.4228852192307536,0.0,0.5254092730589212,0.0,1.5
2024-01-05 00:00:00,0.001,0.0,0.3550759397255879,0.0,0.9
2024-01-05 00:15:00,0.001,0.0,0.3770759397255878,0.0,0.0
2024-01-05 00:30:00,0.001,0.0,0.4153057932353935,0.0,0.7
2024-01-05 00:45:00,0.001,0.0,0.3418570757060068,0.0,1.5
2024-01-05 01:00:00,0.001,0.0,0.23185299796604625,0.0,1.5
2024-01-05 01:15:00,0.001,0.0,0.19069999999999998,0.0,0.4
2024-01-05 01:30:00,0.001,0.0,0.19069999999999998,0.0,0.1
2024-01-05 01:45:00,0.001,0.0,0.2640333333333333,0.0,1.5
2024-01-05 02:00:00,0.001,0.0,0.2800333333333333,0.0,1.5
2024-01-05 02:15:00,0.001,0.0,0.33003333333333335,0.0,1.5
2024-01-05 02:30:00,0.001,0.0,0.055,0.4,1.5
2024-01-05 02:45:00,0.001,0.0,0.4547999999999999,0.0,0.1
2024-01-05 03:00:00,0.001,0.0,0.20293333333333333,0.0,0.0
2024-01-05 03:15:00,0.001,0.0,0.165,0.0,0.0
2024-01-05 03:30:00,0.001,0.0,0.18166666666666667,0.0,0.3
2024-01-05 03:45:00,0.001,0.0,0.10566666666666666,0.0,1.5
2024-01-05 04:00:00,0.001,0.0,0.055,0.0,1.3
2024-01-05 04:15:00,0.001,0.0,0.055,2.0,0.0
2024-01-05 04:30:00,0.001,0.0,0.121,1.7333333333333334,0.0
2024-01-05 04:45:00,0.001,0.0,0.14531043947058286,2.0,1.0
2024-01-05 05:00:00,0.001,0.0,0.23855219735291427,1.4666666666666666,0.0
2024-01-05 05:15:00,0.001,0.0,0.08655219735291432,2.0,0.0
2024-01-05 05:30:00,0.001,0.0,0.08655219735291432,2.0,0.0
2024-01-05 05:45:00,0.001,0.0,0.09388553068624764,2.0,0.0
2024-01-05 06:00:00,0.001,0.0,0.17997710613724954,0.4,0.0
2024-01-05 06:15:00,0.001,0.0,0.18933333333333333,0.0,0.8
2024-01-05 06:30:00,0.001,0.0,0.13133333333333336,0.0,1.5
2024-01-05 06:45:00,0.001,0.0,0.14435299796604628,0.4,1.5
2024-01-05 07:00:00,0.001,0.0,1.0956237423726736,2.0,1.5
2024-01-05 07:15:00,0.001,0.0,1.7620237423726735,1.2,1.5
2024-01-05 07:30:00,0.001,0.0,0.9944237423726735,0.0,1.5
2024-01-05 07:45:00,0.001,0.0,0.36649040903934016,0.0,1.5
2024-01-05 08:00:00,0.001,0.0,0.14331391005631702,0.0,1.5
2024-01-05 08:15:00,0.001,0.0,0.6010666666666666,1.2,1.5
2024-01-05 08:30:00,0.001,0.0,0.068,2.0,1.5
2024-01-05 08:45:00,0.001,0.0,0.178,0.26666666666666666,1.5
2024-01-05 09:00:00,0.001,0.0,0.18400000000000002,0.0,1.5
2024-01-05 09:15:00,0.001,0.0,0.17653333333333335,0.0,1.5
2024-01-05 09:30:00,0.001,0.0,0.19,0.0,1.5
2024-01-05 09:45:00,0.001,0.00013333333333333334,0.19,1.8666666666666667,1.5
2024-01-05 10:00:00,0.001,0.1509333333333333,0.27078205086272,1.6,1.5
2024-01-05 10:15:00,0.4228852192307536,1.0505333333333333,0.35621886401958097,0.0,1.5
2024-01-05 10:30:00,0.7920347860576631,0.001,0.4255521973529143,0.0,1.5
2024-01-05 10:45:00,0.7920347860576631,0.001,0.740618864019581,0.0,1.5
2024-01-05 11:00:00,0.7920347860576631,0.0006666666666666666,0.5964646517450819,0.13333333333333333,1.5
2024-01-05 11:15:00,0.7920347860576631,0.0,0.17996091209027076,2.0,1.5
2024-01-05 11:30:00,0.7920347860576631,0.0,0.21193912656872685,1.2,1.5
2024-01-05 11:45:00,0.7920347860576631,0.0,0.2704426063922545,0.0,1.5
2024-01-05 12:00:00,0.7920347860576631,0.0,0.3167092730589211,0.0,1.5
2024-01-05 12:15:00,0.7920347860576631,0.0,0.30817593972558777,0.0,1.5
2024-01-05 12:30:00,0.7920347860576631,0.0,1.2859341818432564,0.26666666666666666,1.5
2024-01-05 12:45:00,0.7920347860576631,0.0,2.6080904090393404,2.0,1.5
2024-01-05 13:00:00,0.7920347860576631,0.0,1.490557075706007,1.0666666666666667,1.5
2024-01-05 13:15:00,0.7920347860576631,0.0,0.6124863312993796,0.0,1.5
2024-01-05 13:30:00,0.7920347860576631,0.0,0.432,0.0,1.5
2024-01-05 13:45:00,0.4756208716345978,0.0,0.423615828248449,0.0,1.5
2024-01-05 14:00:00,0.001,0.0,0.3322237423726735,0.0,1.5
2024-01-05 14:15:00,0.001,0.0,0.28315707570600684,2.0,1.5
2024-01-05 14:30:00,0.001,0.0,0.26895707570600685,1.2,1.5
2024-01-05 14:45:00,0.001,0.0,0.16815707570600685,0.0,1.5
2024-01-05 15:00:00,0.001,0.0,0.058941247457557834,0.0,1.5
2024-01-05 15:15:00,0.001,0.0,0.06051774644058097,0.0,1.5
2024-01-05 15:30:00,0.001,0.0,0.10349040903934018,0.0,1.5
2024-01-05 15:45:00,0.001,0.0,0.17095707570600685,1.7333333333333334,1.5
2024-01-05 16:00:00,0.001,0.0,0.3524904090393402,1.4666666666666666,1.5
2024-01-05 16:15:00,0.001,0.0,0.21942172745108876,0.0,1.5
2024-01-05 16:30:00,0.001,0.0,0.2193759397255878,0.0,1.5
2024-01-05 16:45:00,0.001,0.0,0.6114026063922544,0.0,1.5
2024-01-05 17:00:00,0.001,0.0,0.8063092730589212,0.0,1.5
2024-01-05 17:15:00,0.001,0.0,0.5528492730589211,1.0666666666666667,1.5
2024-01-05 17:30:00,0.001,0.0,0.5894689800785325,2.0,1.5
2024-01-05 17:45:00,0.001,0.0,0.9915904090393401,0.13333333333333333,1.5
2024-01-05 18:00:00,0.001,0.0,0.5468437423726734,0.0,1.5
2024-01-05 18:15:00,0.001,0.0,0.5846570757060068,0.0,1.5
2024-01-05 18:30:00,0.001,0.0,0.6258570757060068,0.0,1.5
2024-01-05 18:45:00,0.001,0.0,0.6903237423726735,0.26666666666666666,1.5
2024-01-05 19:00:00,0.001,0.0,0.6048570757060069,2.0,1.5
2024-01-05 19:15:00,0.001,0.0,0.5826689800785325,0.9333333333333333,0.5
2024-01-05 19:30:00,0.001,0.0,0.5868759397255878,0.0,1.2
2024-01-05 19:45:00,0.001,0.0,0.6804759397255878,0.0,1.5
2024-01-05 20:00:00,0.3701495668269094,0.0,1.6830092730589212,0.0,0.4
2024-01-05 20:15:00,0.7920347860576631,0.0,3.3569426063922543,0.0,0.0
2024-01-05 20:30:00,0.7920347860576631,0.0,1.6438626063922546,1.3333333333333333,0.7
2024-01-05 20:45:00,0.7920347860576631,0.0,2.0127426063922544,1.8666666666666667,1.5
2024-01-05 21:00:00,0.7920347860576631,0.0,3.275142606392255,0.0,1.5
2024-01-05 21:15:00,0.7920347860576631,0.0,1.1087426063922545,0.0,1.5
2024-01-05 21:30:00,0.7920347860576631,0.0,0.8706759397255878,0.0,1.2
2024-01-05 21:45:00,0.7920347860576631,0.0,0.6360759397255878,0.0,0.0
2024-01-05 22:00:00,0.7920347860576631,0.0,0.9978759397255879,0.0,0.0
2024-01-05 22:15:00,0.7920347860576631,0.0,0.6006759397255877,0.0,0.0
2024-01-05 22:30:00,0.7920347860576631,0.0,0.6844092730589212,0.0,0.0
2024-01-05 22:45:00,0.7920347860576631,0.0,0.7004092730589212,0.0,0.0
2024-01-05 23:00:00,0.7920347860576631,0.0,0.8387292730589212,0.0,0.5
2024-01-05 23:15:00,0.7920347860576631,0.0,0.6058759397255878,0.0,1.5
2024-01-05 23:30:00,0.7920347860576631,0.0,0.5174092730589211,0.0,1.5
2024-01-05 23:45:00,0.7920347860576631,0.0,0.4791217274510888,0.0,1.5
2024-01-06 00:00:00,0.7920347860576631,0.0,0.5828689800785326,0.0,1.5
2024-01-06 00:15:00,0.7920347860576631,0.0,0.5795426063922544,0.0,1.5
2024-01-06 00:30:00,0.7920347860576631,0.0,0.4493261074092313,0.0,1.5
2024-01-06 00:45:00,0.7920347860576631,0.0,0.3884121973529143,0.0,0.3
2024-01-06 01:00:00,0.7920347860576631,0.0,0.7592521973529143,0.0,0.0
2024-01-06 01:15:00,0.7920347860576631,0.0,0.598964651745082,0.0,0.0
2024-01-06 01:30:00,0.4756208716345978,0.0,1.0385,0.0,1.2
2024-01-06 01:45:00,0.001,0.0,0.7067,0.0,1.5
2024-01-06 02:00:00,0.001,0.0,1.0232333333333332,0.0,1.5
2024-01-06 02:15:00,0.001,0.0,0.7205666666666666,0.0,1.5
2024-01-06 02:30:00,0.001,0.0,0.2875,0.0,1.5
2024-01-06 02:45:00,0.001,0.0,0.30069999999999997,0.0,1.5
2024-01-06 03:00:00,0.001,0.0,0.3120333333333333,0.0,0.8
2024-01-06 03:15:00,0.001,0.0,0.25403333333333333,0.0,1.5
2024-01-06 03:30:00,0.001,0.0,0.19069999999999998,0.0,1.5
2024-01-06 03:45:00,0.001,0.0,0.19069999999999998,0.0,1.5
2024-01-06 04:00:00,0.001,0.0,0.24936666666666663,0.8,1.5
2024-01-06 04:15:00,0.001,0.0,0.26936666666666664,1.0666666666666667,1.5
2024-01-06 04:30:00,0.001,0.0,0.35536666666666666,2.0,1.5
2024-01-06 04:45:00,0.001,0.0,0.19069999999999998,0.9333333333333333,0.7
2024-01-06 05:00:00,0.001,0.0,0.19069999999999998,0.0,0.0
2024-01-06 05:15:00,0.001,0.0,0.45723333333333327,0.4,0.0
2024-01-06 05:30:00,0.001,0.0,0.4586733333333333,0.4,0.0
2024-01-06 05:45:00,0.001,0.0,0.17099999999999999,0.0,0.7
2024-01-06 06:00:00,0.001,0.0,0.131,0.4,0.4
2024-01-06 06:15:00,0.001,0.0,0.055,0.5333333333333333,1.5
2024-01-06 06:30:00,0.001,0.0,0.06713333333333334,2.0,1.5
2024-01-06 06:45:00,0.001,0.0,0.11933333333333333,2.0,1.5
2024-01-06 07:00:00,0.001,0.0,0.5411333333333334,2.0,1.5
2024-01-06 07:15:00,0.001,0.0,0.24533333333333335,2.0,1.5
2024-01-06 07:30:00,0.001,0.0,0.46780000000000005,2.0,1.5
2024-01-06 07:45:00,0.001,0.0,0.0654,0.4,1.5
2024-01-06 08:00:00,0.001,0.0,0.055,0.0,1.2
2024-01-06 08:15:00,0.001,0.0,0.15766666666666668,0.0,1.4
2024-01-06 08:30:00,0.001,0.0,0.22213333333333332,0.26666666666666666,0.2
2024-01-06 08:45:00,0.001,0.0,0.26466666666666666,2.0,0.0
2024-01-06 09:00:00,0.001,0.0,0.30926666666666663,1.3333333333333333,0.0
2024-01-06 09:15:00,0.001,0.0,2.9306533333333333,0.0,1.4
2024-01-06 09:30:00,0.001,0.0,0.8866666666666667,0.0,1.5
2024-01-06 09:45:00,0.001,0.0,1.1054666666666668,0.0,1.5
2024-01-06 10:00:00,0.001,0.0,2.378533333333333,0.8,0.7
2024-01-06 10:15:00,0.001,0.0,2.010152197352914,2.0,0.0
2024-01-06 10:30:00,0.001,0.0,2.104599440742565,0.6666666666666666,0.0
2024-01-06 10:45:00,0.001,0.0,0.29016260639225444,0.0,0.0
2024-01-06 11:00:00,0.001,0.0,0.34240927305892116,0.0,0.0
2024-01-06 11:15:00,0.001,0.0,0.3376849142942278,0.0,1.0
2024-01-06 11:30:00,0.001,0.0,0.31133932926542585,1.0666666666666667,0.0
2024-01-06 11:45:00,0.001,0.0,0.2037,1.2,0.0
2024-01-06 12:00:00,0.001,0.0,0.23623333333333332,0.0,0.0
2024-01-06 12:15:00,0.001,0.0,0.3623666666666666,0.0,1.0
2024-01-06 12:30:00,0.001,0.0,0.4050333333333333,0.8,1.4
2024-01-06 12:45:00,0.001,0.0,0.4883980818078681,2.0,0.0
2024-01-06 13:00:00,0.001,0.0,0.35019040903934023,0.5333333333333333,0.0
2024-01-06 13:15:00,0.001,0.0,0.9915904090393401,0.0,0.0
2024-01-06 13:30:00,0.001,0.0,0.5584689800785326,0.0,0.6
2024-01-06 13:45:00,0.001,0.0,0.6878876902340763,0.0,0.9
2024-01-06 14:00:00,0.001,0.0,0.6862521973529143,0.6666666666666666,0.0
2024-01-06 14:15:00,0.001,0.0,2.566918864019581,2.0,0.0
2024-01-06 14:30:00,0.001,0.0,1.5195855306862474,0.5333333333333333,0.0
2024-01-06 14:45:00,0.001,0.0,0.45664029298038855,0.0,0.0
2024-01-06 15:00:00,0.001,0.0,0.46266882621449523,0.0,0.0
2024-01-06 15:15:00,0.001,0.0,0.43185707570600684,0.0,0.0
2024-01-06 15:30:00,0.001,0.0,0.4885237423726735,0.4,0.0
2024-01-06 15:45:00,0.001,0.0,0.28839040903934016,2.0,1.3
2024-01-06 16:00:00,0.001,0.0,0.7246621595478285,0.8,1.5
2024-01-06 16:15:00,0.001,0.0,0.36746666666666666,0.0,1.5
2024-01-06 16:30:00,0.001,0.0,0.5210805859607771,0.0,1.5
2024-01-06 16:45:00,0.001,0.0,0.5538855306862476,0.0,1.5
