,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.4630759397255878,0.0,0.0
2024-01-01 00:15:00,0.001,0.30225506078442205,2.2,0.0
2024-01-01 00:30:00,0.001,0.1865237423726735,3.0,0.0
2024-01-01 00:45:00,0.001,0.1980374110732939,3.0,0.0
2024-01-01 01:00:00,0.001,0.2847,3.0,0.0
2024-01-01 01:15:00,0.001,0.3297,3.0,0.0
2024-01-01 01:30:00,0.001,0.21342,3.0,1.0
2024-01-01 01:45:00,0.001,0.43879999999999997,1.8,1.3
2024-01-01 02:00:00,0.001,0.039,0.0,0.0
2024-01-01 02:15:00,0.001,0.11966666666666666,0.0,0.0
2024-01-01 02:30:00,0.001,0.114,0.0,0.0
2024-01-01 02:45:00,0.001,0.194,0.0,0.0
2024-01-01 03:00:00,0.001,0.101,0.0,0.0
2024-01-01 03:15:00,0.001,0.039,0.0,0.0
2024-01-01 03:30:00,0.001,0.07566666666666667,0.0,0.0
2024-01-01 03:45:00,0.001,0.127,0.0,0.0
2024-01-01 04:00:00,0.001,0.101,0.0,0.0
2024-01-01 04:15:00,0.001,0.194,2.2,0.0
2024-01-01 04:30:00,0.001,0.07,0.8,0.0
2024-01-01 04:45:00,0.001,0.039,0.0,0.0
2024-01-01 05:00:00,0.001,0.14166666666666666,0.0,0.0
2024-01-01 05:15:00,0.001,0.061000000000000006,0.0,0.0
2024-01-01 05:30:00,0.001,0.132,0.0,0.0
2024-01-01 05:45:00,0.001,0.194,0.0,0.0
2024-01-01 06:00:00,0.001,0.039,0.0,0.0
2024-01-01 06:15:00,0.001,0.09766666666666665,0.0,0.4
2024-01-01 06:30:00,0.001,0.9538,0.0,1.5
2024-01-01 06:45:00,0.001,2.161,0.0,0.9
2024-01-01 07:00:00,0.001,0.8703333333333333,0.0,1.3
2024-01-01 07:15:00,0.001,0.163,3.0,1.5
2024-01-01 07:30:00,0.001,0.05366666666666666,0.0,1.5
2024-01-01 07:45:00,0.001,0.149,0.0,1.5
2024-01-01 08:00:00,0.001,0.039,0.0,1.5
2024-01-01 08:15:00,0.001,0.4387999999999999,0.0,1.5
2024-01-01 08:30:00,0.001,0.194,0.0,1.5
2024-01-01 08:45:00,0.001,0.132,0.0,1.5
2024-01-01 09:00:00,0.001,0.25293333333333334,0.0,1.5
2024-01-01 09:15:00,0.001,0.34953333333333336,0.0,1.5
2024-01-01 09:30:00,0.001,0.039,0.0,1.5
