,DishWasher,BaseLoad,P_EV
2024-01-01 22:15:00,0.0,0.09646666666666667,0.0
2024-01-01 22:30:00,0.0,0.04,0.0
2024-01-01 22:45:00,0.0,0.06933333333333333,0.0
2024-01-01 23:00:00,0.0,0.13533333333333333,0.0
2024-01-01 23:15:00,0.0,0.04,0.0
2024-01-01 23:30:00,0.0,0.04,0.0
2024-01-01 23:45:00,0.0,0.04,0.0
2024-01-02 00:00:00,0.0,0.04,0.0
2024-01-02 00:15:00,0.0,0.106,0.0
2024-01-02 00:30:00,0.0,0.09866666666666667,0.0
2024-01-02 00:45:00,0.0,0.04,0.0
2024-01-02 01:00:00,0.0,0.04,0.0
2024-01-02 01:15:00,0.0,0.04,0.0
2024-01-02 01:30:00,0.0,0.04,0.0
2024-01-02 01:45:00,0.0,0.14266666666666666,0.0
2024-01-02 02:00:00,0.0,0.06199999999999999,0.0
2024-01-02 02:15:00,0.0,0.04,0.0
2024-01-02 02:30:00,0.0,0.04,0.0
2024-01-02 02:45:00,0.0,0.04,0.0
2024-01-02 03:00:00,0.0,0.06933333333333333,0.0
2024-01-02 03:15:00,0.0,0.13533333333333333,0.0
2024-01-02 03:30:00,0.0,0.04,0.0
2024-01-02 03:45:00,0.0,0.04,0.0
2024-01-02 04:00:00,0.0,0.04,0.0
2024-01-02 04:15:00,0.0,0.04,0.0
2024-01-02 04:30:00,0.0,0.106,0.0
2024-01-02 04:45:00,0.0,0.09866666666666667,0.0
2024-01-02 05:00:00,0.0,0.04,0.0
2024-01-02 05:15:00,0.0,0.04,0.0
2024-01-02 05:30:00,0.0,0.04346666666666667,0.0
2024-01-02 05:45:00,0.0,0.053,0.0
2024-01-02 06:00:00,0.0,0.15566666666666668,0.0
2024-01-02 06:15:00,0.0,0.075,0.0
2024-01-02 06:30:00,0.0,0.046066666666666665,0.0
2024-01-02 06:45:00,0.0,0.04,0.0
2024-01-02 07:00:00,0.0,0.04,0.0
2024-01-02 07:15:00,0.0,0.06933333333333333,0.0
2024-01-02 07:30:00,0.0,0.13533333333333333,0.0
2024-01-02 07:45:00,0.0,0.04,0.0
2024-01-02 08:00:00,0.0,0.04,0.0
2024-01-02 08:15:00,0.0,0.04,0.0
2024-01-02 08:30:00,0.0,0.04,0.0
2024-01-02 08:45:00,0.0,0.106,0.0
2024-01-02 09:00:00,0.0,0.09866666666666667,0.0
2024-01-02 09:15:00,0.0,0.04,0.0
2024-01-02 09:30:00,0.0,0.04,0.0
2024-01-02 09:45:00,0.0,0.04,0.0
2024-01-02 10:00:00,0.0,0.04,0.0
2024-01-02 10:15:00,0.0,0.14266666666666666,0.0
2024-01-02 10:30:00,0.0,0.06199999999999999,3.7333333333333334
2024-01-02 10:45:00,0.0,0.04,7.0
2024-01-02 11:00:00,0.0,0.04,7.0
2024-01-02 11:15:00,0.0,0.04,2.3333333333333335
2024-01-02 11:30:00,0.0,0.06933333333333333,0.0
2024-01-02 11:45:00,0.0,0.13533333333333333,0.0
2024-01-02 12:00:00,0.0,0.04,0.0
2024-01-02 12:15:00,0.0,0.04,0.0
2024-01-02 12:30:00,0.0,0.04,0.0
2024-01-02 12:45:00,0.0,0.04,0.0
2024-01-02 13:00:00,0.0,0.106,0.0
2024-01-02 13:15:00,0.0,0.09866666666666667,0.0
2024-01-02 13:30:00,0.0,0.04,3.7333333333333334
2024-01-02 13:45:00,0.0,0.04,0.4666666666666667
2024-01-02 14:00:00,0.0,0.04,0.0
2024-01-02 14:15:00,0.0,0.04,0.0
2024-01-02 14:30:00,0.0,0.14266666666666666,0.0
2024-01-02 14:45:00,0.0,0.06199999999999999,0.0
2024-01-02 15:00:00,0.0,0.04,0.0
2024-01-02 15:15:00,0.0,0.04,0.0
2024-01-02 15:30:00,0.0,0.042364748474534704,0.0
2024-01-02 15:45:00,0.0,0.08115707570600685,0.0
2024-01-02 16:00:00,0.0,0.14975707570600683,0.0
2024-01-02 16:15:00,0.0,0.0648237423726735,0.0
2024-01-02 16:30:00,0.0,0.06088249491511567,0.0
2024-01-02 16:45:00,0.0,0.053,0.0
2024-01-02 17:00:00,0.0,0.053,0.0
2024-01-02 17:15:00,0.0,0.10686666666666667,0.0
2024-01-02 17:30:00,0.0,0.09866666666666667,0.0
2024-01-02 17:45:00,0.0,0.04,0.0
2024-01-02 18:00:00,0.0,0.04,6.533333333333333
2024-01-02 18:15:00,0.0,0.04,3.2666666666666666
2024-01-02 18:30:00,0.0,0.04,0.0
2024-01-02 18:45:00,0.0,0.14266666666666666,0.0
2024-01-02 19:00:00,0.0,0.46180000000000004,0.0
2024-01-02 19:15:00,0.0,0.04,0.0
2024-01-02 19:30:00,0.0,0.04,0.0
2024-01-02 19:45:00,0.0,0.054724358764693344,0.0
2024-01-02 20:00:00,0.0,0.10088553068624764,0.0
2024-01-02 20:15:00,0.0,0.22001502763531705,0.0
2024-01-02 20:30:00,0.0,0.47090927305892116,0.0
2024-01-02 20:45:00,0.0,0.47090927305892116,0.0
2024-01-02 21:00:00,0.0,0.18123766166678398,0.0
2024-01-02 21:15:00,0.0,0.1917550607844221,0.0
2024-01-02 21:30:00,0.0,0.16490519531896058,0.0
2024-01-02 21:45:00,0.0,0.23647785791771977,0.0
2024-01-02 22:00:00,0.0,0.20437593972558782,0.0
2024-01-02 22:15:00,0.0,0.19806550025500497,0.0
2024-01-02 22:30:00,0.0,0.17282374237267348,0.0
2024-01-02 22:45:00,0.0,0.16651774644058098,0.0
2024-01-02 23:00:00,0.0,0.14266666666666666,0.0
2024-01-02 23:15:00,0.0,0.06199999999999999,0.0
2024-01-02 23:30:00,0.0,0.04,0.0
2024-01-02 23:45:00,0.0,0.08033333333333334,0.0
2024-01-03 00:00:00,0.0,0.161,0.0
2024-01-03 00:15:00,0.0,0.19033333333333333,0.0
2024-01-03 00:30:00,0.0,0.2579098323163565,0.0
2024-01-03 00:45:00,0.0,0.12442374237267351,0.0
2024-01-03 01:00:00,0.0,0.0518237423726735,0.0
2024-01-03 01:15:00,0.0,0.0518237423726735,0.0
2024-01-03 01:30:00,0.0,0.0518237423726735,0.0
2024-01-03 01:45:00,0.0,0.1178237423726735,0.0
2024-01-03 02:00:00,0.0,0.1026079141242245,0.0
2024-01-03 02:15:00,0.0,0.4398,0.0
2024-01-03 02:30:00,0.0,0.04,0.0
2024-01-03 02:45:00,0.0,0.04,0.0
2024-01-03 03:00:00,0.0,0.04,0.0
