,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,SoC_ref_EV,EV_arrival,EV_departure,EV_plugged,SoC_arr_EV
2024-01-01 00:00:00,1.0,20.0,0.9777663031146347,19.97458379046456,16.01398114007061,12.0,0.0,0,0,0,0.0
2024-01-01 00:15:00,1.0,20.0,0.9777663031146347,19.92081643703255,16.04314866729496,12.0,0.0,0,0,0,0.0
2024-01-01 00:30:00,1.0,20.0,0.9777663031146347,19.868107549356754,16.071113335695937,12.0,0.0,0,0,0,0.0
2024-01-01 00:45:00,1.0,20.0,0.9777663031146347,19.816428509728294,16.097910074151816,12.0,0.0,0,0,0,0.0
2024-01-01 01:00:00,1.0,20.0,0.9777663031146347,19.765751503967554,16.123572824094953,12.0,0.0,0,0,0,0.0
2024-01-01 01:15:00,1.0,20.0,0.9777663031146347,19.716049498779576,16.148134567357438,12.0,0.0,0,0,0,0.0
2024-01-01 01:30:00,1.0,20.0,0.9777663031146347,19.66729621974788,16.171627353231692,12.0,0.0,0,0,0,0.0
2024-01-01 01:45:00,1.0,20.0,0.9777663031146347,19.619466129948574,16.19408232476811,12.0,0.0,0,0,0,0.0
2024-01-01 02:00:00,1.0,20.0,0.9777663031146347,19.57226132188917,16.213082048628245,11.0,0.0,0,0,0,0.0
2024-01-01 02:15:00,1.0,20.0,0.9777663031146347,19.525581611313555,16.228362101142885,11.0,0.0,0,0,0,0.0
2024-01-01 02:30:00,1.0,20.0,0.9777663031146347,19.777384496942755,16.24379538419587,11.0,0.0,0,0,0,0.0
2024-01-01 02:45:00,1.0,20.0,0.9777663031146347,20.390467644955944,16.26537613340457,11.0,0.0,0,0,0,0.0
2024-01-01 03:00:00,1.0,20.0,0.9777663031146347,20.450804394677466,16.291250285661803,11.0,0.0,0,0,0,0.0
2024-01-01 03:15:00,1.0,20.0,0.9777663031146347,20.39369564229826,16.31625786709585,11.0,0.0,0,0,0,0.0
2024-01-01 03:30:00,1.0,20.0,0.9777663031146347,20.33763721463272,16.340094710855038,11.0,0.0,0,0,0,0.0
2024-01-01 03:45:00,1.0,20.0,0.9777663031146347,20.282600997127094,16.36279506793921,11.0,0.0,0,0,0,0.0
2024-01-01 04:00:00,2.0,15.0,0.9777663031146347,20.22855966384013,16.384392220404457,11.0,0.0,0,0,0,0.0
2024-01-01 04:15:00,1.0,18.666666666666668,0.9777663031146347,20.175486655220983,16.404918508688784,11.0,0.0,0,0,0,0.0
2024-01-01 04:30:00,1.0,20.0,0.9777663031146347,20.123356156513584,16.424405358167327,11.0,0.0,0,0,0,0.0
2024-01-01 04:45:00,1.0,20.0,0.9777663031146347,20.072143076769816,16.44288330495896,11.0,0.0,0,0,0,0.0
2024-01-01 05:00:00,1.0,20.0,0.9777663031146347,20.02154994117601,16.457934325302208,10.0,0.0,0,0,0,0.0
2024-01-01 05:15:00,1.0,20.0,0.9777663031146347,19.971476985234712,16.46929342114948,10.0,0.0,0,0,0,0.0
2024-01-01 05:30:00,1.0,20.0,0.9777663031146347,19.922194164134634,16.479815110175327,10.0,0.0,0,0,0,0.0
2024-01-01 05:45:00,1.0,20.0,0.9777663031146347,19.873680864003198,16.489524383586044,10.0,0.0,0,0,0,0.0
2024-01-01 06:00:00,1.0,20.0,0.9777663031146347,19.825917047676857,16.498445524331213,10.0,0.0,0,0,0,0.0
2024-01-01 06:15:00,1.0,20.0,0.9777663031146347,19.77888323845423,16.506602127080917,10.0,0.0,0,0,0,0.0
2024-01-01 06:30:00,1.0,20.0,0.9777663031146347,19.73256050430723,16.514017117639842,10.0,0.0,0,0,0,0.0
2024-01-01 06:45:00,1.0,20.0,0.9777663031146347,19.686930442537257,16.52071277181391,10.0,0.0,0,0,0,0.0
2024-01-01 07:00:00,1.0,20.0,0.9777663031146347,19.64199537083097,16.52671080857133,10.0,0.0,0,0,0,0.0
2024-01-01 07:15:00,1.0,20.0,0.9777663031146347,19.597740425901385,16.53203262141078,10.0,0.0,0,0,0,0.0
2024-01-01 07:30:00,3.0,19.533333333333335,0.9777663031146347,19.55412542357474,16.536698740665123,10.0,0.0,0,0,0,0.0
2024-01-01 07:45:00,3.0,19.5,0.9777663031146347,19.511133947262092,16.5407290038566,10.0,0.0,0,0,0,0.0
2024-01-01 08:00:00,1.0,19.9,0.9777663031146347,19.686061648106314,16.5447632375384,10.0,0.0,0,0,0,0.0
2024-01-01 08:15:00,1.0,20.0,0.9777663031146347,20.33916636740703,16.55449269682583,10.0,0.0,0,0,0,0.0
2024-01-01 08:30:00,1.0,20.0,0.9777663031146347,20.503605355514974,16.57012169021459,10.0,0.0,0,0,0,0.0
2024-01-01 08:45:00,3.0,19.9,0.9777663031146347,20.451449022354762,16.585594904905403,10.0,0.0,0,0,0,0.0
