,Occupancy,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,2.0,60.0,0.0,0.07592379316188327,60.0
2024-01-01 00:15:00,2.0,59.91838101547338,0.2567413333333333,0.07566872942413257,60.0
2024-01-01 00:30:00,2.0,59.561036227511465,0.0,0.07504674593377852,60.0
2024-01-01 00:45:00,2.0,59.480360079231005,0.2567413333333333,0.07449941905719873,60.0
2024-01-01 01:00:00,2.0,59.124272313880454,0.2567413333333333,0.07427639788760687,60.0
2024-01-01 01:15:00,2.0,59.12676161381018,0.0,0.07417906761940715,60.0
2024-01-01 01:30:00,2.0,59.04701823008173,0.0,0.07425856384282094,60.0
2024-01-01 01:45:00,2.0,59.32552670182262,1.5404480000000003,0.07388295345918397,60.0
2024-01-01 02:00:00,2.0,59.02345090378956,1.5404480000000003,0.07399380307665139,60.0
2024-01-01 02:15:00,2.0,58.72125594109367,0.0,0.07403714297543275,60.0
2024-01-01 02:30:00,2.0,59.00000244291178,2.439042666666667,0.0737769097959641,60.0
2024-01-01 02:45:00,2.0,58.0903779579424,0.0,0.0739701242565025,60.0
2024-01-01 03:00:00,2.0,59.08587113540197,0.0,0.07409736866611885,60.0
2024-01-01 03:15:00,2.0,59.00621557902416,0.0,0.07451110522988487,60.0
2024-01-01 03:30:00,2.0,59.28445256575743,0.0,0.07449413328306881,60.0
2024-01-01 03:45:00,2.0,59.204370482677206,0.0,0.07433412971696998,60.0
2024-01-01 04:00:00,2.0,59.124460405341715,0.0,0.07417446981741288,60.0
2024-01-01 04:15:00,2.0,59.044721964305324,0.0,0.07425397591629851,60.0
2024-01-01 04:30:00,2.0,59.32323536812202,0.0,0.07457162111109426,60.0
2024-01-01 04:45:00,2.0,59.243069984701116,0.0,0.07441145111136818,60.0
2024-01-01 05:00:00,1.0,59.16307678594308,0.0,0.07425162513566126,60.0
2024-01-01 05:15:00,1.0,59.08325540201798,0.0,0.07409214244505535,60.0
2024-01-01 05:30:00,1.0,59.003605463890246,0.0,0.07455358642785306,60.0
2024-01-01 05:45:00,1.0,59.28179678282828,0.0,0.07448882704323208,60.0
2024-01-01 06:00:00,2.0,59.20172040401926,0.0,0.07432883487423608,60.0
2024-01-01 06:15:00,2.0,59.12181601870296,0.0,0.07416918634730232,60.0
2024-01-01 06:30:00,2.0,59.04208325746003,0.0,0.07429644787134518,60.0
2024-01-01 06:45:00,2.0,59.32055100341773,0.0,0.07456625776502637,60.0
2024-01-01 07:00:00,2.0,59.2403913856579,0.0,0.07440609928505972,60.0
2024-01-01 07:15:00,1.0,59.16040394017706,0.2567413333333333,0.07429374687564773,60.0
2024-01-01 07:30:00,1.0,59.1628745897374,2.5674133333333335,0.07337701730104444,60.0
2024-01-01 07:45:00,3.0,59.19069193855376,0.0,0.07430680006026513,60.0
2024-01-01 08:00:00,1.0,59.11081124092567,0.5134826666666666,0.07419820237123273,60.0
2024-01-01 08:15:00,1.0,59.19572191682855,0.12837066666666666,0.07433141968289005,60.0
2024-01-01 08:30:00,3.0,59.336152067671115,0.12837066666666666,0.07445030243147453,60.0
2024-01-01 08:45:00,1.0,59.118117103279914,0.385112,0.07423444912269961,60.0
2024-01-01 09:00:00,1.0,59.34098881349202,0.0,0.0746070923983096,60.0
2024-01-01 09:15:00,1.0,59.260785298013666,1.1553360000000004,0.0742322031304614,60.0
2024-01-01 09:30:00,3.0,59.013996737553306,0.12837066666666666,0.07433182273595156,60.0
2024-01-01 09:45:00,3.0,59.15442645510901,0.2567413333333333,0.07422692276774998,60.0
2024-01-01 10:00:00,3.0,59.15696894138353,0.12837066666666666,0.07451464171879191,60.0
2024-01-01 10:15:00,3.0,59.297202126349006,1.9255600000000002,0.07372794829409715,60.0
2024-01-01 10:30:00,1.0,59.297967590438006,0.2567413333333333,0.07449889280335123,60.0
2024-01-01 10:45:00,1.0,59.30021770567568,0.0,0.07452563194681411,60.0
2024-01-01 11:00:00,3.0,59.220101761155696,0.0,0.07436556072574294,60.0
2024-01-01 11:15:00,1.0,59.14015789511034,0.0,0.07420583331652744,60.0
2024-01-01 11:30:00,1.0,59.060385737937764,0.0,0.07414199874970055,60.0
