,TumbleDryer,WashingMachine,BaseLoad,P_WB
2024-01-01 09:15:00,0.001,0.001,0.035,1.5
2024-01-01 09:30:00,0.001,0.001,0.035,0.3
2024-01-01 09:45:00,0.001,0.001,0.263,0.0
2024-01-01 10:00:00,0.001,0.001,0.28833333333333333,0.1
2024-01-01 10:15:00,0.001,0.001,0.035,0.3
2024-01-01 10:30:00,0.001,0.001,0.035,1.5
2024-01-01 10:45:00,0.001,0.001,0.035,0.6
2024-01-01 11:00:00,0.001,0.001,0.43479999999999996,0.1
2024-01-01 11:15:00,0.001,0.001,0.5482666666666667,0.6
2024-01-01 11:30:00,0.001,0.001,0.13633333333333333,1.1
2024-01-01 11:45:00,0.001,0.001,0.035,0.2
2024-01-01 12:00:00,0.001,0.001,0.035,0.1
2024-01-01 12:15:00,0.001,0.001,0.035,0.6
2024-01-01 12:30:00,0.001,0.001,0.18699999999999997,1.5
2024-01-01 12:45:00,0.001,0.001,0.3516666666666666,0.9
2024-01-01 13:00:00,0.001,0.001,0.04766666666666667,0.5
2024-01-01 13:15:00,0.001,0.001,0.035,1.4
2024-01-01 13:30:00,0.001,0.001,0.43479999999999996,1.2
2024-01-01 13:45:00,0.001,0.001,0.035,0.8
2024-01-01 14:00:00,0.001,0.001,0.339,0.3
2024-01-01 14:15:00,0.001,0.001,0.21233333333333335,1.3
2024-01-01 14:30:00,0.001,0.001,0.035,0.7
2024-01-01 14:45:00,0.001,0.001,0.9608774110732938,0.0
2024-01-01 15:00:00,0.001,0.001,0.23899040903934016,0.4
2024-01-01 15:15:00,0.001,0.0687316897825012,0.4686043283334506,0.4
2024-01-01 15:30:00,0.001,0.22682445028681286,0.8107426063922544,0.1
2024-01-01 15:45:00,0.001,1.0480917842527124,1.4396092730589212,0.2
2024-01-01 16:00:00,0.001,0.23935650167967457,0.44898169430198376,0.2
2024-01-01 16:15:00,0.001,0.13825657016981338,0.3716521973529143,0.5
2024-01-01 16:30:00,0.001,0.23973158958077476,0.2702979850784153,0.3
2024-01-01 16:45:00,0.001,0.6691374043641064,0.4073707444066272,1.5
2024-01-01 17:00:00,0.001,0.12481499771125158,0.43585707570600685,0.2
2024-01-01 17:15:00,0.001,0.25295079774059637,0.1825237423726735,0.1
2024-01-01 17:30:00,0.001,0.001,0.33192374237267347,0.0
2024-01-01 17:45:00,0.001,0.001,0.7111237423726735,0.1
2024-01-01 18:00:00,0.001,0.001,0.30706474847453463,0.1
2024-01-01 18:15:00,0.001,0.001,0.6941589938981387,0.3
2024-01-01 18:30:00,0.001,0.001,0.41785707570600683,0.5
2024-01-01 18:45:00,0.001,0.001,0.28165707570600684,0.2
2024-01-01 19:00:00,0.001,0.001,0.31159040903934015,0.1
2024-01-01 19:15:00,0.001,0.001,0.43504114149031164,0.2
2024-01-01 19:30:00,0.001,0.001,0.6080759397255877,0.0
2024-01-01 19:45:00,0.001,0.001,0.7727426063922543,0.4
2024-01-01 20:00:00,0.001,0.001,0.4284092730589212,0.2
2024-01-01 20:15:00,0.001,0.001,0.8681426063922545,0.0
2024-01-01 20:30:00,0.001,0.001,0.24423912656872687,0.4
2024-01-01 20:45:00,0.001,0.001,0.1825237423726735,0.9
2024-01-01 21:00:00,0.001,0.001,0.4865237423726735,0.4
2024-01-01 21:15:00,0.001,0.001,0.3598570757060068,0.0
2024-01-01 21:30:00,0.001,0.001,0.17385299796604625,0.1
2024-01-01 21:45:00,0.001,0.001,0.1707,0.1
2024-01-01 22:00:00,0.001,0.001,0.1707,0.1
2024-01-01 22:15:00,0.001,0.001,0.3154402929803886,0.6
2024-01-01 22:30:00,0.001,0.001,0.6779188640195809,1.1
2024-01-01 22:45:00,0.001,0.001,0.8947188640195809,0.0
2024-01-01 23:00:00,0.001,0.001,0.34593944074256466,0.4
2024-01-01 23:15:00,0.001,0.001,0.3203759397255878,0.0
2024-01-01 23:30:00,0.001,0.001,0.31827245990206016,0.9
2024-01-01 23:45:00,0.001,0.001,0.3877570757060068,0.1
