,TumbleDryer,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.001,0.18933333333333333,0.0,0.0
2024-01-01 00:15:00,0.001,0.001,0.05,0.0,0.0
2024-01-01 00:30:00,0.001,0.001,0.05,0.0,0.0
2024-01-01 00:45:00,0.001,0.001,0.05,0.0,0.0
2024-01-01 01:00:00,0.001,0.001,0.05,0.0,0.0
2024-01-01 01:15:00,0.001,0.001,0.20199999999999999,0.0,0.3333333333333333
2024-01-01 01:30:00,0.001,0.001,0.23999999999999996,0.0,0.3333333333333333
2024-01-01 01:45:00,0.001,0.001,0.06266666666666668,0.0,0.0
2024-01-01 02:00:00,0.001,0.001,0.05,0.0,0.3333333333333333
2024-01-01 02:15:00,0.001,0.001,0.05,0.0,1.0
2024-01-01 02:30:00,0.001,0.001,0.05,0.0,0.0
2024-01-01 02:45:00,0.001,0.001,0.13866666666666666,0.0,0.3333333333333333
2024-01-01 03:00:00,0.001,0.001,0.23999999999999996,0.0,0.6666666666666666
2024-01-01 03:15:00,0.001,0.001,0.126,0.0,2.0
2024-01-01 03:30:00,0.001,0.001,0.05,0.0,0.0
2024-01-01 03:45:00,0.001,0.001,0.18326666666666666,0.0,0.0
2024-01-01 04:00:00,0.001,0.001,0.4498,0.0,0.3333333333333333
2024-01-01 04:15:00,0.001,0.001,0.6083999999999999,2.8,0.3333333333333333
2024-01-01 04:30:00,0.001,0.001,0.23999999999999996,3.0,0.0
2024-01-01 04:45:00,0.001,0.001,0.18933333333333333,3.0,0.3333333333333333
2024-01-01 05:00:00,0.001,0.001,0.05,3.0,0.0
2024-01-01 05:15:00,0.001,0.001,0.05,0.4,0.0
2024-01-01 05:30:00,0.001,0.001,0.05,0.0,0.0
2024-01-01 05:45:00,0.001,0.001,0.05,0.0,0.3333333333333333
2024-01-01 06:00:00,0.001,0.001,0.20199999999999999,0.0,0.6666666666666666
2024-01-01 06:15:00,0.001,0.001,0.6500472433896504,0.0,0.0
2024-01-01 06:30:00,0.001,0.001,0.07449040903934016,0.0,1.0
2024-01-01 06:45:00,0.001,0.001,0.0618237423726735,0.0,1.6666666666666667
2024-01-01 07:00:00,0.001,0.001,0.0618237423726735,0.0,0.6666666666666666
2024-01-01 07:15:00,0.001,0.001,0.05788249491511566,0.0,0.6666666666666666
2024-01-01 07:30:00,0.001,0.001,0.13866666666666666,0.0,1.3333333333333333
2024-01-01 07:45:00,0.001,0.001,0.23999999999999996,0.0,0.0
2024-01-01 08:00:00,0.001,0.001,0.126,0.0,0.3333333333333333
2024-01-01 08:15:00,0.001,0.001,0.05,0.0,0.0
2024-01-01 08:30:00,0.001,0.001,0.05,0.0,0.0
2024-01-01 08:45:00,0.001,0.001,0.05,0.0,0.0
2024-01-01 09:00:00,0.001,0.001,0.07533333333333332,0.0,1.6666666666666667
2024-01-01 09:15:00,0.001,0.001,0.2561333333333333,1.4,0.3333333333333333
2024-01-01 09:30:00,0.001,0.001,0.31033333333333335,0.8,0.3333333333333333
