,TumbleDryer,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 00:15:00,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 00:30:00,0.001,0.0,0.001,0.11333333333333334,0.0,0.0
2024-01-01 00:45:00,0.001,0.0,0.001,0.29866666666666664,0.0,0.0
2024-01-01 01:00:00,0.001,0.0,0.001,0.07033333333333333,0.0,0.0
2024-01-01 01:15:00,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 01:30:00,0.001,0.0,0.001,0.041,0.0,0.2
2024-01-01 01:45:00,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 02:00:00,0.001,0.0,0.001,0.08233333333333334,0.0,0.2
2024-01-01 02:15:00,0.001,0.0,0.001,0.306,0.0,0.0
2024-01-01 02:30:00,0.001,0.0,0.001,0.094,0.0,0.0
2024-01-01 02:45:00,0.001,0.0,0.001,0.041,0.0,0.2
2024-01-01 03:00:00,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 03:15:00,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 03:30:00,0.001,0.0,0.001,0.058666666666666666,0.0,0.2
2024-01-01 03:45:00,0.001,0.0,0.001,0.306,0.0,0.0
2024-01-01 04:00:00,0.001,0.0,0.001,0.11766666666666667,0.6666666666666666,0.0
2024-01-01 04:15:00,0.001,0.0,0.001,0.041,1.8666666666666667,0.2
2024-01-01 04:30:00,0.001,0.0,0.001,0.041,1.3333333333333333,0.0
2024-01-01 04:45:00,0.001,0.0,0.001,0.041,0.0,0.2
2024-01-01 05:00:00,0.001,0.0,0.001,0.05566666666666666,0.26666666666666666,0.0
2024-01-01 05:15:00,0.001,0.0,0.001,0.2853333333333333,1.7333333333333334,0.0
2024-01-01 05:30:00,0.001,0.0,0.001,0.14133333333333334,0.0,0.2
2024-01-01 05:45:00,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 06:00:00,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 06:15:00,0.001,0.0,0.001,0.041,0.0,0.2
2024-01-01 06:30:00,0.001,0.0,0.001,0.063,1.8666666666666667,0.0
2024-01-01 06:45:00,0.001,0.0,0.001,0.25433333333333336,2.0,0.2
2024-01-01 07:00:00,0.001,0.0,0.001,0.165,2.0,0.0
2024-01-01 07:15:00,0.001,0.0,0.001,0.041,1.3333333333333333,0.0
2024-01-01 07:30:00,0.001,0.0,0.001,0.041,0.0,0.2
2024-01-01 07:45:00,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 08:00:00,0.001,0.0,0.001,0.07033333333333333,0.0,0.0
2024-01-01 08:15:00,0.001,0.0,0.001,0.216,0.0,0.2
2024-01-01 08:30:00,0.001,0.0,0.001,0.196,0.0,0.2
2024-01-01 08:45:00,0.001,0.0,0.001,0.5740666666666667,0.0,0.2
2024-01-01 09:00:00,0.001,0.0,0.001,0.041,1.4666666666666666,0.6
2024-01-01 09:15:00,0.001,0.0,0.001,0.041,1.0666666666666667,0.2
2024-01-01 09:30:00,0.001,0.0,0.001,0.07766666666666668,0.0,0.2
2024-01-01 09:45:00,0.001,0.0,0.001,0.17766666666666667,0.0,1.8
2024-01-01 10:00:00,0.001,0.0,0.001,0.196,0.0,0.0
2024-01-01 10:15:00,0.001,0.0,0.001,0.07200000000000001,0.0,0.4
2024-01-01 10:30:00,0.001,0.0,0.001,0.041,0.0,0.8
2024-01-01 10:45:00,0.001,0.0,0.001,0.041,0.0,0.2
2024-01-01 11:00:00,0.001,0.0,0.001,0.08499999999999999,0.0,0.0
2024-01-01 11:15:00,0.001,0.0,0.001,0.13933333333333334,0.0,0.2
2024-01-01 11:30:00,0.001,0.0,0.001,0.196,0.0,0.0
2024-01-01 11:45:00,0.001,0.0,0.001,0.10300000000000001,0.0,0.0
2024-01-01 12:00:00,0.001,0.0,0.001,0.041,0.0,0.2
2024-01-01 12:15:00,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 12:30:00,0.001,0.0,0.001,0.09233333333333334,0.0,0.0
2024-01-01 12:45:00,0.001,0.0,0.001,0.12166666666666666,0.0,0.2
2024-01-01 13:00:00,0.001,0.0,0.001,0.1753333333333333,0.0,0.0
2024-01-01 13:15:00,0.001,0.0,0.001,0.134,0.0,0.2
2024-01-01 13:30:00,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 13:45:00,0.001,0.0,0.001,0.041,1.6,0.0
2024-01-01 14:00:00,0.001,0.0,0.001,0.09966666666666665,0.8,0.2
2024-01-01 14:15:00,0.001,0.0,0.001,0.11433333333333333,0.0,0.0
2024-01-01 14:30:00,0.001,0.0,0.001,0.14433333333333334,0.0,0.0
2024-01-01 14:45:00,0.001,0.0,0.001,0.165,0.0,0.2
2024-01-01 15:00:00,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 15:15:00,0.001,0.0,0.001,0.041,0.0,0.0
2024-01-01 15:30:00,0.001,0.0,0.001,0.107,0.0,0.2
2024-01-01 15:45:00,0.001,0.0,0.001,0.107,0.0,0.0
2024-01-01 16:00:00,0.001,0.0,0.001,0.11333333333333334,0.0,0.2
2024-01-01 16:15:00,0.001,0.0,0.001,0.7290666666666666,0.0,0.0
2024-01-01 16:30:00,0.001,0.0,0.001,0.1378,0.0,0.4
