,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,2.0,14.5,0.3696840638083126,14.5,13.25,12.0,60.0,0.0,0.07592379316188327,60.0
2024-01-01 00:15:00,2.0,14.5,0.38403515005074645,14.472486474481743,13.263513566819988,12.0,59.91838101547338,0.0,0.07576071887506004,60.0
2024-01-01 00:30:00,2.0,14.5,0.3721172954023475,14.44583833836939,13.276020634471328,12.0,59.83693733775294,0.0,0.07559799485028137,60.0
2024-01-01 00:45:00,2.0,14.5,0.3607382904849482,14.420016376870839,13.287571149994928,12.0,59.755668590302804,0.0,0.07543562033523059,60.0
2024-01-01 01:00:00,2.0,14.5,0.34987249405202403,14.394983241689326,13.298212660653267,12.0,59.67457439739583,0.0,0.07527359457920693,60.0
2024-01-01 01:15:00,2.0,14.5,0.3394954916317915,14.370703361720954,13.307990428858524,12.0,59.59365438411192,0.0,0.07511191683312209,60.0
2024-01-01 01:30:00,2.0,14.5,0.32958403680093357,14.34714285802718,13.316947541598518,12.0,59.512908176336225,0.0,0.0749505863494966,60.0
2024-01-01 01:45:00,2.0,14.5,0.32011599526974027,14.324269462877599,13.325125014623824,12.0,59.43233540075745,0.0,0.07478960238245656,60.0
2024-01-01 02:00:00,2.0,14.5,0.320245457744626,14.302052442668215,13.332561891646874,11.0,59.351935684866135,0.7702240000000001,0.07462896418773009,60.0
2024-01-01 02:15:00,2.0,14.5,0.3150196988668734,14.279772203652078,13.328973474437026,11.0,58.44370865695292,0.0,0.07393137885375996,60.0
2024-01-01 02:30:00,2.0,14.5,0.30946724035270984,14.257892960773429,13.32502708738726,11.0,59.00923870835236,0.2567413333333333,0.07420029946504908,60.0
2024-01-01 02:45:00,2.0,14.5,0.3041338921347723,14.236398779612548,13.320742464427543,11.0,59.0834772779671,0.0,0.07409258575199398,60.0
2024-01-01 03:00:00,2.0,14.5,0.2990093935650992,14.215274472594016,13.316138382027711,11.0,59.00382686327908,0.0,0.07430579513237338,60.0
2024-01-01 03:15:00,2.0,14.5,0.2940839740867839,14.194505563311017,13.311232705096852,11.0,59.13894963487592,0.0,0.07420341921915578,60.0
2024-01-01 03:30:00,2.0,15.6,0.3038202018192242,14.17407825255724,13.306042430684975,11.0,59.05918007288687,0.7702240000000001,0.07410136992989327,60.0
2024-01-01 03:45:00,2.0,14.5,0.5451750390188221,14.731777363079413,13.302252015473117,11.0,58.36652260401814,1.0269653333333335,0.07335460592442007,60.0
2024-01-01 04:00:00,2.0,14.5,0.5532040345465131,15.040951852302234,13.315088327166874,11.0,58.903684637783094,0.2567413333333333,0.07413304908491435,60.0
2024-01-01 04:15:00,1.0,18.166666666666668,0.6311799760827008,15.002557426007984,13.327664486341071,11.0,59.19299789127518,0.12837066666666666,0.07428703552334537,60.0
2024-01-01 04:30:00,1.0,20.0,1.0893204240770222,16.11619089857021,13.346984250025056,11.0,59.19014082967579,0.12837066666666666,0.07416298209940883,60.0
2024-01-01 04:45:00,1.0,20.0,1.5844792735236444,17.77652255337418,13.398588912243232,11.0,59.18741712698889,1.5404480000000003,0.07344747770644651,60.0
2024-01-01 05:00:00,1.0,20.0,2.061049192111566,19.402519721301683,13.483657691706899,10.0,59.17247932247884,0.2567413333333333,0.07415836271912397,60.0
2024-01-01 05:15:00,1.0,20.0,2.1698624654922534,20.53234193151151,13.589088372609393,10.0,59.03176058568093,0.0,0.07421847694534588,60.0
