,TumbleDryer,WashingMachine,BaseLoad,P_WB
2024-01-01 14:15:00,0.001,0.001,0.13866666666666666,0.0
2024-01-01 14:30:00,0.001,0.001,0.05,0.0
2024-01-01 14:45:00,0.001,0.001,0.08666666666666667,0.0
2024-01-01 15:00:00,0.001,0.001,0.17266666666666666,0.3333333333333333
2024-01-01 15:15:00,0.001,0.001,0.2653333333333333,0.0
2024-01-01 15:30:00,0.001,0.001,0.23999999999999996,0.0
2024-01-01 15:45:00,0.001,0.001,0.20199999999999999,0.0
2024-01-01 16:00:00,0.001,0.001,0.05,0.3333333333333333
2024-01-01 16:15:00,0.001,0.001,0.14533333333333334,0.0
2024-01-01 16:30:00,0.001,0.001,0.10133333333333333,0.0
2024-01-01 16:45:00,0.001,0.001,0.07533333333333332,1.3333333333333333
2024-01-01 17:00:00,0.001,0.001,0.3793333333333333,0.0
2024-01-01 17:15:00,0.001,0.001,0.23999999999999996,0.6666666666666666
2024-01-01 17:30:00,0.001,0.001,0.11933333333333333,0.0
2024-01-01 17:45:00,0.001,0.001,0.6857333333333333,0.6666666666666666
2024-01-01 18:00:00,0.001,0.001,0.05,0.0
2024-01-01 18:15:00,0.001,0.001,0.05,0.3333333333333333
2024-01-01 18:30:00,0.001,0.001,0.18933333333333333,1.6666666666666667
2024-01-01 18:45:00,0.001,0.001,0.392,0.0
2024-01-01 19:00:00,0.001,0.001,0.24133333333333334,0.3333333333333333
2024-01-01 19:15:00,0.001,0.001,0.6270666666666667,0.0
2024-01-01 19:30:00,0.001,0.001,0.05,0.0
2024-01-01 19:45:00,0.001,0.001,0.3165333333333333,0.0
2024-01-01 20:00:00,0.001,0.001,0.3545333333333333,0.6666666666666666
2024-01-01 20:15:00,0.001,0.001,0.34199999999999997,1.0
2024-01-01 20:30:00,0.001,0.001,0.4366666666666667,1.0
2024-01-01 20:45:00,0.001,0.001,0.05,0.6666666666666666
2024-01-01 21:00:00,0.001,0.001,0.08226666666666667,0.0
2024-01-01 21:15:00,0.001,0.001,0.2604666666666667,0.6666666666666666
2024-01-01 21:30:00,0.001,0.001,0.293,1.3333333333333333
2024-01-01 21:45:00,0.001,0.001,0.5676666666666667,1.3333333333333333
2024-01-01 22:00:00,0.001,0.001,0.5869412474575578,0.0
2024-01-01 22:15:00,0.001,0.001,0.3358237423726735,0.3333333333333333
2024-01-01 22:30:00,0.001,0.001,0.1594237423726735,0.0
2024-01-01 22:45:00,0.001,0.001,0.29675707570600685,0.0
2024-01-01 23:00:00,0.001,0.001,0.48449040903934015,1.3333333333333333
2024-01-01 23:15:00,0.001,0.001,0.611215828248449,5.0
2024-01-01 23:30:00,0.001,0.001,0.604,5.0
2024-01-01 23:45:00,0.001,0.001,0.5786666666666667,5.0
