,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.0,0.001,0.19857593972558782,0.0,1.3
2024-01-01 00:15:00,0.0,0.001,0.2803759397255878,0.0,0.7
2024-01-01 00:30:00,0.0,0.001,0.1663759397255878,0.0,1.0
2024-01-01 00:45:00,0.0,0.001,0.0903759397255878,0.0,0.3
2024-01-01 01:00:00,0.0,0.001,0.0944032771268286,0.0,1.3
2024-01-01 01:15:00,0.0,0.001,0.2041034798235276,0.0,0.9
2024-01-01 01:30:00,0.0,0.001,0.11933333333333333,0.0,1.5
2024-01-01 01:45:00,0.0,0.001,0.17366666666666666,0.0,1.3
2024-01-01 02:00:00,0.0,0.001,0.19899999999999998,0.0,1.5
2024-01-01 02:15:00,0.0,0.001,0.047,0.0,1.5
2024-01-01 02:30:00,0.0,0.001,0.047,0.0,0.2
2024-01-01 02:45:00,0.0,0.001,0.171,0.0,0.2
2024-01-01 03:00:00,0.0,0.001,0.16066666666666668,0.0,0.9
2024-01-01 03:15:00,0.0,0.001,0.09766666666666665,0.0,0.1
2024-01-01 03:30:00,0.0,0.001,0.237,0.0,0.0
2024-01-01 03:45:00,0.0,0.001,0.08499999999999999,0.0,0.2
2024-01-01 04:00:00,0.0,0.001,0.047,0.0,0.9
2024-01-01 04:15:00,0.0,0.001,0.12966666666666668,2.0,0.8
2024-01-01 04:30:00,0.0,0.001,0.202,0.4,0.6
2024-01-01 04:45:00,0.0,0.001,0.047,0.0,0.1
2024-01-01 05:00:00,0.0,0.001,0.21166666666666664,0.0,0.1
2024-01-01 05:15:00,0.0,0.001,0.161,0.0,0.0
2024-01-01 05:30:00,0.0,0.001,0.047,0.0,0.4
2024-01-01 05:45:00,0.0,0.001,0.08833333333333335,0.0,0.0
2024-01-01 06:00:00,0.0,0.001,0.202,0.0,0.1
2024-01-01 06:15:00,0.0,0.001,0.08833333333333333,0.0,0.1
2024-01-01 06:30:00,0.0,0.001,0.13566666666666669,0.0,0.1
2024-01-01 06:45:00,0.0,0.001,0.237,0.0,0.0
2024-01-01 07:00:00,0.0,0.001,0.047,0.0,0.1
2024-01-01 07:15:00,0.0,0.001,0.047,0.0,0.1
2024-01-01 07:30:00,0.0,0.001,0.202,0.0,0.1
2024-01-01 07:45:00,0.0,0.001,0.12966666666666668,0.0,0.0
2024-01-01 08:00:00,0.0,0.001,0.059666666666666666,0.0,0.1
2024-01-01 08:15:00,0.0,0.001,0.237,0.0,0.1
2024-01-01 08:30:00,0.0,0.001,0.123,0.0,0.1
2024-01-01 08:45:00,0.0,0.001,0.047,0.0,0.0
2024-01-01 09:00:00,0.0,0.001,0.16066666666666668,0.0,0.1
2024-01-01 09:15:00,0.0,0.001,0.17099999999999999,0.0,0.1
2024-01-01 09:30:00,0.0,0.001,0.047,0.0,0.0
2024-01-01 09:45:00,0.0,0.001,0.17366666666666666,0.0,0.1
2024-01-01 10:00:00,0.0,0.001,0.19899999999999998,0.0,0.1
2024-01-01 10:15:00,0.0,0.001,0.047,0.0,0.1
2024-01-01 10:30:00,0.0,0.001,0.11933333333333333,0.0,0.0
2024-01-01 10:45:00,0.0,0.001,0.202,0.0,0.1
2024-01-01 11:00:00,0.0,0.001,0.05733333333333333,0.0,0.1
2024-01-01 11:15:00,0.0,0.001,0.09766666666666665,0.0,0.1
2024-01-01 11:30:00,0.0,0.001,0.237,0.0,0.0
2024-01-01 11:45:00,0.0,0.001,0.08499999999999999,0.0,0.1
2024-01-01 12:00:00,0.0,0.001,0.078,0.0,0.1
2024-01-01 12:15:00,0.0,0.001,0.202,0.0,0.1
2024-01-01 12:30:00,0.0,0.001,0.09866666666666667,2.2,0.0
2024-01-01 12:45:00,0.0,0.001,0.047,0.0,0.1
2024-01-01 13:00:00,0.0,0.001,0.21166666666666664,0.0,0.1
2024-01-01 13:15:00,0.0,0.001,0.161,0.0,0.1
2024-01-01 13:30:00,0.0,0.001,0.047,0.0,0.0
2024-01-01 13:45:00,0.0,0.001,0.19166666666666668,0.0,0.3
2024-01-01 14:00:00,0.0,0.036593312409691596,0.14,0.0,0.1
2024-01-01 14:15:00,0.0,0.19006134212123083,0.693,0.0,0.3
2024-01-01 14:30:00,0.0,0.7803025484349668,0.25666666666666665,0.0,1.5
2024-01-01 14:45:00,0.0,0.5492199581826239,0.7658666666666668,0.0,0.4
2024-01-01 15:00:00,0.0,0.1434513441698239,0.27286666666666665,0.0,0.1
2024-01-01 15:15:00,0.0,0.2554147936828785,0.27133333333333337,0.0,0.0
2024-01-01 15:30:00,0.0,0.67508669111518,0.30233333333333334,0.0,0.1
2024-01-01 15:45:00,0.0,0.09870951859967539,0.168,0.0,0.2
2024-01-01 16:00:00,0.0,0.18557756726486918,0.15646666666666667,0.0,0.1
2024-01-01 16:15:00,0.0,0.8314813029734992,0.237,0.0,1.4
2024-01-01 16:30:00,0.0,1.341038226434923,0.123,0.0,1.5
2024-01-01 16:45:00,0.0,0.14565805940498583,0.109,0.0,0.9
2024-01-01 17:00:00,0.0,0.15539743014652482,0.202,0.0,1.2
2024-01-01 17:15:00,0.0,0.326329885707718,0.06845491615817824,0.0,0.4
2024-01-01 17:30:00,0.0,0.5908149580219118,0.0588237423726735,0.0,0.3
2024-01-01 17:45:00,0.0,0.001,0.1854904090393402,0.0,0.3
2024-01-01 18:00:00,0.0,0.001,0.40189040903934015,0.0,0.8
2024-01-01 18:15:00,0.0,0.001,0.20049040903934015,0.0,0.3
2024-01-01 18:30:00,0.0,0.001,0.733835492881162,0.0,0.3
2024-01-01 18:45:00,0.0,0.001,0.23,0.0,0.1
2024-01-01 19:00:00,0.0,0.001,0.168,0.0,0.0
2024-01-01 19:15:00,0.0,0.001,0.21866666666666668,0.0,0.1
2024-01-01 19:30:00,0.0,0.001,0.2531333333333333,0.0,0.1
2024-01-01 19:45:00,0.0,0.001,0.08499999999999999,0.0,0.1
2024-01-01 20:00:00,0.0,0.001,0.18133333333333335,0.0,0.0
2024-01-01 20:15:00,0.0,0.001,0.17453333333333335,0.0,0.2
2024-01-01 20:30:00,0.0,0.001,0.24190983231635646,0.0,0.4
2024-01-01 20:45:00,0.0,0.001,0.7430724599020603,0.0,0.6
2024-01-01 21:00:00,0.0,0.001,0.5100426063922544,2.0,1.0
2024-01-01 21:15:00,0.0,0.001,0.45937593972558777,0.2,0.9
2024-01-01 21:30:00,0.0,0.001,0.33290927305892115,0.0,0.1
2024-01-01 21:45:00,0.0,0.001,0.2971252072746164,0.0,0.0
2024-01-01 22:00:00,0.0,0.001,0.04857649898302314,0.0,0.1
2024-01-01 22:15:00,0.0,0.001,0.047,0.0,0.1
2024-01-01 22:30:00,0.0,0.001,0.13566666666666669,0.0,0.1
2024-01-01 22:45:00,0.0,0.001,0.237,0.0,0.0
2024-01-01 23:00:00,0.0,0.001,0.10980695964705524,0.0,0.8
2024-01-01 23:15:00,0.0,0.001,0.2465521973529143,0.0,1.5
2024-01-01 23:30:00,0.0,0.001,0.12255219735291431,0.0,1.5
2024-01-01 23:45:00,0.0,0.001,0.09155219735291431,0.0,1.5
