,Occupancy,T_set_HP,P_loss_HP,T_ref_HP,T_wall_HP,T_out_HP,T_ref_WB,P_use_WB,P_loss_WB,T_set_WB
2024-01-01 00:00:00,2.0,15.0,0.22410058532942653,15.0,13.5,12.0,60.0,0.0,0.07584768092734909,60.0
2024-01-01 00:15:00,2.0,15.0,0.23508011353776875,14.978104556913543,13.513240891332108,12.0,59.83692567406925,0.0,0.07552218594206912,60.0
2024-01-01 00:30:00,2.0,15.0,0.23002337982852375,14.956683136577947,13.52594998093775,12.0,59.674551170132645,0.0,0.07519808779561332,60.0
2024-01-01 00:45:00,2.0,15.0,0.22510998140147126,14.93572229217276,13.53814319224964,12.0,59.51287348495335,0.0,0.0748753804935462,60.0
2024-01-01 01:00:00,2.0,15.0,0.2203357365113176,14.915208969209978,13.549835981924971,12.0,59.35188962818271,0.0,0.07455405806715687,60.0
2024-01-01 01:15:00,2.0,15.0,0.21569658572352118,14.89513049405877,13.56104335350359,12.0,59.19159662230492,0.0,0.07423411457334887,60.0
2024-01-01 01:30:00,2.0,15.0,0.2111885883360718,14.875474562805884,13.571779870666658,12.0,59.03199150258199,0.0,0.07448814474698709,60.0
2024-01-01 01:45:00,2.0,15.0,0.20680791890595382,14.85622923044195,13.582059670107357,12.0,59.30184498974804,0.0,0.07445416938904854,60.0
2024-01-01 02:00:00,2.0,15.0,0.21074987455903166,14.837382900364156,13.591896474025067,11.0,59.14176674691445,0.0,0.07413465456047345,60.0
2024-01-01 02:15:00,2.0,15.0,0.20771231100523452,14.818121023197593,13.596722022131026,11.0,59.41238024642609,0.0,0.07467479683325219,60.0
2024-01-01 02:30:00,2.0,15.0,0.20420617496512558,14.799187523732842,13.601202477145858,11.0,59.25182764931685,0.0,0.0743543351975259,60.0
2024-01-01 02:45:00,2.0,15.0,0.200796114209824,14.780573389545474,13.605348450603993,11.0,59.09196405237997,0.0,0.07432175434014772,60.0
2024-01-01 03:00:00,2.0,15.0,0.19747933441552593,14.762269870373352,13.609170242287727,11.0,59.36217528289565,0.0,0.07457458814759886,60.0
2024-01-01 03:15:00,2.0,15.0,0.1942531229669747,14.744268470450661,13.612677849351066,11.0,59.201838136854455,0.0,0.07425455655039534,60.0
2024-01-01 03:30:00,2.0,15.0,0.1911148465671214,14.726560941066216,13.61588097517662,11.0,59.04218906639254,0.0,0.07450849899872761,60.0
2024-01-01 03:45:00,2.0,15.0,0.18806194891671155,14.709139273339469,13.618789037973412,11.0,59.31199879143112,0.0,0.07447443629195005,60.0
2024-01-01 04:00:00,2.0,16.0,0.19128841425100643,14.691995691207852,13.621411179123111,11.0,59.15187697427212,0.0,0.07415483448938734,60.0
2024-01-01 04:15:00,1.0,17.0,0.2896020390330471,15.039301129828146,13.624582002662823,11.0,58.99244230862365,0.0,0.07463778586566303,60.0
2024-01-01 04:30:00,2.0,18.0,0.40958987128278707,15.863842562058368,13.6369406389438,11.0,59.26197406380975,0.0,0.07437458735565787,60.0
2024-01-01 04:45:00,2.0,15.0,0.4342562204911849,16.373491923541646,13.659636818173087,11.0,59.102066924249094,0.0,0.07428465133260924,60.0
2024-01-01 05:00:00,1.0,16.0,0.4336311951938944,16.33392143660017,13.68384113062752,10.0,59.372357927117335,0.0,0.07459491261996527,60.0
2024-01-01 05:15:00,2.0,19.0,0.5073648778685962,16.476751152683512,13.702663323851382,10.0,59.211977082975025,0.0,0.07427479380171884,60.0
2024-01-01 05:30:00,2.0,15.0,0.5522727207543219,17.159831963035664,13.728474168369994,10.0,59.05228450193932,0.0,0.07447146318671367,60.0
2024-01-01 05:45:00,2.0,15.0,0.5405253877369975,17.10950589259525,13.757402396351848,10.0,59.322173854858484,0.0,0.07449474563311465,60.0
2024-01-01 06:00:00,2.0,15.0,0.5291105825211175,17.06024979209325,13.785135379052399,10.0,59.16200837213082,0.0,0.0741750566744435,60.0
2024-01-01 06:15:00,2.0,15.0,0.518018604939231,17.01203337602578,13.81170896649441,10.0,59.00253022830139,0.0,0.07460080059810273,60.0
2024-01-01 06:30:00,1.0,20.0,0.563326961084788,16.96482724234267,13.83715795765012,10.0,59.27214150269629,0.0,0.074394881478303,60.0
2024-01-01 06:45:00,1.0,20.0,0.688701285642638,17.825266076583077,13.867259222788837,10.0,59.11219073028714,0.0,0.0742475736877064,60.0
2024-01-01 07:00:00,3.0,19.5,0.811235817164181,18.674227327443834,13.908356441019126,10.0,59.38256145097768,0.0,0.07461527876791511,60.0
2024-01-01 07:15:00,3.0,19.5,0.9245092169253714,19.512027306933955,13.960097985403388,10.0,59.22213681913075,0.0,0.07429507254977794,60.0
2024-01-01 07:30:00,3.0,19.5,0.9365764770920231,19.974764606203806,14.021316872957382,10.0,59.06240063830228,0.0,0.07443445229508991,60.0
