,DishWasher,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.0,0.001,0.14066465174508191,0.0,0.0
2024-01-01 00:15:00,0.0,0.001,0.3755521973529143,0.0,1.4
2024-01-01 00:30:00,0.0,0.001,0.29955219735291433,0.0,0.8
2024-01-01 00:45:00,0.0,0.001,0.27855219735291425,0.0,0.4
2024-01-01 01:00:00,0.0,0.001,0.27855219735291425,0.0,1.6
2024-01-01 01:15:00,0.0,0.001,0.12908553068624765,0.0,0.4
2024-01-01 01:30:00,0.0,0.001,0.0645521973529143,0.0,0.6
2024-01-01 01:45:00,0.0,0.001,0.22921886401958097,0.0,1.2
2024-01-01 02:00:00,0.0,0.001,0.20982783858822096,0.0,0.0
2024-01-01 02:15:00,0.0,0.001,0.188,0.0,0.4
2024-01-01 02:30:00,0.0,0.001,0.043333333333333335,0.0,0.0
2024-01-01 02:45:00,0.0,0.001,0.033,0.0,0.4
2024-01-01 03:00:00,0.0,0.001,0.033,0.0,0.0
2024-01-01 03:15:00,0.0,0.001,0.17233333333333334,0.0,0.2
2024-01-01 03:30:00,0.0,0.001,0.301,0.0,0.4
2024-01-01 03:45:00,0.0,0.001,0.11566666666666667,2.4,0.8
2024-01-01 04:00:00,0.0,0.001,0.033,1.8666666666666667,0.2
2024-01-01 04:15:00,0.0,0.001,0.033,4.0,0.0
2024-01-01 04:30:00,0.0,0.001,0.033,4.0,0.0
2024-01-01 04:45:00,0.0,0.001,0.178,4.0,0.2
2024-01-01 05:00:00,0.0,0.001,0.378,0.0,0.0
2024-01-01 05:15:00,0.0,0.001,0.033,0.0,1.6
2024-01-01 05:30:00,0.0,0.001,0.033,0.0,0.2
2024-01-01 05:45:00,0.0,0.001,0.033,0.0,0.2
2024-01-01 06:00:00,0.0,0.001,0.033,0.0,1.8
2024-01-01 06:15:00,0.0,0.001,0.23533333333333334,0.0,0.4
2024-01-01 06:30:00,0.0,0.001,0.29533333333333334,2.4,0.2
2024-01-01 06:45:00,0.0,0.001,0.058333333333333334,0.0,1.6
2024-01-01 07:00:00,0.0,0.001,0.033,0.0,0.2
2024-01-01 07:15:00,0.0,0.001,0.033,0.0,2.6
2024-01-01 07:30:00,0.0,0.001,0.07433333333333333,0.0,0.8
2024-01-01 07:45:00,0.0,0.001,0.6408,0.0,0.0
2024-01-01 08:00:00,0.0,0.001,0.223,0.0,2.0
2024-01-01 08:15:00,0.0,0.001,0.08366666666666668,0.26666666666666666,0.2
2024-01-01 08:30:00,0.0,0.001,0.041666666666666664,2.1333333333333333,1.6
2024-01-01 08:45:00,0.0,0.001,0.046,0.0,0.2
2024-01-01 09:00:00,0.0,0.001,0.17,0.0,0.4
2024-01-01 09:15:00,0.0,0.001,0.146,0.0,0.0
2024-01-01 09:30:00,0.0,0.001,0.2334,0.0,0.0
2024-01-01 09:45:00,0.0,0.001,0.109,0.0,0.2
2024-01-01 10:00:00,0.0,0.001,0.033,0.0,0.0
2024-01-01 10:15:00,0.0,0.001,0.08466666666666667,0.0,0.0
2024-01-01 10:30:00,0.0,0.001,0.1673333333333333,0.5333333333333333,0.2
2024-01-01 10:45:00,0.0,0.001,0.04566666666666667,1.8666666666666667,0.0
2024-01-01 11:00:00,0.0,0.001,0.223,0.0,0.0
