,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 17:00:00,0.001,0.2515205223804294,0.0,0.2
2024-01-01 17:15:00,0.001,0.3946055306862476,0.0,0.0
2024-01-01 17:30:00,0.001,0.2175521973529143,0.0,0.0
2024-01-01 17:45:00,0.001,0.2555521973529143,0.0,0.2
2024-01-01 18:00:00,0.001,0.5229521973529143,1.7333333333333334,0.0
2024-01-01 18:15:00,0.001,0.22698205086272,0.6666666666666666,0.2
2024-01-01 18:30:00,0.001,0.051,0.0,0.0
2024-01-01 18:45:00,0.001,0.051,0.0,0.0
2024-01-01 19:00:00,0.001,0.051,0.0,0.2
2024-01-01 19:15:00,0.001,0.051,0.0,0.0
2024-01-01 19:30:00,0.001,0.41833333333333333,0.0,0.0
2024-01-01 19:45:00,0.001,0.15233333333333332,0.0,0.2
2024-01-01 20:00:00,0.001,0.051,0.0,0.0
2024-01-01 20:15:00,0.001,0.051,0.0,0.2
2024-01-01 20:30:00,0.001,0.051,0.5333333333333333,0.0
2024-01-01 20:45:00,0.001,0.051,1.8666666666666667,0.0
2024-01-01 21:00:00,0.001,0.39299999999999996,0.0,0.2
2024-01-01 21:15:00,0.001,0.17766666666666667,0.0,0.0
2024-01-01 21:30:00,0.001,0.051,0.0,0.0
2024-01-01 21:45:00,0.001,0.051,0.0,0.2
2024-01-01 22:00:00,0.001,0.051,0.0,0.0
2024-01-01 22:15:00,0.001,0.06366666666666666,0.0,0.2
2024-01-01 22:30:00,0.001,0.35500000000000004,0.0,0.0
2024-01-01 22:45:00,0.001,0.20299999999999999,0.0,0.0
2024-01-01 23:00:00,0.001,0.051,0.0,0.2
2024-01-01 23:15:00,0.001,0.051,0.0,0.0
2024-01-01 23:30:00,0.001,0.051,0.0,0.0
2024-01-01 23:45:00,0.001,0.07633333333333334,0.0,0.2
