,TumbleDryer,WashingMachine,BaseLoad,P_HP,P_WB
2024-01-01 00:00:00,0.001,0.001,0.047,0.0,0.0
2024-01-01 00:15:00,0.001,0.001,0.047,0.0,0.0
2024-01-01 00:30:00,0.001,0.001,0.047,0.0,0.0
2024-01-01 00:45:00,0.001,0.001,0.17366666666666666,0.0,0.0
2024-01-01 01:00:00,0.001,0.001,0.17366666666666666,0.0,0.0
2024-01-01 01:15:00,0.001,0.001,0.047,0.0,0.0
2024-01-01 01:30:00,0.001,0.001,0.047,0.0,0.0
2024-01-01 01:45:00,0.001,0.001,0.047,0.0,0.0
2024-01-01 02:00:00,0.001,0.001,0.047,0.0,0.0
2024-01-01 02:15:00,0.001,0.001,0.21166666666666664,0.0,0.0
2024-01-01 02:30:00,0.001,0.001,0.13566666666666669,1.8,0.0
2024-01-01 02:45:00,0.001,0.001,0.047,0.0,0.1
2024-01-01 03:00:00,0.001,0.001,0.047,0.0,0.1
2024-01-01 03:15:00,0.001,0.001,0.047,1.2,0.1
2024-01-01 03:30:00,0.001,0.001,0.059666666666666666,0.0,0.1
2024-01-01 03:45:00,0.001,0.001,0.237,0.0,0.0
2024-01-01 04:00:00,0.001,0.001,0.09766666666666665,0.0,0.1
2024-01-01 04:15:00,0.001,0.001,0.047,2.0,0.1
2024-01-01 04:30:00,0.001,0.001,0.047,3.0,0.1
2024-01-01 04:45:00,0.001,0.001,0.047,1.6,0.0
2024-01-01 05:00:00,0.001,0.001,0.09766666666666665,0.0,0.1
2024-01-01 05:15:00,0.001,0.001,0.237,0.0,0.1
2024-01-01 05:30:00,0.001,0.001,0.059666666666666666,0.0,0.1
2024-01-01 05:45:00,0.001,0.001,0.047,0.8,0.0
2024-01-01 06:00:00,0.001,0.001,0.047,0.4,0.1
2024-01-01 06:15:00,0.001,0.001,0.047,2.0,0.1
2024-01-01 06:30:00,0.001,0.001,0.13566666666666669,0.8,0.1
2024-01-01 06:45:00,0.001,0.001,0.21166666666666664,0.0,0.0
2024-01-01 07:00:00,0.001,0.001,0.047,0.0,0.1
2024-01-01 07:15:00,0.001,0.001,0.047,0.0,0.3
2024-01-01 07:30:00,0.001,0.001,0.047,0.0,1.0
2024-01-01 07:45:00,0.001,0.001,0.047,1.6,0.2
2024-01-01 08:00:00,0.001,0.001,0.1832,0.4,0.2
2024-01-01 08:15:00,0.001,0.001,0.18666666666666665,0.0,0.1
2024-01-01 08:30:00,0.001,0.001,0.05999999999999999,0.0,0.1
2024-01-01 08:45:00,0.001,0.001,0.05999999999999999,0.0,0.0
2024-01-01 09:00:00,0.001,0.001,0.05999999999999999,0.0,0.1
2024-01-01 09:15:00,0.001,0.001,0.04873333333333333,0.0,0.1
2024-01-01 09:30:00,0.001,0.001,0.21166666666666664,0.4,0.1
2024-01-01 09:45:00,0.001,0.001,0.13566666666666669,1.4,0.0
2024-01-01 10:00:00,0.001,0.001,0.047,0.0,0.1
2024-01-01 10:15:00,0.001,0.001,0.047,0.0,0.1
2024-01-01 10:30:00,0.001,0.001,0.047,0.0,0.1
2024-01-01 10:45:00,0.001,0.001,0.059666666666666666,0.0,0.0
2024-01-01 11:00:00,0.001,0.001,0.237,0.0,0.1
2024-01-01 11:15:00,0.001,0.001,0.09766666666666665,0.0,0.1
2024-01-01 11:30:00,0.001,0.001,0.047,0.0,0.0
2024-01-01 11:45:00,0.001,0.001,0.047,1.8,0.1
2024-01-01 12:00:00,0.001,0.001,0.047,0.0,0.1
2024-01-01 12:15:00,0.001,0.001,0.09766666666666665,0.0,0.1
2024-01-01 12:30:00,0.001,0.001,0.237,0.0,0.0
2024-01-01 12:45:00,0.001,0.001,0.059666666666666666,0.0,0.1
2024-01-01 13:00:00,0.001,0.001,0.047,0.0,0.1
2024-01-01 13:15:00,0.001,0.001,0.047,0.0,0.1
2024-01-01 13:30:00,0.001,0.001,0.047,0.0,0.0
2024-01-01 13:45:00,0.001,0.001,0.13566666666666669,0.0,0.1
2024-01-01 14:00:00,0.001,0.001,0.21166666666666664,0.0,0.1
2024-01-01 14:15:00,0.001,0.001,0.047,0.2,0.1
2024-01-01 14:30:00,0.001,0.001,0.047,1.6,0.0
2024-01-01 14:45:00,0.001,0.001,0.047,0.0,0.1
2024-01-01 15:00:00,0.001,0.001,0.047,0.0,0.1
2024-01-01 15:15:00,0.001,0.001,0.17366666666666666,0.0,0.1
2024-01-01 15:30:00,0.001,0.001,0.17366666666666666,0.0,0.1
2024-01-01 15:45:00,0.001,0.001,0.047,0.0,0.5
2024-01-01 16:00:00,0.001,0.001,0.047,0.0,0.4
2024-01-01 16:15:00,0.001,0.001,0.047,0.0,0.2
2024-01-01 16:30:00,0.001,0.001,0.047,0.0,0.2
2024-01-01 16:45:00,0.001,0.001,0.21166666666666664,0.0,0.0
2024-01-01 17:00:00,0.001,0.001,0.13566666666666669,0.0,0.4
2024-01-01 17:15:00,0.001,0.001,0.047,0.0,0.3
2024-01-01 17:30:00,0.001,0.001,0.047,1.4,0.1
2024-01-01 17:45:00,0.001,0.001,0.047,0.4,0.0
2024-01-01 18:00:00,0.001,0.001,0.059666666666666666,0.0,0.2
2024-01-01 18:15:00,0.001,0.001,0.237,0.0,1.1
2024-01-01 18:30:00,0.001,0.001,0.09766666666666665,0.0,0.8
2024-01-01 18:45:00,0.001,0.001,0.5800666666666666,0.0,0.2
2024-01-01 19:00:00,0.001,0.001,0.047,0.0,1.2
2024-01-01 19:15:00,0.001,0.001,0.15186666666666668,0.0,1.4
2024-01-01 19:30:00,0.001,0.001,0.24365491615817822,0.0,1.5
2024-01-01 19:45:00,0.001,0.001,0.4908237423726735,0.0,1.3
2024-01-01 20:00:00,0.001,0.001,0.31349040903934017,0.0,0.1
2024-01-01 20:15:00,0.001,0.001,0.3008237423726735,0.0,1.1
2024-01-01 20:30:00,0.001,0.001,0.3008237423726735,0.0,1.5
2024-01-01 20:45:00,0.001,0.001,0.3008237423726735,0.0,0.5
2024-01-01 21:00:00,0.001,0.001,0.17975707570600682,1.0,0.1
2024-01-01 21:15:00,0.001,0.001,0.2992904090393402,0.0,0.1
2024-01-01 21:30:00,0.001,0.001,0.23315707570600683,0.0,0.2
2024-01-01 21:45:00,0.001,0.001,0.3114589938981388,0.0,0.1
2024-01-01 22:00:00,0.001,0.001,0.31122374237267353,0.0,0.4
2024-01-01 22:15:00,0.001,0.001,0.8338904090393401,0.0,0.1
2024-01-01 22:30:00,0.001,0.001,0.42749040903934016,0.0,0.3
2024-01-01 22:45:00,0.001,0.001,0.8798904090393402,0.0,0.8
2024-01-01 23:00:00,0.001,0.001,0.30003549288116194,1.8,0.9
2024-01-01 23:15:00,0.001,0.001,0.42258666666666667,0.0,0.3
2024-01-01 23:30:00,0.001,0.001,0.3812333333333333,0.0,0.1
2024-01-01 23:45:00,0.001,0.001,0.3167,0.0,1.3
