T_set,T_in,T_wall,P_loss,Power,Power_limited,Flex_EV
20.0,19.96665302273194,19.839261569858827,298.4348476764943,,,0.0
20.0,19.966206763049595,19.837392726684048,298.18794485992476,,,0.0
20.0,19.965759483484213,19.83552542859918,297.94141417622205,,,0.0
20.0,19.965311185969398,19.83365967327576,297.69525501659945,,,0.0
20.0,19.96486187243553,19.831795458389134,297.44946677327385,,,0.0
20.0,19.96441154480977,19.829932781618442,297.204048839463,,,0.0
20.0,19.963960205016065,19.828071640646634,296.95900060938476,,,0.0
20.0,19.963507854975145,19.82621203316044,296.7143214782566,,,0.0
20.0,19.963054496604546,19.82435395685038,296.47001084229225,,,0.0
20.0,19.962600131818597,19.82249740941075,296.2260680986998,,,0.0
20.0,19.96214476252844,19.820642388539618,295.9824926456826,,,0.0
20.0,19.96168839064202,19.818788891938816,295.73928388243456,,,0.0
20.0,19.96123101806411,19.816936917313935,295.49644120914064,,,0.0
20.0,19.9607726466963,19.815086462374325,295.2539640269736,,,0.0
20.0,19.960313278437003,19.813237524833074,295.0118517380946,,,0.0
20.0,19.95985291518147,19.811390102407017,294.77010374564856,,,0.0
20.0,19.959391558821793,19.80954419281672,294.52871945376535,,,0.0
20.0,19.9589292112469,19.80769979378648,294.2876982675562,,,0.0
20.0,19.958465874342572,19.805856903044315,294.0470395931134,,,0.0
20.0,19.95800154999144,19.804015518321958,293.8067428375081,,,0.0
20.0,19.957536240072997,19.802175637354853,293.5668074087883,,,0.0
20.0,19.9570699464636,19.80033725788215,293.32723271597825,,,0.0
20.0,19.956602671036475,19.79850037764669,293.0880181690755,,,0.0
20.0,19.95613441566172,19.796664994395016,292.84916317905106,,,0.0
20.0,19.955665182206314,19.794831105877346,292.61066715784625,,,0.0
20.0,19.95519497253412,19.792998709847588,292.37252951837104,,,0.0
20.0,19.95472378850589,19.791167804063313,292.1347496745048,,,0.0
20.0,19.954251631979275,19.789338386285767,291.8973270410913,,,0.0
20.0,19.953778504808824,19.78751045427985,291.6602610339395,,,0.0
20.0,19.953304408845987,19.785684005814126,291.42355106982046,,,0.0
20.0,19.952829345939133,19.7838590386608,291.1871965664678,,,0.0
20.0,19.952353317933536,19.78203555059573,290.9511969425734,,,0.0
20.0,19.951876326671396,19.7802135393984,290.71555161778906,,,0.0
20.0,19.95139837399184,19.778393002851935,290.48026001272166,,,0.0
20.0,19.950919461730923,19.776573938743077,290.24532154893393,,,0.0
20.0,19.950439591721636,19.774756344862194,290.01073564894074,,,0.0
20.0,19.949958765793916,19.772940219003264,289.7765017362101,,,0.0
20.0,19.949476985774634,19.771125558963874,289.54261923515924,,,0.0
20.0,19.948942340043132,19.769061669221486,329.30908757115566,,,0.0
20.0,19.94840660081265,19.76699945418448,329.04187576714565,,,0.0
20.0,19.947869770169625,19.764938911338096,328.77506521202747,,,0.0
20.0,19.94733185019701,19.762880038171684,328.50865524961665,,,0.0
20.0,19.946792842974286,19.760822832178704,328.2426452248092,,,0.0
20.0,19.94625275057746,19.758767290856714,327.9770344835816,,,0.0
20.0,19.94571157507908,19.75671341170736,327.71182237298825,,,0.0
20.0,19.94516931854823,19.754661192236377,327.44700824115904,,,0.0
20.0,19.944625983050543,19.75261062995358,327.18259143729864,,,0.0
20.0,19.944081570648198,19.750561722372854,326.9185713116849,,,0.0
20.0,19.94353608339994,19.74851446701215,326.6549472156664,,,0.0
20.0,19.942989523361078,19.746468861393474,326.3917185016602,,,0.0
20.0,19.942441892583485,19.74442490304289,326.1288845231508,,,0.0
20.0,19.94189319311561,19.742382589490507,325.86644463468883,,,0.0
20.0,19.94134342700249,19.740341918270467,325.604398191889,,,0.0
20.0,19.94079259628574,19.738302886920945,325.34274455142685,,,0.0
20.0,19.940240703003568,19.736265492984145,325.0814830710389,,,0.0
20.0,19.93968774919078,19.734229734006288,324.8206131095206,,,0.0
20.0,19.939133736878794,19.732195607537605,324.5601340267239,,,0.0
20.0,19.938578668095623,19.730163111132338,324.3000451835556,,,0.0
20.0,19.938022544865905,19.72813224234872,324.0403459419769,,,0.0
20.0,19.937465369210894,19.726102998748985,323.78103566499885,,,0.0
20.0,19.936907143148467,19.724075377899343,323.52211371668386,,,0.0
20.0,19.93634786869314,19.72204937736999,323.26357946214193,,,0.0
20.0,19.93578754785606,19.720024994735095,323.00543226752944,,,0.0
20.0,19.935226182645014,19.718002227572786,322.74767150004743,,,0.0
20.0,19.934663775064443,19.71598107346516,322.49029652793985,,,0.0
20.0,19.934100327115438,19.713961529998254,322.2333067204927,,,0.0
20.0,19.933535840795752,19.711943594762065,321.9767014480303,,,0.0
20.0,19.932970318099798,19.709927265350526,321.72048008191484,,,0.0
20.0,19.932403761018662,19.707912539361498,321.46464199454647,,,0.0
20.0,19.931836171540105,19.70589941439677,321.20918655935736,,,0.0
20.0,19.93126755164857,19.70388788806206,320.95411315081327,,,0.0
20.0,19.930697903325182,19.70187795796699,320.69942114441113,,,0.0
20.0,19.930127228547764,19.699869621725092,320.4451099166777,,,0.0
20.0,19.929555529290834,19.697862876953803,320.19117884516606,,,0.0
20.0,19.92898280752561,19.69585772127445,319.9376273084556,,,0.0
20.0,19.92840906522002,19.69385415231225,319.6844546861504,,,0.0
20.0,19.92783430433871,19.691852167696304,319.4316603588771,,,0.0
20.0,19.927258526843037,19.689851765059586,319.17924370828166,,,0.0
20.0,19.92668173469109,19.687852942038937,318.9272041170318,,,0.0
20.0,19.926103929837687,19.685855696275066,318.67554096880997,,,0.0
20.0,19.925525114234375,19.683860025412535,318.4242536483162,,,0.0
20.0,19.92494528982945,19.681865927099757,318.1733415412642,,,0.0
20.0,19.924364458567947,19.679873398988985,317.92280403438,,,0.0
20.0,19.92378262239166,19.677882438736315,317.67264051539973,,,0.0
20.0,19.923199783239134,19.675893044001672,317.4228503730698,,,0.0
20.0,19.922615943045678,19.6739052124488,317.17343299714327,,,0.0
20.0,19.922031103743368,19.671918941745272,316.92438777837924,,,0.0
20.0,19.921445267261056,19.66993422956246,316.6757141085408,,,0.0
20.0,19.920858435524366,19.66795107357556,316.42741138039304,,,0.0
20.0,19.920270610455713,19.665969471463544,316.1794789877039,,,0.0
20.0,19.919681793974295,19.663989420909196,315.93191632523735,,,0.0
20.0,19.919091987996108,19.66201091959908,315.6847227887572,,,0.0
20.0,19.918501194433944,19.66003396522354,315.4378977750221,,,0.0
20.0,19.917909415197403,19.6580585554767,315.1914406817854,,,0.0
20.0,19.917316652192895,19.656084688056442,314.945350907793,,,0.0
20.0,19.916722907323642,19.654112360664417,314.69962785278096,,,0.0
20.0,19.91612818248969,19.652141571006034,314.45427091747524,,,0.0
20.0,19.915532479587906,19.650172316790446,314.2092795035899,,,0.0
20.0,19.914935800511994,19.648204595730554,313.9646530138245,,,0.0
20.0,19.914338147152495,19.64623840554299,313.7203908518633,,,0.0
20.0,19.913739521396785,19.64427374394813,313.476492422372,,,0.0
20.0,19.91313992512909,19.64231060867006,313.23295713100015,,,0.0
20.0,19.91253936023049,19.64034899743659,312.98978438437416,,,0.0
20.0,19.911937828578917,19.638388907979245,312.7469735901002,,,0.0
20.0,19.91133533204917,19.636430338033257,312.5045241567593,,,0.0
20.0,19.910731872512915,19.63447328533756,312.26243549390887,,,0.0
20.0,19.91012745183869,19.632517747634775,312.0207070120782,,,0.0
20.0,19.909522071891907,19.63056372267122,311.77933812276837,,,0.0
20.0,19.90891573453487,19.628611208196887,311.5383282384508,,,0.0
20.0,19.908308441626758,19.62666020196545,311.2976767725641,,,0.0
20.0,19.907700195023658,19.62471070173425,311.057383139515,,,0.0
20.0,19.907090996578546,19.622762705264297,310.8174467546742,,,0.0
20.0,19.906480848141303,19.620816210320253,310.5778670343762,,,0.0
20.0,19.905869751558722,19.618871214670435,310.3386433959184,,,0.0
20.0,19.905257708674505,19.616927716086806,310.0997752575567,,,0.0
20.0,19.904644721329273,19.614985712344968,309.8612620385077,,,0.0
20.0,19.904030791360576,19.613045201224157,309.6231031589439,,,0.0
20.0,19.903415920602892,19.611106180507235,309.3852980399937,,,0.0
20.0,19.90280011088763,19.60916864798069,309.1478461037388,,,0.0
20.0,19.902183364043136,19.60723260143463,308.910746773215,,,0.0
20.0,19.901565681894706,19.605298038662763,308.67399947240835,,,0.0
20.0,19.900947066264585,19.603364957462404,308.43760362625346,,,0.0
20.0,19.900327518971967,19.60143335563447,308.2015586606327,,,0.0
20.0,19.899707041833008,19.599503230983466,307.965864002376,,,0.0
20.0,19.899085636660832,19.597574581317488,307.73051907925645,,,0.0
20.0,19.898463305265526,19.595647404448208,307.49552331999075,,,0.0
20.0,19.897840049454157,19.593721698190876,307.2608761542371,,,0.0
20.0,19.897215871030767,19.591797460364308,307.0265770125939,,,0.0
20.0,19.896590771796387,19.589874688790886,306.79262532659743,,,0.0
20.0,19.89596475354903,19.587953381296543,306.5590205287212,,,0.0
20.0,19.89533781808371,19.58603353571077,306.32576205237393,,,0.0
20.0,19.89470996719244,19.584115149866594,306.09284933189804,,,0.0
20.0,19.894081202664232,19.582198221600592,305.86028180256784,,,0.0
20.0,19.893451526285112,19.580282748752868,305.62805890058917,,,0.0
20.0,19.89282093983812,19.578368729167057,305.3961800630962,,,0.0
20.0,19.892189445103313,19.576456160690313,305.1646447281513,,,0.0
20.0,19.89155704385777,19.574545041173305,304.9334523347428,,,0.0
20.0,19.890923737875603,19.57263536847022,304.70260232278315,,,0.0
20.0,19.89028952892796,19.570727140438738,304.4720941331087,,,0.0
20.0,19.889654418783017,19.568820354940048,304.24192720747607,,,0.0
20.0,19.889018409206006,19.566915009838823,304.0121009885633,,,0.0
20.0,19.8883815019592,19.56501110300323,303.78261491996557,,,0.0
20.0,19.887743698801923,19.563108632304914,303.5534684461959,,,0.0
20.0,19.887105001490568,19.561207595619,303.32466101268267,,,0.0
20.0,19.88646541177858,19.559307990824077,303.09619206576804,,,0.0
20.0,19.88582493141648,19.557409815802203,302.8680610527069,,,0.0
20.0,19.885183562151852,19.55551306843889,302.64026742166413,,,0.0
20.0,19.884541305729368,19.553617746623107,302.41281062171566,,,0.0
20.0,19.88389816389078,19.55172384824727,302.18569010284335,,,0.0
20.0,19.883254138374923,19.549831371207233,301.95890531593705,,,0.0
20.0,19.882609230917726,19.547940313402286,301.73245571279074,,,0.0
20.0,19.881963443252214,19.546050672735152,301.506340746102,,,0.0
20.0,19.881316777108516,19.54416244711198,301.28055986947084,,,0.0
20.0,19.880669234213865,19.54227563444233,301.05511253739735,,,0.0
20.0,19.880020816292607,19.540390232639187,300.82999820528033,,,0.0
20.0,19.879371525066205,19.538506239618933,300.6052163294169,,,0.0
20.0,19.878721362253238,19.536623653301355,300.3807663669992,,,0.0
15.0,19.878070329569415,19.534742471609636,300.15664777611437,,,0.0
15.0,19.877357707549734,19.532862692470356,299.9328600157422,,,0.0
15.0,19.876644266755523,19.53098426786087,299.7167346279794,,,0.0
15.0,19.875930008822767,19.529107195796893,299.50092584790536,,,0.0
15.0,19.87521493538472,19.527231474297377,299.2854331590015,,,0.0
15.0,19.874499048071893,19.525357101384504,299.07025604559857,,,0.0
15.0,19.873782348512076,19.523484075083687,298.85539399287785,,,0.0
15.0,19.87306483833033,19.521612393423553,298.6408464868694,,,0.0
15.0,19.872346519148987,19.519742054435948,298.42661301444883,,,0.0
15.0,19.871627392587676,19.517873056155935,298.21269306333846,,,0.0
15.0,19.870907460263304,19.51600539662177,297.9990861221046,,,0.0
15.0,19.87018672379007,19.514139073874922,297.78579168015585,,,0.0
15.0,19.86946518477947,19.512274085960048,297.5728092277428,,,0.0
15.0,19.868742844840313,19.510410430924992,297.36013825595643,,,0.0
15.0,19.868019705578693,19.508548106820786,297.14777825672473,,,0.0
20.0,19.86729576859803,19.50668711170164,296.93572872281425,,,0.0
20.0,19.86663175667689,19.504827443624944,296.72398914782667,,,0.0
20.0,19.865966902561976,19.502969146603846,296.505226943975,,,0.0
20.0,19.865301207919774,19.50111221861969,296.28678683220966,,,0.0
20.0,19.864634674413995,19.49925665765711,296.06866828680216,,,0.0
20.0,19.863967303705557,19.497402461704034,295.8508707828905,,,0.0
20.0,19.863299097452604,19.49554962875167,295.63339379647743,,,0.0
20.0,19.862630057310504,19.493698156794512,295.41623680442933,,,0.0
20.0,19.861960184931853,19.491848043830316,295.19939928447434,,,0.0
20.0,19.86128948196648,19.489999287860115,294.9828807152021,,,0.0
20.0,19.86061795006146,19.4881518868882,294.76668057606105,,,0.0
20.0,19.859945590861106,19.486305838922124,294.55079834735693,,,0.0
20.0,19.85927240600698,19.484461141972684,294.335233510253,,,0.0
20.0,19.858598397137897,19.48261779405393,294.11998554676615,,,0.0
20.0,19.85792356588993,19.48077579318315,293.90505393976815,,,0.0
20.0,19.857247913896416,19.478935137380866,293.6904381729821,,,0.0
20.0,19.85657144278795,19.477095824670833,293.476137730982,,,0.0
20.0,19.855894154192406,19.475257853080034,293.26215209919155,,,0.0
20.0,19.85521604973493,19.473421220638663,293.04848076388254,,,0.0
20.0,19.85453713103795,19.471585925380136,292.8351232121721,,,0.0
20.0,19.853857399721175,19.46975196534108,292.62207893202435,,,0.0
20.0,19.853176857401603,19.467919338561316,292.4093474122465,,,0.0
20.0,19.85249550569353,19.46608804308387,292.19692814248793,,,0.0
20.0,19.85181334620854,19.464258076954962,291.98482061323875,,,0.0
20.0,19.85113038055553,19.462429438224,291.77302431582893,,,0.0
20.0,19.8504466103407,19.46060212494357,291.5615387424275,,,0.0
20.0,19.849762037167558,19.458776135169437,291.35036338603925,,,0.0
20.0,19.849076662636932,19.456951466960543,291.13949774050434,,,0.0
20.0,19.848390488346965,19.455128118378994,290.9289413004978,,,0.0
20.0,19.84770351589313,19.453306087490056,290.7186935615273,,,0.0
20.0,19.847015746868223,19.451485372362157,290.50875401993096,,,0.0
20.0,19.846327182862375,19.44966597106687,290.2991221728788,,,0.0
20.0,19.845637825463058,19.447847881678918,290.08979751836773,,,0.0
20.0,19.844947676255085,19.446031102276162,289.8807795552218,,,0.0
20.0,19.84425673682061,19.444215630939603,289.67206778309156,,,0.0
20.0,19.843565008739148,19.44240146575337,289.4636617024523,,,0.0
20.0,19.842872493587556,19.440588604804717,289.2555608146022,,,0.0
20.0,19.842179192940062,19.438777046184022,289.04776462166075,,,0.0
20.0,19.84148510836825,19.436966787984773,288.84027262656906,,,0.0
20.0,19.840790241441077,19.435157828303574,288.633084333086,,,0.0
20.0,19.840094593724874,19.433350165240128,288.4261992457894,,,0.0
20.0,19.839398166783344,19.43154379689724,288.21961687007206,,,0.0
20.0,19.838700962177573,19.429738721380815,288.0133367121428,,,0.0
20.0,19.838002981466033,19.42793493679984,287.80735827902413,,,0.0
20.0,19.837304226204587,19.42613244126639,287.60168107855077,,,0.0
20.0,19.83660469794649,19.424331232895618,287.39630461936827,,,0.0
20.0,19.835852484797908,19.42228061648203,327.1912284109318,,,0.0
20.0,19.83509935869935,19.42023149675052,326.95242156013904,,,0.0
20.0,19.834345321464973,19.418183871502322,326.7139655396998,,,0.0
20.0,19.8335903749059,19.416137738542247,326.47585977710276,,,0.0
20.0,19.832834520830215,19.414093095678698,326.2381037007789,,,0.0
20.0,19.832077761042985,19.41204994072365,326.0006967401023,,,0.0
20.0,19.831320097346246,19.41000827149265,325.7636383253865,,,0.0
20.0,19.830561531539026,19.407968085804807,325.52692788788426,,,0.0
20.0,19.829802065417333,19.405929381482792,325.29056485978543,,,0.0
20.0,19.829041700774177,19.40389215635283,325.05454867421594,,,0.0
20.0,19.82828043939956,19.401856408244683,324.8188787652353,,,0.0
20.0,19.82751828308049,19.39982213499167,324.58355456783596,,,0.0
20.0,19.826755233600984,19.39778933443063,324.3485755179417,,,0.0
20.0,19.825991292742074,19.39575800440194,324.1139410524049,,,0.0
20.0,19.825226462281805,19.393728142749502,323.87965060900655,,,0.0
20.0,19.824460743995246,19.39169974732073,323.6457036264546,,,0.0
20.0,19.8236941396545,19.38967281596655,323.4120995443812,,,0.0
20.0,19.822926651028695,19.3876473465414,323.1788378033419,,,0.0
20.0,19.822158279884004,19.385623336903215,322.9459178448151,,,0.0
20.0,19.82138902798364,19.383600784913423,322.7133391111984,,,0.0
20.0,19.820618897087858,19.381579688436943,322.4811010458084,,,0.0
20.0,19.819847888953973,19.379560045342178,322.24920309287984,,,0.0
20.0,19.819076005336356,19.377541853501008,322.0176446975628,,,0.0
20.0,19.81830324798644,19.375525110788782,321.78642530592197,,,0.0
20.0,19.81752961865272,19.37350981508432,321.5555443649343,,,0.0
20.0,19.816755119080774,19.371495964269894,321.3250013224882,,,0.0
20.0,19.81597975101325,19.36948355623124,321.0947956273819,,,0.0
20.0,19.81520351618987,19.36747258885754,320.8649267293223,,,0.0
20.0,19.81442641634746,19.365463060041417,320.6353940789228,,,0.0
20.0,19.81364845321992,19.36345496767893,320.40619712770217,,,0.0
20.0,19.812869628538255,19.361448309669573,320.1773353280828,,,0.0
20.0,19.81208994403057,19.359443083916265,319.9488081333895,,,0.0
20.0,19.81130940142208,19.35743928832535,319.72061499784803,,,0.0
20.0,19.810528002435095,19.355436920806575,319.4927553765838,,,0.0
20.0,19.80974574878906,19.35343597927311,319.2652287256192,,,0.0
20.0,19.808962642200523,19.351436461641526,319.0380345018739,,,0.0
20.0,19.80817868438317,19.349438365831784,318.8111721631622,,,0.0
20.0,19.807393877047808,19.34744168976724,318.58464116819164,,,0.0
20.0,19.80660822190238,19.345446431374643,318.3584409765611,,,0.0
20.0,19.80582172065197,19.34345258858412,318.1325710487615,,,0.0
20.0,19.805034374998804,19.341460159329174,317.9070308461721,,,0.0
20.0,19.80424618664226,19.339469141546676,317.681819831059,,,0.0
20.0,19.803457157278864,19.33747953317686,317.45693746657525,,,0.0
20.0,19.802667288602297,19.33549133216333,317.2323832167576,,,0.0
20.0,19.801876582303414,19.333504536453027,317.00815654652774,,,0.0
20.0,19.801085040070227,19.331519143996253,316.78425692168685,,,0.0
20.0,19.80029266358792,19.329535152746647,316.5606838089178,,,0.0
20.0,19.799499454538864,19.327552560661186,316.33743667578204,,,0.0
20.0,19.7987054146026,19.32557136570018,316.1145149907178,,,0.0
20.0,19.79791054545586,19.323591565827265,315.8919182230401,,,0.0
20.0,19.797114848772562,19.32161315900939,315.6696458429377,,,0.0
20.0,19.796318326223826,19.31963614321683,315.4476973214728,,,0.0
20.0,19.795520979477963,19.317660516423164,315.2260721305783,,,0.0
20.0,19.794722810200497,19.315686276605273,315.00476974305946,,,0.0
20.0,19.793923820054157,19.31371342174334,314.7837896325877,,,0.0
20.0,19.79312401069889,19.311741949820846,314.56313127370254,,,0.0
20.0,19.79232338379185,19.309771858824547,314.34279414181,,,0.0
20.0,19.791521940987426,19.307803146744494,314.1227777131801,,,0.0
20.0,19.790719683937226,19.305835811574006,313.9030814649456,,,0.0
20.0,19.789916614290096,19.30386985130968,313.68370487510145,,,0.0
20.0,19.789112733692114,19.301905263951376,313.4646474225022,,,0.0
20.0,19.788308043786603,19.299942047502217,313.2459085868609,,,0.0
20.0,19.78750254621413,19.297980199968578,313.027487848749,,,0.0
20.0,19.786696242612514,19.296019719360086,312.80938468959243,,,0.0
20.0,19.78588913461682,19.294060603689612,312.59159859167266,,,0.0
20.0,19.785081223859383,19.29210285097327,312.3741290381241,,,0.0
20.0,19.784272511969796,19.2901464592304,312.1569755129325,,,0.0
20.0,19.783463000574926,19.28819142648358,311.9401375009339,,,0.0
20.0,19.782652691298907,19.286237750758602,311.72361448781294,,,0.0
20.0,19.78184158576315,19.284285430084488,311.50740596010223,,,0.0
20.0,19.781029685586354,19.282334462493463,311.29151140518104,,,0.0
20.0,19.7802169923845,19.28038484602096,311.0759303112719,,,0.0
20.0,19.77940350777086,19.27843657870562,310.8606621674413,,,0.0
20.0,19.778589233355998,19.276489658589274,310.6457064635972,,,0.0
20.0,19.777774170747783,19.27454408371695,310.43106269048894,,,0.0
20.0,19.77695832155139,19.272599852136864,310.21673033970495,,,0.0
20.0,19.776141687369297,19.270656961900407,310.00270890367045,,,0.0
20.0,19.775324269801295,19.268715411062146,309.78899787564785,,,0.0
20.0,19.774506070444502,19.266775197679824,309.5755967497336,,,0.0
20.0,19.773687090893347,19.264836319814346,309.36250502085795,,,0.0
20.0,19.772867332739587,19.26289877552978,309.1497221847846,,,0.0
20.0,19.772046797572315,19.260962562893344,308.9372477381071,,,0.0
20.0,19.771225486977954,19.25902767997541,308.7250811782479,,,0.0
20.0,19.77040340254027,19.257094124849495,308.5132220034593,,,0.0
20.0,19.769580545840377,19.25516189559225,308.3016697128185,,,0.0
20.0,19.768756918456727,19.253230990283466,308.0904238062285,,,0.0
20.0,19.767932521965133,19.25130140700606,307.8794837844174,,,0.0
20.0,19.767107357938762,19.24937314384608,307.6688491489345,,,0.0
20.0,19.766281427948144,19.24744619889268,307.4585194021515,,,0.0
20.0,19.76545473356117,19.245520570238135,307.24849404725967,,,0.0
20.0,19.764627276343113,19.24359625597783,307.0387725882688,,,0.0
20.0,19.763799057856605,19.241673254210255,306.8293545300055,,,0.0
20.0,19.76297007966167,19.23975156303699,306.6202393781134,,,0.0
20.0,19.762140343315707,19.237831180562715,306.4114266390494,,,0.0
20.0,19.761309850373507,19.235912104895196,306.2029158200848,,,0.0
20.0,19.760478602387252,19.233994334145283,305.99470642930163,,,0.0
20.0,19.759646600906517,19.232077866426902,305.7867979755935,,,0.0
20.0,19.758813847478283,19.230162699857054,305.57918996866255,,,0.0
20.0,19.75798034364693,19.228248832555806,305.37188191901873,,,0.0
20.0,19.757146090954254,19.22633626264629,305.1648733379789,,,0.0
20.0,19.75631109093946,19.22442498825469,304.9581637376646,,,0.0
20.0,19.755475345139168,19.22251500751025,304.7517526310017,,,0.0
20.0,19.75463885508743,19.220606318545258,304.54563953171817,,,0.0
20.0,19.75380162231571,19.218698919495043,304.3398239543432,,,0.0
20.0,19.75296364835291,19.216792808497978,304.1343054142063,,,0.0
20.0,19.752124934725373,19.214887983695462,303.929083427436,,,0.0
20.0,19.751285482956867,19.212984443231925,303.72415751095673,,,0.0
20.0,19.750445294568614,19.211082185254817,303.5195271824902,,,0.0
20.0,19.74960437107928,19.209181207914607,303.3151919605517,,,0.0
