,Tset,Tref,Twall,Tout,Ploss,Power,Power_limited,Flex_EV
2024-01-01 00:25:00,21.5,21.48880823538993,21.440975525035952,12.0,373.44871477301956,0.0,0.0,1.0
2024-01-01 00:26:00,21.5,21.488349281581446,21.438636684320755,12.0,373.1795774151369,0.0,0.0,1.0
2024-01-01 00:27:00,21.5,21.487889287388203,21.436299528361744,12.0,372.91076193021604,0.0,0.0,1.0
2024-01-01 00:28:00,21.5,21.48742825440692,21.433964055144248,12.0,372.64226790043296,0.0,0.0,1.0
2024-01-01 00:29:00,21.5,21.486966184232195,21.43163026265622,12.0,372.3740949085108,0.0,0.0,1.0
2024-01-01 00:30:00,21.5,21.48650307845649,21.42929814888822,12.0,372.10624253772073,0.0,0.0,1.0
2024-01-01 00:31:00,21.5,21.48603893867016,21.426967711833413,12.0,371.8387103718788,0.0,0.0,1.0
2024-01-01 00:32:00,21.5,21.48557376646143,21.42463894948758,12.0,371.5714979953467,0.0,0.0,1.0
2024-01-01 00:33:00,21.5,21.48510756341642,21.422311859849092,12.0,371.304604993031,0.0,0.0,1.0
2024-01-01 00:34:00,21.5,21.484640331119127,21.419986440918922,12.0,371.03803095038165,0.0,0.0,1.0
2024-01-01 00:35:00,21.5,21.484172071151438,21.41766269070064,12.0,370.77177545339174,0.0,0.0,1.0
2024-01-01 00:36:00,21.5,21.483702785093136,21.415340607200406,12.0,370.5058380885979,0.0,0.0,1.0
2024-01-01 00:37:00,21.5,21.4832324745219,21.413020188426966,12.0,370.24021844307697,0.0,0.0,1.0
2024-01-01 00:38:00,21.5,21.482761141013295,21.410701432391654,12.0,369.97491610444814,0.0,0.0,1.0
2024-01-01 00:39:00,21.5,21.482288786140806,21.40838433710838,12.0,369.7099306608706,0.0,0.0,1.0
2024-01-01 00:40:00,21.5,21.481815411475807,21.406068900593638,12.0,369.4452617010421,0.0,0.0,1.0
2024-01-01 00:41:00,21.5,21.48134101858758,21.403755120866492,12.0,369.1809088142009,0.0,0.0,1.0
2024-01-01 00:42:00,21.5,21.48086560904332,21.401442995948578,12.0,368.9168715901225,0.0,0.0,1.0
2024-01-01 00:43:00,21.5,21.48038918440813,21.3991325238641,12.0,368.6531496191203,0.0,0.0,1.0
2024-01-01 00:44:00,21.5,21.479911746245026,21.39682370263983,12.0,368.38974249204426,0.0,0.0,1.0
2024-01-01 00:45:00,21.5,21.479433296114948,21.39451653030509,12.0,368.1266498002806,0.0,0.0,1.0
2024-01-01 00:46:00,21.5,21.478953835576746,21.39221100489177,12.0,367.8638711357505,0.0,0.0,1.0
2024-01-01 00:47:00,21.5,21.478473366187202,21.389907124434313,12.0,367.6014060909105,0.0,0.0,1.0
2024-01-01 00:48:00,21.5,21.477991889501016,21.387604886969708,12.0,367.3392542587506,0.0,0.0,1.0
2024-01-01 00:49:00,21.5,21.47750940707082,21.385304290537494,12.0,367.07741523279446,0.0,0.0,1.0
2024-01-01 00:50:00,21.5,21.477025920447172,21.383005333179756,12.0,366.81588860709786,0.0,0.0,1.0
2024-01-01 00:51:00,21.5,21.47654143117857,21.38070801294112,12.0,366.5546739762491,0.0,0.0,1.0
2024-01-01 00:52:00,21.5,21.476055940811445,21.378412327868745,12.0,366.29377093536726,0.0,0.0,1.0
2024-01-01 00:53:00,21.5,21.475569450890166,21.376118276012328,12.0,366.0331790801018,0.0,0.0,1.0
2024-01-01 00:54:00,21.5,21.47508196295704,21.373825855424098,12.0,365.7728980066322,0.0,0.0,1.0
2024-01-01 00:55:00,21.5,21.474593478552325,21.371535064158806,12.0,365.5129273116676,0.0,0.0,1.0
2024-01-01 00:56:00,21.5,21.474103999214222,21.369245900273732,12.0,365.25326659244445,0.0,0.0,1.0
2024-01-01 00:57:00,21.5,21.473613526478882,21.36695836182868,12.0,364.99391544672744,0.0,0.0,1.0
2024-01-01 00:58:00,21.5,21.47312206188041,21.36467244688596,12.0,364.7348734728088,0.0,0.0,1.0
2024-01-01 00:59:00,21.5,21.472629606950864,21.36238815351041,12.0,364.476140269506,0.0,0.0,1.0
2024-01-01 01:00:00,21.5,21.472136163220263,21.360105479769366,12.0,364.21771543616273,0.0,0.0,1.0
2024-01-01 01:01:00,21.5,21.47164173221658,21.357824423732687,12.0,363.95959857264756,0.0,0.0,1.0
2024-01-01 01:02:00,21.5,21.471146315465756,21.355544983472722,12.0,363.7017892793543,0.0,0.0,1.0
2024-01-01 01:03:00,21.5,21.470649914491695,21.35326715706433,12.0,363.44428715719835,0.0,0.0,1.0
2024-01-01 01:04:00,21.5,21.47015253081627,21.35099094258486,12.0,363.18709180762,0.0,0.0,1.0
2024-01-01 01:05:00,21.5,21.469654165959334,21.34871633811417,12.0,362.93020283258005,0.0,0.0,1.0
2024-01-01 01:06:00,21.5,21.469154821438696,21.34644334173459,12.0,362.6736198345621,0.0,0.0,1.0
2024-01-01 01:07:00,21.5,21.468654498770153,21.344171951530956,12.0,362.41734241656997,0.0,0.0,1.0
2024-01-01 01:08:00,21.5,21.46815319946748,21.341902165590575,12.0,362.16137018212794,0.0,0.0,1.0
2024-01-01 01:09:00,21.5,21.467650925042435,21.339633982003246,12.0,361.9057027352792,0.0,0.0,1.0
2024-01-01 01:10:00,21.5,21.467147677004753,21.33736739886124,12.0,361.6503396805863,0.0,0.0,1.0
2024-01-01 01:11:00,21.5,21.466643456862165,21.335102414259307,12.0,361.3952806231298,0.0,0.0,1.0
2024-01-01 01:12:00,21.5,21.466138266120385,21.332839026294664,12.0,361.1405251685078,0.0,0.0,1.0
2024-01-01 01:13:00,21.5,21.465632106283124,21.330577233067,12.0,360.88607292283456,0.0,0.0,1.0
2024-01-01 01:14:00,21.5,21.465124978852085,21.32831703267847,12.0,360.63192349274084,0.0,0.0,1.0
2024-01-01 01:15:00,21.5,21.46461688532697,21.32605842323369,12.0,360.3780764853727,0.0,0.0,1.0
2024-01-01 01:16:00,21.5,21.464107827205478,21.323801402839734,12.0,360.1245315083912,0.0,0.0,1.0
2024-01-01 01:17:00,21.5,21.463597805983316,21.321545969606134,12.0,359.87128816997114,0.0,0.0,1.0
2024-01-01 01:18:00,21.5,21.46308682315419,21.319292121644875,12.0,359.61834607880076,0.0,0.0,1.0
2024-01-01 01:19:00,21.5,21.46257488020982,21.317039857070384,12.0,359.3657048440816,0.0,0.0,1.0
2024-01-01 01:20:00,21.5,21.462061978639937,21.314789173999543,12.0,359.11336407552557,0.0,0.0,1.0
2024-01-01 01:21:00,21.5,21.461548119932278,21.312540070551673,12.0,358.8613233833577,0.0,0.0,1.0
2024-01-01 01:22:00,21.5,21.461033305572602,21.310292544848537,12.0,358.6095823783132,0.0,0.0,1.0
2024-01-01 01:23:00,21.5,21.460517537044687,21.30804659501433,12.0,358.3581406716368,0.0,0.0,1.0
2024-01-01 01:24:00,21.5,21.460000815830327,21.305802219175682,12.0,358.1069978750828,0.0,0.0,1.0
2024-01-01 01:25:00,21.5,21.459483143409347,21.303559415461656,12.0,357.85615360091475,0.0,0.0,1.0
2024-01-01 01:26:00,21.5,21.458964521259592,21.301318182003737,12.0,357.605607461903,0.0,0.0,1.0
2024-01-01 01:27:00,21.5,21.458444950856936,21.299078516935836,12.0,357.3553590713261,0.0,0.0,1.0
2024-01-01 01:28:00,21.5,21.457924433675288,21.29684041839429,12.0,357.10540804296926,0.0,0.0,1.0
2024-01-01 01:29:00,21.5,21.457402971186593,21.294603884517844,12.0,356.85575399112406,0.0,0.0,1.0
2024-01-01 01:30:00,21.5,21.456880564860825,21.29236891344766,12.0,356.6063965305863,0.0,0.0,1.0
2024-01-01 01:31:00,21.5,21.456357216166,21.290135503327317,12.0,356.3573352766571,0.0,0.0,1.0
2024-01-01 01:32:00,21.5,21.455832926568185,21.287903652302795,12.0,356.1085698451422,0.0,0.0,1.0
2024-01-01 01:33:00,21.5,21.455307697531477,21.28567335852248,12.0,355.8600998523495,0.0,0.0,1.0
2024-01-01 01:34:00,21.5,21.454781530518026,21.283444620137164,12.0,355.6119249150904,0.0,0.0,1.0
2024-01-01 01:35:00,21.5,21.454254426988037,21.281217435300032,12.0,355.36404465067875,0.0,0.0,1.0
2024-01-01 01:36:00,21.5,21.453726388399758,21.27899180216667,12.0,355.1164586769287,0.0,0.0,1.0
2024-01-01 01:37:00,21.5,21.4531974162095,21.276767718895044,12.0,354.8691666121558,0.0,0.0,1.0
2024-01-01 01:38:00,21.5,21.45266751187162,21.274545183645525,12.0,354.62216807517524,0.0,0.0,1.0
2024-01-01 01:39:00,21.5,21.452136676838553,21.27232419458086,12.0,354.3754626853022,0.0,0.0,1.0
2024-01-01 01:40:00,21.5,21.451604912560775,21.27010474986618,12.0,354.12905006234985,0.0,0.0,1.0
2024-01-01 01:41:00,21.5,21.451072220486843,21.267886847669,12.0,353.8829298266303,0.0,0.0,1.0
2024-01-01 01:42:00,21.5,21.45053860206337,21.265670486159205,12.0,353.6371015989526,0.0,0.0,1.0
2024-01-01 01:43:00,21.5,21.45000405873505,21.26345566350906,12.0,353.39156500062285,0.0,0.0,1.0
2024-01-01 01:44:00,21.5,21.449468591944644,21.261242377893193,12.0,353.1463196534433,0.0,0.0,1.0
2024-01-01 01:45:00,21.5,21.448932203132983,21.259030627488606,12.0,352.90136517971104,0.0,0.0,1.0
2024-01-01 01:46:00,21.5,21.448394893738982,21.256820410474663,12.0,352.6567012022189,0.0,0.0,1.0
2024-01-01 01:47:00,21.5,21.447856665199634,21.254611725033087,12.0,352.4123273442541,0.0,0.0,1.0
2024-01-01 01:48:00,21.5,21.44731751895002,21.25240456934796,12.0,352.16824322959627,0.0,0.0,1.0
2024-01-01 01:49:00,21.5,21.446777456423295,21.25019894160572,12.0,351.92444848251836,0.0,0.0,1.0
2024-01-01 01:50:00,21.5,21.446236479050707,21.247994839995155,12.0,351.6809427277864,0.0,0.0,1.0
2024-01-01 01:51:00,21.5,21.4456945882616,21.2457922627074,12.0,351.437725590657,0.0,0.0,1.0
2024-01-01 01:52:00,21.5,21.445151785483404,21.243591207935943,12.0,351.1947966968781,0.0,0.0,1.0
2024-01-01 01:53:00,21.5,21.444608072141644,21.241391673876606,12.0,350.9521556726879,0.0,0.0,1.0
2024-01-01 01:54:00,21.5,21.444063449659946,21.239193658727554,12.0,350.7098021448147,0.0,0.0,1.0
2024-01-01 01:55:00,21.5,21.44351791946003,21.236997160689288,12.0,350.4677357404753,0.0,0.0,1.0
2024-01-01 01:56:00,21.5,21.44297148296173,21.234802177964646,12.0,350.2259560873751,0.0,0.0,1.0
2024-01-01 01:57:00,21.5,21.442424141582975,21.23260870875879,12.0,349.9844628137076,0.0,0.0,1.0
2024-01-01 01:58:00,21.5,21.441875896739802,21.230416751279208,12.0,349.7432555481527,0.0,0.0,1.0
2024-01-01 01:59:00,21.5,21.441326749846365,21.22822630373572,12.0,349.5023339198771,0.0,0.0,1.0
2024-01-01 02:00:00,21.5,21.440776702314924,21.226037364340463,11.0,349.26169755853346,0.0,0.0,1.0
2024-01-01 02:01:00,21.5,21.440173842111367,21.22359923798417,11.0,389.02134609425957,0.0,0.0,1.0
2024-01-01 02:02:00,21.5,21.43956997425369,21.22116279520225,11.0,388.7527191765884,0.0,0.0,1.0
2024-01-01 02:03:00,21.5,21.43896510031772,21.218728034000144,11.0,388.4844105051243,0.0,0.0,1.0
2024-01-01 02:04:00,21.5,21.438359221877178,21.216294952385883,11.0,388.2164196672181,0.0,0.0,1.0
2024-01-01 02:05:00,21.5,21.43775234050369,21.213863548370085,11.0,387.94874625076193,0.0,0.0,1.0
2024-01-01 02:06:00,21.5,21.437144457766774,21.21143381996594,11.0,387.68138984418755,0.0,0.0,1.0
2024-01-01 02:07:00,21.5,21.43653557523386,21.20900576518922,11.0,387.41435003646586,0.0,0.0,1.0
2024-01-01 02:08:00,21.5,21.43592569447029,21.20657938205827,11.0,387.14762641710706,0.0,0.0,1.0
2024-01-01 02:09:00,21.5,21.435314817039306,21.204154668593993,11.0,386.8812185761582,0.0,0.0,1.0
2024-01-01 02:10:00,21.5,21.43470294450207,21.201731622819874,11.0,386.6151261042033,0.0,0.0,1.0
2024-01-01 02:11:00,21.5,21.434090078417665,21.19931024276195,11.0,386.3493485923638,0.0,0.0,1.0
2024-01-01 02:12:00,21.5,21.433476220343085,21.19689052644882,11.0,386.08388563229573,0.0,0.0,1.0
2024-01-01 02:13:00,21.5,21.432861371833248,21.194472471911638,11.0,385.81873681619027,0.0,0.0,1.0
2024-01-01 02:14:00,21.5,21.432245534440998,21.192056077184116,11.0,385.55390173677387,0.0,0.0,1.0
2024-01-01 02:15:00,21.5,21.431628709717106,21.189641340302508,11.0,385.28937998730555,0.0,0.0,1.0
2024-01-01 02:16:00,21.5,21.43101089921027,21.187228259305616,11.0,385.0251711615773,0.0,0.0,1.0
2024-01-01 02:17:00,21.5,21.430392104467128,21.184816832234787,11.0,384.7612748539136,0.0,0.0,1.0
2024-01-01 02:18:00,21.5,21.42977232703224,21.182407057133904,11.0,384.4976906591704,0.0,0.0,1.0
2024-01-01 02:19:00,21.5,21.429151568448116,21.179998932049386,11.0,384.23441817273437,0.0,0.0,1.0
2024-01-01 02:20:00,21.5,21.428529830255204,21.17759245503019,11.0,383.97145699052186,0.0,0.0,1.0
2024-01-01 02:21:00,21.5,21.427907113991896,21.175187624127794,11.0,383.7088067089796,0.0,0.0,1.0
2024-01-01 02:22:00,21.5,21.427283421194524,21.172784437396206,11.0,383.44646692508155,0.0,0.0,1.0
2024-01-01 02:23:00,21.5,21.426658753397376,21.17038289289196,11.0,383.1844372363311,0.0,0.0,1.0
2024-01-01 02:24:00,21.5,21.42603311213269,21.167982988674105,11.0,382.92271724075863,0.0,0.0,1.0
2024-01-01 02:25:00,21.5,21.425406498930656,21.1655847228042,11.0,382.66130653692034,0.0,0.0,1.0
2024-01-01 02:26:00,21.5,21.424778915319422,21.16318809334633,11.0,382.4002047238987,0.0,0.0,1.0
2024-01-01 02:27:00,21.5,21.4241503628251,21.160793098367083,11.0,382.1394114013021,0.0,0.0,1.0
2024-01-01 02:28:00,21.5,21.423520842971755,21.15839973593555,11.0,381.8789261692625,0.0,0.0,1.0
2024-01-01 02:29:00,21.5,21.422890357281425,21.15600800412333,11.0,381.6187486284366,0.0,0.0,1.0
2024-01-01 02:30:00,21.5,21.422258907274113,21.153617901004516,11.0,381.35887838000394,0.0,0.0,1.0
2024-01-01 02:31:00,21.5,21.42162649446779,21.151229424655703,11.0,381.0993150256661,0.0,0.0,1.0
2024-01-01 02:32:00,21.5,21.42099312037841,21.148842573155978,11.0,380.8400581676472,0.0,0.0,1.0
2024-01-01 02:33:00,21.5,21.420358786519884,21.146457344586914,11.0,380.5811074086919,0.0,0.0,1.0
2024-01-01 02:34:00,21.5,21.41972349440412,21.14407373703257,11.0,380.3224623520657,0.0,0.0,1.0
2024-01-01 02:35:00,21.5,21.419087245541,21.141691748579497,11.0,380.0641226015532,0.0,0.0,1.0
2024-01-01 02:36:00,21.5,21.418450041438383,21.139311377316716,11.0,379.8060877614589,0.0,0.0,1.0
2024-01-01 02:37:00,21.5,21.417811883602127,21.136932621335728,11.0,379.54835743660556,0.0,0.0,1.0
2024-01-01 02:38:00,21.5,21.417172773536066,21.13455547873051,11.0,379.2909312323327,0.0,0.0,1.0
2024-01-01 02:39:00,21.5,21.416532712742036,21.132179947597503,11.0,379.0338087544981,0.0,0.0,1.0
2024-01-01 02:40:00,21.5,21.415891702719865,21.129806026035624,11.0,378.7769896094754,0.0,0.0,1.0
2024-01-01 02:41:00,21.5,21.415249744967372,21.127433712146246,11.0,378.52047340415317,0.0,0.0,1.0
2024-01-01 02:42:00,21.5,21.41460684098038,21.12506300403321,11.0,378.26425974593616,0.0,0.0,1.0
2024-01-01 02:43:00,21.5,21.413962992252713,21.122693899802805,11.0,378.0083482427436,0.0,0.0,1.0
2024-01-01 02:44:00,21.5,21.413318200276205,21.12032639756378,11.0,377.7527385030072,0.0,0.0,1.0
2024-01-01 02:45:00,21.5,21.412672466540688,21.117960495427337,11.0,377.4974301356718,0.0,0.0,1.0
2024-01-01 02:46:00,21.5,21.41202579253401,21.11559619150712,11.0,377.2424227501958,0.0,0.0,1.0
2024-01-01 02:47:00,21.5,21.411378179742034,21.113233483919217,11.0,376.98771595654785,0.0,0.0,1.0
2024-01-01 02:48:00,21.5,21.41072962964863,21.110872370782165,11.0,376.73330936520745,0.0,0.0,1.0
2024-01-01 02:49:00,21.5,21.41008014373569,21.108512850216933,11.0,376.4792025871661,0.0,0.0,1.0
2024-01-01 02:50:00,21.5,21.409429723483132,21.106154920346924,11.0,376.2253952339235,0.0,0.0,1.0
2024-01-01 02:51:00,21.5,21.40877837036889,21.103798579297976,11.0,375.9718869174883,0.0,0.0,1.0
2024-01-01 02:52:00,21.5,21.408126085868922,21.101443825198356,11.0,375.71867725037777,0.0,0.0,1.0
2024-01-01 02:53:00,21.5,21.40747287145722,21.09909065617875,11.0,375.46576584561734,0.0,0.0,1.0
2024-01-01 02:54:00,21.5,21.406818728605806,21.096739070372273,11.0,375.2131523167381,0.0,0.0,1.0
2024-01-01 02:55:00,21.5,21.406163658784735,21.09438906591446,11.0,374.9608362777786,0.0,0.0,1.0
2024-01-01 02:56:00,21.5,21.405507663462092,21.092040640943253,11.0,374.7088173432826,0.0,0.0,1.0
2024-01-01 02:57:00,21.5,21.40485074410401,21.089693793599015,11.0,374.4570951282987,0.0,0.0,1.0
2024-01-01 02:58:00,21.5,21.404192902174657,21.087348522024513,11.0,374.2056692483798,0.0,0.0,1.0
2024-01-01 02:59:00,21.5,21.403534139136248,21.085004824364926,11.0,373.9545393195826,0.0,0.0,1.0
2024-01-01 03:00:00,21.5,21.40287445644904,21.08266269876783,11.0,373.70370495846674,0.0,0.0,1.0
2024-01-01 03:01:00,21.5,21.402213855571347,21.080322143383206,11.0,373.45316578209395,0.0,0.0,1.0
2024-01-01 03:02:00,21.5,21.401552337959526,21.07798315636343,11.0,373.2029214080279,0.0,0.0,1.0
2024-01-01 03:03:00,21.5,21.400889905067988,21.07564573586327,11.0,372.95297145433324,0.0,0.0,1.0
2024-01-01 03:04:00,21.5,21.400226558349207,21.073309880039886,11.0,372.70331553957476,0.0,0.0,1.0
2024-01-01 03:05:00,21.5,21.399562299253713,21.070975587052825,11.0,372.4539532828175,0.0,0.0,1.0
2024-01-01 03:06:00,21.5,21.398897129230097,21.06864285506402,11.0,372.2048843036242,0.0,0.0,1.0
2024-01-01 03:07:00,21.5,21.398231049725016,21.066311682237785,11.0,371.9561082220575,0.0,0.0,1.0
2024-01-01 03:08:00,21.5,21.397564062183193,21.06398206674081,11.0,371.7076246586768,0.0,0.0,1.0
2024-01-01 03:09:00,21.5,21.396896168047416,21.06165400674216,11.0,371.45943323453895,0.0,0.0,1.0
2024-01-01 03:10:00,21.5,21.396227368758552,21.059327500413275,11.0,371.2115335711973,0.0,0.0,1.0
2024-01-01 03:11:00,21.5,21.395557665755536,21.05700254592796,11.0,370.9639252907008,0.0,0.0,1.0
2024-01-01 03:12:00,21.5,21.394887060475384,21.05467914146239,11.0,370.71660801559364,0.0,0.0,1.0
2024-01-01 03:13:00,21.5,21.394215554353192,21.052357285195097,11.0,370.46958136891425,0.0,0.0,1.0
2024-01-01 03:14:00,21.5,21.393543148822133,21.050036975306973,11.0,370.2228449741947,0.0,0.0,1.0
2024-01-01 03:15:00,21.5,21.39286984531347,21.047718209981273,11.0,369.97639845546064,0.0,0.0,1.0
2024-01-01 03:16:00,21.5,21.39219564525655,21.0454009874036,11.0,369.7302414372302,0.0,0.0,1.0
2024-01-01 03:17:00,21.5,21.39152055007881,21.043085305761906,11.0,369.48437354451346,0.0,0.0,1.0
2024-01-01 03:18:00,21.5,21.39084456120578,21.040771163246493,11.0,369.2387944028114,0.0,0.0,1.0
2024-01-01 03:19:00,21.5,21.390167680061083,21.03845855805001,11.0,368.99350363811556,0.0,0.0,1.0
2024-01-01 03:20:00,21.5,21.38948990806644,21.036147488367437,11.0,368.7485008769081,0.0,0.0,1.0
2024-01-01 03:21:00,21.5,21.388811246641673,21.0338379523961,11.0,368.5037857461593,0.0,0.0,1.0
2024-01-01 03:22:00,21.5,21.388131697204702,21.031529948335663,11.0,368.2593578733294,0.0,0.0,1.0
2024-01-01 03:23:00,21.5,21.387451261171552,21.02922347438811,11.0,368.015216886366,0.0,0.0,1.0
2024-01-01 03:24:00,21.5,21.38676993995636,21.026918528757765,11.0,367.7713624137042,0.0,0.0,1.0
2024-01-01 03:25:00,21.5,21.38608773497137,21.024615109651272,11.0,367.5277940842656,0.0,0.0,1.0
2024-01-01 03:26:00,21.5,21.385404647626935,21.0223132152776,11.0,367.2845115274582,0.0,0.0,1.0
2024-01-01 03:27:00,21.5,21.384720679331526,21.020012843848033,11.0,367.0415143731754,0.0,0.0,1.0
2024-01-01 03:28:00,21.5,21.38403583149173,21.017713993576177,11.0,366.7988022517953,0.0,0.0,1.0
2024-01-01 03:29:00,21.5,21.38335010551225,21.015416662677946,11.0,366.5563747941801,0.0,0.0,1.0
2024-01-01 03:30:00,21.5,21.382663502795918,21.013120849371575,11.0,366.3142316316758,0.0,0.0,1.0
2024-01-01 03:31:00,21.5,21.381976024743683,21.010826551877592,11.0,366.07237239611146,0.0,0.0,1.0
2024-01-01 03:32:00,21.5,21.381287672754627,21.00853376841884,11.0,365.8307967197981,0.0,0.0,1.0
2024-01-01 03:33:00,21.5,21.380598448225957,21.00624249722046,11.0,365.5895042355281,0.0,0.0,1.0
2024-01-01 03:34:00,21.5,21.379908352553013,21.00395273650989,11.0,365.3484945765758,0.0,0.0,1.0
2024-01-01 03:35:00,21.5,21.37921738712927,21.00166448451687,11.0,365.1077673766954,0.0,0.0,1.0
2024-01-01 03:36:00,21.5,21.37852555334634,20.99937773947342,11.0,364.86732227012067,0.0,0.0,1.0
2024-01-01 03:37:00,21.5,21.377832852593972,20.99709249961386,11.0,364.62715889156453,0.0,0.0,1.0
2024-01-01 03:38:00,21.5,21.37713928626006,20.994808763174795,11.0,364.3872768762185,0.0,0.0,1.0
2024-01-01 03:39:00,21.5,21.37644485573064,20.99252652839511,11.0,364.1476758597525,0.0,0.0,1.0
2024-01-01 03:40:00,21.5,21.37574956238989,20.99024579351597,11.0,363.90835547831307,0.0,0.0,1.0
2024-01-01 03:41:00,21.5,21.37505340762014,20.987966556780822,11.0,363.6693153685235,0.0,0.0,1.0
2024-01-01 03:42:00,21.5,21.37435639280188,20.98568881643538,11.0,363.4305551674833,0.0,0.0,1.0
2024-01-01 03:43:00,21.5,21.37365851931374,20.98341257072764,11.0,363.1920745127667,0.0,0.0,1.0
2024-01-01 03:44:00,21.5,21.372959788532516,20.981137817907857,11.0,362.9538730424236,0.0,0.0,1.0
2024-01-01 03:45:00,21.5,21.372260201833154,20.978864556228558,11.0,362.7159503949774,0.0,0.0,1.0
2024-01-01 03:46:00,21.5,21.37155976058877,20.976592783944525,11.0,362.4783062094259,0.0,0.0,1.0
2024-01-01 03:47:00,21.5,21.370858466170638,20.97432249931281,11.0,362.24094012523807,0.0,0.0,1.0
2024-01-01 03:48:00,21.5,21.3701563199482,20.97205370059271,11.0,362.0038517823569,0.0,0.0,1.0
2024-01-01 03:49:00,21.5,21.369453323289065,20.969786386045783,11.0,361.76704082119596,0.0,0.0,1.0
2024-01-01 03:50:00,21.5,21.36874947755901,20.967520553935838,11.0,361.5305068826401,0.0,0.0,1.0
2024-01-01 03:51:00,21.5,21.36804478412199,20.965256202528927,11.0,361.2942496080452,0.0,0.0,1.0
2024-01-01 03:52:00,21.5,21.367339244340137,20.96299333009335,11.0,361.0582686392357,0.0,0.0,1.0
2024-01-01 03:53:00,21.5,21.366632859573755,20.960731934899652,11.0,360.8225636185062,0.0,0.0,1.0
2024-01-01 03:54:00,21.5,21.36592563118133,20.95847201522061,11.0,360.5871341886194,0.0,0.0,1.0
2024-01-01 03:55:00,21.5,21.36521756051953,20.956213569331243,11.0,360.35197999280655,0.0,0.0,1.0
2024-01-01 03:56:00,21.5,21.36450864894321,20.9539565955088,11.0,360.1171006747659,0.0,0.0,1.0
2024-01-01 03:57:00,21.5,21.363798897805413,20.951701092032756,11.0,359.88249587866176,0.0,0.0,1.0
2024-01-01 03:58:00,21.5,21.36308830845737,20.949447057184823,11.0,359.64816524912544,0.0,0.0,1.0
2024-01-01 03:59:00,21.5,21.36237688224851,20.94719448924893,11.0,359.41410843125334,0.0,0.0,1.0
2024-01-01 04:00:00,15.5,21.36166462052644,20.94494338651123,11.0,359.1803250706064,0.0,0.0,1.0
2024-01-01 04:01:00,15.5,21.360890803459146,20.942693747260094,11.0,358.9468148132112,0.0,0.0,1.0
2024-01-01 04:02:00,21.5,21.360116191095194,20.940445534306512,11.0,358.71923834096617,0.0,0.0,1.0
2024-01-01 04:03:00,21.5,21.359401505911368,20.93819874599484,11.0,358.49192603985165,0.0,0.0,1.0
